"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.315870000E-2,2.511517525E0,5.885247231E0,7.668927193E0
1.516270000E-2,2.485181332E0,5.890035629E0,7.685686588E0
1.713270000E-2,2.454056740E0,5.928342819E0,7.726387978E0
1.913120000E-2,2.444479942E0,5.947496414E0,7.783848763E0
2.113020000E-2,2.449268341E0,5.964255810E0,7.850886822E0
2.312945000E-2,2.449268341E0,5.964255810E0,7.884405613E0
2.512885000E-2,2.422932148E0,6.031293392E0,8.059182167E0
2.712401600E-2,2.422932148E0,6.031293392E0,8.059182167E0
2.911973000E-2,2.422932148E0,6.031293392E0,8.059182167E0
3.111935500E-2,2.442085743E0,6.131849766E0,8.092700958E0
3.311891000E-2,2.449268341E0,6.151003361E0,8.104672432E0
3.511851000E-2,2.425326347E0,6.141426563E0,8.111854553E0
3.711814600E-2,2.444479942E0,6.129455566E0,8.075942039E0
3.911781200E-2,2.497152328E0,6.081571579E0,7.989750385E0
4.111750400E-2,2.542642117E0,6.016928196E0,7.901165009E0
4.311721800E-2,2.511517525E0,5.983409405E0,7.932289600E0
4.511615100E-2,2.418143749E0,5.947496414E0,7.992144585E0
4.711427600E-2,2.418143749E0,5.947496414E0,7.992144585E0
4.911404000E-2,2.353500366E0,5.923554420E0,8.006509781E0
5.111381700E-2,2.324769735E0,5.899612427E0,8.028057098E0
5.311360600E-2,2.264914751E0,5.854122639E0,8.059182167E0
5.511340600E-2,2.205059767E0,5.813420773E0,8.104672432E0
5.711326300E-2,2.185906172E0,5.791872978E0,8.126219749E0
5.911308100E-2,2.142810583E0,5.758354187E0,8.207622528E0
6.111290700E-2,2.111685991E0,5.739200592E0,8.281843185E0
6.311274000E-2,2.102109194E0,5.736806393E0,8.327332497E0
6.511262000E-2,2.090138197E0,5.662586212E0,8.432677269E0
6.711150400E-2,2.090138197E0,5.662586212E0,8.432677269E0
6.911139200E-2,2.099714994E0,5.664980412E0,8.442254066E0
7.111128400E-2,2.099714994E0,5.641038418E0,8.492532730E0
7.311118000E-2,2.104503393E0,5.590760231E0,8.509291649E0
7.511108000E-2,2.109291792E0,5.588366032E0,8.538022995E0
7.711244600E-2,2.114080191E0,5.597942829E0,8.542811394E0
7.911241200E-2,2.106897593E0,5.581183434E0,8.552388191E0
8.111237800E-2,2.085349798E0,5.569212437E0,8.576330185E0
8.311234400E-2,2.049436569E0,5.597942829E0,8.583512306E0
8.511231000E-2,1.946485996E0,5.667374611E0,8.581118584E0
8.711227600E-2,1.946485996E0,5.667374611E0,8.581118584E0
8.911314200E-2,1.927332401E0,5.693710804E0,8.576330185E0
9.111310800E-2,1.903390408E0,5.712864399E0,8.566753387E0
9.311310800E-2,1.848323703E0,5.746383190E0,8.561964989E0
9.511314100E-2,1.807622313E0,5.772719383E0,8.542811394E0
9.711327400E-2,1.776497602E0,5.787084579E0,8.533234596E0
9.911330700E-2,1.721431017E0,5.825392246E0,8.511686325E0
1.011133400E-1,1.673547029E0,5.837363243E0,8.490138054E0
1.031133730E-1,1.656787634E0,5.844545841E0,8.485349655E0
1.051138060E-1,1.549048543E0,5.842151642E0,8.391976357E0
1.071138390E-1,1.549048543E0,5.842151642E0,8.391976357E0
1.091129720E-1,1.549048543E0,5.842151642E0,8.391976357E0
1.111129720E-1,1.486799240E0,5.820603371E0,8.339303970E0
1.131129720E-1,1.446097851E0,5.818209171E0,8.298602104E0
1.151129720E-1,1.412579060E0,5.796661377E0,8.253112793E0
1.171129380E-1,1.391031146E0,5.791872978E0,8.224382401E0
1.191129380E-1,1.364694953E0,5.787084579E0,8.181286812E0
1.211129380E-1,1.338358760E0,5.782296181E0,8.159738541E0
1.231129380E-1,1.309628367E0,5.796661377E0,8.111854553E0
1.251129040E-1,1.249773264E0,5.784690380E0,7.996932983E0
1.271128700E-1,1.249773264E0,5.784690380E0,7.996932983E0
1.291119360E-1,1.233013868E0,5.765536785E0,7.970596790E0
1.311119020E-1,1.233013868E0,5.765536785E0,7.970596790E0
1.331118680E-1,1.197100878E0,5.739200592E0,7.937077999E0
1.351118340E-1,1.173158884E0,5.734412193E0,7.886799812E0
1.371113340E-1,1.170764685E0,5.732017994E0,7.865252018E0
1.391113340E-1,1.173158884E0,5.705681801E0,7.850886822E0
1.411113340E-1,1.151610970E0,5.700893402E0,7.819762230E0
1.431113670E-1,1.154005170E0,5.696105003E0,7.795820236E0
1.451114000E-1,1.146822572E0,5.688922405E0,7.764695168E0
1.471123000E-1,1.151610970E0,5.676951408E0,7.745541573E0
1.491123330E-1,1.144428372E0,5.674557209E0,7.728782177E0
1.511123660E-1,1.144428372E0,5.669768810E0,7.700051785E0
1.531123990E-1,1.146822572E0,5.657797813E0,7.671321392E0
1.551123990E-1,1.156399369E0,5.650615215E0,7.668927193E0
1.571122650E-1,1.158793569E0,5.633855820E0,7.661744595E0
1.591122310E-1,1.163581967E0,5.641038418E0,7.635408401E0
1.611121970E-1,1.163581967E0,5.636250019E0,7.635408401E0
1.631121630E-1,1.182735682E0,5.595548630E0,7.613860607E0
1.651119960E-1,1.177947283E0,5.569212437E0,7.585130215E0
1.671119290E-1,1.177947283E0,5.566818237E0,7.585130215E0
1.691127950E-1,1.189918280E0,5.559635639E0,7.575553417E0
1.711127950E-1,1.185129881E0,5.540482044E0,7.554005623E0
1.731128280E-1,1.209071875E0,5.528511047E0,7.561188221E0
1.751128610E-1,1.204283476E0,5.523722649E0,7.585130215E0
1.771128940E-1,1.204283476E0,5.521328449E0,7.585130215E0
1.791129940E-1,1.189918280E0,5.521328449E0,7.587524414E0
1.811130270E-1,1.201889277E0,5.521328449E0,7.570765018E0
