"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.197070838E-2,9.030378458E-1,-2.785063899E-1,1.099954820E-1
2.192470833E-2,9.300528592E-1,-3.642645782E-1,6.203428030E-2
3.187870834E-2,9.492980924E-1,-1.046645755E-1,-1.097376198E-1
4.183170834E-2,9.519264159E-1,2.078106290E-1,-1.510563844E-1
5.178570835E-2,9.839884534E-1,4.352772582E-1,-1.784622842E-1
6.173870835E-2,8.058960056E-1,3.957483262E-1,-6.859310210E-2
7.169270836E-2,6.344781545E-1,3.937631965E-1,-1.151971650E-1
8.164670836E-2,6.672039972E-1,3.928890377E-1,-7.435845673E-2
9.159970836E-2,6.737898624E-1,3.361283612E-1,-2.624440885E-1
1.015537084E-1,7.861311011E-1,1.194013131E-1,-3.524257207E-1
1.115077084E-1,9.159180924E-1,-1.296818876E-1,-3.930819958E-1
1.214607084E-1,1.076444920E0,-2.131953299E-1,-4.700605899E-1
1.314147083E-1,1.106588632E0,-2.705202627E-1,-6.102943629E-1
1.413687083E-1,1.158473169E0,-3.534109765E-1,-6.822846973E-1
1.513217083E-1,1.237154034E0,-3.672606915E-1,-7.100513703E-1
1.612757083E-1,1.401875069E0,-3.467445660E-1,-8.495454705E-1
1.712297084E-1,1.543611869E0,-4.570481962E-1,-9.068458450E-1
1.811827084E-1,1.517543812E0,-4.342849857E-1,-1.149757894E0
1.911367084E-1,1.626070035E0,-1.091084594E-1,-1.158553276E0
2.010907084E-1,1.832329397E0,3.537489456E-1,-1.055666254E0
2.110437084E-1,2.181569409E0,7.185263246E-1,-8.539870155E-1
2.209977084E-1,2.414181442E0,6.942001534E-1,-7.226164520E-1
2.309507083E-1,2.503721609E0,4.579966146E-1,-6.514862430E-1
2.409047083E-1,2.552249114E0,3.169038856E-1,-4.995627165E-1
2.508587083E-1,2.502077372E0,3.512399054E-1,-1.849819297E-1
2.608117083E-1,2.409042031E0,4.257065356E-1,2.033404326E-1
2.707657084E-1,2.405453595E0,5.374830794E-1,5.462199891E-1
2.807197084E-1,2.465420885E0,8.594108927E-1,5.944092321E-1
2.906727084E-1,2.494693508E0,1.223736282E0,4.142074013E-1
3.006267084E-1,2.402948940E0,1.392243682E0,1.467931795E-1
3.105807084E-1,2.401306019E0,1.512427352E0,-7.997119904E-2
3.205337084E-1,2.347365308E0,1.310860965E0,-3.114724070E-1
3.304877083E-1,2.137668806E0,1.216220856E0,-4.846207416E-1
3.404417083E-1,1.879973534E0,1.166949878E0,-6.326318961E-1
3.503947083E-1,1.815976636E0,1.253588072E0,-7.994067657E-1
3.603487083E-1,1.720807208E0,1.365690891E0,-9.740402931E-1
3.703027084E-1,1.581475075E0,1.314504949E0,-1.156945876E0
3.802557084E-1,1.388792655E0,9.373262107E-1,-1.470628531E0
3.902097084E-1,1.343942318E0,1.133764590E0,-1.206678784E0
4.001627084E-1,1.591138038E0,1.468643401E0,-1.004125387E0
4.101167084E-1,1.850038860E0,1.504152957E0,-1.222054038E0
4.200707084E-1,2.035018450E0,1.590791736E0,-1.138489140E0
4.300237084E-1,1.973201248E0,1.355672856E0,-1.186942677E0
4.399777083E-1,1.931223648E0,1.125577319E0,-1.148529394E0
4.499317083E-1,1.953990952E0,1.047184868E0,-1.057065493E0
4.598847083E-1,2.064191963E0,9.708471286E-1,-1.065094305E0
4.698387083E-1,2.118521806E0,7.688375223E-1,-1.152291493E0
4.797927084E-1,2.041241057E0,5.074658132E-1,-1.335114046E0
4.897457084E-1,1.959716838E0,2.737625438E-1,-1.469660232E0
4.996997084E-1,1.908293207E0,1.041283858E-1,-1.649693663E0
5.096537084E-1,1.967889491E0,-2.041964650E-2,-1.830760297E0
5.196067084E-1,2.272208414E0,-7.382869899E-2,-2.057965556E0
5.295607084E-1,2.747743460E0,-8.544945538E-2,-1.841904505E0
5.395177500E-1,2.561113200E0,-1.707585776E-1,-1.656220325E0
5.494707500E-1,2.653550663E0,-9.942547023E-2,-1.601251820E0
5.594247500E-1,2.773265387E0,-2.686912537E-2,-1.736312562E0
5.693777500E-1,2.650254880E0,-3.535460472E-2,-1.898555839E0
