"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.048487501E-2,-1.928245077E-1,-4.078023612E-2,1.568845966E-1
2.043787501E-2,-1.640781154E-1,-4.089484155E-2,7.083317041E-3
3.039187501E-2,3.056022136E-2,-8.588448822E-2,-3.768954411E-2
4.034487501E-2,2.674353996E-1,-1.324634081E-1,6.845627725E-2
5.029787502E-2,4.853230653E-1,-8.647154868E-2,1.767722927E-1
6.025187502E-2,5.426932775E-1,-2.454661131E-2,2.156499910E-1
7.020487502E-2,3.950143910E-1,-1.782640636E-2,2.238327308E-1
8.015787503E-2,1.292190622E-1,8.178325117E-2,1.720781480E-1
9.011187503E-2,-4.518811396E-2,1.919407010E-1,1.380246949E-1
1.000648750E-1,-1.980772807E-1,2.052939874E-1,2.013424391E-1
1.100178750E-1,-3.796048216E-1,7.781474590E-2,2.321356308E-1
1.199718750E-1,-5.329818197E-1,-3.820804596E-2,1.929335582E-1
1.299248750E-1,-5.360566146E-1,2.888232172E-2,1.604205541E-1
1.398788750E-1,-3.987050804E-1,2.007875383E-1,1.473241067E-1
1.498318750E-1,-2.090144611E-1,2.805242640E-1,1.786001323E-1
1.597848750E-1,8.302878119E-2,3.304512995E-1,2.724122755E-1
1.697388750E-1,3.177142001E-1,4.044367039E-1,3.970035772E-1
1.796918750E-1,5.051196910E-1,4.498643070E-1,4.800423717E-1
1.896448750E-1,5.334101283E-1,4.190354472E-1,5.397465366E-1
1.995988750E-1,4.595834758E-1,4.063434809E-1,5.394493519E-1
2.095518750E-1,3.208965837E-1,4.192991567E-1,4.430772977E-1
2.195058750E-1,1.763137248E-1,2.874900520E-1,3.525444192E-1
2.294588750E-1,8.690709315E-2,1.133079296E-1,2.710932899E-1
2.394118750E-1,8.767161660E-2,7.958762169E-2,1.385396884E-1
2.493658750E-1,9.504846387E-2,7.104425490E-2,-2.785788953E-2
2.593188750E-1,1.190102074E-1,7.617284775E-2,-1.059469429E-1
2.692718750E-1,1.999728750E-1,2.251119554E-1,-7.343181923E-2
2.792258750E-1,2.912427219E-1,3.873558176E-1,1.013011839E-1
2.891788750E-1,3.177155522E-1,5.101724893E-1,2.630837739E-1
2.991328750E-1,2.501049285E-1,4.947633219E-1,3.236725494E-1
3.090831250E-1,8.372745037E-2,3.325878721E-1,3.831317159E-1
3.190361250E-1,-7.299108535E-2,2.127181971E-1,3.677050799E-1
3.289901250E-1,-9.579325296E-2,1.681021875E-1,2.334202641E-1
3.389431250E-1,-2.926976553E-1,1.258613169E-1,5.871554688E-2
3.488961250E-1,-5.099402817E-1,1.586525023E-2,-8.875605583E-2
3.588501250E-1,-4.974416390E-1,4.416811287E-2,-2.385937344E-1
3.688031250E-1,-5.093610419E-1,2.407497489E-1,-2.453088230E-1
3.787571250E-1,-5.110117109E-1,5.359014076E-1,-1.149089704E-1
3.887101250E-1,-2.539027682E-1,6.986954927E-1,3.760417476E-2
3.986631250E-1,1.680742671E-1,6.535544032E-1,2.263936651E-1
4.086171250E-1,4.731001919E-1,5.124540728E-1,3.739808965E-1
4.185701250E-1,4.569956443E-1,3.516802007E-1,4.865200634E-1
4.285241250E-1,1.912832547E-1,1.993760204E-1,5.246023943E-1
4.384771250E-1,-7.175279126E-2,1.896082467E-1,4.364550336E-1
4.484301250E-1,-2.852155582E-1,2.963158393E-1,3.766811407E-1
4.583841250E-1,-4.764521813E-1,3.892883223E-1,3.769473352E-1
4.683371250E-1,-4.763326789E-1,4.615049440E-1,3.373913598E-1
4.782901250E-1,-3.351500490E-1,4.953059435E-1,2.824935331E-1
4.882441250E-1,-2.737401782E-1,5.369568300E-1,3.433736461E-1
4.981971250E-1,-1.553893905E-1,6.311736006E-1,4.261288507E-1
5.081511250E-1,8.668131754E-2,6.709715044E-1,4.613095739E-1
5.181041250E-1,2.049335065E-1,5.188310462E-1,5.819893076E-1
5.280571250E-1,1.996448462E-1,4.556331700E-1,5.663059057E-1
5.380111250E-1,1.200307658E-1,4.378424317E-1,4.066383268E-1
5.479641250E-1,-5.541208930E-2,3.394495797E-1,2.249749844E-1
5.579171250E-1,-2.240944668E-1,2.323022765E-1,6.893574893E-2
5.678711250E-1,-2.465037015E-1,2.936296284E-1,-3.000798382E-2
5.778241250E-1,-2.389396702E-1,4.476716012E-1,-3.496459544E-2
5.877771250E-1,-1.748076282E-1,5.351757681E-1,-1.662948132E-2
5.977311250E-1,-8.409143955E-2,6.006639987E-1,1.473220602E-2
6.076841250E-1,-8.553592108E-2,5.441085595E-1,1.477491993E-1
6.176381250E-1,-1.140177816E-1,5.677055830E-1,2.663126063E-1
6.275911250E-1,-2.434809103E-1,7.807488853E-1,3.844350602E-1
6.375441250E-1,-3.755328937E-1,1.027095004E0,4.987593091E-1
6.474981250E-1,-4.279386371E-1,1.184299151E0,5.549884006E-1
6.574511250E-1,-4.106581414E-1,1.255839250E0,5.625669037E-1
6.674041250E-1,-3.805171334E-1,1.252518616E0,6.052786213E-1
6.773581250E-1,-4.265166673E-1,1.186991209E0,5.531401688E-1
6.873111250E-1,-4.582450116E-1,1.036114334E0,4.675013367E-1
6.972651250E-1,-4.899193057E-1,8.999911541E-1,3.807366963E-1
