"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.315870000E-2,-1.409571618E-1,7.910704613E-2,-7.559457421E-2
1.516270000E-2,-1.409571618E-1,7.910704613E-2,-7.559457421E-2
1.713270000E-2,-1.409571618E-1,7.910704613E-2,-7.559457421E-2
1.913120000E-2,-1.409571618E-1,7.910704613E-2,-7.559457421E-2
2.113020000E-2,-6.705773473E-1,7.889324427E-1,-6.643159688E-2
2.312945000E-2,-6.962336898E-1,8.231409192E-1,-7.315111160E-2
2.512885000E-2,-7.243334651E-1,8.573493958E-1,-7.498370856E-2
2.712401600E-2,-7.542658448E-1,8.976664543E-1,-8.170322329E-2
2.911973000E-2,-7.542658448E-1,8.976664543E-1,-8.170322329E-2
3.111935500E-2,-7.658722997E-1,9.074403048E-1,-9.025534242E-2
3.311891000E-2,-7.750352621E-1,9.043859839E-1,-9.697485715E-2
3.511851000E-2,-7.829765081E-1,9.074403048E-1,-1.049161032E-1
3.711814600E-2,-7.854200006E-1,9.062185884E-1,-1.140790880E-1
3.911781200E-2,-7.909177542E-1,9.049968719E-1,-1.201877370E-1
4.111750400E-2,-7.994698882E-1,9.049968719E-1,-1.342376322E-1
4.311721800E-2,-8.031350970E-1,9.098837972E-1,-1.434006095E-1
4.511615100E-2,-8.006916046E-1,9.080511928E-1,-1.519527286E-1
4.711427600E-2,-7.915286422E-1,9.049968719E-1,-1.556179225E-1
4.911404000E-2,-7.848091125E-1,8.994990587E-1,-1.623374373E-1
5.111381700E-2,-7.817547917E-1,8.976664543E-1,-1.641700417E-1
5.311360600E-2,-7.652614117E-1,8.823948503E-1,-1.660026312E-1
5.511340600E-2,-7.444919944E-1,8.713992834E-1,-1.696678251E-1
5.711326300E-2,-7.316638231E-1,8.591819406E-1,-1.684460938E-1
5.911308100E-2,-7.096726894E-1,8.432994485E-1,-1.702786833E-1
6.111290700E-2,-6.968445182E-1,8.323038816E-1,-1.702786833E-1
6.311274000E-2,-6.608034968E-1,8.127561808E-1,-1.739438772E-1
6.511262000E-2,-6.247624159E-1,7.895433307E-1,-1.763873398E-1
6.711150400E-2,-5.838344693E-1,7.687739134E-1,-1.831068546E-1
6.911139200E-2,-5.691736937E-1,7.498371005E-1,-1.843285859E-1
7.111128400E-2,-5.270239711E-1,7.211264372E-1,-1.922698319E-1
7.311118000E-2,-5.062545538E-1,7.021896243E-1,-1.971567571E-1
7.511108000E-2,-4.653266072E-1,6.734789610E-1,-2.057088763E-1
7.711244600E-2,-4.225660264E-1,6.368269920E-1,-2.136501223E-1
7.911241200E-2,-4.042400718E-1,6.209445000E-1,-2.197587788E-1
8.111237800E-2,-3.608686328E-1,5.812382698E-1,-2.295326144E-1
8.311234400E-2,-3.162754774E-1,5.427537560E-1,-2.356412709E-1
8.511231000E-2,-2.753475010E-1,5.073235631E-1,-2.429716438E-1
8.711227600E-2,-2.331978083E-1,4.670064747E-1,-2.503020465E-1
8.911314200E-2,-2.142609805E-1,4.468479156E-1,-2.515237629E-1
9.111310800E-2,-1.928807050E-1,4.291328490E-1,-2.557998300E-1
9.311310800E-2,-1.501201391E-1,3.906483352E-1,-2.625193298E-1
9.511314100E-2,-1.116356254E-1,3.503312171E-1,-2.674062550E-1
9.711327400E-2,-9.269879758E-2,3.307835162E-1,-2.698497176E-1
9.911330700E-2,-5.604688451E-2,2.916881442E-1,-2.747366428E-1
1.011133400E-1,-2.611448988E-2,2.489275932E-1,-2.784018219E-1
1.031133730E-1,-7.788531948E-3,2.318233550E-1,-2.790127099E-1
1.051138060E-1,2.092213556E-2,1.847867370E-1,-2.814561725E-1
1.071138390E-1,6.246097013E-2,1.249219403E-1,-2.869539559E-1
1.091129720E-1,6.246097013E-2,1.249219403E-1,-2.869539559E-1
1.111129720E-1,8.139779419E-2,9.193521738E-2,-2.893974185E-1
1.131129720E-1,9.422596544E-2,7.055493444E-2,-2.900082767E-1
1.151129720E-1,1.168279797E-1,1.863138936E-2,-2.936734557E-1
1.171129380E-1,1.308778822E-1,6.414085161E-3,-2.924517393E-1
1.191129380E-1,1.351539344E-1,-1.069014147E-2,-2.924517393E-1
1.211129380E-1,1.455386430E-1,-4.123340547E-2,-2.918408811E-1
1.231129380E-1,1.577559561E-1,-6.750060618E-2,-2.900082767E-1
1.251129040E-1,1.614211351E-1,-8.155050874E-2,-2.881756723E-1
1.271128700E-1,1.656972021E-1,-1.096503139E-1,-2.814561725E-1
1.291119360E-1,1.638645977E-1,-1.175915599E-1,-2.771801054E-1
1.311119020E-1,1.638645977E-1,-1.175915599E-1,-2.771801054E-1
1.331118680E-1,1.644754708E-1,-1.218676195E-1,-2.729040384E-1
