"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.455870000E-2,1.149883509E0,9.421477318E-1,-1.046590805E-1
4.454670000E-2,1.222910762E0,8.114609718E-1,-2.760391235E-1
5.455870000E-2,1.092901111E0,7.420358658E-1,-2.148513794E-1
6.456520000E-2,1.059244871E0,6.514968872E-1,6.628131866E-2
7.456953300E-2,1.148730755E0,6.269054413E-1,1.337642670E-1
8.457253300E-2,1.045935392E0,7.414088249E-1,1.493778229E-1
9.457513300E-2,9.533548355E-1,8.653974533E-1,9.540176392E-2
1.045772990E-1,7.276970744E-1,9.387712479E-1,-6.098747253E-2
1.145790130E-1,6.101742983E-1,8.851485252E-1,-1.969490051E-1
1.245805130E-1,4.369152188E-1,8.374710083E-1,-4.704194069E-1
1.345818460E-1,3.755856156E-1,7.857499123E-1,-5.420150757E-1
1.445831460E-1,3.479671478E-1,7.079610825E-1,-6.707286835E-1
1.545843270E-1,3.460935950E-1,6.652946472E-1,-7.370414734E-1
1.645849930E-1,3.617995381E-1,5.725398064E-1,-8.149542809E-1
1.745859930E-1,3.851624131E-1,5.282101631E-1,-8.139319420E-1
1.845869210E-1,3.793455362E-1,5.290946960E-1,-8.459334373E-1
1.945877210E-1,4.127091169E-1,5.419206619E-1,-8.640737534E-1
2.045884710E-1,4.491030574E-1,5.916476250E-1,-8.706407547E-1
2.145891760E-1,4.504387975E-1,6.491394043E-1,-8.996753693E-1
2.245898980E-1,4.578186274E-1,7.373905182E-1,-1.010275364E0
2.345905820E-1,5.158839822E-1,7.616786957E-1,-1.115607738E0
2.445911820E-1,5.633996725E-1,8.626756668E-1,-1.229767323E0
2.545918010E-1,5.240961313E-1,8.489627838E-1,-1.253688335E0
2.645923910E-1,4.443222880E-1,8.304176331E-1,-1.339794636E0
2.745929120E-1,3.991764188E-1,7.782554626E-1,-1.300956726E0
2.845934120E-1,2.811569571E-1,7.538566589E-1,-1.250669003E0
2.945938920E-1,2.493258119E-1,7.392425537E-1,-1.180185318E0
3.045943920E-1,2.475871444E-1,7.109518051E-1,-1.123448372E0
3.145948360E-1,2.550873160E-1,7.373456955E-1,-1.077465057E0
3.245952640E-1,2.725726962E-1,8.018641472E-1,-9.497132301E-1
3.345957120E-1,2.724669576E-1,8.931097984E-1,-9.158530235E-1
3.445961120E-1,3.079367280E-1,1.010991096E0,-9.167604446E-1
3.545961120E-1,3.464773297E-1,1.089529514E0,-9.286189079E-1
3.645960780E-1,3.849220276E-1,1.237775803E0,-1.048924923E0
3.745960440E-1,3.995463252E-1,1.297487259E0,-1.152874947E0
3.845960770E-1,4.005503058E-1,1.340367794E0,-1.276385307E0
3.945960430E-1,3.806472421E-1,1.330510139E0,-1.382708073E0
4.045960090E-1,2.295733094E-1,1.397753716E0,-1.456734180E0
4.145960420E-1,1.499335170E-1,1.487617016E0,-1.334911823E0
4.245960420E-1,1.123738885E-1,1.537899494E0,-1.083263874E0
4.345960420E-1,1.409359574E-1,1.525763035E0,-9.622182846E-1
4.445960080E-1,2.296013236E-1,1.623311043E0,-7.931151390E-1
4.545960080E-1,2.669236660E-1,1.763815880E0,-6.944847107E-1
4.645961740E-1,2.514765263E-1,1.988495827E0,-5.978918076E-1
4.745961400E-1,2.479462922E-1,2.017282963E0,-5.413661003E-1
4.845961060E-1,2.139213979E-1,1.997231960E0,-4.703469276E-1
4.945961390E-1,1.998343170E-1,1.924852848E0,-4.392561913E-1
5.045961390E-1,1.480787098E-1,1.899155140E0,-4.327511787E-1
5.145961390E-1,1.385290921E-1,1.914504051E0,-4.158296585E-1
5.245961050E-1,8.878991008E-2,1.885010242E0,-4.021239281E-1
5.345961710E-1,3.634324670E-2,1.831475258E0,-4.111008644E-1
5.445962040E-1,-4.474428296E-2,1.797521114E0,-3.107290268E-1
5.545961700E-1,-9.998598695E-2,1.775924683E0,-1.863594055E-1
5.645961360E-1,-1.442371905E-1,1.718722343E0,1.663475037E-1
5.745961360E-1,-1.188490987E-1,1.645452499E0,4.477310181E-1
5.845961690E-1,-7.120731473E-2,1.552457809E0,1.148496628E0
5.945961690E-1,-2.807897329E-2,1.492272377E0,1.486534119E0
6.045961350E-1,-6.902953982E-2,1.411951542E0,1.886384010E0
6.145961680E-1,-1.354747713E-1,1.315493584E0,1.973103523E0
6.245962010E-1,-3.688065708E-1,1.171705723E0,1.943310738E0
6.345961670E-1,-6.327064037E-1,1.080447197E0,1.772326469E0
6.445961670E-1,-9.196060896E-1,1.056111336E0,1.533138275E0
6.545961670E-1,-9.430055022E-1,1.084455013E0,1.478959084E0
6.645952670E-1,-8.367509842E-1,1.084724903E0,1.551065445E0
6.745952670E-1,-6.958801746E-1,9.941072464E-1,1.825511932E0
6.845952330E-1,-4.740471244E-1,7.088427544E-1,2.337709427E0
6.945952660E-1,-4.297473431E-1,4.904279709E-1,2.578541756E0
7.045952660E-1,-4.119239748E-1,6.869888306E-2,2.841251373E0
7.145952320E-1,-4.999304712E-1,-6.582975388E-2,2.861904144E0
7.245952320E-1,-6.468700767E-1,-2.746171951E-1,2.845800400E0
7.345952320E-1,-6.486917734E-1,-2.947735786E-1,2.773696899E0
7.445952650E-1,-6.040110588E-1,-4.890832901E-1,2.511445999E0
7.545952310E-1,-4.901556671E-1,-5.939488411E-1,2.222688675E0
7.645951970E-1,-4.686204195E-1,-6.606373787E-1,1.805473328E0
7.745952300E-1,-5.147119761E-1,-7.187867165E-1,1.288973808E0
7.845952300E-1,-6.353759170E-1,-8.601613045E-1,6.314287186E-1
7.945951960E-1,-7.826181054E-1,-9.862370491E-1,1.503973007E-1
8.045951960E-1,-9.633303881E-1,-1.134801865E0,-3.945093155E-1
8.145952290E-1,-1.051230907E0,-1.208312988E0,-6.052689552E-1
8.245952620E-1,-9.902904034E-1,-1.347418308E0,-8.892927170E-1
