"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.211303500E-2,1.057245731E-1,1.676778793E-1,2.757310867E-1
6.910865000E-2,2.667098045E-1,3.184304237E-1,2.416815758E-1
8.612480500E-2,2.634754181E-1,3.897547722E-1,-1.090383530E-1
1.031339510E-1,3.820531368E-1,4.885206223E-1,2.079815865E-1
1.201258430E-1,4.737379551E-1,9.545421600E-1,5.763883591E-1
1.371410730E-1,5.144047737E-1,8.881254196E-1,1.044133663E0
1.541511540E-1,3.410000801E-1,1.308789253E0,9.283280373E-1
1.711571970E-1,1.694600582E-1,7.954497337E-1,8.874678612E-1
1.881681830E-1,5.920052528E-2,4.473128319E-1,8.932743073E-1
2.051701570E-1,-2.079248428E-3,-4.416112900E-1,1.195161819E0
2.221636180E-1,-1.977665424E-1,-1.563761711E0,-6.521954536E-1
2.391832610E-1,-3.255310059E-1,-1.660133362E0,-1.258548737E0
2.561876960E-1,-4.716596603E-1,-5.673484802E-1,-8.975906372E-1
2.731963340E-1,1.334476471E-2,4.048824310E-2,-1.304980755E0
2.902027320E-1,3.253815174E-1,2.269248962E-1,-1.516770363E0
3.072092120E-1,-8.096361160E-2,6.821436882E-1,-8.253192902E-1
3.242166580E-1,-1.215901375E-1,6.971259117E-1,1.373144627E0
3.412251540E-1,1.699233055E-1,8.436150551E-1,2.466611385E0
3.582286740E-1,-1.240150928E-1,6.351628304E-1,2.563909054E0
3.752350410E-1,5.415732861E-1,2.309608459E-2,1.648344040E0
3.922426820E-1,3.749024868E-1,4.851379395E-1,1.906779289E0
4.092515420E-1,1.233138800E0,4.855766296E-1,2.969526291E0
4.262545540E-1,1.058248043E0,7.191071510E-1,2.656016350E0
4.432609940E-1,7.435445786E-1,1.397878170E0,1.869207859E0
4.602553590E-1,2.720017433E-1,2.016812801E0,1.460651875E0
4.772740150E-1,1.091065407E-1,1.627408981E0,1.747219563E0
4.942837610E-1,5.843844414E-1,7.326145172E-1,1.358508110E0
5.112870070E-1,1.051228523E0,2.036552429E-1,8.498227596E-1
5.282961010E-1,1.115362644E0,1.227350235E-1,8.041961193E-1
5.453001710E-1,7.170495987E-1,-8.034229279E-2,9.535188675E-1
5.622934480E-1,4.909496307E-1,-4.203042984E-1,1.226906061E0
5.793016370E-1,1.951358318E-1,-1.904745102E-1,1.053317547E0
5.963207000E-1,2.831985950E-1,5.345153809E-2,1.089519739E0
6.133180750E-1,-1.347124577E-1,-2.085113525E-1,7.494885921E-1
6.303324510E-1,-1.119204879E0,-3.832674026E-1,-1.599919498E-1
6.473390020E-1,-1.807399273E0,-6.143436432E-1,7.303582132E-2
6.643497340E-1,-1.657523155E0,-5.441312790E-1,7.412950993E-1
6.813551570E-1,-7.466995716E-2,-2.251491547E-1,9.918045998E-2
6.983584730E-1,1.116678834E0,5.956935883E-1,-5.921447277E-1
7.153658790E-1,1.272025704E0,8.816604614E-1,-6.339689493E-1
7.323724110E-1,1.345667124E0,-1.414976120E-1,-7.115088701E-1
7.493779350E-1,1.267468214E0,-7.258710861E-1,-3.159184456E-1
7.663875480E-1,8.475363851E-1,-7.185230255E-1,-1.809310913E-2
7.833811090E-1,2.769607306E-2,-4.909906387E-1,-1.011919975E-1
8.003834090E-1,5.224889517E-2,-3.200111389E-1,-1.798977852E-1
8.174038250E-1,2.926542759E-1,-3.827724457E-1,-7.176315784E-1
8.344103150E-1,3.975769281E-1,-8.063135147E-1,-1.194195509E0
8.514209680E-1,3.228399754E-1,-9.010477066E-1,-1.306805849E0
8.684242630E-1,6.192526817E-1,-1.414266109E0,-9.039952755E-1
8.854393500E-1,1.098721266E0,-1.870356560E0,-2.666256428E-1
9.024329720E-1,1.331181407E0,-1.508987904E0,-1.377122402E-1
9.194427170E-1,6.972258091E-1,-1.308295250E0,-3.075284958E-1
9.364502450E-1,6.459474564E-3,-1.483728886E0,-7.338461876E-1
9.534573870E-1,-3.800010681E-1,-1.201426029E0,-1.193490982E0
9.704622190E-1,-2.128462791E-1,-1.436803818E0,-1.361105919E0
9.874686080E-1,-2.848052979E-2,-1.593561649E0,-9.737973213E-1
1.004477153E0,2.782440186E-2,-1.813441753E0,-2.437748909E-1
1.021468701E0,-2.676129341E-1,-1.396631718E0,-2.907371521E-1
1.038482933E0,-2.727808952E-1,-1.371952534E0,-2.825074196E-1
1.055491173E0,7.596540451E-2,-1.698516846E0,1.880600452E-1
1.072502150E0,5.061287880E-1,-1.705535889E0,5.320355892E-1
1.089507623E0,-1.604809761E-1,-1.248670578E0,6.350924969E-1
1.106514062E0,-4.022812843E-1,-1.206925869E0,1.014729500E0
1.123523085E0,-1.400623322E-1,-1.298608780E0,1.333006382E0
1.140515345E0,-3.312301636E-2,-8.511414528E-1,8.957620859E-1
1.157530421E0,-1.715650558E-1,-3.536367416E-1,3.054068089E-1
1.174540003E0,2.008004189E-1,-3.949913979E-1,1.210881472E-1
1.191536353E0,4.579148293E-1,-4.425554276E-1,6.677138805E-2
1.208554368E0,4.256849289E-1,-1.054840088E-1,-7.380366325E-3
1.225559617E0,3.161764145E-1,1.711044312E-1,6.522607803E-2
1.242544207E0,1.178512573E-1,2.982769012E-1,1.213971376E-1
1.259572466E0,1.138248444E-1,3.825936317E-1,2.885282040E-2
1.276583178E0,3.535366058E-1,2.502050400E-1,-8.571290970E-2
1.293586210E0,4.599061012E-1,-5.786371231E-2,3.484385014E-1
1.310595061E0,3.420324326E-1,-4.855551720E-1,3.860229254E-1
1.327598428E0,3.003444672E-1,-3.230471611E-1,3.474475145E-1
1.344605946E0,8.505916595E-2,-2.596182823E-1,3.866083324E-1
1.361613495E0,-3.779506683E-2,-2.521553040E-1,4.115829468E-1
1.378604940E0,-1.934728622E-1,-1.457643509E-1,2.775042355E-1
1.395624309E0,-3.473711014E-1,-7.697844505E-2,9.673857689E-2
1.412631868E0,-3.785076141E-1,-2.530906200E-1,8.735695481E-2
1.429637321E0,-2.466707230E-1,-6.036500931E-1,1.406562626E-1
1.446649121E0,-1.256723404E-1,-7.240295410E-1,4.062723219E-1
1.463650341E0,-1.561546326E-1,-5.942251682E-1,4.617589712E-1
1.480644768E0,-9.340572357E-2,-6.205887794E-1,7.633858323E-1
1.497664880E0,2.330064774E-1,-7.252495289E-1,9.562397003E-1
1.514669946E0,4.116525650E-1,-6.966538429E-1,8.314660192E-1
1.531673558E0,1.874694824E-1,-5.342903137E-1,6.129366159E-1
1.548682907E0,-1.945781708E-1,-4.368648529E-1,2.731845677E-1
1.565689213E0,-4.379653931E-1,-3.142819405E-1,1.022272706E-1
1.582699052E0,-4.676418304E-1,-3.072195053E-1,-1.642287970E-1
1.599705562E0,-3.123159409E-1,-2.473826408E-1,-3.414420187E-1
1.616709764E0,-1.236133575E-1,-2.550086975E-1,-6.094726920E-1
1.633716121E0,-7.345581055E-2,-2.642638683E-1,-7.334110737E-1
1.650721708E0,1.960182190E-2,-3.581342697E-1,-3.949872255E-1
1.667725014E0,7.438659668E-3,-4.297292233E-1,1.919847727E-2
1.684737384E0,2.600765228E-2,-3.679292202E-1,3.362911344E-1
1.701741169E0,2.974510193E-2,-3.500342369E-1,3.906502128E-1
1.718747689E0,-1.053352356E-1,-3.582661152E-1,3.877184391E-1
1.735752522E0,-9.024143219E-2,-3.420217037E-1,2.556427121E-1
1.752761831E0,-2.591705322E-2,-2.408258915E-1,6.010270119E-2
1.769767080E0,1.880073547E-2,-2.093460560E-1,7.747411728E-4
1.786769246E0,1.131134033E-1,-1.489713192E-1,3.306120634E-2
1.803783417E0,1.073198318E-1,-1.548328400E-1,1.599255204E-1
1.820766908E0,8.730983734E-2,-1.025006771E-1,1.242334843E-1
1.837793001E0,6.232166290E-2,-9.680008888E-2,6.578624249E-2
1.854799593E0,8.805084229E-2,-1.429877281E-1,1.637458801E-2
1.871789940E0,7.370567322E-2,-7.348895073E-2,-1.395398378E-2
1.888813693E0,8.659553528E-2,-1.197829247E-1,-3.987967968E-3
1.905806450E0,1.099109650E-1,-2.260911465E-1,1.524275541E-1
1.922810877E0,6.469440460E-2,-2.318861485E-1,1.587395072E-1
1.939832026E0,5.715370178E-3,-2.383139133E-1,6.694072485E-2
1.956839380E0,-2.904891968E-3,-3.017811775E-1,-1.563489437E-3
1.973849227E0,-3.462409973E-2,-3.376903534E-1,-1.392424107E-2
1.990852169E0,-4.258346558E-2,-3.771252632E-1,-2.861046791E-2
2.007855088E0,3.370380402E-2,-3.816001415E-1,1.309049129E-2
2.024868628E0,4.178047180E-3,-4.301161766E-1,1.171951294E-1
