"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.296991800E-2,-1.153008118E-1,2.611448988E-2,5.681046844E-2
3.509923000E-2,-1.116356254E-1,2.244929783E-2,5.803219974E-2
3.722486100E-2,-1.091921628E-1,1.634064503E-2,6.047565863E-2
3.935211900E-2,-1.055269688E-1,1.160643995E-2,6.291911751E-2
4.147051800E-2,-1.006400511E-1,7.941247895E-3,6.307183951E-2
4.360776400E-2,-9.697485715E-2,3.054326167E-3,6.185010448E-2
4.573563400E-2,-9.086620808E-2,6.108652451E-4,6.062837690E-2
4.786352300E-2,-9.086620808E-2,-4.276056774E-3,5.696318299E-2
4.998683500E-2,-8.842274547E-2,-1.038470957E-2,5.329799280E-2
5.211303500E-2,-8.597928286E-2,-1.649336144E-2,4.841107130E-2
5.423477900E-2,-8.231408894E-2,-2.138028294E-2,4.230241850E-2
5.635148900E-2,-8.475755155E-2,-2.748893574E-2,3.497203439E-2
5.849011000E-2,-8.475755155E-2,-3.359758854E-2,3.023782931E-2
6.061506900E-2,-8.597928286E-2,-3.726277873E-2,2.412917651E-2
6.274411900E-2,-8.964447677E-2,-3.970624134E-2,1.924225502E-2
6.486654400E-2,-9.437867999E-2,-3.970624134E-2,1.435533352E-2
6.699118800E-2,-9.926560521E-2,-3.726277873E-2,9.468411095E-3
6.910865000E-2,-1.065959856E-1,-3.237585723E-2,5.650503561E-3
7.122845300E-2,-1.139263660E-1,-2.504547499E-2,1.985311974E-3
7.337042000E-2,-1.211040318E-1,-1.542434748E-2,-1.679879380E-3
7.549498300E-2,-1.308778822E-1,-4.428773187E-3,-5.345070735E-3
7.761258800E-2,-1.430951804E-1,6.414085161E-3,-9.162978269E-3
7.974778100E-2,-1.551597714E-1,1.985312067E-2,-1.404990070E-2
8.187296400E-2,-1.698205322E-1,3.207042441E-2,-1.893682219E-2
8.400222600E-2,-1.867720485E-1,4.291328415E-2,-2.275473066E-2
8.612480500E-2,-2.026545405E-1,5.390885845E-2,-2.886338346E-2
8.825104600E-2,-2.232712507E-1,6.230825558E-2,-3.375030309E-2
9.037703300E-2,-2.367102802E-1,6.963863969E-2,-4.108068720E-2
9.250373300E-2,-2.536617815E-1,8.063421398E-2,-4.856378585E-2
9.462543600E-2,-2.706133127E-1,9.025534242E-2,-5.955936015E-2
9.674365100E-2,-2.864958048E-1,9.880745411E-2,-7.055493444E-2
9.887613800E-2,-2.997821271E-1,1.047633886E-1,-8.399397135E-2
1.009923900E-1,-3.142901659E-1,1.120937690E-1,-9.636399150E-2
1.031339510E-1,-3.326161206E-1,1.192714423E-1,-1.098030284E-1
1.052572620E-1,-3.495676219E-1,1.229366288E-1,-1.232420653E-1
1.073834630E-1,-3.701843321E-1,1.302670091E-1,-1.342376322E-1
1.094968660E-1,-3.932445049E-1,1.362229437E-1,-1.453859210E-1
1.116348260E-1,-4.150829315E-1,1.398881376E-1,-1.539380401E-1
1.137603950E-1,-4.395175576E-1,1.458440721E-1,-1.624901593E-1
1.158841140E-1,-4.613559842E-1,1.482875347E-1,-1.711949855E-1
1.179885750E-1,-4.856378734E-1,1.495092660E-1,-1.809688359E-1
1.201258430E-1,-5.111414790E-1,1.519527286E-1,-1.895209402E-1
1.222639460E-1,-5.378668308E-1,1.530217379E-1,-1.968513280E-1
1.243952220E-1,-5.670356750E-1,1.579086632E-1,-2.079996169E-1
1.265190420E-1,-5.974262357E-1,1.627955884E-1,-2.153300047E-1
1.286388240E-1,-6.278167367E-1,1.614211351E-1,-2.238821089E-1
1.307668660E-1,-6.630942225E-1,1.516472995E-1,-2.313652188E-1
1.328923640E-1,-6.947064996E-1,1.188132912E-1,-2.312124968E-1
1.350190930E-1,-7.202101350E-1,7.498370856E-2,-2.348776907E-1
