"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.345987050E-1,9.197568893E-2,-7.303836346E-1,-1.457858086E0
1.516035550E-1,-5.629520416E-1,-4.298260212E-1,-1.642189026E0
1.686119160E-1,-7.918252945E-1,-3.321027756E-1,-1.987288952E0
1.856106640E-1,-8.298650980E-1,-2.488524914E-1,-2.431503296E0
2.026195630E-1,-7.047533989E-1,-1.738851070E-1,-1.688392639E0
2.196242830E-1,-4.720137119E-1,-1.448321342E-1,-9.294061661E-1
2.366275260E-1,-4.891885519E-1,-3.074820042E-1,-9.030752182E-1
2.536348700E-1,-2.678816319E-1,-3.292462826E-1,-7.690601349E-1
2.706373600E-1,-3.232553005E-1,3.005385399E-2,-2.977705002E-1
2.876452520E-1,-8.152961731E-2,-5.698013306E-2,-4.361524582E-1
3.046380900E-1,3.206777573E-1,-2.887618542E-1,-2.902383804E-1
3.216582710E-1,7.817351818E-2,-1.580305099E-1,-6.148500443E-1
3.386610270E-1,-5.188882351E-1,7.818264961E-1,-8.570919037E-1
3.556423790E-1,-7.007051706E-1,1.318035603E0,-1.147908211E0
3.726714310E-1,-3.875634670E-1,1.004845858E0,-1.209199905E0
3.896765360E-1,-6.019690037E-1,8.723297119E-1,-5.741605759E-1
4.066801870E-1,-1.077246189E0,1.686623573E0,-5.905551910E-1
4.236926780E-1,-8.736824989E-1,1.768830299E0,4.537467957E-1
4.406792180E-1,-5.596542358E-2,1.632674456E0,2.332668304E-1
4.576942920E-1,4.689753056E-3,1.196715355E0,-2.231636047E-1
4.747026540E-1,8.350080252E-2,8.241612911E-1,-2.199077606E-1
4.917079510E-1,2.529863119E-1,8.981378078E-1,-6.897459030E-1
5.087130870E-1,2.955346704E-1,6.725344658E-1,-1.916571617E0
5.257218850E-1,4.794457555E-2,1.094717979E-1,-3.273468971E0
5.427120370E-1,-1.076020598E-1,-2.231302261E-1,-3.892779827E0
5.597288920E-1,-3.870260417E-1,1.391124725E-2,-3.696632862E0
5.767340980E-1,-7.920752764E-1,1.521384716E-1,-2.685665131E0
