"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.371198000E-2,-5.248880386E-2,1.347880363E-1,-2.249979973E-2
5.073394900E-2,2.120432854E-1,6.856727600E-2,-3.593873978E-1
6.772857700E-2,3.340563774E-1,3.050470352E-2,-3.247890472E-1
8.475163600E-2,1.663980484E-1,3.549289703E-2,1.789379120E-2
1.017472070E-1,-1.307959557E-1,9.274482727E-2,-2.777409554E-2
1.187309970E-1,-2.104573250E-1,7.662248611E-2,-1.812634468E-1
1.357434260E-1,1.034731388E0,-3.166780472E-1,2.450730801E-1
1.527523860E-1,9.762454033E-1,-5.833172798E-1,6.792688370E-1
1.697549780E-1,4.348115921E-1,-6.584630013E-1,8.063101768E-1
1.867539580E-1,-7.059049606E-2,-5.715656281E-1,6.877889633E-1
2.037698250E-1,-1.290974617E-1,-3.233938217E-1,3.533635139E-1
2.208605820E-1,-6.025199890E-1,-7.476663589E-2,3.684966564E-1
2.382032320E-1,-4.989891052E-1,6.542205811E-3,4.656853676E-1
2.555490890E-1,-2.476596832E-1,2.317719460E-1,6.491327286E-1
2.728936680E-1,2.168483734E-1,3.122382164E-1,9.233870506E-1
2.902441410E-1,7.699313164E-1,4.119582176E-1,1.147643328E0
3.075903100E-1,1.550682545E0,6.666231155E-1,1.478035927E0
3.249359910E-1,2.922705650E0,1.231099129E0,1.750425816E0
3.419519200E-1,3.745216846E0,2.049649239E0,2.129596949E0
3.589549110E-1,4.303504944E0,2.349787712E0,2.551775217E0
3.759425020E-1,4.331035137E0,2.489518166E0,3.073375225E0
3.929665090E-1,3.711943150E0,3.177098274E0,3.268604994E0
4.099723480E-1,2.801085472E0,4.269330978E0,3.789853811E0
4.269780860E-1,1.767240286E0,4.345416069E0,3.107850075E0
4.439838450E-1,1.350280523E0,3.833068848E0,1.948167801E0
4.609768260E-1,1.685013533E0,3.374231339E0,1.278383136E0
4.779973850E-1,1.752396464E0,2.794163704E0,8.902165890E-1
4.949881490E-1,1.555403471E0,1.753261566E0,6.478070021E-1
5.120070590E-1,1.104583263E0,8.604850769E-1,1.103254557E-1
5.290113830E-1,1.294376731E0,5.580863953E-1,-5.949173570E-1
5.460186470E-1,1.450389147E0,5.714807510E-1,-7.429983616E-1
5.630206000E-1,1.124565959E0,2.714891434E-1,-7.962433100E-1
5.800302950E-1,1.187949896E0,-1.953773499E-1,-1.096008778E0
5.970360840E-1,9.364184141E-1,-3.962326050E-1,-9.278449416E-1
6.140418220E-1,7.032840252E-1,-6.422386169E-1,-1.150248408E0
