"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.374371350E-1,-1.517368078E0,-1.033255458E0,2.293663025E-1
1.544426190E-1,-1.362925053E0,-8.067535162E-1,4.403781891E-2
1.714515500E-1,-8.549857140E-1,-1.265622377E0,3.211383820E-1
1.884539530E-1,-8.173277378E-1,-1.653912067E0,3.030653000E-1
2.054591400E-1,-1.480926752E0,-1.609568596E0,1.120109558E-1
2.224646530E-1,-1.776894331E0,-1.814001441E0,5.129728317E-1
2.394702200E-1,-1.787960052E0,-2.019923449E0,1.112115860E0
2.564776150E-1,-1.800734758E0,-2.264945269E0,7.641115189E-1
2.734813890E-1,-1.794404268E0,-2.274509430E0,5.026273727E-1
2.904767510E-1,-1.879413843E0,-2.354920626E0,1.443853378E-1
3.074952040E-1,-1.977446556E0,-2.536520481E0,-2.359390259E-2
3.244979210E-1,-2.284471512E0,-2.602784157E0,4.000568390E-2
3.415034860E-1,-2.497016907E0,-2.614917517E0,4.602041245E-1
3.585063440E-1,-2.270185947E0,-2.850024223E0,6.060466766E-1
3.755145650E-1,-1.923149586E0,-3.262915134E0,5.812559128E-1
3.925222250E-1,-1.675603390E0,-3.376430511E0,5.812482834E-1
4.095256950E-1,-1.435509205E0,-3.306563854E0,5.731229782E-1
4.265151050E-1,-1.036442757E0,-3.185978413E0,4.471769333E-1
4.435321440E-1,-5.743496418E-1,-3.122202396E0,4.221801758E-1
4.605423370E-1,-3.651678562E-1,-2.858620167E0,8.109655380E-1
4.775311690E-1,-3.480992317E-1,-2.427352905E0,1.313310623E0
4.945527240E-1,-3.967983723E-1,-2.297395229E0,1.641926765E0
5.115587770E-1,-4.429345131E-1,-2.243653297E0,2.157092094E0
5.285647290E-1,-6.552124023E-2,-2.458583593E0,2.631840706E0
5.455665200E-1,1.876285076E-1,-2.607983351E0,2.689826965E0
5.625759700E-1,6.892061234E-1,-2.979491472E0,3.087464333E0
5.795753200E-1,1.107516170E0,-3.206283331E0,2.605699539E0
5.965896430E-1,1.440179110E0,-3.045942545E0,2.495339394E0
6.135920230E-1,1.177491665E0,-2.801883936E0,2.211105347E0
6.305837240E-1,7.515020370E-1,-2.892758131E0,1.559258461E0
6.476029300E-1,5.661576986E-1,-3.774743080E0,1.622874260E0
6.646084740E-1,3.912407160E-1,-5.098532677E0,1.141224861E0
6.816008650E-1,1.600229740E-1,-6.529706001E0,2.876329422E-1
6.986195840E-1,4.049825668E-2,-6.833730221E0,-6.440296173E-1
7.156233580E-1,-2.234483957E-1,-6.317624092E0,-1.016418457E0
7.326321370E-1,2.612417340E-1,-4.836980820E0,3.543405533E-1
7.496361060E-1,-2.931221724E-1,-3.098542213E0,4.807510376E-1
7.666416590E-1,-1.610345840E-1,-2.921369076E0,4.225244522E-1
7.836495230E-1,1.147401333E-1,-2.746602058E0,-9.654140472E-2
8.006528900E-1,-2.461374998E-1,-2.375965357E0,-4.291152954E-2
8.176555160E-1,-2.700114250E-2,-2.162304878E0,-4.995822906E-2
8.346637460E-1,1.746066809E-1,-1.741170883E0,1.921329498E-1
8.516693010E-1,-3.851443529E-2,-1.589224815E0,-4.474182129E-1
8.686746110E-1,-1.867272258E-1,-2.244590521E0,-9.299688339E-1
