"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.742375014E-3,1.777104492E0,9.951455841E0,1.204096069E0
1.269537502E-2,1.757046204E0,9.730365601E0,1.236728210E0
2.264937497E-2,1.647923126E0,9.498497772E0,1.313219147E0
3.260237497E-2,1.554966431E0,9.294172668E0,1.366358643E0
4.255637497E-2,1.459015961E0,9.251511383E0,1.375938721E0
5.250937497E-2,1.370849304E0,9.310039673E0,1.211430817E0
6.246237498E-2,1.412911835E0,9.319320374E0,1.330283661E0
7.241637498E-2,1.697769470E0,9.451794891E0,1.133143616E0
8.236937498E-2,1.913770294E0,9.622889099E0,1.278641052E0
9.232237499E-2,2.078876953E0,9.765093384E0,1.237925720E0
1.022763750E-1,2.138153687E0,9.872569885E0,1.267713776E0
1.122293750E-1,2.185155945E0,9.926308136E0,1.280287628E0
1.221833750E-1,2.200274506E0,9.897867279E0,1.301393738E0
1.321363750E-1,2.128872986E0,9.817933502E0,1.359173584E0
1.420893750E-1,2.015558624E0,9.780361633E0,1.292711792E0
1.520433750E-1,1.843566284E0,9.758507080E0,1.365310822E0
1.619963750E-1,1.576671295E0,9.665849762E0,1.492995300E0
1.719503750E-1,1.428329773E0,9.573192444E0,1.412612457E0
1.819033750E-1,1.501677246E0,9.578431549E0,1.273102570E0
1.918563750E-1,1.643432465E0,9.667346649E0,1.309925995E0
2.018103750E-1,1.661844177E0,9.870474243E0,1.319356384E0
2.117633750E-1,1.525477753E0,1.012075378E1,1.412612457E0
2.217163750E-1,1.356479187E0,1.038360718E1,1.470092926E0
2.316703750E-1,1.216370544E0,1.056353302E1,1.630110168E0
2.416233750E-1,1.260528717E0,1.060559555E1,1.727856903E0
2.515773750E-1,1.443448334E0,1.054078033E1,1.760189667E0
2.615303750E-1,1.682201843E0,1.039977356E1,1.686542816E0
2.714833750E-1,1.899998932E0,1.022149429E1,1.700613556E0
2.814373750E-1,2.075284424E0,1.003632935E1,1.725910950E0
2.913903750E-1,2.180964661E0,9.829908600E0,1.762135620E0
3.013443750E-1,2.236199799E0,9.597442017E0,1.804796906E0
3.112971250E-1,2.251917114E0,9.388177185E0,1.732347565E0
3.212501250E-1,2.233804779E0,9.209299164E0,1.607956238E0
3.312041250E-1,2.159858551E0,9.060957642E0,1.612147522E0
3.411571250E-1,2.191442871E0,8.940458221E0,1.520088959E0
3.511111250E-1,2.344724121E0,8.804840240E0,1.306183777E0
3.610641250E-1,2.582579498E0,8.798403625E0,1.155746613E0
3.710171250E-1,2.895728302E0,8.989107056E0,9.791139221E-1
3.809711250E-1,3.257226562E0,9.259444885E0,1.059796143E0
3.909241250E-1,3.517684937E0,9.465266876E0,9.526190186E-1
4.008771250E-1,3.732039185E0,9.586215363E0,8.693920898E-1
4.108311250E-1,3.864513702E0,9.697883148E0,8.357121277E-1
4.207841250E-1,3.846700745E0,9.839788055E0,7.444020081E-1
4.307381250E-1,3.627107391E0,1.001148102E1,7.212002563E-1
4.406911250E-1,3.415148163E0,1.017254608E1,7.212002563E-1
4.506441250E-1,3.318748627E0,1.031954041E1,6.346801758E-1
4.605981250E-1,3.473377075E0,1.053733749E1,6.104306030E-1
4.705511250E-1,3.838617554E0,1.068717590E1,5.899232483E-1
4.805051250E-1,4.094435577E0,1.079584991E1,5.806425476E-1
4.904581250E-1,4.233945465E0,1.087234085E1,5.439688110E-1
5.004111250E-1,4.266128540E0,1.077489349E1,5.734574890E-1
5.103651250E-1,4.206253052E0,1.058478882E1,5.128335571E-1
5.203181250E-1,4.104614410E0,1.032777328E1,4.358935547E-1
5.302711250E-1,3.864064636E0,1.006432114E1,4.225712585E-1
5.402251250E-1,3.337160339E0,9.839638367E0,4.132905579E-1
5.501781250E-1,2.703527985E0,9.688003693E0,4.983137512E-1
5.601321250E-1,2.169139252E0,9.599387970E0,6.313870239E-1
5.700851250E-1,1.803599396E0,9.559121704E0,7.083270264E-1
5.800381250E-1,1.292861481E0,9.489516449E0,5.828878784E-1
5.899921250E-1,8.000862122E-1,9.349557495E0,6.845265198E-1
5.999451250E-1,8.292755127E-1,9.292526093E0,7.464976501E-1
6.098991250E-1,1.286275177E0,9.332642670E0,7.267387390E-1
6.198521250E-1,1.501976624E0,9.330996094E0,7.153623962E-1
6.298051250E-1,1.562151489E0,9.351802826E0,6.234535217E-1
6.397591250E-1,1.494192810E0,9.416168976E0,5.551954651E-1
6.497121250E-1,1.402433624E0,9.542955322E0,5.625302124E-1
6.596661250E-1,1.263821869E0,9.689201202E0,6.191125488E-1
6.696191250E-1,1.035995636E0,9.738149414E0,6.017486572E-1
6.795721250E-1,8.587641907E-1,9.684261475E0,6.680607605E-1
6.895261250E-1,7.955955505E-1,9.606273651E0,6.777905273E-1
6.994791250E-1,8.637039185E-1,9.513167267E0,6.819818115E-1
7.094321250E-1,9.605525208E-1,9.430389404E0,7.481442261E-1
7.193861250E-1,1.044677582E0,9.374106445E0,7.511380005E-1
7.293391250E-1,1.148711243E0,9.277557220E0,7.536827087E-1
7.392931250E-1,1.222807159E0,9.211544495E0,6.375242615E-1
7.492461250E-1,1.253792725E0,9.246421967E0,4.352947998E-1
7.591991250E-1,1.301543427E0,9.441466370E0,3.415896606E-1
7.691531250E-1,1.264420624E0,9.744885406E0,3.522175598E-1
7.791061250E-1,1.221160583E0,9.969568176E0,3.540138245E-1
7.890601250E-1,1.160386963E0,1.001522324E1,3.863465881E-1
7.990131250E-1,1.084195404E0,9.921069031E0,3.333567810E-1
8.089661250E-1,9.565109253E-1,9.771529999E0,3.312611389E-1
8.189201250E-1,7.509883118E-1,9.526190186E0,4.117936707E-1
8.288731250E-1,6.183641052E-1,9.215286713E0,4.628375244E-1
8.388271250E-1,4.987628174E-1,8.988807678E0,5.031037903E-1
8.487801250E-1,3.805087280E-1,8.900042267E0,5.075944519E-1
8.587331250E-1,2.269281006E-1,8.970994720E0,5.950126648E-1
8.686871250E-1,3.652404785E-2,9.228159943E0,7.168592834E-1
8.786401250E-1,-1.805245972E-1,9.554930420E0,7.162605286E-1
8.885941250E-1,-3.357518005E-1,9.847571869E0,6.842271423E-1
8.985471250E-1,-5.019062805E-1,9.971214752E0,6.731501770E-1
9.085001250E-1,-6.221063232E-1,9.874815216E0,6.640191650E-1
9.184541250E-1,-7.376660156E-1,9.624835052E0,6.941065979E-1
9.284071250E-1,-8.349636841E-1,9.338779907E0,7.346722412E-1
9.383611250E-1,-9.437873840E-1,9.063053284E0,8.400531006E-1
9.483141250E-1,-1.073417816E0,8.803792419E0,9.533674622E-1
9.582671250E-1,-1.184337158E0,8.635841675E0,9.274713135E-1
9.682211250E-1,-1.207538910E0,8.648116150E0,8.472381592E-1
9.781741250E-1,-1.221909027E0,8.806187439E0,7.629634094E-1
9.881271250E-1,-1.257085876E0,9.131760406E0,7.378157043E-1
9.980811250E-1,-1.203497314E0,9.493857422E0,7.714956665E-1
1.008034125E0,-1.073567505E0,9.777816925E0,7.783813477E-1
1.017988125E0,-9.455836487E-1,9.960137787E0,7.719447327E-1
1.027941125E0,-8.779243469E-1,1.002510269E1,8.204438782E-1
1.037894125E0,-9.234297180E-1,9.939630432E0,8.698411560E-1
1.047848125E0,-9.918374634E-1,9.705068207E0,8.678952026E-1
1.057801125E0,-1.079405365E0,9.441915436E0,8.235873413E-1
1.067755125E0,-1.207089844E0,9.229058075E0,7.674540710E-1
1.077708125E0,-1.397942963E0,9.064999237E0,7.664062500E-1
1.087661125E0,-1.576222229E0,8.978329468E0,7.991880798E-1
1.097615125E0,-1.755100250E0,9.128616943E0,8.083190918E-1
1.107568125E0,-1.959125977E0,9.361831970E0,9.809101868E-1
1.117522125E0,-2.107916565E0,9.556876373E0,1.166224823E0
1.127475125E0,-2.131567383E0,9.663903809E0,1.235830078E0
1.137428125E0,-2.124382324E0,9.657766571E0,1.250649261E0
1.147382125E0,-2.026036835E0,9.509125671E0,1.184935913E0
1.157335125E0,-1.891915741E0,9.249864807E0,1.021026764E0
1.167289125E0,-1.764979706E0,8.994944916E0,8.536747742E-1
1.177242125E0,-1.686393127E0,8.847950592E0,6.924600220E-1
1.187195125E0,-1.717229004E0,8.890312500E0,6.412664795E-1
1.197149125E0,-1.800006866E0,9.065298615E0,6.851252747E-1
1.207102125E0,-1.832189941E0,9.401948547E0,6.869215393E-1
1.217056125E0,-1.829046478E0,9.836943970E0,6.953041077E-1
1.227009125E0,-1.877545624E0,1.021894958E1,8.466394043E-1
1.236962125E0,-1.933828583E0,1.034768188E1,9.096583557E-1
1.246916125E0,-1.961520996E0,1.018871246E1,8.619076538E-1
1.256869125E0,-1.925745392E0,9.896370392E0,7.890092468E-1
1.266823125E0,-1.854194183E0,9.567354584E0,7.086264038E-1
1.276776125E0,-1.782942352E0,9.226213989E0,6.343807983E-1
1.286729125E0,-1.752256165E0,8.956025848E0,5.535488892E-1
1.296683125E0,-1.753154297E0,8.891809387E0,4.267625427E-1
1.306636667E0,-1.687740326E0,9.089398499E0,3.805087280E-1
1.316590667E0,-1.718426514E0,9.527088318E0,4.333488464E-1
1.326543667E0,-1.733694763E0,9.974058838E0,5.616320801E-1
1.336496667E0,-1.725910950E0,1.035441788E1,6.456074524E-1
1.346450667E0,-1.728156281E0,1.055095917E1,7.411088562E-1
1.356403667E0,-1.745520172E0,1.047521667E1,8.108638000E-1
1.366357667E0,-1.832489319E0,1.019140686E1,8.457412720E-1
1.376310667E0,-1.908531189E0,9.792187042E0,9.217831421E-1
1.386263667E0,-1.974843292E0,9.347761230E0,9.747729492E-1
1.396217667E0,-2.004781036E0,9.012458496E0,9.123527527E-1
1.406170667E0,-2.003284149E0,8.845106506E0,8.695417786E-1
1.416123667E0,-1.981878662E0,8.964558105E0,8.559201050E-1
1.426077667E0,-1.992207184E0,9.349856873E0,9.243278503E-1
1.436030667E0,-2.003882904E0,9.891730042E0,1.004261627E0
1.445984667E0,-2.062860260E0,1.042387344E1,1.138083344E0
1.455937667E0,-2.102078705E0,1.072280182E1,1.228046265E0
1.465890667E0,-2.208058319E0,1.070603668E1,1.187779999E0
1.475844667E0,-2.165696411E0,1.040995239E1,1.102906494E0
1.485797667E0,-2.305805054E0,9.933044128E0,1.023870850E0
1.495751667E0,-2.508932648E0,9.315428467E0,1.069376221E0
1.505704667E0,-2.565664673E0,8.737031250E0,1.070573730E0
1.515658667E0,-2.567011871E0,8.402476959E0,1.114282837E0
1.525611667E0,-2.589914246E0,8.234675903E0,1.196461945E0
1.535564667E0,-2.566562805E0,8.213420105E0,1.299148407E0
1.545518667E0,-2.534828796E0,8.442294159E0,1.254241791E0
1.555471667E0,-2.612816620E0,8.872948608E0,1.295406189E0
1.565424667E0,-2.819686432E0,9.344318390E0,1.404229889E0
1.575378667E0,-2.876418457E0,9.695787506E0,1.462309113E0
1.585331667E0,-2.646945648E0,9.967173157E0,1.418600006E0
1.595285667E0,-2.968177643E0,9.807754669E0,1.549877014E0
1.605238667E0,-2.967878265E0,9.354048157E0,1.243613892E0
1.615191667E0,-3.020119629E0,8.973090363E0,1.120869141E0
1.625145667E0,-3.068618774E0,8.653654633E0,9.382489014E-1
1.635098667E0,-3.017724609E0,8.574469299E0,8.387059021E-1
1.645052667E0,-3.026256866E0,8.815617828E0,7.966433716E-1
1.655005667E0,-3.247945862E0,9.207353210E0,8.255332947E-1
1.664958667E0,-3.553759918E0,9.592502289E0,9.744735718E-1
1.674912667E0,-3.303929443E0,1.012868729E1,8.901988220E-1
1.684865667E0,-3.277135162E0,1.029109955E1,1.174757080E0
1.694819667E0,-3.524869995E0,1.014156052E1,1.222807159E0
1.704772667E0,-3.335513763E0,9.914482727E0,1.050066376E0
1.714725667E0,-3.193758545E0,9.617200928E0,1.158740387E0
1.724679667E0,-2.984643402E0,9.170529785E0,1.173709259E0
1.734632667E0,-2.867437134E0,8.753796387E0,1.165626068E0
1.744586667E0,-2.838397522E0,8.446186066E0,1.141825562E0
1.754539667E0,-2.815794525E0,8.279283142E0,1.166973267E0
1.764493667E0,-2.760260010E0,8.291856995E0,1.125359802E0
1.774446667E0,-2.925516357E0,8.617579651E0,1.077758789E0
1.784399667E0,-3.150348816E0,9.043144684E0,1.191671906E0
1.794353667E0,-3.411555634E0,9.466464386E0,1.314716034E0
1.804306667E0,-3.576362915E0,9.783505096E0,1.332079926E0
1.814260667E0,-3.692820740E0,9.867181091E0,1.448238373E0
1.824213667E0,-3.752097473E0,9.636211395E0,1.481169891E0
1.834166667E0,-3.728596344E0,9.271270294E0,1.347797241E0
1.844120667E0,-3.663032684E0,8.870553589E0,1.348845062E0
1.854073667E0,-3.594325562E0,8.518635406E0,1.315015411E0
1.864027667E0,-3.615581360E0,8.360863495E0,1.361867981E0
1.873980667E0,-3.756588135E0,8.308023376E0,1.379231873E0
1.883933667E0,-4.001329193E0,8.224048004E0,1.164278870E0
1.893887667E0,-4.084855499E0,8.350385284E0,8.488847351E-1
1.903840667E0,-4.124073944E0,8.866661682E0,6.363267517E-1
1.913794667E0,-4.273612976E0,9.460327148E0,8.759783936E-1
1.923747667E0,-4.405638428E0,9.863588562E0,1.159039764E0
1.933700667E0,-4.423152008E0,1.000953506E1,1.207389221E0
1.943654667E0,-4.383185120E0,9.887688446E0,1.225651245E0
1.953607667E0,-4.366569672E0,9.504934387E0,1.155896301E0
1.963561667E0,-4.418212280E0,8.955576782E0,1.139729919E0
1.973514667E0,-4.420906677E0,8.446784821E0,1.182241516E0
1.983467667E0,-4.466861115E0,8.121211853E0,1.362317047E0
1.993421667E0,-4.741240540E0,7.844437408E0,1.470691681E0
2.003374667E0,-5.028493195E0,7.532186737E0,1.153800659E0
2.013328667E0,-5.006938019E0,7.312294006E0,8.836125183E-1
2.023281667E0,-5.182971954E0,7.952961731E0,8.550219727E-1
2.033234667E0,-5.212760010E0,8.638536072E0,7.714956665E-1
2.043188667E0,-5.196593628E0,9.250463562E0,1.021026764E0
2.053141667E0,-5.265749817E0,9.691446533E0,1.248553619E0
2.063095667E0,-5.127736816E0,9.739795990E0,1.274150391E0
2.073048667E0,-4.909041595E0,9.458081818E0,1.149160309E0
2.083001667E0,-4.809049530E0,8.939709778E0,1.141526184E0
2.092955667E0,-4.702471161E0,8.381221161E0,1.292113037E0
2.102908667E0,-4.728516998E0,7.923622742E0,1.268611908E0
2.112862667E0,-5.069058838E0,7.586673431E0,1.321152649E0
2.122815667E0,-5.329816589E0,7.623646545E0,1.169817352E0
2.132768667E0,-5.443430328E0,8.015681305E0,1.075214081E0
2.142722667E0,-5.587430878E0,8.601562958E0,1.162632294E0
2.152675667E0,-5.704337769E0,9.114546204E0,1.345551910E0
2.162629667E0,-5.504802704E0,9.295370178E0,1.354832611E0
2.172582667E0,-5.364993439E0,9.105265503E0,1.590442657E0
2.182535667E0,-5.353766785E0,8.429121552E0,1.680704956E0
2.192489667E0,-5.366340637E0,7.622449036E0,1.530716858E0
2.202442667E0,-5.473517761E0,7.027885437E0,1.653760986E0
2.212396667E0,-5.688021698E0,6.643035736E0,1.817071381E0
2.222349667E0,-5.989045715E0,6.628665619E0,1.810335388E0
2.232302667E0,-6.172264709E0,7.142996063E0,1.707050171E0
2.242256667E0,-6.219117279E0,7.729027405E0,1.596280518E0
2.252209667E0,-6.280789032E0,8.168812866E0,1.619332581E0
2.262163667E0,-6.322103119E0,8.464448090E0,1.506467285E0
2.272116667E0,-6.381828918E0,8.496930542E0,1.590891724E0
2.282070667E0,-6.365812225E0,8.111931152E0,1.703757019E0
2.292023667E0,-6.293362885E0,7.685318298E0,1.785936127E0
2.301976667E0,-6.094426575E0,7.167395325E0,1.881287842E0
2.311930167E0,-6.187832336E0,6.622827759E0,2.217339020E0
2.321883167E0,-6.691983948E0,6.270161133E0,2.057022400E0
2.331837167E0,-6.846313019E0,6.600075073E0,1.522184601E0
2.341790167E0,-6.886279907E0,7.100783844E0,1.354533234E0
2.351743167E0,-6.952442322E0,7.547754364E0,1.335822144E0
2.361697167E0,-7.017856293E0,8.013585663E0,1.235081635E0
2.371650167E0,-7.228468323E0,8.248147888E0,1.344803467E0
2.381604167E0,-7.370373230E0,8.137378235E0,1.512305145E0
2.391557167E0,-7.286098480E0,7.671846313E0,1.525328064E0
2.401510167E0,-7.072642365E0,6.871311035E0,1.667981415E0
2.411464167E0,-7.052584076E0,6.419400787E0,2.186353455E0
2.421417167E0,-6.830745392E0,6.186036072E0,2.248474274E0
2.431371167E0,-6.682553558E0,6.272556152E0,2.404000854E0
2.441324167E0,-6.776408386E0,6.346203003E0,2.512076111E0
2.451277167E0,-7.062762909E0,6.261628876E0,2.396666107E0
2.461231167E0,-7.342381439E0,6.296656036E0,2.005978546E0
2.471184167E0,-7.352709961E0,6.568341064E0,1.501677246E0
2.481138167E0,-7.336693268E0,6.894213409E0,1.419797516E0
