"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.061767800E-2,-1.952729464E0,-6.947960854E-1,-1.363856316E0
4.760961200E-2,-6.224164963E-1,-5.953640938E-1,-3.859062195E-1
6.461995700E-2,-1.887629032E-1,-5.299141407E-1,6.478214264E-2
8.163544100E-2,-8.611693382E-1,-2.443413734E-1,2.643051147E-1
9.864459600E-2,-1.263207912E0,-6.386249065E-1,5.476951599E-3
1.156478410E-1,-1.078581810E0,-7.990853786E-1,-4.162788391E-2
1.326389400E-1,-2.532482147E-1,-1.175442934E0,-2.862882614E-1
1.496538960E-1,4.313492775E-1,-8.688693047E-1,-5.071544647E-2
1.666660820E-1,-3.156208992E-2,-4.463338852E-2,-1.550235748E-1
1.836754610E-1,-4.115588665E-1,-1.481781006E-1,-2.583398819E-1
2.006736620E-1,-4.436540604E-2,-3.889956474E-1,-4.184913635E-1
2.176880970E-1,4.642977715E-1,-4.210417271E-1,-7.386422157E-1
2.346908230E-1,8.931176662E-1,-3.851180077E-1,-1.230407238E0
2.517040290E-1,1.062256813E0,-3.670058250E-1,-1.301341057E0
2.687030620E-1,6.005246639E-1,-1.754989624E-1,-1.245739937E0
2.856963280E-1,6.714010239E-1,-1.644070148E-1,-9.622263908E-1
3.027187790E-1,9.716405869E-1,-1.191837788E-1,-8.781709671E-1
3.197128080E-1,1.160822392E0,-4.248862267E-1,-1.062879562E0
3.367278840E-1,1.274598598E0,-1.367079020E-1,-1.224260807E0
3.537340390E-1,1.503690958E0,-4.872392416E-1,-1.895144939E0
3.707402650E-1,1.778703690E0,-1.430646420E0,-2.210399151E0
3.877464610E-1,2.265017986E0,-2.368080378E0,-2.377692223E0
4.047497870E-1,3.051613808E0,-3.007893324E0,-3.111883163E0
4.217588420E-1,3.458207130E0,-2.770240784E0,-3.661383629E0
4.387712220E-1,2.650914192E0,-1.427504539E0,-3.785748959E0
4.557710800E-1,1.407263756E0,-9.728064537E-1,-2.506668568E0
4.727773560E-1,-1.512880325E-1,-1.851340413E0,-2.971697092E0
4.897801450E-1,-1.915193558E0,-2.910720110E0,-2.042240620E0
5.067897370E-1,-4.329475403E0,-3.326502085E0,-4.500427246E-1
5.237962170E-1,-6.198794365E0,-2.384595156E0,1.720181465E0
5.407889460E-1,-4.516015053E0,1.093709826E0,1.497075796E0
5.578035940E-1,-5.657240868E0,9.656960964E-1,6.532554626E-1
5.748146110E-1,-4.979837418E0,-6.445014477E-2,1.263249040E0
5.918205320E-1,-6.352186203E-1,8.214288950E-1,-2.834748626E-1
6.088247950E-1,-3.268220901E0,1.801344156E-1,6.631413102E-1
6.258199420E-1,-5.706351280E0,5.546714067E-1,1.615726233E0
6.428358320E-1,-5.815220833E0,1.731996298E0,2.363409758E0
6.598453350E-1,-4.168771744E0,2.218986273E0,2.990581751E0
6.768368920E-1,-4.014934540E0,3.747224092E0,6.394587040E0
6.938571960E-1,-4.124812126E0,3.889833689E0,4.766681194E0
7.108637180E-1,-3.222408295E0,3.557636738E0,2.129515886E0
7.278672680E-1,-3.972386360E0,3.817789555E0,-9.326391220E-1
7.448793330E-1,-4.010520935E0,3.210633755E0,-1.178156376E0
7.618823860E-1,-2.889360428E0,1.899311781E0,-1.688889503E0
7.788887740E-1,-2.126878738E0,1.206290483E0,-2.934571743E0
7.958948980E-1,-1.319644928E0,8.743581772E-1,-8.516933918E-1
8.129110830E-1,-9.145317078E-1,1.085735321E0,-1.462838650E-1
8.299050010E-1,-1.621335030E0,2.962497473E0,2.892245770E0
8.469133930E-1,-1.915722847E0,5.514086723E0,3.812894583E0
8.639256310E-1,1.668987751E0,1.215312958E0,2.278394461E0
8.809298630E-1,9.278421402E-1,-6.928360462E-1,1.167135954E0
8.979318470E-1,3.276357651E-1,-4.235339165E-1,1.302572966E0
9.149411040E-1,4.531130791E-1,-4.379529953E-1,1.532025337E0
9.319441880E-1,-2.810935974E-1,-1.778945923E-1,7.329440117E-1
9.489471490E-1,-6.895980835E-1,-4.216475487E-1,-4.169390202E-1
9.659576670E-1,-6.041040421E-1,1.895866394E-1,-1.367715597E0
9.829633020E-1,-7.539176941E-1,4.607019424E-1,-1.063267708E0
9.999614420E-1,1.900920868E-1,5.286724567E-1,-1.504182935E0
1.016957211E0,3.214538574E0,-3.425855398E0,-1.019571662E0
1.033981228E0,1.421085358E0,-2.866649151E0,-1.966639757E0
1.050987393E0,-6.224145889E-1,-7.144927979E-1,-2.051273823E0
1.067995878E0,-6.384763718E-1,1.695294380E0,-4.063801765E-1
1.085003029E0,-5.872726440E-1,1.730870485E0,-4.934374690E-1
1.102002623E0,6.231031418E-1,1.334801197E0,-7.882906199E-1
1.119012135E0,1.287987232E0,6.141130924E-1,-6.043145061E-1
1.136018360E0,2.432773590E0,-1.600606441E-1,-2.790044844E-1
1.153024494E0,2.515261173E0,-1.731600761E-1,-3.429675996E-1
1.170030660E0,1.944237709E0,3.558733463E-1,1.162677556E-1
1.187025900E0,-1.072549820E-1,1.284745932E0,-1.385009170E0
1.204029837E0,-1.165304184E-1,1.450368285E0,-9.187473059E-1
1.221049023E0,9.286146164E-1,1.193728805E0,-6.338725686E-1
1.238055402E0,1.604918480E0,2.788271904E-1,-4.812077582E-1
1.255066460E0,1.425383568E0,2.102756500E-2,-6.269550920E-1
1.272067711E0,1.411238670E0,3.814282417E-1,-1.250439882E0
1.289072646E0,1.173295975E0,8.242679834E-1,-5.844942331E-1
1.306080071E0,1.585040569E0,6.014709473E-1,-3.097385764E-1
1.323086328E0,2.059104919E0,6.774233580E-1,3.300545812E-1
1.340093388E0,2.045580387E0,1.647037268E0,4.151492715E-1
1.357098567E0,2.516506672E0,6.602382660E-1,1.308336854E-1
1.374094416E0,2.338270187E0,1.021105766E0,6.477699280E-1
1.391112331E0,1.610685825E0,2.917141914E0,1.080597281E0
1.408117448E0,1.837633133E0,2.799448490E0,7.277156711E-1
1.425123267E0,2.033273697E0,1.400766850E0,3.971054554E-1
1.442132738E0,7.804203033E-2,2.436170578E-1,-1.111557245E0
1.459119107E0,-1.140298843E0,-2.394986153E-2,-1.723604441E0
1.476138598E0,-8.987245560E-1,5.612959862E-1,1.200452805E0
1.493147937E0,-9.825487137E-1,-8.533253670E-1,2.400555372E0
1.510154346E0,-2.956493378E0,-2.887490034E0,4.245254695E-1
1.527154794E0,-4.235193253E0,-2.843432903E0,-5.761235952E-1
1.544166849E0,-4.487582207E0,-2.997524261E0,-7.447575331E-1
1.561172720E0,-5.018974304E0,-3.553279877E0,-1.944771051E0
1.578182048E0,-4.844857216E0,-3.685055017E0,-2.441399574E0
1.595185079E0,-3.409737587E0,-1.741367102E0,2.493985295E-1
1.612191295E0,-1.328136444E0,1.661118269E0,3.277672529E-1
1.629197369E0,-5.613803864E-1,1.336854696E0,-1.277300000E0
1.646202414E0,-5.659790039E-1,1.349468589E0,-2.839752913E0
1.663209729E0,-5.162467957E-1,7.057819366E-1,-6.698792458E0
1.680204359E0,7.194013596E-1,1.662626266E-1,-4.622323036E0
1.697222130E0,1.185282230E0,-2.475631237E-2,-2.447990179E0
1.714218499E0,1.660722733E0,6.361961365E-3,-9.412503242E-2
1.731234461E0,1.646151543E0,1.882382631E-1,1.308201313E0
1.748240646E0,2.026818752E0,7.496997118E-1,2.314512014E0
1.765249913E0,2.684014320E0,1.208868384E0,3.648126364E0
1.782252975E0,3.416519165E0,1.542018056E0,4.566004753E0
1.799259161E0,4.113777161E0,2.058714628E0,5.535358429E0
1.816265367E0,4.226850510E0,1.710838318E0,5.356264591E0
1.833271632E0,4.063284397E0,1.868427992E0,3.934366703E0
1.850264666E0,3.889204025E0,2.348412514E0,2.401348114E0
1.867278877E0,3.929376125E0,2.118897915E0,1.333312511E0
1.884290005E0,3.068321228E0,1.049567699E0,1.764542580E0
1.901296252E0,3.357913494E0,1.479841590E0,3.741309166E0
1.918305470E0,4.338270664E0,2.513595104E0,2.373910427E0
1.935308725E0,4.441167831E0,2.378264427E0,-1.537347317E0
1.952317382E0,3.861368418E0,1.748600125E0,-7.959966660E-1
1.969324117E0,3.170474052E0,7.558131218E-1,-3.281741142E-1
1.986327474E0,2.952131748E0,6.762742996E-2,-8.600831032E-1
2.003336904E0,3.001339912E0,-5.067858696E-1,-1.110979080E0
2.020343049E0,2.373384953E0,-7.208108902E-1,-1.586604118E0
2.037333946E0,1.652653694E0,-1.580724716E0,-1.547380447E0
2.054354900E0,3.314867020E-1,-2.689973354E0,-1.485362768E0
2.071358320E0,-1.355212688E0,-3.866524220E0,-2.094769955E0
2.088359052E0,-2.111051083E0,-5.494371414E0,-2.230916977E0
2.105373569E0,-3.695868492E0,-6.444445133E0,-2.070729017E0
2.122376437E0,-5.302135944E0,-6.771011353E0,-2.774518490E0
2.139377852E0,-6.477402687E0,-6.838890076E0,-3.216346025E0
2.156388859E0,-6.833367825E0,-5.858878613E0,-3.679875374E0
2.173391860E0,-7.073558807E0,-4.004733086E0,-4.211080551E0
2.190404516E0,-7.100829124E0,-2.489085674E0,-4.131186962E0
