"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.546839100E-2,-1.880160451E0,9.704092026E0,6.251249313E-1
1.755033200E-2,-1.899302959E0,9.723235130E0,6.053841114E-1
1.963213500E-2,-1.885544300E0,9.747162819E0,6.532405615E-1
2.171438300E-2,-1.856830359E0,9.751948357E0,6.729813814E-1
2.383888400E-2,-1.852044702E0,9.761520386E0,6.634100676E-1
2.597843200E-2,-1.818545222E0,9.756733894E0,6.687939167E-1
2.810100000E-2,-1.785045743E0,9.757332802E0,6.687939167E-1
3.021355900E-2,-1.770688772E0,9.762118340E0,6.646065116E-1
3.235183400E-2,-1.717448473E0,9.733404160E0,5.790630579E-1
3.447728200E-2,-1.736590981E0,9.761520386E0,5.264210105E-1
3.660744000E-2,-1.727617979E0,9.709476471E0,7.459624410E-1
3.872875700E-2,-1.751546144E0,9.738189697E0,7.268198729E-1
4.085452000E-2,-1.746760488E0,9.728618622E0,6.789634228E-1
4.298021100E-2,-1.746760488E0,9.699904442E0,6.885347366E-1
4.510668700E-2,-1.727617979E0,9.704689980E0,6.652047038E-1
4.723131000E-2,-1.736590981E0,9.709476471E0,6.221339107E-1
4.935359400E-2,-1.731805444E0,9.695118904E0,6.317051649E-1
5.147030400E-2,-1.750947952E0,9.709476471E0,6.167500615E-1
5.361318700E-2,-1.755733609E0,9.704689980E0,6.071787477E-1
5.573375300E-2,-1.761117458E0,9.723833084E0,6.263213158E-1
5.786279000E-2,-1.794018745E0,9.708877563E0,5.976074338E-1
5.998407800E-2,-1.808375716E0,9.708877563E0,5.922235847E-1
6.211177400E-2,-1.808375716E0,9.675378799E0,5.736792088E-1
6.423651000E-2,-1.817947030E0,9.694520950E0,5.778666735E-1
6.636197700E-2,-1.827518344E0,9.665806770E0,5.778666735E-1
6.848733200E-2,-1.822732687E0,9.656235695E0,5.635097623E-1
7.061342200E-2,-1.827518344E0,9.670592308E0,5.395814776E-1
7.273888000E-2,-1.831705689E0,9.637093544E0,5.347958803E-1
7.486455200E-2,-1.831705689E0,9.637093544E0,5.395814776E-1
7.698686500E-2,-1.827518344E0,9.632308006E0,5.491527915E-1
7.910010500E-2,-1.817348838E0,9.627521515E0,5.353940725E-1
8.122813700E-2,-1.826920033E0,9.613164902E0,5.306084156E-1
8.336695200E-2,-1.812563181E0,9.603593826E0,5.306084156E-1
8.549588900E-2,-1.822134495E0,9.598808289E0,5.114658475E-1
8.762293300E-2,-1.802991867E0,9.584450722E0,5.210371017E-1
8.974108700E-2,-1.836491346E0,9.579665184E0,5.156532526E-1
9.185657600E-2,-1.836491346E0,9.594022751E0,5.204389095E-1
9.399513600E-2,-1.846062660E0,9.565308571E0,5.252245665E-1
9.612189600E-2,-1.831705689E0,9.565308571E0,5.258227587E-1
9.824620400E-2,-1.836491346E0,9.570094109E0,5.210371017E-1
1.003589260E-1,-1.826920033E0,9.565308571E0,5.066801906E-1
1.024972620E-1,-1.812563181E0,9.570094109E0,5.066801906E-1
1.046233210E-1,-1.826920033E0,9.574879646E0,4.731806815E-1
1.067520740E-1,-1.807777524E0,9.570094109E0,4.540380836E-1
1.088745510E-1,-1.807777524E0,9.584450722E0,4.588237405E-1
1.109969980E-1,-1.802991867E0,9.574879646E0,4.779663086E-1
1.131138610E-1,-1.812563181E0,9.565308571E0,4.779663086E-1
1.152517080E-1,-1.807777524E0,9.555737495E0,4.731806815E-1
1.173736250E-1,-1.798206210E0,9.555737495E0,4.546363056E-1
1.194895820E-1,-1.812563181E0,9.555737495E0,4.683950245E-1
1.216181320E-1,-1.798206210E0,9.541379929E0,4.546363056E-1
1.237627970E-1,-1.798206210E0,9.536594391E0,4.402793646E-1
1.258829140E-1,-1.802991867E0,9.517452240E0,4.642075896E-1
1.280083310E-1,-1.802991867E0,9.527023315E0,4.594219327E-1
1.301295370E-1,-1.798206210E0,9.512666702E0,4.642075896E-1
1.322529300E-1,-1.802991867E0,9.517452240E0,4.642075896E-1
1.343688860E-1,-1.798206210E0,9.512666702E0,4.642075896E-1
1.365077420E-1,-1.807777524E0,9.531808853E0,4.636093974E-1
1.386336160E-1,-1.793420553E0,9.541379929E0,5.072783828E-1
1.407587480E-1,-1.788634896E0,9.531808853E0,5.264210105E-1
1.428684180E-1,-1.779063582E0,9.546165466E0,5.168496966E-1
1.450007520E-1,-1.774278045E0,9.546165466E0,4.785645306E-1
1.471372570E-1,-1.769492388E0,9.541379929E0,4.833501875E-1
1.492647290E-1,-1.750349760E0,9.555737495E0,4.785645306E-1
1.513861590E-1,-1.764706731E0,9.570094109E0,4.881358147E-1
1.534994310E-1,-1.783849239E0,9.589237213E0,5.024927258E-1
1.556394560E-1,-1.798206210E0,9.589237213E0,5.066801906E-1
1.577641500E-1,-1.817348838E0,9.617950439E0,5.162515044E-1
1.598929240E-1,-1.827518344E0,9.632308006E0,5.252245665E-1
1.620130620E-1,-1.851446509E0,9.641879082E0,5.635097623E-1
1.641316530E-1,-1.851446509E0,9.670592308E0,5.922235847E-1
1.662631330E-1,-1.861017823E0,9.694520950E0,5.724828243E-1
1.683922530E-1,-1.856232166E0,9.728020668E0,5.724828243E-1
1.705198270E-1,-1.851446509E0,9.732806206E0,5.868397355E-1
1.726444810E-1,-1.861017823E0,9.747162819E0,5.820540786E-1
1.747688610E-1,-1.832303882E0,9.751948357E0,5.730810165E-1
1.768946440E-1,-1.823330879E0,9.766305923E0,5.874379873E-1
1.790202540E-1,-1.808973908E0,9.751948357E0,6.209374666E-1
1.811436980E-1,-1.808973908E0,9.751948357E0,6.448656917E-1
1.832587290E-1,-1.804188251E0,9.756733894E0,6.400800347E-1
1.853972180E-1,-1.818545222E0,9.737591743E0,6.640082598E-1
1.875224920E-1,-1.804188251E0,9.732806206E0,6.544370055E-1
1.896517850E-1,-1.789831281E0,9.719047546E0,6.496513486E-1
1.917738860E-1,-1.780260086E0,9.714262009E0,6.454638839E-1
1.938971870E-1,-1.780260086E0,9.709476471E0,6.550351977E-1
