"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.343688860E-1,5.236983299E-3,-1.030969620E-1,-9.762540460E-2
1.513861590E-1,3.467977047E-2,-7.489490509E-2,-7.305422425E-2
1.683922530E-1,-3.848695755E-2,4.260063171E-2,-2.791702747E-3
1.853972180E-1,-2.090537548E-2,1.158971786E-1,6.804424524E-2
2.024020500E-1,1.108312607E-2,8.789539337E-2,1.085971594E-1
2.194070960E-1,4.373979568E-2,7.011890411E-2,1.417534947E-1
2.364121930E-1,1.600766182E-2,3.674793243E-2,7.142198086E-2
2.534203720E-1,1.585793495E-2,-1.492500305E-3,6.469619274E-2
2.704221830E-1,3.181898594E-2,2.310848236E-2,4.142975807E-2
2.874201180E-1,5.295979977E-2,2.484130859E-2,5.063211918E-2
3.044323360E-1,6.993234158E-2,1.853942871E-3,7.185125351E-2
3.214369150E-1,5.659079552E-2,-1.082801819E-2,-9.160280228E-3
3.384455310E-1,1.019458771E-1,-5.777435303E-1,-5.466437340E-2
3.554472810E-1,2.244595289E-1,9.010124207E-2,-5.845397711E-2
3.724308020E-1,1.248812675E-2,-5.560016632E-2,-9.708446264E-2
3.894542090E-1,4.925096035E-2,-3.273487091E-2,-2.333706021E-1
4.064627750E-1,3.284480572E-1,-2.440404892E-1,-1.273304820E-1
4.234567940E-1,3.037009239E-1,-1.830635071E-1,2.793220282E-1
4.404700590E-1,-2.126531601E-1,2.442817688E-1,6.970202327E-1
4.574775870E-1,-7.960796356E-2,1.948070526E-1,3.055505753E-1
4.744824000E-1,-6.388771534E-2,2.208604813E-1,2.109017372E-1
4.914922170E-1,1.700520515E-2,1.143941879E-1,3.397641182E-1
5.084924500E-1,1.125371456E-2,-5.701446533E-2,2.736223936E-1
5.254856870E-1,-3.612291813E-2,6.759166718E-2,4.293035865E-1
5.425034070E-1,-3.353680372E-1,3.053436279E-1,3.485363126E-1
5.595075580E-1,-3.909709454E-1,5.252380371E-1,1.353040338E-1
5.765119130E-1,-5.390529633E-1,9.374599457E-1,3.817273378E-1
5.935175990E-1,-6.956726313E-1,1.447274208E0,6.416745186E-1
6.105118820E-1,-7.606005669E-2,1.043798447E0,4.305152893E-1
6.275265820E-1,2.627285719E-1,4.216794968E-1,-1.795372963E-1
6.445245590E-1,1.121908426E-1,-1.273136139E-1,7.397036552E-1
6.615376920E-1,-9.155070782E-2,4.533815384E-1,5.902832747E-1
6.785459620E-1,3.890982270E-1,-2.483692169E-1,8.887292743E-1
6.955476930E-1,4.599754810E-1,-1.364469528E-1,3.690016866E-1
7.125406740E-1,5.064482689E-1,-4.451503754E-1,3.739970922E-2
7.295577630E-1,3.934563398E-1,-5.656023026E-1,-2.921017110E-1
7.465628000E-1,3.461927176E-1,-5.790529251E-1,-5.485650301E-1
7.635711020E-1,1.407421827E-1,-5.576362610E-1,-2.720559835E-1
7.805728000E-1,-8.960127831E-2,-6.155939102E-1,-1.289412677E-1
7.975624040E-1,-1.194204092E-1,-4.984874725E-1,-1.610990763E-1
8.145828010E-1,-3.530777693E-1,-7.735347748E-2,1.300483942E-2
8.315879070E-1,-3.436193466E-1,1.009559631E-1,-7.171112299E-2
8.485932590E-1,-4.340385199E-1,3.928747177E-1,-7.996780425E-2
8.656032700E-1,-4.003651142E-1,5.003347397E-1,-7.567919791E-2
8.825980810E-1,-4.353033304E-1,6.374740601E-1,-1.122906357E-1
8.996046730E-1,-5.926401615E-1,9.154930115E-1,-4.732700065E-2
9.166130260E-1,-6.438968182E-1,9.773740768E-1,-6.571837235E-3
9.336049190E-1,-7.696202993E-1,1.009768486E0,-5.425489694E-2
