"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.206577700E-2,9.476047009E-2,-2.311361432E-1,-8.177958429E-2
2.679946600E-2,9.476047009E-2,-2.311361432E-1,-8.177958429E-2
3.679946600E-2,9.476047009E-2,-2.311361432E-1,-8.177958429E-2
4.679946600E-2,9.476047009E-2,-2.311361432E-1,-8.177958429E-2
5.679946600E-2,-5.081635118E-1,-1.438205838E0,2.236530334E-1
6.679946600E-2,-5.924629569E-1,-1.567098379E0,3.354413807E-1
7.679946600E-2,-7.011969686E-1,-1.692936659E0,4.386776090E-1
8.679946600E-2,-8.343655467E-1,-1.801059842E0,5.431355834E-1
9.679946600E-2,-1.029842496E0,-1.848096490E0,6.176611185E-1
1.067994660E-1,-1.468443632E0,-1.873141885E0,6.921866536E-1
1.167994660E-1,-1.781817555E0,-1.891467929E0,7.447211146E-1
1.267994660E-1,-2.045711279E0,-1.959273934E0,8.161923289E-1
1.367994660E-1,-2.260125160E0,-2.028301716E0,9.023243189E-1
1.467994660E-1,-2.414674044E0,-2.096107721E0,1.013501763E0
1.567994660E-1,-2.495308161E0,-2.154750824E0,1.165607214E0
1.667994660E-1,-2.534403563E0,-2.159026861E0,1.337871194E0
1.767994660E-1,-2.559448957E0,-2.026468992E0,1.530293822E0
1.867994660E-1,-2.593046665E0,-1.737529874E0,1.690340519E0
1.967994660E-1,-2.627254963E0,-1.392390966E0,1.748983502E0
2.067994660E-1,-2.652300596E0,-1.112003803E0,1.697059989E0
2.167994660E-1,-2.657798290E0,-9.470701814E-1,1.590769410E0
2.267994660E-1,-2.640083313E0,-9.006444216E-1,1.465542078E0
2.367994660E-1,-2.586937904E0,-9.464593530E-1,1.350699425E0
2.467994660E-1,-2.480036497E0,-1.077184558E0,1.264567375E0
2.567994660E-1,-2.149558544E0,-1.354517341E0,1.180878878E0
2.667994660E-1,-1.833130240E0,-1.602528572E0,1.117959738E0
2.767994660E-1,-1.444009066E0,-1.912237287E0,1.053207994E0
2.867994660E-1,-9.889144897E-1,-2.254932642E0,1.003727913E0
2.967994660E-1,-5.393176675E-1,-2.569528341E0,9.854019880E-1
3.067994660E-1,-1.892918646E-1,-2.856024027E0,9.768499136E-1
3.167994660E-1,2.512183413E-2,-3.033785820E0,1.013501763E0
3.267994660E-1,8.498662710E-2,-2.988581896E0,1.125290155E0
3.367994660E-1,-5.551237985E-2,-2.741792202E0,1.301830173E0
3.467994660E-1,-3.621667325E-1,-2.460794210E0,1.499750495E0
3.567994660E-1,-7.073056102E-1,-2.214615583E0,1.683620930E0
3.667994660E-1,-1.022512078E0,-2.104659796E0,1.835726380E0
3.767994660E-1,-1.232649684E0,-2.155361652E0,1.974392772E0
3.867994320E-1,-1.327944636E0,-2.310521364E0,2.088624716E0
3.967994320E-1,-1.356655359E0,-2.477287531E0,2.188806534E0
4.067994320E-1,-1.373759627E0,-2.446744442E0,2.331748962E0
4.167994320E-1,-1.428126574E0,-2.162081242E0,2.416048288E0
4.267994320E-1,-1.512426019E0,-1.801059842E0,2.501569510E0
4.367994320E-1,-1.580842853E0,-1.454088330E0,2.611525297E0
4.467994650E-1,-1.592449307E0,-1.215240002E0,2.759965420E0
4.567994650E-1,-1.576566815E0,-1.165149093E0,2.925509930E0
4.667994650E-1,-1.559462667E0,-1.242728949E0,3.083113194E0
4.767994650E-1,-1.544801831E0,-1.377119303E0,3.284087896E0
4.867994650E-1,-1.604055762E0,-1.431486368E0,3.503388643E0
4.967994650E-1,-1.742111325E0,-1.301372051E0,3.720245600E0
5.067994650E-1,-1.925370932E0,-1.108338594E0,3.938324690E0
5.167994650E-1,-2.040213585E0,-8.395579457E-1,4.013461113E0
5.267994650E-1,-2.071978569E0,-5.878814459E-1,4.051945686E0
5.367994650E-1,-2.082974195E0,-5.005277395E-1,4.196109772E0
5.467994650E-1,-2.088471889E0,-5.072472095E-1,4.256585598E0
5.567994650E-1,-1.928425193E0,-5.329035521E-1,4.137466431E0
5.667994650E-1,-1.674305320E0,-5.988770127E-1,4.007963181E0
5.767994650E-1,-1.290681958E0,-6.715700030E-1,3.840586185E0
5.867994650E-1,-8.343655467E-1,-7.008914948E-1,3.629226685E0
5.967994650E-1,-4.434117973E-1,-7.332673669E-1,3.461849689E0
6.067994650E-1,-1.410335153E-1,-6.501896977E-1,3.326237679E0
6.167994650E-1,3.489567712E-2,-4.253912866E-1,3.208951473E0
6.267994650E-1,6.727153808E-2,-1.511127949E-1,3.100217581E0
6.367994650E-1,-3.168863431E-2,1.109483987E-1,2.976822615E0
6.467994650E-1,-2.094504237E-1,2.862667143E-1,2.821052074E0
6.567994650E-1,-3.939317167E-1,4.017202556E-1,2.600529671E0
6.667994650E-1,-5.484806299E-1,4.554764032E-1,2.339079380E0
6.767994650E-1,-6.602689624E-1,4.542546570E-1,2.064800978E0
6.867994980E-1,-7.317401767E-1,4.231005311E-1,1.793576717E0
6.967994980E-1,-7.787768245E-1,4.066071808E-1,1.513189554E0
7.067994980E-1,-7.714464664E-1,4.499786198E-1,1.055040598E0
7.167994980E-1,-7.176902890E-1,5.642104149E-1,7.569383979E-1
7.267994980E-1,-6.401104331E-1,7.364743948E-1,5.162574649E-1
7.367994980E-1,-5.570327640E-1,8.989645839E-1,3.555999398E-1
7.467994640E-1,-4.544073939E-1,9.631054401E-1,2.315942794E-1
7.567994640E-1,-3.120757937E-1,9.185122252E-1,1.045343131E-1
7.667994640E-1,-1.196532324E-1,8.018369675E-1,-1.519527286E-2
7.767994640E-1,9.964739531E-2,6.546184421E-1,-1.074359268E-1
7.867994640E-1,3.006220460E-1,4.774675369E-1,-2.534327209E-1
7.967994640E-1,4.484514594E-1,3.375793993E-1,-4.971679449E-1
8.067994640E-1,5.052618980E-1,2.954297066E-1,-7.952702045E-1
8.167994640E-1,4.337906837E-1,4.023311138E-1,-1.060385704E0
8.267994640E-1,2.554180324E-1,5.898667574E-1,-1.269912481E0
8.367994640E-1,3.917173296E-2,7.865653634E-1,-1.453172088E0
8.467994640E-1,-1.379791945E-1,9.447794557E-1,-1.605277538E0
8.567994640E-1,-2.656500340E-1,9.991464615E-1,-1.831297636E0
8.667994640E-1,-2.418262810E-1,8.910233378E-1,-2.013335466E0
8.767994640E-1,-1.465312988E-1,7.047094107E-1,-2.175825596E0
8.867994640E-1,-1.275181212E-2,4.957934916E-1,-2.305939913E0
8.967994640E-1,1.173624843E-1,3.174208403E-1,-2.420171738E0
9.067994640E-1,2.248747647E-1,2.257910669E-1,-2.543566465E0
9.167994640E-1,2.822960913E-1,2.367866337E-1,-2.662685156E0
9.267994640E-1,2.884047627E-1,2.966514230E-1,-2.759812832E0
9.367994640E-1,2.658027411E-1,3.846160173E-1,-2.841058016E0
9.467994640E-1,2.548071742E-1,4.664719701E-1,-2.913750887E0
9.567991300E-1,2.731331289E-1,5.147303343E-1,-2.979113340E0
9.667991300E-1,3.372739851E-1,4.964043796E-1,-3.031037092E0
9.767991300E-1,4.423427880E-1,4.279874563E-1,-3.096399546E0
9.867991300E-1,5.663484335E-1,2.972623110E-1,-3.182531595E0
9.967991300E-1,6.769150496E-1,1.457677186E-1,-3.279659033E0
1.006799130E0,8.192466497E-1,-3.382666409E-2,-3.376175880E0
1.016799130E0,8.992699981E-1,-1.553888470E-1,-3.409162521E0
1.026799130E0,9.835693836E-1,-2.629011273E-1,-3.417103767E0
1.036799130E0,1.068479657E0,-3.441462219E-1,-3.420768976E0
1.046799130E0,1.132009625E0,-4.052327275E-1,-3.434818983E0
1.056799130E0,1.170494199E0,-4.473824203E-1,-3.461697102E0
1.066799130E0,1.191874504E0,-4.327216744E-1,-3.498348951E0
1.076799130E0,1.178435445E0,-3.856850564E-1,-3.503235817E0
1.086799130E0,1.150335670E0,-3.038291037E-1,-3.454977512E0
1.096799130E0,1.113072872E0,-2.323578745E-1,-3.358460665E0
1.106799130E0,1.055040598E0,-1.505019218E-1,-3.218572617E0
1.116799130E0,9.744064212E-1,-6.314819306E-2,-3.065245390E0
1.126799130E0,8.803331852E-1,-2.672535367E-3,-2.936352968E0
1.136799130E0,7.984772325E-1,4.069889709E-2,-2.839225292E0
1.146799130E0,7.459428310E-1,6.635523587E-2,-2.766532421E0
1.156799130E0,7.355580926E-1,6.024658307E-2,-2.708500147E0
1.166799130E0,7.599927187E-1,1.137736533E-2,-2.681622028E0
1.176798730E0,8.039750457E-1,-2.588541433E-2,-2.632752895E0
1.186798730E0,8.461247087E-1,-5.337435007E-2,-2.525851488E0
1.196798730E0,8.534551263E-1,-6.864598393E-2,-2.369469881E0
1.206798730E0,8.033641577E-1,-7.964155823E-2,-2.190486431E0
1.216798730E0,7.050148249E-1,-1.169043332E-1,-2.012724638E0
1.226798730E0,6.011677384E-1,-1.535562575E-1,-1.878334284E0
1.236798730E0,5.199226737E-1,-1.712713391E-1,-1.786704540E0
1.246798730E0,4.570035636E-1,-1.761582643E-1,-1.707291961E0
1.256799063E0,4.185190499E-1,-1.724930704E-1,-1.635209918E0
1.266799063E0,3.922518492E-1,-1.291216463E-1,-1.569236398E0
1.276799063E0,3.531564772E-1,-2.344195358E-2,-1.484326243E0
1.286799063E0,2.920699418E-1,9.812022746E-2,-1.341994643E0
1.296799063E0,2.010510266E-1,1.720349193E-1,-1.121472239E0
1.306799063E0,5.016730726E-2,1.744783819E-1,-6.963100433E-1
1.316799063E0,-3.046690486E-2,1.164461896E-1,-4.055381715E-1
1.326799063E0,-8.788824081E-2,2.603813075E-2,-1.446987092E-1
1.336799063E0,-1.153771728E-1,-6.253732741E-2,6.604980677E-2
1.346799063E0,-1.147663072E-1,-1.407280862E-1,2.236530334E-1
1.356799063E0,-9.521862119E-2,-2.036471963E-1,3.372739851E-1
1.366799063E0,-6.711881608E-2,-2.372447848E-1,4.105778039E-1
