"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.920657770E-1,4.611232281E0,-1.029506698E-1,6.670545101E0
4.020657770E-1,5.353734493E0,-1.982398987E0,6.127061367E0
4.120657770E-1,5.973832607E0,-3.536235809E0,5.712864399E0
4.220657770E-1,6.483797550E0,-4.896441936E0,5.406406879E0
4.320657770E-1,6.828562737E0,-6.062417984E0,5.169380665E0
4.420660270E-1,7.027281284E0,-7.032069683E0,4.949114323E0
4.520660270E-1,7.161356449E0,-7.829339027E0,4.735731125E0
4.620660270E-1,7.173327446E0,-8.485349655E0,4.498704910E0
4.720660270E-1,7.163750648E0,-9.016862869E0,4.273650169E0
4.820660270E-1,7.163750648E0,-9.514857292E0,4.058171749E0
4.920660270E-1,7.170933247E0,-9.924264908E0,3.892971992E0
5.020660270E-1,7.197269440E0,-1.041986465E1,3.766079187E0
5.120660270E-1,7.276278019E0,-1.090588760E1,3.713406801E0
5.220660270E-1,7.249941826E0,-1.126501846E1,3.679888010E0
5.320660270E-1,7.290643215E0,-1.155471706E1,3.660734415E0
5.420660270E-1,7.448660851E0,-1.182526112E1,3.718195200E0
5.520660270E-1,7.642591000E0,-1.200961494E1,3.873818398E0
5.620660270E-1,7.862857819E0,-1.212932491E1,4.089296341E0
5.720660270E-1,8.104672432E0,-1.224185276E1,4.292803764E0
5.820660270E-1,8.312967300E0,-1.223466969E1,4.431667328E0
5.920660270E-1,8.461407661E0,-1.214608479E1,4.472368717E0
6.020660270E-1,8.626607895E0,-1.200722122E1,4.311957359E0
6.120660270E-1,8.760683060E0,-1.187075138E1,4.096478939E0
6.220660270E-1,8.964190483E0,-1.175822353E1,3.763684988E0
6.320660270E-1,9.189245224E0,-1.160020638E1,3.409343243E0
6.420660270E-1,9.519645691E0,-1.145176601E1,3.088520288E0
6.520660270E-1,9.845256805E0,-1.126501846E1,2.868253708E0
6.620660270E-1,1.013256073E1,-1.100405025E1,2.743755102E0
6.720660270E-1,1.036001015E1,-1.073111153E1,2.686294317E0
6.820660270E-1,1.054196930E1,-1.039831734E1,2.698265314E0
6.920660270E-1,1.068801594E1,-1.006552315E1,2.750937700E0
7.020660270E-1,1.073350525E1,-9.696816444E0,2.820369720E0
7.120660270E-1,1.068083286E1,-9.352050781E0,2.865859509E0
7.220660270E-1,1.044620132E1,-9.062353134E0,2.829946518E0
7.320660270E-1,1.017086792E1,-8.784625053E0,2.765302896E0
7.420659930E-1,9.902717590E0,-8.466196060E0,2.645592928E0
7.520659930E-1,9.646537781E0,-8.083124161E0,2.475604534E0
7.620659930E-1,9.371204376E0,-7.613860607E0,2.214636564E0
7.720659930E-1,9.206005096E0,-7.089530468E0,1.865083098E0
7.820659930E-1,9.126996040E0,-6.536469936E0,1.462857246E0
7.920659930E-1,9.093477249E0,-6.091148376E0,1.017535686E0
8.020659930E-1,9.069535255E0,-5.911583424E0,5.099649429E-1
8.120659930E-1,9.024045944E0,-5.911583424E0,4.788403213E-2
8.220659930E-1,8.959402084E0,-6.079177380E0,-3.423708379E-1
8.320659930E-1,8.880393028E0,-6.299443722E0,-6.272808313E-1
8.420659930E-1,8.844480515E0,-6.680121899E0,-7.565677166E-1
8.520659930E-1,8.861239433E0,-7.103895664E0,-7.876923680E-1
8.620659930E-1,8.918700218E0,-7.604283810E0,-7.158663273E-1
8.720659930E-1,8.952219009E0,-8.107066154E0,-6.081272364E-1
8.820659930E-1,8.949825287E0,-8.533234596E0,-4.764461517E-1
8.920659930E-1,8.928277016E0,-8.861239433E0,-3.687070608E-1
9.020659930E-1,8.866027832E0,-9.052776337E0,-3.208230138E-1
9.120659930E-1,8.772654533E0,-9.172486305E0,-3.112462163E-1
9.220659930E-1,8.638579369E0,-9.201216698E0,-3.519476354E-1
9.320659930E-1,8.509291649E0,-9.189245224E0,-3.926490843E-1
9.420659930E-1,8.358457565E0,-9.119813919E0,-4.022258818E-1
9.520656590E-1,8.207622528E0,-9.038411140E0,-3.998316824E-1
9.620656590E-1,8.166921616E0,-8.961795807E0,-3.806780577E-1
9.720656590E-1,8.169315338E0,-8.928277016E0,-3.663128614E-1
9.820656590E-1,8.138191223E0,-8.949825287E0,-3.256114423E-1
