"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.791896800E-2,-3.077233583E-2,-1.244637929E-2,-9.796751291E-2
3.207888900E-2,-3.077233583E-2,-1.244637929E-2,-9.796751291E-2
4.207888900E-2,-3.077233583E-2,-1.244637929E-2,-9.796751291E-2
5.207888900E-2,-3.077233583E-2,-1.244637929E-2,-9.796751291E-2
6.207888900E-2,-8.468883038E-1,8.079456687E-1,-3.753003478E-1
7.207888900E-2,-8.316166997E-1,8.543714285E-1,-3.423136175E-1
8.207888900E-2,-8.096255064E-1,8.562039733E-1,-2.775619030E-1
9.207888900E-2,-8.248971701E-1,7.541894913E-1,-2.262492180E-1
1.020788890E-1,-7.662540674E-1,6.717227101E-1,-2.293035388E-1
1.120788890E-1,-6.300311685E-1,6.088035703E-1,-2.787836194E-1
1.220788890E-1,-4.693735838E-1,4.915174544E-1,-3.612504303E-1
1.320788890E-1,-3.160464168E-1,3.351359367E-1,-4.467715621E-1
1.420788890E-1,-2.012037337E-1,1.695914567E-1,-5.078580976E-1
1.520788890E-1,-1.205695271E-1,1.870774850E-2,-5.261840224E-1
1.620788890E-1,-7.841982692E-2,-8.086328954E-2,-5.145776272E-1
1.720788890E-1,-5.581781268E-2,-9.124799818E-2,-4.822017550E-1
1.820788890E-1,-3.382666409E-2,-2.649627998E-2,-4.369977117E-1
1.920788890E-1,7.101308554E-3,6.391177326E-2,-3.899610937E-1
2.020788890E-1,4.069889709E-2,6.818783283E-2,-3.899610937E-1
2.120788890E-1,8.345946670E-2,6.513350457E-2,-4.021784067E-1
2.220788890E-1,1.127809957E-1,6.635523587E-2,-4.211152196E-1
2.320788890E-1,1.213331074E-1,4.253149405E-2,-4.388303161E-1
2.420788890E-1,1.158353239E-1,-2.290744742E-4,-4.406629205E-1
2.520788890E-1,1.078940704E-1,-6.337726954E-3,-4.272238910E-1
2.620788890E-1,1.023962870E-1,4.436408728E-2,-4.058435857E-1
2.720788890E-1,9.628763795E-2,9.506590664E-2,-3.801872432E-1
2.820788890E-1,8.712465316E-2,1.298852265E-1,-3.410918713E-1
2.920788890E-1,8.468119800E-2,1.647045463E-1,-2.952769995E-1
3.020788890E-1,8.101600409E-2,2.105194330E-1,-2.622902691E-1
3.120788890E-1,7.796167582E-2,2.709950805E-1,-2.488512248E-1
3.220788890E-1,8.040513843E-2,3.412446082E-1,-2.488512248E-1
3.320788890E-1,7.551821321E-2,4.139375687E-1,-2.616794109E-1
3.420788890E-1,5.047274008E-2,4.902957082E-1,-2.916117907E-1
3.520788890E-1,2.481640130E-2,5.086216927E-1,-3.013856411E-1
3.620788890E-1,-1.794416644E-2,5.098434091E-1,-3.123812079E-1
3.720788890E-1,-6.864598393E-2,5.300019383E-1,-3.264311254E-1
3.820788890E-1,-1.052978933E-1,5.348888636E-1,-3.398701549E-1
3.920788890E-1,-1.382846236E-1,5.263367891E-1,-3.643047512E-1
4.020788890E-1,-1.822669208E-1,5.086216927E-1,-3.820198476E-1
4.120788890E-1,-2.451860309E-1,5.086216927E-1,-3.624721766E-1
4.220788890E-1,-3.313180506E-1,5.428301096E-1,-2.842814028E-1
4.320788890E-1,-4.431063831E-1,6.411794424E-1,-1.456149966E-1
4.420788890E-1,-5.438991189E-1,8.323802352E-1,7.712173741E-3
4.520788890E-1,-6.172029972E-1,9.215666056E-1,3.947716579E-2
4.620788890E-1,-5.964335799E-1,9.863182902E-1,9.262244403E-2
4.720788890E-1,-4.638758004E-1,1.010752916E0,2.166280895E-1
4.820788890E-1,-3.581961095E-1,1.149419308E0,2.007455975E-1
4.920788890E-1,-1.639409661E-1,8.568148613E-1,2.237293869E-2
5.020788890E-1,-1.366810966E-2,4.805218875E-1,-1.920407563E-1
5.120788890E-1,1.573741585E-1,1.518763751E-1,-4.278347492E-1
5.220788890E-1,3.436880708E-1,3.092505224E-2,-6.031530499E-1
5.320788890E-1,5.092325211E-1,1.626428775E-2,-6.587418318E-1
5.420788890E-1,5.990297198E-1,-7.559457328E-3,-6.355289221E-1
5.520788890E-1,6.393468380E-1,-7.780896127E-2,-5.316818357E-1
5.620788890E-1,6.277403831E-1,-1.547779888E-1,-4.260021448E-1
5.720788890E-1,5.904776454E-1,-2.152536362E-1,-3.374266922E-1
5.820788890E-1,5.446627140E-1,-2.293035388E-1,-2.525164187E-1
5.920788890E-1,5.055673718E-1,-2.610685229E-1,-1.578323096E-1
6.020788890E-1,4.701371789E-1,-4.119522572E-1,-6.742425263E-2
6.120788890E-1,4.420373738E-1,-6.923394203E-1,-9.392052889E-3
6.220788890E-1,4.475351572E-1,-9.708939195E-1,1.565342210E-2
6.320788890E-1,4.817436039E-1,-1.148655772E0,4.046982154E-3
6.420788890E-1,5.464953184E-1,-1.227457404E0,-3.932445124E-2
6.520788890E-1,5.831472278E-1,-1.173090339E0,-5.154175684E-2
6.620788890E-1,6.051383615E-1,-1.065578103E0,-4.115704447E-2
6.720788890E-1,6.075818539E-1,-9.550114274E-1,-4.176791012E-2
6.820788890E-1,5.971971154E-1,-8.762098551E-1,-4.543310404E-2
6.920788890E-1,5.831472278E-1,-7.900778651E-1,-3.810271993E-2
7.020788890E-1,5.654321313E-1,-6.599635482E-1,-2.222022414E-2
7.120788890E-1,5.312237144E-1,-5.078580976E-1,1.382082608E-2
7.220788890E-1,4.829653203E-1,-3.698025346E-1,7.185302675E-2
7.320788890E-1,4.163810313E-1,-2.531272769E-1,1.378264725E-1
7.420788890E-1,3.345250785E-1,-1.474476010E-1,1.983021349E-1
7.520788890E-1,2.416735590E-1,-4.970915988E-2,2.453387529E-1
7.620788890E-1,1.445459872E-1,1.320996135E-2,2.813797891E-1
7.720788890E-1,5.108360574E-2,1.626428775E-2,2.984840274E-1
7.820788890E-1,-2.466368489E-2,-3.993531689E-2,3.021492362E-1
7.920788890E-1,-9.491318464E-2,-1.633300930E-1,3.052035570E-1
8.020788890E-1,-1.230129898E-1,-2.549598813E-1,3.143665195E-1
8.120788890E-1,-1.511127949E-1,-3.679699600E-1,3.223077655E-1
8.220788890E-1,-1.779908538E-1,-4.547128081E-1,3.278055489E-1
8.320788890E-1,-2.036471963E-1,-4.705953002E-1,3.308598995E-1
8.420788890E-1,-2.103667259E-1,-4.082870483E-1,3.333033621E-1
8.520788890E-1,-1.895972937E-1,-2.738966942E-1,3.320816159E-1
8.620788890E-1,-1.419498175E-1,-1.071304902E-1,3.339142203E-1
8.720788890E-1,-7.597636431E-2,6.330090761E-2,3.375793993E-1
8.820788890E-1,2.214386594E-3,2.123520374E-1,3.479641080E-1
8.920788890E-1,8.651378751E-2,3.033709526E-1,3.534618914E-1
