"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.791896800E-2,-5.620121956E-2,-1.013850212E0,9.841489792E-1
3.791896800E-2,-7.727766037E-2,-7.035384178E-1,8.726925850E-1
4.791896800E-2,-8.555245399E-2,-4.590840340E-1,8.546495438E-1
5.791896800E-2,-1.796214581E-1,-3.203730583E-1,9.151935577E-1
6.791896800E-2,-2.498154640E-1,-2.763371468E-1,9.914746284E-1
7.791896800E-2,-3.374514580E-1,-2.770190239E-1,9.679503441E-1
8.791896800E-2,-3.852636814E-1,-2.695474625E-1,9.540047646E-1
9.791896800E-2,-4.239335060E-1,-2.325396538E-1,9.476413727E-1
1.079189680E-1,-4.633462429E-1,-1.945586205E-1,9.405403137E-1
1.179189680E-1,-5.281444788E-1,-1.770100594E-1,9.364023209E-1
1.279189680E-1,-6.278278828E-1,-1.706070900E-1,9.303631783E-1
1.379189680E-1,-7.747743130E-1,-1.867780685E-1,9.176387787E-1
1.479189680E-1,-9.207834005E-1,-2.317681313E-1,9.151582718E-1
1.579189680E-1,-1.045577049E0,-3.140325546E-1,9.180393219E-1
1.679189680E-1,-1.137279630E0,-4.084501266E-1,9.203891754E-1
1.779189680E-1,-1.175840378E0,-4.986605644E-1,9.262094498E-1
1.879189680E-1,-1.189834833E0,-5.675601959E-1,9.290428162E-1
1.979189680E-1,-1.179804564E0,-6.261157990E-1,9.174752235E-1
2.079189680E-1,-1.154518366E0,-6.747188568E-1,8.738021851E-1
2.179189680E-1,-1.128248453E0,-7.047014236E-1,8.154449463E-1
2.279189680E-1,-1.117049694E0,-7.223515511E-1,7.535510063E-1
2.379189680E-1,-1.115753531E0,-7.355985641E-1,6.730589867E-1
2.479189680E-1,-1.119586945E0,-7.647385597E-1,5.760254860E-1
2.579189680E-1,-1.131409645E0,-8.068776131E-1,4.687404633E-1
2.679189680E-1,-1.130499363E0,-8.548741341E-1,3.693881035E-1
2.779189680E-1,-1.122122765E0,-9.087343216E-1,2.589869499E-1
2.879189680E-1,-1.092346787E0,-9.546217918E-1,1.575565338E-1
2.979189680E-1,-1.029681563E0,-9.923567772E-1,4.397201538E-2
3.079189680E-1,-9.541153312E-1,-1.015244961E0,-7.239437103E-2
3.179189680E-1,-8.658435345E-1,-1.023706913E0,-2.060761452E-1
3.279189680E-1,-7.778048515E-1,-1.018480778E0,-3.400058746E-1
3.379189680E-1,-7.274249792E-1,-1.025591373E0,-3.452196121E-1
3.479189680E-1,-6.391522288E-1,-9.815216064E-1,-5.963563919E-1
3.579189680E-1,-5.998692513E-1,-9.214348793E-1,-6.544003487E-1
3.679189680E-1,-5.699123144E-1,-8.397030830E-1,-6.447334290E-1
3.779189680E-1,-5.666293502E-1,-7.496371269E-1,-5.610575676E-1
3.879189680E-1,-5.933849812E-1,-6.616783142E-1,-4.383940697E-1
3.979189680E-1,-6.863915324E-1,-5.569152832E-1,-2.094435692E-1
4.079189680E-1,-8.107022047E-1,-4.701695442E-1,3.656768799E-2
4.179189680E-1,-9.454043508E-1,-3.945741653E-1,3.197460175E-1
4.279189680E-1,-1.040714383E0,-3.108472824E-1,6.000180244E-1
4.379189680E-1,-1.066096783E0,-2.282919884E-1,8.968381882E-1
4.479189680E-1,-1.012255788E0,-9.254217148E-2,1.131142139E0
4.579189680E-1,-8.775687814E-1,7.152128220E-2,1.262776852E0
4.679189680E-1,-8.498052359E-1,2.827486992E-1,1.362385273E0
4.779189680E-1,-8.395770192E-1,5.939145088E-1,1.528349876E0
4.879189680E-1,-8.611405492E-1,8.790302277E-1,1.705648422E0
4.979189680E-1,-9.378566742E-1,1.072577953E0,1.846627235E0
5.079189680E-1,-1.074636936E0,1.211722851E0,1.943754196E0
5.179189680E-1,-1.270847559E0,1.295157433E0,2.047520638E0
5.279189680E-1,-1.404699802E0,1.243243217E0,2.147962570E0
5.379189680E-1,-1.553161979E0,1.079962730E0,2.241129875E0
5.479189680E-1,-1.675791144E0,8.740801811E-1,2.320556164E0
5.579189680E-1,-1.790486813E0,6.226506233E-1,2.364519596E0
5.679189680E-1,-1.924247026E0,3.704042435E-1,2.372475147E0
5.779189680E-1,-2.077221632E0,1.264333725E-1,2.338045597E0
5.879189680E-1,-2.231288433E0,-9.672880173E-2,2.329983711E0
5.979189680E-1,-2.357315063E0,-2.972078323E-1,2.406150818E0
6.079189680E-1,-2.442879915E0,-4.920978546E-1,2.500116825E0
6.179189680E-1,-2.457767725E0,-7.299723625E-1,2.577059269E0
6.279189680E-1,-2.447633505E0,-9.752202034E-1,2.639417171E0
6.379189680E-1,-2.397490025E0,-1.240053654E0,2.681796551E0
6.479189680E-1,-2.350317478E0,-1.483293533E0,2.691522598E0
