"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.565462400E-2,6.116288155E-2,9.140071273E-2,-7.872525603E-2
2.989258300E-2,6.116288155E-2,9.140071273E-2,-7.872525603E-2
3.989258300E-2,6.116288155E-2,9.140071273E-2,-7.872525603E-2
4.989258300E-2,6.116288155E-2,9.140071273E-2,-7.872525603E-2
5.989258300E-2,-7.444920391E-2,1.317178160E-1,-3.175735772E-1
6.989258300E-2,-4.024074972E-2,1.005636901E-1,-3.719405830E-1
7.989258300E-2,-4.085161164E-2,2.603813075E-2,-4.012621045E-1
8.989258300E-2,-6.589708477E-2,-4.360050708E-2,-4.153120220E-1
9.989258300E-2,-8.666650951E-2,-8.452847600E-2,-4.147011340E-1
1.098925830E-1,-7.567093521E-2,-8.269587904E-2,-3.957643211E-1
1.198925830E-1,-4.940372705E-2,-7.964155823E-2,-3.688862622E-1
1.298925830E-1,-2.619084716E-2,-8.941540122E-2,-3.523928821E-1
1.398925830E-1,-1.275181212E-2,-9.308059514E-2,-3.481168449E-1
1.498925830E-1,-3.474296257E-2,-1.260673106E-1,-3.383429945E-1
1.598925830E-1,-6.528622657E-2,-1.572214365E-1,-3.328452110E-1
1.698925830E-1,-1.068250611E-1,-2.262492180E-1,-3.279582858E-1
1.798925830E-1,-1.410335153E-1,-2.983313203E-1,-3.242930770E-1
1.898925830E-1,-1.691333205E-1,-3.410918713E-1,-3.206278980E-1
1.998925830E-1,-1.892918646E-1,-3.533091843E-1,-3.206278980E-1
2.098925830E-1,-2.027309090E-1,-3.453679383E-1,-3.230713606E-1
2.198925830E-1,-2.015091777E-1,-2.983313203E-1,-3.151301146E-1
2.298925830E-1,-1.941787899E-1,-2.030363381E-1,-2.974150181E-1
2.398925830E-1,-2.021200359E-1,-7.597636431E-2,-2.601522505E-1
2.498925830E-1,-2.314415723E-1,4.558581859E-2,-2.070069611E-1
2.598925830E-1,-2.577087879E-1,1.402699351E-1,-1.605812013E-1
2.698925830E-1,-2.796999216E-1,1.915826052E-1,-1.398117840E-1
2.798925830E-1,-2.961932719E-1,1.946369410E-1,-1.361465901E-1
2.898925830E-1,-3.053562641E-1,1.592067480E-1,-1.459204406E-1
2.998925830E-1,-3.102431893E-1,1.030071527E-1,-1.666898578E-1
3.098925830E-1,-3.004693389E-1,1.054506153E-1,-1.795180291E-1
3.198925830E-1,-2.723695338E-1,1.549306959E-1,-1.813506186E-1
3.298925830E-1,-2.235003263E-1,2.178498209E-1,-1.831832081E-1
3.398925830E-1,-1.746311039E-1,2.508365512E-1,-1.825723499E-1
3.498925830E-1,-1.349248588E-1,2.508365512E-1,-1.758528352E-1
3.598925830E-1,-1.147663072E-1,2.251801938E-1,-1.654681265E-1
3.698925830E-1,-1.080467924E-1,1.866956949E-1,-1.532508135E-1
3.798925830E-1,-1.190423667E-1,1.537089646E-1,-1.446987092E-1
3.898925830E-1,-1.379791945E-1,1.341612786E-1,-1.373683214E-1
3.998925830E-1,-1.685224473E-1,1.494329125E-1,-1.337031275E-1
