"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.654624000E-3,1.403002143E0,4.901230335E0,8.609848976E0
1.565462400E-2,1.453280449E0,4.913201332E0,8.523657799E0
2.565462400E-2,1.515529633E0,4.888959885E0,8.427888870E0
3.565462400E-2,1.568202138E0,4.867412090E0,8.353669167E0
4.565462400E-2,1.673547029E0,4.867412090E0,8.425495148E0
5.565462400E-2,1.733402014E0,4.874594688E0,8.435071945E0
6.565462400E-2,1.728613615E0,4.903624535E0,8.382399559E0
7.565462400E-2,1.711854219E0,4.929960728E0,8.320150375E0
8.565462400E-2,1.683123827E0,4.917989731E0,8.300996780E0
9.565462400E-2,1.659181833E0,4.893748283E0,8.308178902E0
1.056546240E-1,1.644816518E0,4.862623692E0,8.317755699E0
1.156546240E-1,1.647210717E0,4.845864296E0,8.312967300E0
1.256546240E-1,1.654393315E0,4.848258495E0,8.296208382E0
1.356546240E-1,1.654393315E0,4.865017891E0,8.267477989E0
1.456546240E-1,1.649604917E0,4.879383087E0,8.207622528E0
1.556546240E-1,1.651999116E0,4.891354084E0,8.159738541E0
1.656546240E-1,1.644816518E0,4.906018734E0,8.114249229E0
1.756546240E-1,1.625662923E0,4.920383930E0,8.059182167E0
1.856546240E-1,1.608903527E0,4.913201332E0,8.008903503E0
1.956546240E-1,1.592144132E0,4.886565685E0,7.980173588E0
2.056546240E-1,1.546654344E0,4.836287498E0,7.975385189E0
2.156546240E-1,1.484405041E0,4.786009312E0,7.980173588E0
2.256546240E-1,1.393425345E0,4.738125324E0,7.996932983E0
2.356546240E-1,1.290474772E0,4.707000732E0,8.030451775E0
2.456546240E-1,1.197100878E0,4.695029736E0,8.090307236E0
2.556546240E-1,1.139639974E0,4.692635536E0,8.162133217E0
2.656546240E-1,1.108515382E0,4.692635536E0,8.236352921E0
2.756546240E-1,1.103726983E0,4.699818134E0,8.308178902E0
2.856546240E-1,1.108515382E0,4.716577530E0,8.372822762E0
2.956546240E-1,1.106121182E0,4.735731125E0,8.437465668E0
3.056546240E-1,1.077390790E0,4.752490520E0,8.504503250E0
3.156546240E-1,1.043871999E0,4.759673119E0,8.569147110E0
3.256546240E-1,1.003170490E0,4.740519524E0,8.633790970E0
3.356546240E-1,9.576807022E-1,4.721365929E0,8.681674957E0
3.456546240E-1,9.002198577E-1,4.721365929E0,8.710405350E0
3.556546240E-1,8.331822157E-1,4.740519524E0,8.722375870E0
3.656546240E-1,7.613561153E-1,4.757278919E0,8.722375870E0
3.756546240E-1,6.967126727E-1,4.764461517E0,8.698433876E0
3.856546240E-1,6.440402865E-1,4.771644115E0,8.652944565E0
3.956546240E-1,5.961562395E-1,4.793191910E0,8.617031097E0
4.056546240E-1,5.722141862E-1,4.821922302E0,8.583512306E0
4.156546240E-1,5.554547906E-1,4.836287498E0,8.564358711E0
4.256546240E-1,5.267243981E-1,4.831499100E0,8.593089104E0
4.356546240E-1,4.788403511E-1,4.821922302E0,8.664915085E0
4.456546240E-1,4.141969085E-1,4.805162907E0,8.779836655E0
4.556546240E-1,3.423708379E-1,4.790797710E0,8.889969826E0
4.656546240E-1,2.466027737E-1,4.776432514E0,8.964190483E0
4.756546240E-1,1.532289088E-1,4.757278919E0,8.961795807E0
4.856546240E-1,5.746084079E-2,4.759673119E0,8.863634109E0
4.956546240E-1,-3.112462163E-2,4.788403511E0,8.700828552E0
5.056546240E-1,-1.197100878E-1,4.865017891E0,8.473379135E0
5.156546240E-1,-1.771709323E-1,4.939537525E0,8.272266388E0
5.256546240E-1,-2.442085743E-1,5.037699699E0,8.099884033E0
5.356546240E-1,-3.399766386E-1,5.143044472E0,7.972990990E0
5.456546240E-1,-4.644751251E-1,5.217264652E0,7.896376610E0
5.556546240E-1,-5.698199868E-1,5.255571842E0,7.858069420E0
5.656546240E-1,-6.320692301E-1,5.224447250E0,7.927501202E0
5.756546240E-1,-6.607996821E-1,5.176563263E0,8.035240173E0
5.856546240E-1,-6.512228847E-1,5.111919880E0,8.186075211E0
5.956546240E-1,-6.105214357E-1,5.061641693E0,8.346486092E0
6.056546240E-1,-5.578489900E-1,5.032911301E0,8.499714851E0
6.156546240E-1,-5.075707436E-1,5.020940304E0,8.636184692E0
6.256546240E-1,-4.692635238E-1,5.013757706E0,8.727164268E0
6.356546570E-1,-4.501099288E-1,4.994604111E0,8.770259857E0
6.456546570E-1,-4.692635238E-1,4.961085320E0,8.748712540E0
6.556546570E-1,-5.171475410E-1,4.927566528E0,8.698433876E0
6.656546570E-1,-5.817909837E-1,4.893748283E0,8.617031097E0
6.756546570E-1,-6.440402865E-1,4.850652695E0,8.523657799E0
6.856546570E-1,-7.086837292E-1,4.800374508E0,8.382399559E0
6.956546570E-1,-7.661445141E-1,4.754884720E0,8.257901192E0
7.056546570E-1,-8.307880163E-1,4.735731125E0,8.135796547E0
7.156546570E-1,-8.978256583E-1,4.742913723E0,8.025663376E0
7.256546570E-1,-9.528923035E-1,4.781220913E0,7.941866398E0
7.356546570E-1,-9.864110947E-1,4.831499100E0,7.893982410E0
7.456546570E-1,-9.648633003E-1,4.893748283E0,7.889194012E0
7.556546570E-1,-9.050082564E-1,4.949114323E0,7.913136005E0
7.656546570E-1,-8.236053586E-1,4.965873718E0,7.968202591E0
7.756546570E-1,-7.589619160E-1,4.977844715E0,8.044816971E0
7.856546570E-1,-7.374141216E-1,4.975450516E0,8.154950142E0
7.956546570E-1,-7.350199223E-1,4.958691120E0,8.267477989E0
8.056546570E-1,-7.422025204E-1,4.903624535E0,8.384793282E0
8.156546570E-1,-7.469909191E-1,4.855441093E0,8.478167534E0
8.256546570E-1,-7.469909191E-1,4.829104900E0,8.545205116E0
8.356546570E-1,-7.278373241E-1,4.833893299E0,8.595483780E0
8.456546570E-1,-6.775590777E-1,4.860229492E0,8.629002571E0
8.556546570E-1,-5.985504389E-1,4.886565685E0,8.643367767E0
8.656546570E-1,-4.860229492E-1,4.925172329E0,8.643367767E0
8.756546570E-1,-3.615244627E-1,4.965873718E0,8.633790970E0
8.856546900E-1,-2.466027737E-1,5.011363506E0,8.626607895E0
8.956546900E-1,-1.651999205E-1,5.032911301E0,8.607454300E0
9.056546900E-1,-1.388636976E-1,5.030517101E0,8.571541786E0
9.156546900E-1,-1.556231081E-1,5.025728703E0,8.523657799E0
9.256546900E-1,-2.011129409E-1,5.028122902E0,8.470984459E0
9.356546560E-1,-2.370259613E-1,5.044882298E0,8.432677269E0
9.456546560E-1,-2.777273953E-1,5.099948883E0,8.415918350E0
9.556546560E-1,-2.896983922E-1,5.186140060E0,8.454225540E0
9.656546560E-1,-2.370259613E-1,5.272331238E0,8.561964989E0
9.756546560E-1,-1.412578970E-1,5.334580898E0,8.729558945E0
9.856546560E-1,-1.915361360E-2,5.360917091E0,8.973767281E0
9.956546560E-1,1.029506698E-1,5.368099689E0,9.234735489E0
1.005654656E0,2.513911724E-1,5.327397823E0,9.557952881E0
1.015654656E0,3.926490843E-1,5.255571842E0,9.885957718E0
1.025654656E0,5.147533417E-1,5.140650272E0,1.019241619E1
1.035654656E0,6.129156351E-1,5.042488098E0,1.043183613E1
1.045654656E0,6.823474765E-1,4.975450516E0,1.059703636E1
1.055654656E0,7.206547260E-1,4.920383930E0,1.071914005E1
1.065654656E0,7.326257229E-1,4.853046894E0,1.080772591E1
1.075654656E0,7.350199223E-1,4.757278919E0,1.089870548E1
1.085654656E0,7.493851185E-1,4.613626480E0,1.105432892E1
1.095654656E0,7.733271718E-1,4.441244125E0,1.128417206E1
1.105654656E0,8.116343617E-1,4.240131378E0,1.161457157E1
1.115654656E0,8.690952063E-1,4.058171749E0,1.195933723E1
1.125654656E0,9.744400978E-1,3.890577793E0,1.227776527E1
1.135654689E0,1.091755986E0,3.730166197E0,1.249324417E1
1.145654689E0,1.223437071E0,3.531447411E0,1.247409058E1
1.155654689E0,1.297657371E0,3.368641853E0,1.232564926E1
1.165654689E0,1.259350061E0,3.277662039E0,1.202398014E1
1.175654689E0,1.194706678E0,3.220201254E0,1.170076275E1
1.185654655E0,1.098938584E0,3.189076662E0,1.127698898E1
1.195654655E0,9.959878922E-1,3.172317266E0,1.080772591E1
1.205654655E0,9.026140571E-1,3.155557871E0,1.034325027E1
1.215654655E0,8.427590132E-1,3.138798475E0,9.933841705E0
1.225654655E0,8.259995580E-1,3.112462282E0,9.586683273E0
1.235654655E0,8.355764151E-1,3.078943491E0,9.287407875E0
1.245654655E0,8.547300100E-1,3.040636063E0,9.014469147E0
1.255654655E0,8.738836050E-1,2.997540474E0,8.770259857E0
1.265654655E0,8.810662031E-1,2.968810081E0,8.523657799E0
1.275654655E0,8.690952063E-1,2.952050686E0,8.293813705E0
1.285654655E0,8.331822157E-1,2.952050686E0,8.025663376E0
1.295654688E0,7.948749661E-1,2.956839085E0,7.774271965E0
1.305654688E0,7.541735172E-1,2.973598480E0,7.522881031E0
1.315654688E0,7.206547260E-1,3.011905670E0,7.300220490E0
1.325654688E0,6.991068721E-1,3.059789658E0,7.120655060E0
1.335654688E0,6.895300746E-1,3.105279684E0,6.988974094E0
1.345654688E0,6.871358752E-1,3.136404276E0,6.912359715E0
1.355654688E0,6.847416759E-1,3.155557871E0,6.864475727E0
1.365654688E0,6.847416759E-1,3.172317266E0,6.823774338E0
1.375654688E0,6.775590777E-1,3.189076662E0,6.775889874E0
1.385654721E0,6.536170840E-1,3.215412855E0,6.716034889E0
1.395654721E0,6.296750307E-1,3.256114244E0,6.644208908E0
1.405654721E0,5.937620401E-1,3.318363667E0,6.546046734E0
1.415654721E0,5.674257874E-1,3.390189648E0,6.447884560E0
1.425654721E0,5.530605912E-1,3.485957623E0,6.354510784E0
1.435654687E0,5.434837937E-1,3.608062029E0,6.285078526E0
1.445654687E0,5.363011956E-1,3.756502390E0,6.251559734E0
1.455654687E0,5.434837937E-1,3.912125587E0,6.256348133E0
1.465654687E0,5.554547906E-1,4.084507942E0,6.320991993E0
1.475654687E0,5.650315881E-1,4.254496574E0,6.419154167E0
1.485654687E0,5.458779931E-1,4.412513733E0,6.562806129E0
1.495654687E0,5.123591423E-1,4.548983097E0,6.725611687E0
1.509509384E0,4.429273009E-1,4.680664539E0,6.909965515E0
1.519509384E0,3.567360640E-1,4.814739704E0,7.091924667E0
1.529509384E0,2.753331959E-1,4.968267918E0,7.283460617E0
1.539509384E0,2.226607651E-1,5.119102478E0,7.467814445E0
1.549509384E0,2.298433632E-1,5.253177643E0,7.649773598E0
1.559509384E0,2.681505978E-1,5.380070686E0,7.826944828E0
1.569509384E0,3.208230138E-1,5.492598057E0,8.044816971E0
1.579509384E0,3.711012602E-1,5.588366032E0,8.300996780E0
1.589509384E0,3.734954596E-1,5.660192013E0,8.652944565E0
1.599509350E0,3.327940404E-1,5.696105003E0,9.004891396E0
1.609509350E0,1.939303428E-1,5.696105003E0,9.378387451E0
1.619509350E0,2.394201607E-2,5.686528206E0,9.720758438E0
1.629509350E0,-1.867477298E-1,5.698499203E0,1.001285076E1
1.639509383E0,-3.758896589E-1,5.727229595E0,1.022593498E1
1.649509383E0,-4.620809257E-1,5.772719383E0,1.038634586E1
1.659509383E0,-4.644751251E-1,5.811026573E0,1.053478718E1
1.669509383E0,-3.758896589E-1,5.822998047E0,1.075265884E1
1.679509383E0,-2.561795712E-1,5.803843975E0,1.103038692E1
1.689509349E0,-2.059013397E-1,5.739200592E0,1.134402657E1
1.699509349E0,-1.891419291E-1,5.585971832E0,1.162654305E1
1.709509349E0,-1.891419291E-1,5.260360241E0,1.182286739E1
1.719509349E0,-2.202665508E-1,4.853046894E0,1.190905857E1
1.729509349E0,-2.849099934E-1,4.402936935E0,1.180131912E1
1.739509349E0,-4.022258818E-1,4.096478939E0,1.163611984E1
1.749509349E0,-5.698199868E-1,3.981557369E0,1.143021774E1
1.759509349E0,-7.134721279E-1,3.940855980E0,1.122431660E1
1.769509349E0,-8.331822157E-1,3.976768970E0,1.097053146E1
1.779509349E0,-9.074024558E-1,3.991134167E0,1.070477486E1
1.789509349E0,-8.930372596E-1,3.940855980E0,1.039352894E1
1.799509349E0,-8.188169599E-1,3.854664803E0,1.009425354E1
1.809509349E0,-7.350199223E-1,3.758896589E0,9.811738014E0
1.819509349E0,-6.775590777E-1,3.665522814E0,9.550769806E0
1.829509349E0,-6.440402865E-1,3.541024208E0,9.275436401E0
1.839509349E0,-6.248866320E-1,3.416525841E0,9.007286072E0
1.849509349E0,-6.248866320E-1,3.299209833E0,8.734347343E0
1.859509349E0,-6.272808313E-1,3.217807055E0,8.478167534E0
1.869509349E0,-6.224924326E-1,3.162740469E0,8.217199326E0
1.879509349E0,-5.985504389E-1,3.129221678E0,7.977779388E0
1.889509382E0,-5.339069963E-1,3.131615877E0,7.735964775E0
1.899509415E0,-4.764461517E-1,3.145981073E0,7.522881031E0
1.909509415E0,-4.189853072E-1,3.153163671E0,7.328950882E0
1.919509415E0,-3.663128614E-1,3.157952070E0,7.168539047E0
1.929509415E0,-3.351882398E-1,3.160346270E0,7.012916088E0
1.939509381E0,-3.280056417E-1,3.172317266E0,6.859687328E0
1.949509381E0,-3.639186621E-1,3.205836058E0,6.689698696E0
1.959509381E0,-4.381389022E-1,3.272873640E0,6.505345345E0
1.969509381E0,-5.554547906E-1,3.375824451E0,6.297049522E0
1.979509381E0,-6.895300746E-1,3.524264812E0,6.103119373E0
1.989509381E0,-8.714894056E-1,3.773261786E0,5.978621006E0
1.999509381E0,-1.034295082E0,4.036623955E0,5.925948620E0
2.009509381E0,-1.156399369E0,4.273650169E0,5.997774601E0
2.019509414E0,-1.204283476E0,4.412513733E0,6.115090370E0
2.029509414E0,-1.177947283E0,4.462791920E0,6.275501728E0
2.039509414E0,-1.125274777E0,4.491522312E0,6.490980148E0
2.049509414E0,-1.065419793E0,4.529829502E0,6.766313076E0
2.059509414E0,-9.911994934E-1,4.556165695E0,7.058405876E0
2.069509414E0,-8.786720037E-1,4.565742493E0,7.352892876E0
2.079509414E0,-7.278373241E-1,4.582501888E0,7.621043205E0
2.089509414E0,-5.027823448E-1,4.577713490E0,7.870040417E0
2.099509414E0,-2.609679997E-1,4.553771496E0,8.095095634E0
2.109509414E0,-2.394201700E-3,4.534617901E0,8.336909294E0
2.119509414E0,2.178723514E-1,4.527435303E0,8.588300705E0
2.129509414E0,3.974374831E-1,4.534617901E0,8.921094894E0
2.139509447E0,5.291185975E-1,4.527435303E0,9.285013199E0
2.149509447E0,6.392518282E-1,4.491522312E0,9.723152161E0
2.159509447E0,7.422025204E-1,4.424484730E0,1.015171432E1
2.169509447E0,8.667010069E-1,4.359841347E0,1.049408531E1
2.179509447E0,1.007958889E0,4.323928356E0,1.072871685E1
2.189509413E0,1.213860273E0,4.331110954E0,1.085321522E1
2.199509379E0,1.443703651E0,4.376600742E0,1.092025280E1
2.209509379E0,1.683123827E0,4.493916512E0,1.097531986E1
2.219509379E0,1.881842494E0,4.642356873E0,1.108784771E1
2.229509379E0,2.027888775E0,4.697423935E0,1.129853725E1
2.239509379E0,2.154781580E0,4.613626480E0,1.155232239E1
2.249509379E0,2.188300371E0,4.381389141E0,1.186356831E1
2.259509379E0,2.176329374E0,4.129997730E0,1.212693119E1
2.269509379E0,2.114080191E0,3.854664803E0,1.231128407E1
2.279509379E0,2.006340981E0,3.622427225E0,1.236156273E1
2.289509379E0,1.855506301E0,3.454833031E0,1.227537155E1
2.299509379E0,1.714248419E0,3.354276657E0,1.212453651E1
2.309509379E0,1.580173135E0,3.318363667E0,1.189948177E1
2.319509345E0,1.455674648E0,3.313575268E0,1.165527344E1
2.329509345E0,1.357512355E0,3.313575268E0,1.140148735E1
2.339509345E0,1.278503656E0,3.296815634E0,1.119079781E1
2.349509345E0,1.213860273E0,3.263296843E0,1.100883865E1
2.359509345E0,1.151610970E0,3.217807055E0,1.083645630E1
