"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.731041644E-3,-3.367247772E0,4.997507629E0,7.426057434E0
8.222958364E-3,-3.296445007E0,4.944667511E0,7.406597900E0
1.817695837E-2,-3.431913300E0,4.920567627E0,7.159312134E0
2.812995837E-2,-3.728596344E0,4.876559143E0,6.756050720E0
3.808395832E-2,-3.591182098E0,4.743485870E0,6.580166473E0
4.803795833E-2,-3.445385284E0,4.436174927E0,6.519991608E0
5.799195834E-2,-2.749033356E0,4.112398224E0,6.523135071E0
6.794595835E-2,-2.643502808E0,3.668421478E0,6.604865112E0
7.789895835E-2,-3.245850220E0,3.492836609E0,6.032006378E0
8.785295836E-2,-3.410807190E0,3.798650665E0,6.039041748E0
9.780695837E-2,-3.284320221E0,3.948339386E0,5.950426025E0
1.077609584E-1,-3.107537842E0,3.763174438E0,5.777236176E0
1.177149583E-1,-2.840792542E0,3.408561859E0,5.483546906E0
1.276679583E-1,-2.612217865E0,2.957998810E0,4.796625366E0
1.376219583E-1,-2.573897552E0,2.503992920E0,3.925137634E0
1.475759583E-1,-2.567610626E0,1.845661926E0,3.802991638E0
1.575299583E-1,-2.464026031E0,7.207511902E-1,3.956272888E0
1.674839584E-1,-1.939666443E0,5.129832458E-1,4.707710266E0
1.774369584E-1,-1.161135406E0,1.246308289E0,5.653742981E0
1.873909584E-1,-5.093907166E-1,1.681902466E0,6.116730194E0
1.973449584E-1,-2.472857666E-1,2.025587769E0,6.612199860E0
2.072989583E-1,-2.076182556E-1,2.266885986E0,7.506290588E0
2.172529583E-1,7.843688965E-1,2.523452454E0,8.736582184E0
2.272059583E-1,1.456022186E0,2.219883728E0,9.264983368E0
2.371599583E-1,1.760938110E0,1.719474335E0,8.440797272E0
2.471139584E-1,1.279389496E0,1.281634827E0,6.713688812E0
2.570679584E-1,3.842509460E-1,1.007405090E0,5.303171997E0
2.670219584E-1,1.731898499E-1,9.574090576E-1,4.966671753E0
2.769749584E-1,-4.655319214E-2,7.620652771E-1,5.350623322E0
2.869289584E-1,-7.435038757E-1,2.740800476E-1,6.006559296E0
2.968829583E-1,-1.080902252E0,-3.353027344E-1,7.352410583E0
3.068369583E-1,-1.203048248E0,-1.003812561E0,8.658594360E0
3.167909583E-1,-8.562194824E-1,-1.272653503E0,9.677525482E0
3.267439583E-1,3.502716064E-2,-1.144969025E0,1.018062927E1
3.366979584E-1,7.134164429E-1,-9.776170349E-1,9.714498596E0
3.466519584E-1,7.349716187E-1,-1.099763031E0,8.935668182E0
3.566059584E-1,1.286574554E0,-1.116378479E0,7.322772217E0
3.665598333E-1,2.295326843E0,-5.763015747E-1,5.623954926E0
3.765128333E-1,3.487896881E0,3.284170532E-1,5.428311768E0
3.864668334E-1,3.617826691E0,2.029779053E-1,5.315596161E0
3.964208334E-1,4.922363892E0,-9.190887451E-2,6.224955139E0
4.063748334E-1,6.701713715E0,-4.879852295E-1,8.395890656E0
4.163288333E-1,7.589667206E0,-1.109642487E0,1.052431458E1
4.262818333E-1,7.340136108E0,-1.494043121E0,1.177391602E1
4.362358333E-1,5.436245270E0,-2.080673218E0,1.223331070E1
4.461898333E-1,3.137026520E0,-2.599793701E0,1.145403122E1
4.561438333E-1,1.851050720E0,-2.840642853E0,1.059466827E1
4.660978334E-1,8.744815063E-1,-3.343147888E0,1.094134735E1
4.760508334E-1,7.223977661E-1,-3.581452332E0,1.186342987E1
4.860048334E-1,2.464924164E0,-3.445684662E0,1.198512680E1
4.959588334E-1,4.886588287E0,-3.347638550E0,1.180205750E1
5.059128333E-1,6.426735535E0,-3.374133453E0,1.194770462E1
5.158668333E-1,8.155640259E0,-2.926564178E0,1.127230911E1
5.258198333E-1,9.496701508E0,-2.606829071E0,9.942773895E0
5.357738333E-1,7.939040680E0,-3.441942444E0,8.819210358E0
5.457278333E-1,2.925815735E0,-5.771548004E0,6.957531738E0
5.556818334E-1,-4.038751373E0,-1.099059494E1,5.924978943E0
5.656358334E-1,-2.117047577E0,-1.352692062E1,8.576265564E0
5.755888334E-1,5.877677307E0,-8.046517181E0,1.073627380E1
5.855428334E-1,7.575147400E0,-6.071673889E0,8.878636780E0
5.954968333E-1,5.511389008E0,-9.160949707E0,7.721992035E0
6.054508333E-1,4.738546143E0,-9.971514130E0,8.106692047E0
6.154048333E-1,5.365891571E0,-9.107510834E0,8.817563782E0
6.253578333E-1,6.255192261E0,-9.255253601E0,7.996670837E0
6.353118333E-1,6.400839386E0,-9.704170074E0,7.254963226E0
6.452658334E-1,6.073619843E0,-9.666598206E0,6.909481659E0
6.552198334E-1,6.557264099E0,-9.685758362E0,6.591542816E0
6.651738334E-1,7.610174561E0,-1.021505768E1,7.240593109E0
6.751268334E-1,8.514144745E0,-1.068448151E1,7.698341217E0
6.850808333E-1,9.151369629E0,-1.087308929E1,7.176676025E0
6.950348333E-1,8.930878143E0,-1.120375168E1,6.509663086E0
7.049888333E-1,8.835077362E0,-1.144534927E1,6.824009399E0
7.149428334E-1,9.178762665E0,-1.158321259E1,7.165898438E0
7.248958334E-1,9.134754181E0,-1.120464981E1,7.334897003E0
7.348498334E-1,9.333391113E0,-1.030681686E1,6.628515930E0
7.448038334E-1,8.821755066E0,-9.842183075E0,5.662424927E0
7.547578334E-1,8.373736725E0,-9.841883698E0,4.932842102E0
7.647118333E-1,8.425229645E0,-9.949509888E0,4.252656555E0
7.746648333E-1,8.713979187E0,-9.388476563E0,4.161047058E0
7.846188333E-1,9.096733246E0,-8.804840240E0,4.561464386E0
7.945728333E-1,9.303153992E0,-8.871451721E0,4.600832520E0
8.045268334E-1,9.253157959E0,-8.974138184E0,4.216132507E0
8.144808334E-1,9.196425934E0,-9.011710052E0,3.805536346E0
8.244338334E-1,9.242979126E0,-8.929081879E0,3.561394043E0
8.343878334E-1,9.382339325E0,-8.431067505E0,3.301235046E0
8.443418333E-1,9.291927338E0,-8.400830383E0,3.084934845E0
8.542958333E-1,9.049581299E0,-8.427325287E0,2.934198303E0
8.642498333E-1,8.982969818E0,-7.793243866E0,2.755919037E0
8.742028333E-1,8.876690826E0,-6.998995514E0,2.534978485E0
8.841568333E-1,8.866212616E0,-7.036417694E0,2.503693542E0
8.941108334E-1,9.027277679E0,-6.875202942E0,2.796484680E0
9.040648334E-1,8.630752258E0,-6.759194183E0,2.635868683E0
9.140188334E-1,7.612719269E0,-7.320975952E0,1.996847534E0
9.239718334E-1,6.915918274E0,-7.620054016E0,1.791923676E0
9.339258333E-1,6.861730957E0,-6.897356873E0,1.770817566E0
9.438798333E-1,6.894961853E0,-5.762416992E0,1.920655975E0
9.538338333E-1,6.584507446E0,-5.899980927E0,1.728455658E0
