"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.754833364E-3,-8.253251338E-1,1.796954035E0,-3.400448263E-2
1.370883337E-2,-7.722590205E-1,2.015642532E0,-2.629352546E-1
2.366183337E-2,-1.066383908E0,1.979863712E0,-1.785611022E-1
3.361583332E-2,-1.531829583E0,1.878307224E0,2.793214917E-3
4.356983333E-2,-1.970500565E0,1.813556765E0,2.100202918E-1
5.352283333E-2,-1.879656469E0,1.810743816E0,5.348553407E-1
6.347683334E-2,-1.912501448E0,1.713260499E0,6.711264557E-1
7.343083335E-2,-1.775117901E0,1.541565636E0,8.677683181E-1
8.338483336E-2,-1.317453700E0,1.387973899E0,9.336360329E-1
9.333783336E-2,-1.229289967E0,1.359673959E0,8.525737435E-1
1.032918334E-1,-1.064149102E0,1.588465275E0,7.485090923E-1
1.132458334E-1,-2.017480896E0,1.553914370E0,5.519204396E-1
1.231988334E-1,-2.152332454E0,1.794705927E0,5.939262521E-1
1.331528333E-1,-1.900503547E0,2.048129370E0,1.028588968E0
1.431068333E-1,-2.151689114E0,1.889201756E0,1.036127783E0
1.530608333E-1,-2.092447464E0,1.686249432E0,1.262636638E0
1.630138333E-1,-1.840074912E0,1.499177123E0,1.433186470E0
1.729678334E-1,-2.291262590E0,1.019821799E0,1.479133306E0
1.829218334E-1,-2.129263434E0,7.672634518E-1,1.634016109E0
1.928748334E-1,-1.414961722E0,7.766096413E-1,1.675111510E0
2.028288334E-1,-1.192534516E0,4.419683732E-1,1.455324029E0
2.127828334E-1,-1.271716779E0,9.929200754E-2,1.214876581E0
2.227358334E-1,-1.298665281E0,1.354535280E-1,9.217790490E-1
2.326898333E-1,-1.288733931E0,2.593731308E-1,7.370567358E-1
2.426438333E-1,-1.402402780E0,3.466779077E-1,7.624827683E-1
2.525978333E-1,-2.150576242E0,4.376480117E-1,9.137145692E-1
2.625508333E-1,-2.335719701E0,6.366411857E-1,1.068178126E0
2.725048334E-1,-2.148998517E0,5.619580624E-1,1.380059254E0
2.824588334E-1,-2.236791244E0,1.190531114E-1,1.527645316E0
2.924118334E-1,-1.765471749E0,-2.196259515E-1,1.571481891E0
3.023658334E-1,-1.284526860E0,-5.706364998E-1,1.504765745E0
3.123198334E-1,-1.059705072E0,-7.821159643E-1,1.136332102E0
3.222738333E-1,-9.582466713E-1,-8.765686700E-1,6.147306454E-1
3.322268333E-1,-9.044335762E-1,-8.222886747E-1,5.601866484E-2
3.421808333E-1,-9.048848350E-1,-6.515118246E-1,-4.322291046E-1
3.521304583E-1,-1.026175310E0,-5.051984091E-1,-8.016930270E-1
3.620834583E-1,-1.333155521E0,-3.337881593E-1,-1.008247674E0
3.720374583E-1,-1.740355619E0,-1.864469495E-1,-1.103055013E0
3.819914584E-1,-2.001563021E0,-1.943193483E-1,-1.376025259E0
3.919454584E-1,-1.944008147E0,-4.618563616E-1,-1.608419337E0
4.018984584E-1,-1.509278480E0,-5.719405751E-1,-7.253769225E-1
4.118524584E-1,-1.502594967E0,-4.833578892E-1,-6.580976897E-1
4.218064583E-1,-1.639931737E0,-6.013761896E-1,-1.132794537E0
4.317594583E-1,-1.134634290E0,-7.818269657E-1,-1.343429371E0
