"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.401430200E-2,-2.880958557E0,5.947360516E0,8.743971825E0
2.537211500E-2,-2.780459881E0,5.785845280E0,8.926424980E0
2.753937500E-2,-2.599801779E0,5.495715618E0,9.463613510E0
2.970663600E-2,-2.595016241E0,5.572285652E0,9.373284340E0
3.187389700E-2,-2.551945448E0,5.662614822E0,9.254241943E0
3.359302200E-2,-2.575873613E0,5.772684574E0,9.244071960E0
3.567529200E-2,-2.605185747E0,5.839683533E0,9.315258980E0
3.775827200E-2,-2.634497643E0,5.868397713E0,9.419944763E0
3.987563500E-2,-2.625524759E0,5.883352757E0,9.543772697E0
4.200106200E-2,-2.568096876E0,5.849853039E0,9.664012909E0
4.412687600E-2,-2.487339020E0,5.778666496E0,9.789037704E0
4.625240400E-2,-2.367697954E0,5.645864964E0,9.938589096E0
4.837793300E-2,-2.224128723E0,5.498108387E0,1.006480980E1
5.050635200E-2,-2.085345030E0,5.322235584E0,1.020060253E1
5.262005000E-2,-1.936989903E0,5.140979290E0,1.028853893E1
5.475739900E-2,-1.807777524E0,4.941178799E0,1.037168980E1
5.688241900E-2,-1.692323804E0,4.745565414E0,1.046381378E1
5.901183500E-2,-1.572682738E0,4.593023300E0,1.053260708E1
6.113438400E-2,-1.491326690E0,4.430909157E0,1.060977554E1
6.325492800E-2,-1.443470240E0,4.307080746E0,1.071565819E1
6.536422200E-2,-1.399801254E0,4.188037872E0,1.074497032E1
6.751156000E-2,-1.395015597E0,4.106681824E0,1.077428246E1
6.963783200E-2,-1.380658627E0,4.054039955E0,1.080778122E1
7.176779700E-2,-1.423729420E0,4.015754700E0,1.082154083E1
7.388811700E-2,-1.466800332E0,3.967898130E0,1.080718327E1
7.601373700E-2,-1.537986755E0,3.952943087E0,1.078684425E1
7.813943900E-2,-1.590628862E0,3.938585997E0,1.074855900E1
8.026488700E-2,-1.671984792E0,3.937987804E0,1.072821999E1
8.239054900E-2,-1.724028707E0,3.937987804E0,1.067976570E1
8.451303700E-2,-1.800599098E0,3.932604074E0,1.066002464E1
8.662970400E-2,-1.872383714E0,3.937389612E0,1.061635590E1
8.876713500E-2,-1.962712765E0,3.951148272E0,1.054816055E1
9.089276600E-2,-2.034497499E0,3.940979004E0,1.051884842E1
9.302154000E-2,-2.100898266E0,3.917050600E0,1.046082211E1
9.514392600E-2,-2.095514536E0,3.830909014E0,1.038006496E1
9.726965800E-2,-2.075175524E0,3.615555048E0,1.024666500E1
9.939515700E-2,-2.108675003E0,3.610171080E0,1.020359421E1
1.015211440E-1,-2.156531334E0,3.610171080E0,1.016949654E1
1.036472120E-1,-2.208575249E0,3.623929977E0,1.006899738E1
1.057684580E-1,-2.232503414E0,3.614358664E0,1.001575756E1
1.078838040E-1,-2.274976015E0,3.619144201E0,9.977472305E0
1.100228220E-1,-2.270190477E0,3.647259951E0,9.948758125E0
1.121486770E-1,-2.255833626E0,3.656831264E0,9.915258408E0
1.142779500E-1,-2.255833626E0,3.685544968E0,9.843474388E0
1.164008740E-1,-2.260619164E0,3.699902058E0,9.767501831E0
1.185255990E-1,-2.240878344E0,3.695116282E0,9.686145782E0
1.206523290E-1,-2.212164640E0,3.690330744E0,9.600603104E0
1.227766680E-1,-2.178066730E0,3.680161238E0,9.510273933E0
1.249000110E-1,-2.139781713E0,3.670589924E0,9.434899330E0
1.270190390E-1,-2.076970100E0,3.646661758E0,9.330213547E0
1.291532450E-1,-2.033301115E0,3.661018610E0,9.192625999E0
1.312789560E-1,-1.956730723E0,3.637090445E0,9.078967094E0
