"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.181291686E-3,1.171164551E0,9.496252441E0,2.472558289E0
1.313529164E-2,1.209933929E0,9.441017303E0,2.435884552E0
2.308929164E-2,1.168769531E0,9.561217346E0,2.469265137E0
3.304329165E-2,1.280137939E0,9.562115479E0,2.464026031E0
4.299729166E-2,1.362616425E0,9.496252441E0,2.406844940E0
5.295029166E-2,1.270557861E0,9.499096527E0,2.381846924E0
6.290429167E-2,1.208437042E0,9.468110962E0,2.339185638E0
7.285829168E-2,1.232985992E0,9.460626526E0,2.259700928E0
8.281229169E-2,1.261127472E0,9.478738861E0,2.219434662E0
9.276629164E-2,1.277742920E0,9.526639252E0,2.215842133E0
1.027202916E-1,1.267564087E0,9.565857697E0,2.216141510E0
1.126742917E-1,1.223256226E0,9.560019836E0,2.203118591E0
1.226282917E-1,1.170416107E0,9.542655945E0,2.164349213E0
1.325822917E-1,1.206042023E0,9.506730652E0,2.149230652E0
1.425362917E-1,1.195414124E0,9.461225281E0,2.125729523E0
1.524902917E-1,1.157243500E0,9.431586914E0,2.138003998E0
1.624442916E-1,1.149609375E0,9.346863098E0,2.134411469E0
1.723972916E-1,1.156495056E0,9.324858856E0,2.190544739E0
1.823512916E-1,1.151106262E0,9.305399323E0,2.270777893E0
1.923052917E-1,1.157692566E0,9.311386871E0,2.364483032E0
2.022592917E-1,1.185235291E0,9.342671814E0,2.495760040E0
2.122132917E-1,1.213376770E0,9.410331116E0,2.594853973E0
2.221672917E-1,1.181493073E0,9.460476837E0,2.604284363E0
2.321212916E-1,1.171912994E0,9.459279327E0,2.573897552E0
2.420752916E-1,1.098116455E0,9.405690765E0,2.546504517E0
2.520292916E-1,1.003962250E0,9.419761505E0,2.461631012E0
2.619832917E-1,9.669891357E-1,9.462871857E0,2.309247894E0
2.719372917E-1,1.002315674E0,9.507778473E0,2.179767151E0
2.818902917E-1,1.080153809E0,9.552385712E0,2.096091156E0
2.918442917E-1,1.148112488E0,9.616302795E0,2.095043335E0
3.017982917E-1,1.231339417E0,9.683513031E0,2.023192749E0
