"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.924584000E-3,3.043030262E0,6.488585949E0,6.809409142E0
1.591258400E-2,3.057395458E0,6.507739544E0,6.866869926E0
2.592458400E-2,2.997540474E0,6.445490360E0,6.924330711E0
3.593058400E-2,3.016694069E0,6.464643955E0,7.020098686E0
4.593491700E-2,3.023876667E0,6.550835133E0,7.008127689E0
5.593791700E-2,2.999934673E0,6.660968304E0,6.933907509E0
6.594031700E-2,2.959233284E0,6.742371082E0,6.886023521E0
7.594231700E-2,2.968810081E0,6.771101475E0,6.768707275E0
8.594403100E-2,3.026270866E0,6.795043468E0,6.637026310E0
9.594553100E-2,3.114856482E0,6.811803341E0,6.569988728E0
1.059468640E-1,3.244143248E0,6.828562737E0,6.550835133E0
1.159480640E-1,3.351882458E0,6.809409142E0,6.608295918E0
1.259491540E-1,3.418920040E0,6.775889874E0,6.730400085E0
1.359502370E-1,3.481169224E0,6.756736279E0,6.965032101E0
1.459511600E-1,3.536235809E0,6.797437668E0,7.211634636E0
1.559520170E-1,3.636792421E0,6.852504730E0,7.410353661E0
1.659528170E-1,3.660734415E0,6.854898930E0,7.527669430E0
1.759535670E-1,3.569754839E0,6.945878506E0,7.582736015E0
1.859542720E-1,3.404554844E0,7.082347870E0,7.637802601E0
1.959549380E-1,3.215412855E0,7.168539047E0,7.623437405E0
2.059555690E-1,3.076549292E0,7.273883820E0,7.534852028E0
2.159561690E-1,3.040636063E0,7.362469673E0,7.345710278E0
2.259567400E-1,3.064578056E0,7.451055050E0,7.158962250E0
2.359572850E-1,3.069366693E0,7.582736015E0,7.017704487E0
2.459578060E-1,3.064578056E0,7.714416981E0,6.919542313E0
2.559583060E-1,3.028665066E0,7.893982410E0,6.871658325E0
2.659587860E-1,2.959233284E0,8.056788445E0,6.814197540E0
2.759592470E-1,2.966415882E0,8.205228806E0,6.641814709E0
2.859596910E-1,3.050212860E0,8.327332497E0,6.438307762E0
2.959601190E-1,3.179499865E0,8.425495148E0,6.263530731E0
3.059605320E-1,3.349488258E0,8.583512306E0,6.167762756E0
3.159609320E-1,3.541024208E0,8.767866135E0,6.177339554E0
3.259609320E-1,3.780444384E0,8.918700218E0,6.203675747E0
3.359609320E-1,4.139574528E0,9.028834343E0,6.143820763E0
3.459608980E-1,4.505887508E0,9.115025520E0,6.062417984E0
3.559608980E-1,4.778826714E0,9.203610420E0,5.945102215E0
3.659608980E-1,5.001786709E0,9.306561470E0,5.787084579E0
3.759608980E-1,5.162198067E0,9.385569572E0,5.516540051E0
3.859609310E-1,5.257966042E0,9.620202065E0,5.286696434E0
3.959609310E-1,5.188534260E0,9.902717590E0,4.996998310E0
4.059609310E-1,5.068824291E0,1.010861874E1,4.563348293E0
4.159609310E-1,4.925172329E0,1.026184750E1,3.928884983E0
4.259609310E-1,4.697423935E0,1.044859505E1,3.284844637E0
4.359608970E-1,4.340687752E0,1.064731407E1,2.664746523E0
4.459608970E-1,3.928884983E0,1.078617764E1,2.140416384E0
4.559608970E-1,3.442862034E0,1.082209110E1,1.683123827E0
4.659608970E-1,2.980781078E0,1.077660084E1,1.288080573E0
4.759608970E-1,2.566584110E0,1.070238113E1,8.619126081E-1
4.859608970E-1,2.214636564E0,1.064492035E1,4.022258818E-1
4.959608970E-1,1.766920805E0,1.048450851E1,-7.900865376E-2
5.059608970E-1,1.278503656E0,1.035761547E1,-4.381389022E-1
5.159608970E-1,6.991068721E-1,1.024030018E1,-5.746083856E-1
5.259608970E-1,1.963245422E-1,1.009185982E1,-5.841852427E-1
5.359608970E-1,-2.513911724E-1,9.883563995E0,-4.812345505E-1
5.459608970E-1,-6.416460276E-1,9.670479774E0,-3.447650373E-1
5.559608970E-1,-9.361328483E-1,9.464578629E0,-2.202665508E-1
5.659608970E-1,-1.115697980E0,9.316138268E0,-1.723825186E-1
5.759609300E-1,-1.201889277E0,9.225158691E0,-2.633621991E-1
5.859609300E-1,-1.276109457E0,9.131784439E0,-4.070142806E-1
5.959609300E-1,-1.443703651E0,9.002497673E0,-4.644751251E-1
6.059609300E-1,-1.692700624E0,8.846874237E0,-4.118026793E-1
6.159609300E-1,-2.051830769E0,8.655338287E0,-2.226607651E-1
6.259609300E-1,-2.382230759E0,8.497321129E0,-1.675941236E-2
6.359609630E-1,-2.612074137E0,8.435071945E0,1.029506698E-1
6.459609960E-1,-2.782062292E0,8.351274490E0,1.460463107E-1
6.559609960E-1,-2.892195702E0,8.241141319E0,9.816227108E-2
6.659609960E-1,-2.997540474E0,8.152556419E0,2.873042040E-2
6.759609960E-1,-3.124433279E0,8.114249229E0,9.576806799E-3
6.859609620E-1,-3.287238836E0,8.128614426E0,2.394201607E-2
6.959609620E-1,-3.543418407E0,8.121431351E0,6.224924326E-2
7.059609620E-1,-3.806780815E0,8.114249229E0,9.337386489E-2
7.159609620E-1,-4.029441357E0,8.111854553E0,9.816227108E-2
7.259609620E-1,-4.192247391E0,8.121431351E0,7.661445439E-2
7.359609620E-1,-4.288015366E0,8.097489357E0,2.154781483E-2
7.459609620E-1,-4.343081951E0,8.059182167E0,-4.309562966E-2
7.559609620E-1,-4.402936935E0,8.006509781E0,-9.576806426E-2
7.659609620E-1,-4.481945515E0,7.927501202E0,-1.077390760E-1
7.759609620E-1,-4.601655483E0,7.848492622E0,-8.379705995E-2
7.859609620E-1,-4.721365929E0,7.793426037E0,-9.576806426E-2
7.959609620E-1,-4.824316502E0,7.709628582E0,-1.316810995E-1
8.059609620E-1,-4.929960728E0,7.601889610E0,-1.915361285E-1
8.159609620E-1,-5.121496677E0,7.465420246E0,-2.489969730E-1
8.259609620E-1,-5.339369297E0,7.328950882E0,-2.777273953E-1
8.359609620E-1,-5.581183434E0,7.190086842E0,-2.825157940E-1
8.459609620E-1,-5.775113583E0,7.087136269E0,-3.160346150E-1
8.559609620E-1,-5.890035629E0,6.974608898E0,-3.711012602E-1
8.659609620E-1,-5.947496414E0,6.862081528E0,-4.381389022E-1
8.759609280E-1,-5.988197803E0,6.739976883E0,-5.147533417E-1
8.859609610E-1,-6.033687592E0,6.622661114E0,-5.578489900E-1
8.959613270E-1,-6.151003361E0,6.522104740E0,-5.530605912E-1
9.059613270E-1,-6.380846977E0,6.428730965E0,-5.099649429E-1
9.159613270E-1,-6.723217487E0,6.323386192E0,-4.070142806E-1
9.259613270E-1,-7.077559471E0,6.227617741E0,-3.064578176E-1
9.359612930E-1,-7.448660851E0,6.083965778E0,-2.513911724E-1
9.459612590E-1,-7.731176376E0,5.933131218E0,-2.537853718E-1
9.559612590E-1,-7.994538784E0,5.830180645E0,-3.854664862E-1
9.659612590E-1,-8.315361977E0,5.708076000E0,-5.147533417E-1
9.759612590E-1,-8.626607895E0,5.526116848E0,-5.889736414E-1
9.859612590E-1,-8.832509041E0,5.372888088E0,-6.296750307E-1
9.959612590E-1,-8.870816231E0,5.279513836E0,-6.607996821E-1
1.005961259E0,-8.825326920E0,5.181351662E0,-6.943184733E-1
1.015961259E0,-8.693645477E0,5.076006889E0,-7.254431248E-1
1.025961259E0,-8.509291649E0,4.970662117E0,-7.733271718E-1
1.035961259E0,-8.300996780E0,4.821922302E0,-8.283938169E-1
1.045961259E0,-8.142979622E0,4.663905144E0,-8.499416113E-1
1.055961259E0,-8.111854553E0,4.479551315E0,-8.451532125E-1
1.065961259E0,-8.169315338E0,4.256890774E0,-8.212111592E-1
1.075961259E0,-8.399158478E0,3.964797974E0,-7.661445141E-1
1.085961259E0,-8.712799072E0,3.687070608E0,-6.991068721E-1
1.095961259E0,-9.045593262E0,3.452438831E0,-6.440402865E-1
1.105961259E0,-9.277831078E0,3.272873640E0,-6.368576288E-1
1.115961259E0,-9.380781174E0,3.119644880E0,-7.541735172E-1
1.125961259E0,-9.447818756E0,3.019088268E0,-8.499416113E-1
1.135961292E0,-9.524434090E0,2.908955097E0,-8.643068075E-1
1.145961292E0,-9.677662849E0,2.688688517E0,-8.068459630E-1
1.155961292E0,-9.730335236E0,2.482787132E0,-6.823474765E-1
1.165961292E0,-9.668086052E0,2.334346771E0,-5.698199868E-1
1.175961292E0,-9.510068893E0,2.238578558E0,-5.051765442E-1
1.185961258E0,-9.392752647E0,2.039859772E0,-4.668693244E-1
1.195960891E0,-9.263465881E0,1.944091797E0,-3.950432837E-1
1.205960891E0,-9.170091629E0,1.850717902E0,-3.064578176E-1
1.215960891E0,-9.184456825E0,1.709460020E0,-2.178723514E-1
1.225960724E0,-9.229947090E0,1.551442742E0,-1.173158810E-1
1.235960724E0,-9.296984673E0,1.338358760E0,2.394201700E-3
1.245960724E0,-9.356839180E0,1.151610970E0,9.097966552E-2
1.255960724E0,-9.383175850E0,1.007958889E0,1.221042871E-1
1.265960724E0,-9.354445457E0,9.193734527E-1,1.077390760E-1
1.275960724E0,-9.282619476E0,8.547300100E-1,4.548983276E-2
1.285960724E0,-9.222764015E0,7.565677166E-1,-1.197100803E-2
1.295960724E0,-9.194033623E0,6.081272364E-1,-5.267243832E-2
1.305960724E0,-9.177274704E0,4.333505034E-1,-7.422025502E-2
1.315960724E0,-9.160514832E0,2.250549644E-1,-1.005564705E-1
1.325960757E0,-9.105448723E0,2.873042040E-2,-1.077390760E-1
1.335960757E0,-9.007286072E0,-5.267243832E-2,-7.900865376E-2
1.345960757E0,-8.916306496E0,-8.379705995E-2,-2.873042040E-2
1.355960757E0,-8.763077736E0,-1.268926859E-1,6.943184882E-2
1.365960757E0,-8.552388191E0,-1.436520964E-1,1.436520964E-1
1.375960757E0,-8.303390503E0,-1.197100878E-1,8.858546615E-2
1.385960757E0,-8.104672432E0,-1.244984865E-1,-1.675941236E-2
1.395960757E0,-7.999327183E0,-1.891419291E-1,-1.173158810E-1
1.405960757E0,-7.982567787E0,-2.920926213E-1,-1.699883193E-1
1.415960757E0,-7.929895401E0,-3.136404157E-1,-8.858546615E-2
1.425960757E0,-7.812579632E0,-3.232172430E-1,9.576806426E-2
1.435960723E0,-7.738358974E0,-4.596867263E-1,3.519476354E-1
1.445960723E0,-7.745541573E0,-7.110779285E-1,5.027823448E-1
1.460036615E0,-7.822156429E0,-9.265560508E-1,5.123591423E-1
1.470036615E0,-7.946654797E0,-9.792284966E-1,4.836287498E-1
1.480036615E0,-8.176498413E0,-8.092401624E-1,3.711012602E-1
1.490036615E0,-8.413523674E0,-6.105214357E-1,2.370259613E-1
1.500036615E0,-8.638579369E0,-4.453215301E-1,4.548983276E-2
1.510036615E0,-8.822932243E0,-3.303998411E-1,-1.532289088E-1
1.520036615E0,-8.909123421E0,-1.915361285E-1,-2.873041928E-1
1.530036781E0,-8.942642212E0,-1.197100803E-2,-3.782838583E-1
1.540036781E0,-8.966584206E0,2.370259613E-1,-4.477157295E-1
1.550036781E0,-8.985737801E0,5.123591423E-1,-4.908113480E-1
1.560036781E0,-9.024045944E0,8.331822157E-1,-5.315127969E-1
1.570036781E0,-9.071929932E0,1.118092179E0,-5.698199868E-1
1.580036781E0,-9.115025520E0,1.319205165E0,-5.937620401E-1
1.590036781E0,-9.146149635E0,1.450886250E0,-5.770025849E-1
1.600036781E0,-9.143755913E0,1.537077546E0,-5.123591423E-1
1.610036781E0,-9.134179115E0,1.587355733E0,-4.620809257E-1
1.620036781E0,-9.143755913E0,1.620874524E0,-4.429273009E-1
1.630036747E0,-9.217975616E0,1.675941229E0,-4.716577232E-1
1.640036780E0,-9.320926666E0,1.800439715E0,-5.626373887E-1
1.650036780E0,-9.392752647E0,1.960851192E0,-6.679822803E-1
1.660036780E0,-9.447818756E0,2.164358377E0,-7.469909191E-1
1.670036780E0,-9.524434090E0,2.343923569E0,-7.900865674E-1
1.680036780E0,-9.593865395E0,2.461239338E0,-7.661445141E-1
1.690036780E0,-9.591471672E0,2.568978310E0,-7.015010715E-1
1.700036780E0,-9.471760750E0,2.698265314E0,-6.153098345E-1
1.710036780E0,-9.323320389E0,2.820369720E0,-5.410895944E-1
1.720036780E0,-9.138967514E0,2.973598480E0,-5.219359994E-1
1.730036780E0,-8.959402084E0,3.160346270E0,-5.506663918E-1
1.740036780E0,-8.801384926E0,3.385401249E0,-5.961562395E-1
1.750036780E0,-8.660126686E0,3.629609823E0,-6.440402865E-1
1.760036780E0,-8.521263123E0,3.852270603E0,-7.038952708E-1
1.770036780E0,-8.360851288E0,4.029441357E0,-7.589619160E-1
1.780036780E0,-8.207622528E0,4.225766182E0,-8.236053586E-1
1.790036780E0,-8.121431351E0,4.446032524E0,-8.810662031E-1
1.800036780E0,-8.159738541E0,4.723760128E0,-9.624691010E-1
1.810036780E0,-8.310573578E0,4.992209911E0,-1.043871999E0
1.820036780E0,-8.547599792E0,5.238812447E0,-1.144428372E0
1.830036780E0,-8.729558945E0,5.444714069E0,-1.216254473E0
1.840036780E0,-8.731952667E0,5.629067421E0,-1.235408068E0
1.850036780E0,-8.612242699E0,5.770325184E0,-1.235408068E0
1.860036780E0,-8.351274490E0,5.868487835E0,-1.211466074E0
1.870036780E0,-8.001721382E0,5.969044209E0,-1.213860273E0
1.880036780E0,-7.623437405E0,6.129455566E0,-1.264138460E0
1.890036813E0,-7.278672218E0,6.356904984E0,-1.355118155E0
1.900036813E0,-6.986579895E0,6.632237911E0,-1.470039845E0
1.910036813E0,-6.773495674E0,6.933907509E0,-1.558625340E0
1.920036813E0,-6.680121899E0,7.185298443E0,-1.601720929E0
1.930036813E0,-6.651391506E0,7.343316078E0,-1.589749932E0
1.940036779E0,-6.648997307E0,7.395988464E0,-1.537077546E0
1.950036779E0,-6.641814709E0,7.391200066E0,-1.474828243E0
1.960036779E0,-6.558017731E0,7.350498676E0,-1.347935557E0
1.970036779E0,-6.459855556E0,7.309797287E0,-1.216254473E0
1.980036779E0,-6.282684326E0,7.381623268E0,-1.110909581E0
1.990036779E0,-6.134243965E0,7.434295654E0,-1.074996591E0
2.000036779E0,-5.911583424E0,7.676109791E0,-1.113303781E0
2.010036779E0,-5.791872978E0,7.886799812E0,-1.218648672E0
2.020036779E0,-5.705681801E0,8.001721382E0,-1.400607944E0
2.030036779E0,-5.667374611E0,8.023268700E0,-1.568202138E0
2.040036779E0,-5.674557209E0,8.004115105E0,-1.690306425E0
2.050036779E0,-5.712864399E0,7.975385189E0,-1.728613615E0
2.060036779E0,-5.794267178E0,7.886799812E0,-1.659181833E0
2.070036779E0,-5.839757442E0,7.764695168E0,-1.556231141E0
2.080036779E0,-5.775113583E0,7.642591000E0,-1.474828243E0
2.090036779E0,-5.705681801E0,7.530063629E0,-1.419761658E0
2.100036779E0,-5.607519627E0,7.446266651E0,-1.395819545E0
2.110036779E0,-5.487809658E0,7.386411667E0,-1.400607944E0
2.120036779E0,-5.308244228E0,7.343316078E0,-1.419761658E0
2.130036779E0,-5.126285076E0,7.297826290E0,-1.446097851E0
2.140036812E0,-4.970662117E0,7.204452038E0,-1.458068848E0
2.150036812E0,-4.860229492E0,7.123049259E0,-1.438915253E0
2.160036812E0,-4.771644115E0,7.067982674E0,-1.374271750E0
2.170036812E0,-4.740519524E0,6.938695908E0,-1.280897856E0
2.180036812E0,-4.532223701E0,7.000945091E0,-1.185129881E0
2.190036778E0,-4.252102375E0,7.163750648E0,-1.072602391E0
2.200036778E0,-3.854664803E0,7.422324657E0,-9.121908545E-1
2.210036778E0,-3.469198227E0,7.652167797E0,-7.589619160E-1
2.220036778E0,-3.124433279E0,7.862857819E0,-6.057330370E-1
2.230036778E0,-2.825158119E0,8.097489357E0,-4.955997467E-1
2.240036778E0,-2.549824715E0,8.387187958E0,-4.309563041E-1
2.250036778E0,-2.293645144E0,8.717587471E0,-3.734954596E-1
2.260036778E0,-2.075772762E0,9.079112053E0,-3.160346150E-1
2.270036778E0,-1.896207690E0,9.397541046E0,-2.825157940E-1
2.280036778E0,-1.707065821E0,9.653720856E0,-3.160346150E-1
2.290036778E0,-1.503558636E0,9.842862129E0,-3.830722570E-1
2.300036778E0,-1.206677675E0,1.002242756E1,-5.291185975E-1
2.310036778E0,-9.457096457E-1,1.015171432E1,-6.751648784E-1
2.320036578E0,-5.793967843E-1,1.039352894E1,-8.523358107E-1
2.330036578E0,-1.819593310E-1,1.065449715E1,-1.019929886E0
2.340036578E0,2.130839527E-1,1.089391708E1,-1.182735682E0
2.350036578E0,5.195417404E-1,1.104235744E1,-1.331176162E0
2.360036578E0,7.062895298E-1,1.112136650E1,-1.460463047E0
2.370036578E0,8.690952063E-1,1.121473980E1,-1.575384736E0
2.380036578E0,1.022324085E0,1.133444977E1,-1.690306425E0
2.390036611E0,1.158793569E0,1.144937134E1,-1.802833915E0
2.400036611E0,1.326387763E0,1.155471706E1,-1.915361404E0
2.410036611E0,1.462857246E0,1.156908226E1,-1.996764183E0
2.420036611E0,1.551442742E0,1.149486160E1,-2.042253971E0
2.430036611E0,1.663970232E0,1.148049641E1,-2.042253971E0
2.440036577E0,1.707065821E0,1.146852589E1,-1.941697598E0
2.450036577E0,1.673547029E0,1.140148735E1,-1.898601890E0
2.460036577E0,1.616086125E0,1.132247925E1,-1.865083098E0
2.470036577E0,1.572990537E0,1.120276928E1,-1.795651317E0
2.480036577E0,1.537077546E0,1.100165653E1,-1.750161409E0
2.490036577E0,1.596932530E0,1.094419479E1,-1.707065821E0
2.500036577E0,1.618480325E0,1.093940639E1,-1.616086125E0
2.510036577E0,1.604115129E0,1.090588760E1,-1.549048543E0
2.520036577E0,1.632845521E0,1.091785908E1,-1.472434044E0
2.530036577E0,1.673547029E0,1.093461800E1,-1.326387763E0
2.540036577E0,1.647210717E0,1.086518669E1,-1.199495077E0
2.550036577E0,1.570596337E0,1.076223564E1,-1.074996591E0
2.560036577E0,1.429338455E0,1.068562126E1,-8.906430602E-1
2.570036577E0,1.288080573E0,1.062576675E1,-6.799532771E-1
2.580036577E0,1.216254473E0,1.065210247E1,-3.399766386E-1
2.590036577E0,1.118092179E0,1.069519806E1,-3.112462163E-2
2.600036577E0,1.065419793E0,1.070238113E1,1.843535304E-1
2.610036577E0,1.048660398E0,1.064970875E1,2.513911724E-1
2.620036777E0,1.086967587E0,1.055154610E1,1.867477298E-1
2.630036777E0,1.170764685E0,1.048929691E1,8.140286058E-2
2.640036810E0,1.252167463E0,1.046535492E1,-4.788403213E-2
2.650036810E0,1.288080573E0,1.045098972E1,-1.987187415E-1
2.660036810E0,1.285686255E0,1.045338345E1,-3.519476354E-1
2.670036810E0,1.302445769E0,1.048690319E1,-4.860229492E-1
2.680036810E0,1.343147159E0,1.057069969E1,-6.057330370E-1
2.690036776E0,1.371877551E0,1.065210247E1,-7.015010715E-1
2.700036776E0,1.383848548E0,1.073111153E1,-7.900865674E-1
2.710036776E0,1.386242747E0,1.081490803E1,-8.643068075E-1
2.720036776E0,1.395819545E0,1.090588760E1,-9.193734527E-1
2.730036776E0,1.407790542E0,1.100165653E1,-9.600749016E-1
2.740036776E0,1.424550056E0,1.109024143E1,-1.012747288E0
2.750036776E0,1.453280449E0,1.115009689E1,-1.053448796E0
2.760036776E0,1.520318031E0,1.120755768E1,-1.077390790E0
2.770036776E0,1.599326730E0,1.126980686E1,-1.094150186E0
2.780036776E0,1.680729628E0,1.135120964E1,-1.108515382E0
2.790036776E0,1.742978811E0,1.143261242E1,-1.120486379E0
2.800036776E0,1.771709204E0,1.149486160E1,-1.134851575E0
2.810036776E0,1.778891921E0,1.153795719E1,-1.154005170E0
2.820036776E0,1.757344007E0,1.155471706E1,-1.154005170E0
2.830036776E0,1.714248419E0,1.154274559E1,-1.146822572E0
2.840036776E0,1.661576033E0,1.151401520E1,-1.132457376E0
2.850036776E0,1.592144132E0,1.148289108E1,-1.110909581E0
2.860036776E0,1.503558636E0,1.145655441E1,-1.077390790E0
2.870036776E0,1.426944256E0,1.144937134E1,-1.070208192E0
2.880036776E0,1.312022567E0,1.143740082E1,-1.096544385E0
2.890036809E0,1.170764685E0,1.142542934E1,-1.132457376E0
2.900036809E0,9.504981041E-1,1.140388203E1,-1.170764685E0
2.910036809E0,7.517793179E-1,1.139191055E1,-1.206677675E0
2.920036809E0,5.793967843E-1,1.139909363E1,-1.254561663E0
2.930036809E0,4.285621047E-1,1.140867043E1,-1.304839969E0
2.940036775E0,2.968810201E-1,1.141106415E1,-1.355118155E0
