"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.592458400E-2,2.320104122E0,-1.122696877E0,8.461761475E-1
4.592558400E-2,2.321233988E0,-1.046370983E0,8.470387459E-1
5.592458400E-2,2.291263580E0,-9.460744858E-1,7.856564522E-1
6.592408400E-2,2.241801262E0,-8.701467514E-1,7.455730438E-1
7.592375000E-2,2.228636265E0,-8.439440727E-1,6.340937614E-1
8.592350000E-2,2.266297579E0,-8.226580620E-1,5.081319809E-1
9.592330000E-2,2.337508202E0,-8.059911728E-1,4.433860779E-1
1.059231330E-1,2.455952406E0,-7.835798264E-1,4.185981750E-1
1.159229900E-1,2.559097052E0,-7.959246635E-1,4.682149887E-1
1.259228650E-1,2.627210617E0,-8.218846321E-1,5.808262825E-1
1.359228650E-1,2.693727255E0,-8.346309662E-1,8.069987297E-1
1.459227650E-1,2.757756233E0,-7.914123535E-1,1.049370289E0
1.559226740E-1,2.774424314E0,-7.957773209E-1,1.052654743E0
1.659225900E-1,2.909295797E0,-7.553710938E-1,1.388503551E0
1.759225130E-1,2.820774317E0,-6.943168640E-1,1.480550766E0
1.859224410E-1,2.657500744E0,-5.978641510E-1,1.585824013E0
1.959223740E-1,2.468595266E0,-5.589690208E-1,1.631931782E0
2.059223110E-1,2.313792706E0,-5.113821030E-1,1.620625019E0
2.159222520E-1,2.236536026E0,-4.861555099E-1,1.521387577E0
2.259221960E-1,2.203697681E0,-4.626655579E-1,1.431635380E0
2.359221430E-1,2.149670601E0,-3.989152908E-1,1.394742966E0
2.459220930E-1,2.103552103E0,-3.351511955E-1,1.401287556E0
2.559220450E-1,2.059377670E0,-2.255377769E-1,1.458332062E0
2.659219990E-1,1.986455917E0,-1.377410889E-1,1.515748501E0
2.759219550E-1,1.985680223E0,-6.825351715E-2,1.469021320E0
2.859219130E-1,2.057193756E0,-2.502727509E-2,1.396264553E0
2.959218730E-1,2.172250509E0,-2.597808838E-3,1.352024078E0
3.059218340E-1,2.333755255E0,8.279418945E-2,1.384834766E0
3.159217960E-1,2.525273085E0,1.951246262E-1,1.524754047E0
3.259217600E-1,2.769896030E0,2.729101181E-1,1.687118053E0
3.359217250E-1,3.141556263E0,3.060808182E-1,1.774878979E0
3.459216910E-1,3.534997463E0,3.112478256E-1,1.852770805E0
3.559216910E-1,3.863255978E0,3.136167526E-1,1.907778263E0
3.659216910E-1,4.179317474E0,3.250331879E-1,1.936640739E0
