"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.996921000E-2,-4.408775866E-1,3.651447296E0,8.623134613E0
5.996921000E-2,-2.817548811E-1,3.899702787E0,8.070990562E0
6.996921000E-2,-4.534398913E-1,3.564707518E0,8.255836487E0
7.996921000E-2,-7.938188910E-1,3.497110367E0,8.571688652E0
8.996921000E-2,-5.072783828E-1,3.240479946E0,8.933603287E0
9.996921000E-2,-9.481559992E-1,3.592823267E0,8.908478737E0
1.099692100E-1,-1.221535921E0,3.988237143E0,8.708678246E0
1.199692100E-1,-1.350150228E0,4.168895245E0,8.458627701E0
1.299692100E-1,-1.162911773E0,4.097708702E0,8.298907280E0
1.399692100E-1,-8.871390224E-1,4.223331928E0,8.574081421E0
1.499692100E-1,-8.889335990E-1,4.320241451E0,9.026923180E0
1.599692100E-1,-1.101894855E0,4.220939159E0,9.884152412E0
1.699692100E-1,-1.576870084E0,4.520640373E0,1.008814049E1
1.799692100E-1,-1.740778446E0,3.967299938E0,1.092263699E1
1.899692100E-1,-2.041077614E0,3.884747505E0,1.077129078E1
1.999692100E-1,-2.251646042E0,3.723232031E0,9.537193298E0
2.099692100E-1,-2.138585329E0,3.411566973E0,8.961718559E0
2.199692100E-1,-1.694118381E0,3.609572887E0,8.880961418E0
2.299692100E-1,-1.518245935E0,3.867997885E0,8.858229637E0
2.399692100E-1,-1.140179992E0,3.854837179E0,8.858229637E0
2.499692100E-1,-5.814558864E-1,3.742972851E0,9.089137077E0
2.599692100E-1,-3.379862010E-1,3.638885021E0,9.263813019E0
2.699692100E-1,7.178467698E-3,3.348755360E0,9.335597992E0
2.799692100E-1,9.930214286E-2,3.238685369E0,9.078967094E0
2.899692100E-1,8.255238086E-2,3.184248686E0,8.434700012E0
2.999692100E-1,3.349951655E-2,2.900699139E0,7.804789066E0
3.099692100E-1,-7.477571070E-2,2.173879385E0,7.890930653E0
3.199692100E-1,-1.284347534E0,1.954936147E0,8.144570351E0
3.299692100E-1,-1.645663738E0,2.050648928E0,8.779266357E0
3.399692100E-1,-1.896311998E0,2.231905222E0,9.181859016E0
3.499692100E-1,-1.743769526E0,2.290529490E0,9.278767586E0
3.599692100E-1,-1.933998942E0,2.868994236E0,9.809974670E0
3.699692100E-1,-6.729813814E-1,2.907877684E0,1.016351414E1
3.799692100E-1,1.070788130E-1,2.967698336E0,9.891330719E0
3.899692100E-1,1.346560955E0,2.980858803E0,9.461818695E0
3.999692100E-1,2.869592667E0,3.232703447E0,8.457431793E0
4.099692100E-1,3.314657450E0,3.447459221E0,9.569496155E0
4.199692100E-1,2.922832966E0,3.824328899E0,7.716853142E0
4.299692100E-1,2.059023857E0,3.546761274E0,8.943773270E0
4.399692100E-1,1.466202021E0,4.303491592E0,8.243273735E0
4.499692100E-1,1.466800332E0,4.408177376E0,8.056633949E0
4.599692100E-1,1.916650891E0,4.356731892E0,7.904689789E0
4.699692100E-1,2.476571321E0,4.028914928E0,8.031509399E0
4.799692100E-1,2.600998163E0,3.781257868E0,8.233702660E0
4.899692100E-1,2.551945448E0,3.829712629E0,8.590831757E0
4.999692100E-1,2.457428932E0,4.155734539E0,9.276374817E0
5.099692100E-1,3.235694408E0,9.169894218E0,1.174816132E1
5.199692100E-1,4.850251675E0,8.890532494E0,1.238764286E1
5.299692100E-1,5.063212872E0,5.042275429E0,1.240738392E1
5.399692100E-1,4.057030678E0,3.476771355E0,1.317189026E1
5.499692100E-1,2.818146944E0,3.121437073E0,1.230867958E1
5.599692100E-1,2.301297188E0,3.398406267E0,1.088495064E1
5.699692100E-1,2.703889608E0,3.747758389E0,1.026341438E1
5.799692100E-1,2.782852650E0,3.741776466E0,9.548559189E0
5.899692100E-1,2.603390932E0,3.615555048E0,9.088538170E0
5.999692100E-1,2.264208317E0,3.223132133E0,9.333204269E0
6.099692100E-1,1.788036704E0,2.669193745E0,1.064626598E1
6.199692100E-1,1.840080619E0,2.557927370E0,1.216032505E1
6.299692100E-1,1.688136339E0,2.626721144E0,1.315573883E1
6.399692100E-1,1.059422255E0,2.263011932E0,1.418465233E1
6.499692100E-1,6.203392744E-1,1.969891191E0,1.423789310E1
6.599692100E-1,3.373879790E-1,1.555932879E0,1.353859043E1
6.699692100E-1,4.157529473E-1,1.519442320E0,1.175414276E1
6.799692100E-1,6.993024349E-1,1.683350682E0,9.853045464E0
6.899692100E-1,8.997012973E-1,1.810768485E0,8.465806961E0
6.999692100E-1,9.056833982E-1,1.668395638E0,6.920042992E0
7.099692100E-1,6.095715761E-1,1.402194023E0,5.737988472E0
7.199692100E-1,3.056831062E-1,1.581057549E0,4.927420139E0
7.299692100E-1,1.645065546E-1,1.636092424E0,4.233501434E0
7.399692100E-1,2.650051117E-1,1.736590981E0,4.119842529E0
7.499692100E-1,6.879364848E-1,1.978266120E0,4.616353035E0
7.599692100E-1,1.058225870E0,2.401197433E0,4.972883701E0
7.699692100E-1,1.051047325E0,2.760719061E0,5.420939922E0
7.799692100E-1,1.597209096E0,3.046661377E0,6.080162525E0
7.899692100E-1,1.686939955E0,2.913859844E0,6.549155712E0
7.999692100E-1,1.877169371E0,2.662015200E0,7.039085865E0
8.099692100E-1,1.848455548E0,2.432902336E0,7.359126091E0
8.199692100E-1,1.900499344E0,2.343171597E0,7.526623726E0
8.299692100E-1,1.194616675E0,2.453839540E0,7.026523590E0
8.399692100E-1,1.188036442E0,2.187638044E0,7.628318787E0
8.499692100E-1,3.212364316E-1,1.803590059E0,8.531010628E0
8.599692100E-1,-2.500499785E-1,2.208575249E0,8.824131966E0
8.699692100E-1,-7.429714203E-1,2.567498684E0,9.900901794E0
8.799692100E-1,-1.243669510E0,2.734996319E0,1.072044373E1
8.899692100E-1,-1.421336651E0,2.754138947E0,1.093340492E1
8.999692100E-1,-1.015753269E0,2.660220623E0,1.120080280E1
9.099692100E-1,-5.036891699E-1,2.776272535E0,1.100578785E1
9.199692100E-1,1.770688742E-1,3.498904943E0,9.866804123E0
9.299692100E-1,3.786641955E-1,3.957130432E0,9.181260109E0
9.399692100E-1,2.835494876E-1,4.056432724E0,8.898308754E0
9.499692100E-1,2.859423161E-1,4.067200184E0,9.556933403E0
9.599692100E-1,2.847459018E-1,4.025325775E0,1.000558758E1
9.699692100E-1,7.776673883E-2,3.901497364E0,1.056191921E1
9.799692100E-1,-1.722832322E-1,3.772284985E0,1.103151035E1
9.899692100E-1,-3.738785386E-1,3.604787350E0,1.140180016E1
9.999692100E-1,-4.983053207E-1,3.418745279E0,1.157288647E1
1.009969210E0,-4.588237405E-1,3.298506021E0,1.135394382E1
1.019969210E0,-2.177468538E-1,3.231507063E0,1.078385353E1
1.029969210E0,-2.392822690E-2,3.139981508E0,1.024247742E1
1.039969210E0,1.794617027E-1,3.101098061E0,9.485747337E0
