"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.671083000E-3,1.558625340E0,4.771644115E0,8.310573578E0
1.467108300E-2,1.601720929E0,4.735731125E0,8.253112793E0
2.467108300E-2,1.630451322E0,4.735731125E0,8.236352921E0
3.467108300E-2,1.651999116E0,4.776432514E0,8.262689590E0
4.467108300E-2,1.690306425E0,4.838681698E0,8.348880768E0
5.467108300E-2,1.719036818E0,4.888959885E0,8.442254066E0
6.467108300E-2,1.695094824E0,4.898836136E0,8.523657799E0
7.467108300E-2,1.628057122E0,4.884171486E0,8.593089104E0
8.467108300E-2,1.572990537E0,4.848258495E0,8.664915085E0
9.467108300E-2,1.532289028E0,4.793191910E0,8.717587471E0
1.046710830E-1,1.491587639E0,4.752490520E0,8.724770546E0
1.146710830E-1,1.443703651E0,4.730942726E0,8.731952667E0
1.246710830E-1,1.386242747E0,4.723760128E0,8.751106262E0
1.346710830E-1,1.300051570E0,4.702212334E0,8.736741066E0
1.446710830E-1,1.206677675E0,4.680664539E0,8.700828552E0
1.546710830E-1,1.165976286E0,4.687847137E0,8.660126686E0
1.646710830E-1,1.201889277E0,4.747702122E0,8.619425774E0
1.746710830E-1,1.280897856E0,4.841075897E0,8.597877502E0
1.846710830E-1,1.426944256E0,4.965873718E0,8.612242699E0
1.946711380E-1,1.596932530E0,5.085583687E0,8.667309761E0
2.046711380E-1,1.764526606E0,5.157409668E0,8.772654533E0
2.146711380E-1,1.874659896E0,5.174169064E0,8.849268913E0
2.246711380E-1,1.889025092E0,5.095160484E0,8.832509041E0
2.346711380E-1,1.850717902E0,5.004180908E0,8.758289337E0
2.446711380E-1,1.774103403E0,4.922778130E0,8.629002571E0
2.546711380E-1,1.692700624E0,4.898836136E0,8.497321129E0
2.646711380E-1,1.625662923E0,4.937143326E0,8.370428085E0
2.746711380E-1,1.596932530E0,5.011363506E0,8.238747597E0
2.846711380E-1,1.589749932E0,5.095160484E0,8.097489357E0
2.946711380E-1,1.589749932E0,5.164592266E0,7.972990990E0
3.046711380E-1,1.577778935E0,5.207687855E0,7.877223015E0
3.146711380E-1,1.527500629E0,5.224447250E0,7.846098423E0
3.246711380E-1,1.403002143E0,5.202899456E0,7.927501202E0
3.346711380E-1,1.259350061E0,5.162198067E0,8.054393768E0
3.446711380E-1,1.106121182E0,5.116708279E0,8.219594002E0
3.546711710E-1,9.935936928E-1,5.076006889E0,8.332120895E0
3.646711710E-1,9.145850539E-1,5.056853294E0,8.368034363E0
3.746711710E-1,8.714894056E-1,5.068824291E0,8.336909294E0
3.846711710E-1,8.762778044E-1,5.076006889E0,8.272266388E0
3.946711710E-1,8.882488012E-1,5.099948883E0,8.212410927E0
4.046711710E-1,8.667010069E-1,5.126285076E0,8.183680534E0
4.146711710E-1,8.643068075E-1,5.147832870E0,8.162133217E0
4.246711710E-1,8.690952063E-1,5.109525681E0,8.166921616E0
4.346708710E-1,8.523358107E-1,5.047276497E0,8.183680534E0
4.446709040E-1,8.164227605E-1,4.999392509E0,8.219594002E0
4.546709040E-1,8.188169599E-1,4.956296921E0,8.293813705E0
4.646709040E-1,8.451532125E-1,4.929960728E0,8.435071945E0
4.746709040E-1,8.954314590E-1,4.903624535E0,8.588300705E0
4.846709040E-1,9.074024558E-1,4.901230335E0,8.739135742E0
4.946708700E-1,9.217676520E-1,4.939537525E0,8.880393028E0
5.046708700E-1,8.978256583E-1,4.975450516E0,8.961795807E0
5.146708700E-1,8.619126081E-1,5.011363506E0,8.980949402E0
5.246708700E-1,7.613561153E-1,5.054459095E0,8.937853813E0
5.346708700E-1,6.296750307E-1,5.109525681E0,8.882787704E0
5.446708700E-1,4.596867263E-1,5.164592266E0,8.830115318E0
5.546708700E-1,2.729389966E-1,5.195716858E0,8.818143845E0
5.646708700E-1,1.101332754E-1,5.195716858E0,8.868422508E0
5.746708700E-1,-7.182605099E-3,5.166986465E0,8.942642212E0
5.846708700E-1,-5.985504389E-2,5.104737282E0,9.026439667E0
5.946708700E-1,-8.140286058E-2,5.059247494E0,9.098265648E0
6.046708700E-1,-7.422025502E-2,5.052064896E0,9.170091629E0
6.146708700E-1,-3.351882473E-2,5.071218491E0,9.225158691E0
6.246708700E-1,4.070143029E-2,5.099948883E0,9.280224800E0
6.346708700E-1,1.340752989E-1,5.133467674E0,9.356839180E0
