"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.848176900E-2,-4.917848587E0,3.453441381E0,1.000558758E1
3.848176900E-2,-4.180261135E0,3.100499868E0,1.120379353E1
4.848176900E-2,-3.634099483E0,3.113660574E0,1.217886925E1
5.848176900E-2,-3.681357622E0,3.008974552E0,1.226441288E1
6.848176900E-2,-3.800998688E0,2.717050076E0,1.240199947E1
7.848176900E-2,-3.729214191E0,1.862812400E0,1.320180035E1
8.848176900E-2,-3.626322746E0,1.131805062E0,1.314676571E1
9.848176900E-2,-3.928416491E0,8.321040869E-1,1.229910851E1
1.084817690E-1,-4.405784607E0,7.603194118E-1,1.085743237E1
1.184817690E-1,-4.881358147E0,9.577272534E-1,9.925428391E0
1.284817690E-1,-5.104488850E0,1.085145116E0,9.387641907E0
1.384817690E-1,-5.102694511E0,1.159920812E0,8.824729919E0
1.484817690E-1,-4.853840828E0,1.208973646E0,8.760722160E0
1.584817690E-1,-4.894518852E0,1.448255897E0,9.160323143E0
1.684817690E-1,-4.294518471E0,7.908278704E-1,9.221340179E0
1.784817690E-1,-4.122235298E0,4.857429862E-1,9.404989243E0
1.884817690E-1,-4.307679176E0,3.846462369E-1,9.178867340E0
1.984817690E-1,-4.666004181E0,4.354937077E-1,9.107681274E0
2.084817690E-1,-4.805386066E0,4.115654826E-1,9.230313301E0
2.184817690E-1,-4.777270317E0,1.734796464E-1,9.622735977E0
2.284817690E-1,-4.773681164E0,8.853443712E-2,1.015753174E1
2.384817690E-1,-4.540380955E0,-5.982056726E-3,1.037527943E1
2.484817690E-1,-4.405784607E0,-1.585244983E-1,1.031964588E1
2.584817690E-1,-4.374079704E0,-1.692921966E-1,9.604191780E0
2.684817690E-1,-4.265206337E0,-1.256231815E-1,9.781859398E0
2.784817690E-1,-4.250849247E0,7.776673418E-3,9.605388641E0
2.884817690E-1,-4.277768612E0,-3.589234129E-2,9.290133476E0
2.984817690E-1,-4.329812527E0,-6.999006122E-2,9.174679756E0
3.084817690E-1,-4.387240410E0,-1.609173268E-1,9.155537605E0
3.184817690E-1,-4.616951466E0,-1.238285750E-1,9.152546883E0
3.284817690E-1,-4.785047054E0,-5.204389244E-2,9.355338097E0
3.384817690E-1,-4.914857864E0,-4.247260094E-2,9.645467758E0
3.484817690E-1,-4.815555573E0,-7.477571070E-2,9.885348320E0
3.584817690E-1,-4.603790760E0,-2.512463629E-1,9.730413437E0
3.684817690E-1,-4.387838364E0,-5.473581553E-1,9.657432556E0
3.784817690E-1,-4.214358807E0,-6.520441771E-1,9.487542152E0
3.884817690E-1,-4.043272018E0,-6.077769399E-1,9.704092026E0
3.984817690E-1,-3.957728624E0,-5.024927258E-1,9.776474953E0
4.084817690E-1,-3.775874138E0,-4.492524564E-1,9.606584549E0
4.184817690E-1,-3.517449379E0,-3.385843933E-1,9.552147865E0
4.284817690E-1,-3.269193888E0,-2.422732860E-1,9.483354568E0
4.384817690E-1,-2.948555708E0,-2.267199457E-1,9.454042435E0
4.484817690E-1,-2.782254457E0,-2.069791555E-1,9.622735977E0
4.584817690E-1,-2.727219582E0,9.092725813E-2,9.994820595E0
4.684817690E-1,-2.709871531E0,2.542374134E-1,1.036750221E1
4.784817690E-1,-2.730210543E0,4.169493318E-1,1.051466084E1
4.884817690E-1,-2.749951363E0,3.936193287E-1,1.076770210E1
4.984817690E-1,-2.812762976E0,3.457628787E-1,1.096750259E1
5.084817690E-1,-2.852244616E0,3.511467278E-1,1.138205910E1
5.184817690E-1,-2.121835470E0,1.686939895E-1,1.189232826E1
5.284817690E-1,-2.446661234E0,-1.914258115E-2,1.185523987E1
5.384817690E-1,-2.173879385E0,-5.144568533E-2,1.183968639E1
5.484817690E-1,-1.911865234E0,-2.458625287E-1,1.225364494E1
5.584817690E-1,-1.523629785E0,-5.120640397E-1,1.236311626E1
5.684817690E-1,-1.221535921E0,-6.065805554E-1,1.218544960E1
5.784817690E-1,-9.996016622E-1,-6.693921089E-1,1.168714428E1
5.884817690E-1,-6.945167780E-1,-4.671986103E-1,1.160459137E1
5.984817690E-1,-6.526423693E-1,-3.044866920E-1,1.179063320E1
6.084817690E-1,-8.530412912E-1,-9.032905847E-2,1.145384407E1
6.184817690E-1,-1.191027522E0,6.999006122E-2,1.103928757E1
6.284817690E-1,-1.399801254E0,-2.273181453E-2,1.055474091E1
6.384817690E-1,-1.465603828E0,-4.145565331E-1,1.070309544E1
6.484817690E-1,-1.506880045E0,-9.696913958E-1,1.067019463E1
6.584817690E-1,-1.521835208E0,-1.654636860E0,1.018445110E1
6.684817690E-1,-1.580459356E0,-2.410768747E0,9.879964828E0
6.784817690E-1,-1.595414519E0,-3.095714331E0,9.212965012E0
6.884817690E-1,-1.510469317E0,-3.207578659E0,8.378468513E0
6.984817690E-1,-1.400399446E0,-3.087937593E0,8.169694901E0
7.084817690E-1,-1.335793257E0,-2.651845694E0,8.451449394E0
7.184817690E-1,-1.379462242E0,-1.898106575E0,7.857431412E0
7.284817690E-1,-7.722834945E-1,-7.782655358E-1,9.580264091E0
7.384817690E-1,-1.195214868E0,3.864408433E-1,9.138788223E0
7.484817690E-1,-1.605584025E0,1.331605792E0,9.366106033E0
7.584817690E-1,-1.500299811E0,1.399203062E0,9.324232101E0
7.684817690E-1,-1.283749342E0,1.293918848E0,9.040681839E0
7.784817690E-1,-1.010369420E0,1.590628862E0,8.594420433E0
7.884817690E-1,-1.374676585E0,1.871187329E0,8.480163574E0
7.984817690E-1,-1.529013634E0,2.181656122E0,8.596813202E0
8.084817690E-1,-1.409970760E0,2.382653236E0,8.554939270E0
8.184817690E-1,-9.990034699E-1,2.623131752E0,8.492127419E0
8.284817690E-1,-7.902296782E-1,2.992224693E0,8.647063255E0
8.384817690E-1,-8.973084688E-1,3.327219963E0,8.812167168E0
8.484817690E-1,-9.571290612E-1,3.382853031E0,8.161917686E0
8.584817690E-1,-8.051848412E-1,3.104089260E0,7.305287361E0
8.684817690E-1,-1.186241865E0,2.553141832E0,7.440482140E0
8.784817690E-1,-1.377667665E0,2.412563324E0,8.937192917E0
8.884817690E-1,-1.576870084E0,2.558525562E0,8.237292290E0
8.984817690E-1,-1.063609719E0,2.588435888E0,7.837690353E0
9.084817690E-1,-9.086744189E-1,3.270988464E0,9.346364975E0
9.184817690E-1,-7.561319470E-1,3.546163082E0,1.052662468E1
9.284817690E-1,-5.419743061E-1,3.495315790E0,1.092084217E1
9.384817690E-1,-2.327020019E-1,3.397209883E0,1.140658569E1
9.484817690E-1,1.058823988E-1,3.279363394E0,1.171645641E1
9.584817690E-1,3.571287692E-1,3.577867985E0,1.208136177E1
9.684817690E-1,8.482556343E-1,3.629911900E0,1.105603695E1
9.784817690E-1,1.283749342E0,3.576073408E0,9.724431038E0
9.884817690E-1,1.435095429E0,3.832105398E0,8.532805443E0
9.984817690E-1,1.188634634E0,3.954139471E0,7.813762188E0
