"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.482771700E-2,-6.078109145E-1,-6.220135093E-1,2.110539436E0
4.482771700E-2,-8.738427162E-1,-7.148650289E-1,2.025934696E0
5.482771700E-2,-1.150717378E0,-9.465357065E-1,1.901470780E0
6.482771700E-2,-1.338863850E0,-9.445503950E-1,1.790140629E0
7.482771700E-2,-1.393536329E0,-6.722571850E-1,1.678199530E0
8.482771700E-2,-1.299921274E0,-3.741549551E-1,1.634980798E0
9.482771700E-2,-1.187063932E0,-1.024726480E-1,1.679726720E0
1.048277170E-1,-1.049008369E0,3.165809214E-1,1.832901120E0
1.148277170E-1,-9.379835725E-1,7.965682745E-1,2.062586546E0
1.248277170E-1,-8.975137472E-1,1.089325428E0,2.322051525E0
1.348277170E-1,-9.245445728E-1,1.123839378E0,2.480571032E0
1.448277170E-1,-1.009912968E0,9.498954415E-1,2.565175772E0
1.548277170E-1,-1.086271167E0,5.845980644E-1,2.535243511E0
1.648277170E-1,-1.096808553E0,2.315179259E-1,2.461634159E0
1.748277170E-1,-1.070541382E0,-1.510364264E-1,2.286774158E0
1.848277170E-1,-1.051909924E0,-5.090034604E-1,2.153300047E0
1.948277170E-1,-1.051604509E0,-7.038694620E-1,2.112371922E0
2.048277170E-1,-1.043205142E0,-8.205447197E-1,2.158950567E0
2.148277170E-1,-9.911288619E-1,-8.167268038E-1,2.257910728E0
2.248277170E-1,-8.588765264E-1,-7.677049041E-1,2.374127865E0
2.348277170E-1,-6.937901974E-1,-7.454082966E-1,2.468353748E0
2.448277170E-1,-4.386012554E-1,-6.988298297E-1,2.557692766E0
2.548277170E-1,-2.247984111E-1,-6.110179424E-1,2.599384308E0
2.648277170E-1,-1.009454802E-1,-3.517056704E-1,2.599078894E0
2.748277170E-1,1.221730490E-3,-9.254608303E-2,2.568077564E0
2.848277170E-1,4.123340547E-2,1.435533315E-1,2.535854340E0
2.948277170E-1,2.672535367E-2,3.747658134E-1,2.503631115E0
3.048277170E-1,-7.330383174E-3,5.181664228E-1,2.470186234E0
3.148277170E-1,-7.422012836E-2,6.372851729E-1,2.428342104E0
3.248277170E-1,-1.350012124E-1,7.176139355E-1,2.424371481E0
3.348277170E-1,-1.802052408E-1,7.663304210E-1,2.458427191E0
3.448277170E-1,-2.301434875E-1,8.297077417E-1,2.511877775E0
3.548277170E-1,-2.437352389E-1,8.213083148E-1,2.574033499E0
3.648277170E-1,-2.353358418E-1,8.190175891E-1,2.630233049E0
3.748277170E-1,-2.220495194E-1,8.179485798E-1,2.686432600E0
3.848277170E-1,-2.307543457E-1,8.350527883E-1,2.735149145E0
3.948277170E-1,-2.684752643E-1,8.119926453E-1,2.775466204E0
4.048277170E-1,-3.110831380E-1,7.974845767E-1,2.798679113E0
4.148277170E-1,-3.926336467E-1,8.181012869E-1,2.813034534E0
4.248277170E-1,-5.215262175E-1,8.338310719E-1,2.810438395E0
4.348277170E-1,-6.589708924E-1,8.507825732E-1,2.806467772E0
4.448277170E-1,-8.559749126E-1,8.713992834E-1,2.810896397E0
4.548277170E-1,-1.045648575E0,8.834638596E-1,2.808147430E0
4.648277170E-1,-1.198975801E0,8.700248003E-1,2.811507225E0
4.748277170E-1,-1.280373573E0,8.504771590E-1,2.830902338E0
4.848277170E-1,-1.346194267E0,8.530732989E-1,2.888170958E0
4.948277170E-1,-1.379333735E0,8.642216325E-1,2.985756636E0
5.048277170E-1,-1.383151650E0,8.570439219E-1,3.071277618E0
