"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.028975500E-2,7.597211748E-2,9.472586632E0,2.091326952E0
2.241452000E-2,6.640082598E-2,9.481559753E0,2.029113531E0
2.453928600E-2,3.768695518E-2,9.491728783E0,2.105085611E0
2.624491400E-2,4.666004330E-2,9.520442963E0,2.181656122E0
2.836968000E-2,6.580262631E-2,9.530014038E0,2.258226395E0
3.045174200E-2,2.410768867E-1,9.445667267E0,2.785245657E0
3.253380300E-2,2.183450609E-1,9.430712700E0,2.355733871E0
3.461586500E-2,-6.460621208E-2,9.521040916E0,2.614757061E0
3.669792700E-2,-2.237289101E-1,9.516255379E0,2.879761934E0
3.877759600E-2,-1.890329868E-1,9.520442963E0,2.555534601E0
4.086142500E-2,-5.982056633E-2,9.497113228E0,2.600399971E0
4.294506100E-2,1.070788130E-1,9.468997002E0,2.673979282E0
4.506012000E-2,2.033899277E-1,9.440283775E0,2.522633314E0
4.718702300E-2,1.794617027E-1,9.464211464E0,2.531606436E0
4.931088400E-2,9.332008660E-2,9.473184586E0,2.511267424E0
5.143769400E-2,-1.136590727E-2,9.496515274E0,2.452643156E0
5.355808500E-2,-8.315058798E-2,9.525228500E0,2.413759947E0
5.567034000E-2,-9.690931439E-2,9.506086349E0,2.341975212E0
5.781237900E-2,-6.819544733E-2,9.491728783E0,2.289931297E0
5.994006500E-2,3.230310604E-2,9.477372169E0,2.281556368E0
6.206924500E-2,8.015955985E-2,9.482157707E0,2.277369022E0
6.419082700E-2,7.537391037E-2,9.515657425E0,2.263011932E0
6.631637600E-2,4.187439755E-2,9.491728783E0,2.243271112E0
6.844316700E-2,-2.512463741E-2,9.520442963E0,2.218744755E0
7.056811700E-2,-3.409772366E-2,9.471988678E0,2.194816589E0
7.269504900E-2,-2.033899166E-2,9.538987160E0,2.180459738E0
7.482200300E-2,-2.931207791E-2,9.505488396E0,2.137987137E0
7.693238500E-2,-2.452643216E-2,9.515059471E0,2.090130568E0
7.906668300E-2,-5.802594870E-2,9.524630547E0,2.065604210E0
8.117866200E-2,1.375873014E-2,9.476774216E0,2.090728760E0
8.332577600E-2,4.247260094E-2,9.515059471E0,2.090728760E0
8.544874200E-2,5.204389244E-2,9.486345291E0,2.053041935E0
8.757759800E-2,1.375873014E-2,9.500701904E0,2.038086653E0
8.969909900E-2,-2.452643216E-2,9.534201622E0,2.051845312E0
9.182478000E-2,-2.452643216E-2,9.500701904E0,2.133201361E0
9.395067500E-2,1.256231871E-2,9.534799576E0,2.319243431E0
9.607647900E-2,-2.512463741E-2,9.525228500E0,2.309672117E0
9.820223200E-2,-1.974078640E-2,9.481559753E0,2.032702923E0
1.003283610E-1,-6.699903309E-2,9.452247620E0,1.970489502E0
1.024546330E-1,-1.483550072E-1,9.471389771E0,2.017149448E0
1.045796740E-1,-1.878365725E-1,9.476774216E0,2.288734913E0
1.067048570E-1,-2.315055877E-1,9.462417603E0,2.512463808E0
1.088303860E-1,-2.021935135E-1,9.390632629E0,2.431705952E0
1.109563830E-1,-1.351944804E-1,9.476774216E0,2.332403898E0
1.130824910E-1,3.170489892E-2,9.449256897E0,2.401197433E0
1.152112040E-1,1.704886109E-1,9.425926208E0,2.440679073E0
1.173436810E-1,2.949153781E-1,9.430712700E0,2.404188633E0
1.194440130E-1,3.188436031E-1,9.473783493E0,2.385046005E0
1.215687700E-1,2.757728100E-1,9.459425926E0,2.432304144E0
