"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.299348000E-3,2.877830505E0,6.728005886E0,6.524498940E0
1.528734800E-2,2.935291290E0,6.735188484E0,6.543652534E0
2.529934800E-2,3.016694069E0,6.809409142E0,6.641814709E0
3.530534800E-2,3.035847664E0,6.814197540E0,6.627449512E0
4.530934800E-2,3.098097086E0,6.902782917E0,6.634632111E0
5.531234800E-2,3.124433279E0,6.912359715E0,6.694487095E0
6.531474800E-2,3.205836058E0,6.857293129E0,6.862081528E0
7.531674800E-2,3.303998232E0,6.766313076E0,7.020098686E0
8.531846200E-2,3.289633036E0,6.799831867E0,7.149385452E0
9.531996200E-2,3.217807055E0,6.783072472E0,7.173327446E0
1.053212950E-1,3.143586874E0,6.756736279E0,7.154173851E0
1.153224950E-1,3.021482468E0,6.835745335E0,6.950666904E0
1.253235850E-1,2.923320293E0,6.919542313E0,6.696881294E0
1.353245850E-1,2.932897091E0,6.900388718E0,6.569988728E0
1.453255080E-1,3.090914488E0,6.759130478E0,6.589142323E0
1.553263650E-1,3.210624456E0,6.596324921E0,6.584353924E0
1.653271650E-1,3.438073635E0,6.668150902E0,6.581959724E0
1.753279150E-1,3.533841610E0,6.704063892E0,6.572382927E0
1.853286200E-1,3.572149038E0,6.684910297E0,6.517316341E0
1.953292860E-1,3.493140221E0,6.684910297E0,6.565200329E0
2.053299170E-1,3.337517262E0,6.704063892E0,6.732794285E0
2.153305170E-1,3.236960649E0,6.790255070E0,6.830956936E0
2.253310880E-1,2.992752075E0,6.895600319E0,6.869264126E0
2.353316330E-1,2.901772499E0,6.950666904E0,6.747159481E0
2.453321540E-1,2.882618904E0,6.988974094E0,6.569988728E0
2.553326540E-1,2.889801502E0,6.984185696E0,6.471826553E0
2.653331340E-1,3.031059265E0,6.957849503E0,6.347328186E0
2.753335950E-1,3.148375273E0,6.886023521E0,6.349722385E0
2.853340390E-1,3.380612850E0,6.854898930E0,6.352116585E0
2.953344670E-1,3.442862034E0,6.886023521E0,6.309020519E0
3.053348800E-1,3.495534420E0,7.029675484E0,6.330568790E0
3.153352800E-1,3.521870613E0,7.125443459E0,6.373664379E0
3.253352800E-1,3.572149038E0,7.091924667E0,6.162974358E0
3.353352800E-1,3.572149038E0,7.012916088E0,5.868487835E0
3.453352800E-1,3.758896589E0,6.225223541E0,4.623203278E0
3.553352800E-1,3.581725836E0,6.349722385E0,4.319139957E0
3.653352800E-1,3.208230257E0,6.811803341E0,5.121496677E0
3.753352800E-1,3.265691042E0,7.005733490E0,5.430348873E0
3.853352800E-1,3.203441858E0,7.474997044E0,6.249165535E0
3.953352800E-1,3.083731890E0,7.834127426E0,6.541258335E0
4.053352800E-1,3.110068083E0,8.514080048E0,7.592312813E0
4.153352800E-1,2.794033289E0,8.933065414E0,8.178892136E0
4.253352800E-1,2.607285738E0,9.021651268E0,8.425495148E0
4.353352800E-1,2.511517525E0,8.588300705E0,8.090307236E0
4.453352800E-1,2.916137695E0,7.470208645E0,6.519710541E0
4.553352800E-1,3.031059265E0,6.991368294E0,5.597942829E0
4.653352800E-1,3.936067581E0,6.313809395E0,3.842693806E0
4.753352800E-1,3.969586372E0,6.136638165E0,4.199429989E0
4.853352800E-1,3.722983599E0,6.866869926E0,4.723760128E0
4.953352800E-1,3.706224203E0,7.580341816E0,5.918766022E0
5.053352800E-1,3.110068083E0,8.353669167E0,7.814973831E0
5.153352800E-1,3.122039080E0,8.506897926E0,8.049605370E0
5.253352800E-1,3.284844637E0,8.140584946E0,7.688080788E0
5.353352800E-1,3.588908434E0,7.340921879E0,6.560411930E0
5.453352800E-1,3.909731388E0,6.759130478E0,5.439925671E0
5.553352800E-1,3.957615376E0,6.826168537E0,5.265148640E0
5.653352800E-1,3.979163170E0,7.431901455E0,5.633855820E0
5.753352800E-1,3.797203779E0,8.056788445E0,5.966650009E0
5.853349800E-1,3.576937437E0,8.569147110E0,5.631461620E0
5.953349800E-1,3.502717018E0,8.518868446E0,5.255571842E0
6.053349800E-1,3.588908434E0,8.526051521E0,4.814739704E0
6.153349800E-1,3.720589399E0,8.523657799E0,4.493916512E0
6.253349800E-1,4.242525578E0,8.832509041E0,4.314351559E0
6.353349800E-1,4.503493309E0,8.933065414E0,4.288015366E0
6.453349800E-1,4.927566528E0,9.126996040E0,3.998316765E0
6.553349800E-1,5.152621269E0,9.246706009E0,3.988739967E0
6.653349800E-1,5.334580898E0,9.419088364E0,4.223371983E0
6.753349800E-1,5.461473465E0,9.622595787E0,4.218583584E0
6.853349800E-1,5.703287601E0,9.917082787E0,3.869029999E0
6.953349800E-1,5.772719383E0,1.007749462E1,3.526659012E0
