"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.529934800E-2,3.031418845E-2,-5.849034712E-2,2.695442922E-2
3.931196200E-2,3.031418845E-2,-5.849034712E-2,2.695442922E-2
4.931196200E-2,3.031418845E-2,-5.849034712E-2,2.695442922E-2
5.931196200E-2,3.031418845E-2,-5.849034712E-2,2.695442922E-2
6.931196200E-2,-2.222022414E-2,-2.901609987E-3,-6.032294128E-3
7.931196200E-2,-3.260493279E-2,-1.878410578E-2,-8.475755341E-3
8.931196200E-2,-2.710714564E-2,-6.093380973E-2,-3.046690486E-2
9.931196200E-2,-2.672535367E-3,-1.372919679E-1,-6.467536092E-2
1.093119620E-1,4.008803144E-2,-2.167044431E-1,-9.399688989E-2
1.193119620E-1,1.011745557E-1,-2.967278063E-1,-1.208749637E-1
1.293119620E-1,1.512655020E-1,-4.152356386E-1,-1.526399553E-1
1.393119620E-1,1.738675237E-1,-5.166392922E-1,-2.002874464E-1
1.493119620E-1,1.714240611E-1,-5.887213945E-1,-2.540435791E-1
1.593119620E-1,1.555415690E-1,-6.449210048E-1,-2.961932719E-1
1.693119620E-1,1.195005104E-1,-6.638578176E-1,-3.187952936E-1
1.793119620E-1,8.834638447E-2,-6.229298115E-1,-3.407864571E-1
1.893119620E-1,5.169447139E-2,-5.526803136E-1,-3.713297248E-1
1.993119620E-1,1.382082608E-2,-4.500549734E-1,-3.927100003E-1
2.093119620E-1,-1.122464892E-2,-3.614795208E-1,-4.012621045E-1
2.193119620E-1,3.436116967E-3,-3.058907688E-1,-3.945426047E-1
2.293119620E-1,5.535966158E-2,-3.284927905E-1,-3.774383664E-1
2.393119620E-1,1.225548387E-1,-3.639229834E-1,-3.646101952E-1
2.493119620E-1,1.769218445E-1,-4.048509300E-1,-3.536146283E-1
2.593119620E-1,2.062433809E-1,-4.415028691E-1,-3.407864571E-1
2.693119620E-1,2.044107765E-1,-4.720461071E-1,-3.304017484E-1
2.793119620E-1,1.836413592E-1,-5.032002330E-1,-3.224605024E-1
2.893119620E-1,1.427133977E-1,-5.502368808E-1,-3.249039650E-1
2.993119620E-1,1.140027270E-1,-5.881105065E-1,-3.340669274E-1
