"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.422342000E-2,-5.072783947E0,3.190230846E0,6.683752060E0
1.623421400E-2,-5.115256786E0,3.103491068E0,6.683752060E0
1.835898000E-2,-5.134399414E0,3.060420275E0,6.692724705E0
2.048324800E-2,-5.163113117E0,3.060420275E0,6.697510719E0
2.211080100E-2,-5.163113117E0,3.113062143E0,6.754340172E0
2.419372700E-2,-5.121238708E0,3.147160053E0,6.936194420E0
2.636178600E-2,-5.064409256E0,3.205185890E0,7.127620220E0
2.848910700E-2,-4.945964336E0,3.244069338E0,7.296314240E0
3.061767800E-2,-4.817350388E0,3.269193888E0,7.417151928E0
3.274321600E-2,-4.646263599E0,3.288934708E0,7.633702278E0
3.486949800E-2,-4.426722050E0,3.270988464E0,7.803592682E0
3.699367500E-2,-4.202394962E0,3.253042459E0,7.925626755E0
3.911415800E-2,-3.963710785E0,3.230310678E0,8.052446365E0
4.124575000E-2,-3.758526087E0,3.212364435E0,8.164310455E0
4.337188900E-2,-3.562314749E0,3.217748165E0,8.200202942E0
4.549513000E-2,-3.424129248E0,3.203989506E0,8.258827209E0
4.760961200E-2,-3.290131092E0,3.195016384E0,8.332406998E0
4.974854800E-2,-3.185445070E0,3.176471949E0,8.409575462E0
5.187517600E-2,-3.123231649E0,3.148356438E0,8.486743927E0
5.400483400E-2,-3.090330362E0,3.129213810E0,8.559126854E0
5.612617300E-2,-3.119044304E0,3.105285645E0,8.563314438E0
5.825159000E-2,-3.152543783E0,3.133999348E0,8.568099976E0
6.037712000E-2,-3.233899832E0,3.167499065E0,8.609973907E0
6.250092800E-2,-3.343969584E0,3.186043262E0,8.656036377E0
6.461995700E-2,-3.430709362E0,3.229114056E0,8.707481384E0
6.675584100E-2,-3.540779352E0,3.266801119E0,8.773283958E0
6.888166600E-2,-3.689134359E0,3.285345554E0,8.813961983E0
7.099654500E-2,-3.823132277E0,3.337987661E0,8.851051331E0
7.313193000E-2,-3.981058598E0,3.394817114E0,8.858229637E0
7.525266800E-2,-4.091128349E0,3.437289715E0,8.833105087E0
7.736871700E-2,-4.158127785E0,3.431905985E0,8.827720642E0
7.948978000E-2,-4.215555191E0,3.407977581E0,8.822337151E0
8.163544100E-2,-4.238885403E0,3.364906788E0,8.798408508E0
8.376430600E-2,-4.277170658E0,3.297907829E0,8.764310837E0
8.589228700E-2,-4.367499352E0,3.206382275E0,8.691927910E0
8.801114300E-2,-4.481756687E0,3.124428272E0,8.652446747E0
9.012589900E-2,-4.533800602E0,3.014358282E0,8.633303642E0
9.225223000E-2,-4.576273441E0,2.923431158E0,8.594420433E0
9.438960100E-2,-4.618745804E0,2.841476917E0,8.493922234E0
9.651802900E-2,-4.657031059E0,2.779263496E0,8.450851440E0
9.864459600E-2,-4.689932346E0,2.745764017E0,8.435895920E0
1.007670430E-1,-4.685146809E0,2.736192703E0,8.455039024E0
1.028931710E-1,-4.666004181E0,2.721835852E0,8.441280365E0
1.050196570E-1,-4.642076015E0,2.717050076E0,8.469993591E0
1.071444640E-1,-4.613361835E0,2.717050076E0,8.475378036E0
1.092675930E-1,-4.579862595E0,2.693720102E0,8.461619377E0
1.113848620E-1,-4.541577339E0,2.669791937E0,8.457431793E0
1.135198500E-1,-4.493721008E0,2.645863533E0,8.434102058E0
1.156478410E-1,-4.465006828E0,2.626721144E0,8.434102058E0
1.177759950E-1,-4.406980991E0,2.588435888E0,8.353941917E0
1.199001620E-1,-4.330410957E0,2.569891453E0,8.302495956E0
1.220251310E-1,-4.229313850E0,2.507678032E0,8.212765694E0
1.241480650E-1,-4.114458561E0,2.431705952E0,8.161917686E0
1.262762800E-1,-4.008575916E0,2.321636200E0,8.111070633E0
1.284018910E-1,-3.850051641E0,2.221735716E0,8.065009117E0
1.305256800E-1,-3.711267948E0,2.117049932E0,8.105088234E0
1.326389400E-1,-3.553341627E0,2.036890268E0,8.154739380E0
1.347664430E-1,-3.434298754E0,1.975275040E0,8.232506752E0
1.369058170E-1,-3.324228764E0,1.975873351E0,8.310273170E0
1.390349070E-1,-3.233899832E0,2.033301115E0,8.330612183E0
1.411637520E-1,-3.186641455E0,2.133799553E0,8.330612183E0
1.432971130E-1,-3.196212769E0,2.253440619E0,8.349754333E0
1.454082080E-1,-3.235694408E0,2.454437733E0,8.377271652E0
1.475341640E-1,-3.317648649E0,2.640479803E0,8.409575462E0
1.496538960E-1,-3.375076294E0,2.812762976E0,8.417949677E0
1.517703410E-1,-3.466601849E0,2.974876642E0,8.411968231E0
1.538897950E-1,-3.567698479E0,3.103491068E0,8.400602341E0
1.560382940E-1,-3.653840065E0,3.193820000E0,8.352147102E0
1.581655320E-1,-3.735196114E0,3.269792080E0,8.346165657E0
1.602942970E-1,-3.826123476E0,3.284149170E0,8.316255569E0
1.624147390E-1,-3.916452408E0,3.293122053E0,8.243872643E0
1.645403090E-1,-4.007379532E0,3.311666489E0,8.180462837E0
1.666660820E-1,-4.083950043E0,3.292523861E0,8.203792572E0
1.687917030E-1,-4.146163464E0,3.239881754E0,8.317451477E0
1.709153200E-1,-4.222733974E0,3.177668571E0,8.431110382E0
1.730323540E-1,-4.280161381E0,3.134597778E0,8.401798248E0
1.751655130E-1,-4.332205296E0,3.105285645E0,8.373085022E0
1.772823040E-1,-4.375276089E0,3.105285645E0,8.348558426E0
1.794250550E-1,-4.374678135E0,3.052643538E0,8.252845764E0
1.815469120E-1,-4.331008911E0,2.970689297E0,8.105687141E0
1.836754610E-1,-4.234697819E0,2.856431961E0,7.997411251E0
1.857976130E-1,-4.143172264E0,2.765504837E0,7.960322857E0
1.879214340E-1,-4.042674065E0,2.699103832E0,7.937591076E0
1.900368820E-1,-3.975674868E0,2.685345173E0,7.986643791E0
1.921623790E-1,-3.923630953E0,2.675773859E0,8.053643227E0
1.943011530E-1,-3.856631994E0,2.666800737E0,8.106883049E0
1.964293270E-1,-3.837489367E0,2.685943365E0,8.126624107E0
1.985559240E-1,-3.813561201E0,2.657229662E0,8.088338852E0
2.006736620E-1,-3.794418573E0,2.609373093E0,8.036294937E0
2.027848370E-1,-3.717249870E0,2.551945448E0,8.013563156E0
2.049303250E-1,-3.640679598E0,2.509472847E0,8.005187988E0
2.070568200E-1,-3.535395384E0,2.471785784E0,7.992027760E0
2.091832340E-1,-3.449253798E0,2.481357098E0,7.931010723E0
2.112911750E-1,-3.363112211E0,2.495713949E0,7.855636597E0
2.134204770E-1,-3.305086374E0,2.553141832E0,7.774878979E0
2.155588750E-1,-3.233301640E0,2.586641312E0,7.718647480E0
2.176880970E-1,-3.171088219E0,2.586641312E0,7.642675400E0
2.198134940E-1,-3.104089260E0,2.563311338E0,7.615158081E0
2.219368360E-1,-3.046063185E0,2.553740025E0,7.534400463E0
2.240629240E-1,-2.993421078E0,2.544168711E0,7.449455261E0
2.261876800E-1,-2.964108944E0,2.520240545E0,7.363911629E0
2.283133520E-1,-2.935395241E0,2.515454769E0,7.330412388E0
2.304358600E-1,-2.887538671E0,2.496312141E0,7.288537979E0
2.325523440E-1,-2.858824968E0,2.486740828E0,7.255038261E0
2.346908230E-1,-2.829512835E0,2.467598438E0,7.207779884E0
2.368166980E-1,-2.791227579E0,2.467598438E0,7.198806763E0
2.389461440E-1,-2.772084951E0,2.429911375E0,7.189235687E0
2.410662200E-1,-2.752942562E0,2.405983210E0,7.213762283E0
2.431821860E-1,-2.739183664E0,2.391626120E0,7.280761242E0
2.453197700E-1,-2.753540754E0,2.382055044E0,7.271189690E0
2.474462770E-1,-2.767897606E0,2.386840582E0,7.284948349E0
2.495758440E-1,-2.805584431E0,2.362912416E0,7.265805721E0
2.517040290E-1,-2.882753134E0,2.381456852E0,7.298109055E0
2.538225890E-1,-2.963510752E0,2.410170555E0,7.282555580E0
2.559488800E-1,-3.068794966E0,2.428714991E0,7.243073940E0
2.580735850E-1,-3.159722328E0,2.399402857E0,7.208976269E0
2.602000910E-1,-3.250649452E0,2.399402857E0,7.250850677E0
2.623258030E-1,-3.336791277E0,2.394617319E0,7.302296638E0
2.644514440E-1,-3.418147087E0,2.403590441E0,7.339385033E0
2.665774820E-1,-3.494717360E0,2.422732830E0,7.372286797E0
2.687030620E-1,-3.552743435E0,2.461018085E0,7.418946743E0
2.708261190E-1,-3.567100286E0,2.479562521E0,7.428517818E0
2.729436920E-1,-3.552743435E0,2.484946251E0,7.447660446E0
2.750817240E-1,-3.547957659E0,2.456232548E0,7.447660446E0
2.772066630E-1,-3.485744476E0,2.394019127E0,7.505686283E0
2.793348170E-1,-3.447459221E0,2.332403898E0,7.578069210E0
2.814575280E-1,-3.399602890E0,2.246860504E0,7.631309509E0
2.835801880E-1,-3.346960783E0,2.160718918E0,7.703692436E0
2.856963280E-1,-3.318246841E0,2.099103689E0,7.794619560E0
2.878351320E-1,-3.333800077E0,2.185245275E0,7.951947689E0
2.899614850E-1,-3.314657450E0,2.295315027E0,7.961519241E0
2.920882650E-1,-3.281157970E0,2.304886341E0,7.818548203E0
2.941986370E-1,-3.242274761E0,2.271386862E0,7.747361660E0
2.963251530E-1,-3.208775282E0,2.223530531E0,7.743174076E0
2.984638660E-1,-3.189034462E0,2.146960020E0,7.734200954E0
3.005923760E-1,-3.141177893E0,2.027917147E0,7.696514130E0
3.027187790E-1,-3.083152056E0,1.927418590E0,7.683353424E0
3.048412160E-1,-3.029911757E0,1.793420553E0,7.627122402E0
3.069675180E-1,-3.010170937E0,1.674377680E0,7.622336388E0
3.090944000E-1,-3.019742250E0,1.621735573E0,7.622336388E0
3.112187590E-1,-3.038884640E0,1.564307809E0,7.598408222E0
3.133417440E-1,-3.047857761E0,1.516451359E0,7.584051132E0
3.154577020E-1,-3.071786165E0,1.511067510E0,7.550551891E0
3.175864350E-1,-3.105285645E0,1.520638824E0,7.488338470E0
3.197128080E-1,-3.138785124E0,1.596610904E0,7.459026337E0
3.218503620E-1,-3.167499065E0,1.687538147E0,7.386643410E0
3.239756660E-1,-3.157927752E0,1.788036704E0,7.338787079E0
3.261023650E-1,-3.172284603E0,1.849651933E0,7.276573658E0
3.282249450E-1,-3.167499065E0,1.840080619E0,7.238288403E0
3.303503930E-1,-3.148356438E0,1.835294962E0,7.238886833E0
3.324760830E-1,-3.143570662E0,1.788036704E0,7.301100254E0
3.346019580E-1,-3.129213810E0,1.701895118E0,7.372884750E0
3.367278840E-1,-3.066402197E0,1.534995675E0,7.402794838E0
3.388536990E-1,-3.003590584E0,1.415354609E0,7.332206726E0
3.409816590E-1,-2.992822886E0,1.266999602E0,7.155735970E0
3.431100250E-1,-2.915056229E0,1.032503009E0,7.013961315E0
3.452213330E-1,-3.030509949E0,1.085145116E0,7.141379356E0
3.473566280E-1,-3.101696253E0,1.136590719E0,6.925426960E0
3.494806520E-1,-3.095714331E0,1.169492126E0,6.553342819E0
3.516106570E-1,-3.032304525E0,1.073779106E0,6.306283951E0
3.537340390E-1,-3.199203968E0,1.006181955E0,6.218348026E0
3.558598430E-1,-3.103491068E0,9.726824164E-1,6.152545452E0
3.579862580E-1,-3.041277647E0,9.684949517E-1,6.196214199E0
3.601126410E-1,-3.141177893E0,8.817551732E-1,6.181259155E0
3.622371420E-1,-3.077768087E0,4.612165689E-1,6.082555294E0
3.643627420E-1,-3.062214851E0,5.982056633E-2,6.126224041E0
3.664884540E-1,-3.108874798E0,-2.225325108E-1,6.188437462E0
3.686144310E-1,-3.079562664E0,-3.948157430E-1,6.165107727E0
3.707402650E-1,-3.150749207E0,-5.335994363E-1,6.126822472E0
3.728660180E-1,-3.159722328E0,-6.915257573E-1,6.069394588E0
3.749923200E-1,-3.120838881E0,-8.733802438E-1,6.065805435E0
3.771187750E-1,-3.144168854E0,-1.059422255E0,6.084948063E0
3.792437950E-1,-3.105285645E0,-1.183848977E0,6.032904148E0
3.813693250E-1,-3.052045345E0,-1.255633712E0,5.928816319E0
3.834926250E-1,-2.989831924E0,-1.274776220E0,5.815157413E0
3.856082260E-1,-2.960519791E0,-1.332203984E0,5.705685616E0
3.877464610E-1,-2.868994236E0,-1.389631748E0,5.606383324E0
3.898719900E-1,-2.805584431E0,-1.451845169E0,5.349753380E0
3.920016800E-1,-2.752344131E0,-1.548156261E0,5.130809784E0
3.941246040E-1,-2.722434044E0,-1.667797327E0,4.945366383E0
3.962495740E-1,-2.745165825E0,-1.825723648E0,4.816751957E0
3.983751940E-1,-2.663211584E0,-1.974078655E0,4.707878590E0
4.005008360E-1,-2.633899450E0,-2.098505497E0,4.665405750E0
4.026267610E-1,-2.585444927E0,-2.217548370E0,4.642673969E0
4.047497870E-1,-2.561516523E0,-2.308475733E0,4.652843475E0
