"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.675249981E-3,-1.667758928E-1,1.282533544E0,6.232266498E-1
1.962824998E-2,-1.550330758E-2,1.019982451E0,6.673474002E-1
2.958224999E-2,1.996043542E-1,7.912077999E-1,7.522361076E-1
3.953625000E-2,2.828312829E-1,5.775119483E-1,8.404828709E-1
4.949025001E-2,1.667449026E-1,4.723483130E-1,9.279823601E-1
5.944425002E-2,-1.768401204E-1,7.258403143E-1,9.768492955E-1
6.939825002E-2,-7.561791775E-1,1.173313987E0,1.072191070E0
7.935125002E-2,-1.065609883E0,1.270922728E0,1.133407910E0
8.930525003E-2,-6.189820097E-1,8.285001719E-1,1.105328411E0
9.925924998E-2,2.180583130E-1,3.344721374E-1,1.032445207E0
1.092132500E-1,7.742787950E-1,-5.970094889E-2,1.153293121E0
1.191672500E-1,1.399856318E0,1.038918659E-1,6.468523246E-1
1.291212500E-1,1.492792840E0,3.199722120E-1,-3.267769092E-1
1.390742500E-1,1.354336475E0,2.468754382E-1,-9.384015137E-1
1.490282500E-1,1.430033944E0,-2.920709069E-1,-1.333670368E0
1.589822500E-1,1.666318028E0,-3.786260708E-1,-1.334570839E0
1.689362500E-1,2.103897481E0,-2.130916880E-1,-1.697640831E0
1.788902500E-1,2.744939135E0,-1.772027940E-1,-2.476695194E0
1.888432500E-1,3.308445833E0,-1.981070285E-1,-2.957584242E0
1.987972500E-1,3.768027043E0,-3.739392351E-1,-3.075890372E0
2.087512500E-1,4.090941866E0,-9.521842781E-1,-3.137855655E0
2.187052500E-1,3.948636717E0,-1.270299999E0,-2.936209161E0
2.286592500E-1,3.552196080E0,-1.410248136E0,-2.392604631E0
2.386132500E-1,3.060663638E0,-1.391347596E0,-1.728787780E0
2.485662500E-1,2.791241774E0,-1.120709219E0,-1.000205414E0
2.585202500E-1,2.904471059E0,-4.427440064E-1,-8.732079828E-1
2.684742500E-1,3.100804773E0,-2.352415987E-1,-9.726281905E-1
2.784282500E-1,2.628595331E0,-3.209963518E-1,-9.765084028E-1
2.883822500E-1,2.125627050E0,-1.750345002E-1,-9.168843448E-1
2.983362500E-1,1.526493560E0,5.721518788E-3,-9.719744718E-1
3.082892500E-1,1.253005543E0,3.306364005E-1,-1.264403667E0
3.182432500E-1,1.470995736E0,5.216734508E-1,-2.109129277E0
3.281972500E-1,1.955456410E0,4.960548622E-1,-2.858410787E0
3.381512500E-1,2.009778213E0,3.691375016E-1,-3.073781866E0
3.481052500E-1,1.578255306E0,4.964918685E-1,-2.521460892E0
3.580592500E-1,9.257316206E-1,1.165026729E0,-1.750819504E0
3.680122500E-1,6.474155577E-1,1.845977676E0,-1.250217737E0
3.779662500E-1,1.287638017E-1,2.099236373E0,-1.208939318E0
