"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.953249972E-3,-5.573809204E0,4.094585266E0,7.028035126E0
1.190624997E-2,-5.549559631E0,4.100423126E0,6.865173798E0
2.185924997E-2,-5.563929749E0,4.144431610E0,6.667434998E0
3.181224997E-2,-5.569468231E0,4.212539978E0,6.469396820E0
4.176524997E-2,-5.539680176E0,4.275409241E0,6.375841370E0
5.171824998E-2,-5.473218384E0,4.223317566E0,6.481970673E0
6.167224998E-2,-5.084476776E0,4.123475189E0,6.747518463E0
7.162524998E-2,-5.396577759E0,3.904181213E0,7.203769684E0
8.157824998E-2,-5.787564697E0,3.916455688E0,6.976841583E0
9.153124999E-2,-5.781577148E0,4.140539703E0,7.385791168E0
1.014842500E-1,-6.211782532E0,4.001029816E0,7.558232574E0
1.114372500E-1,-6.049969025E0,3.862268372E0,7.345674591E0
1.213902500E-1,-5.540877686E0,3.859274597E0,7.592660980E0
1.313432500E-1,-5.176685028E0,3.861070862E0,7.518415375E0
1.412972500E-1,-6.187532959E0,3.755240936E0,7.006779327E0
1.512502500E-1,-6.714287567E0,4.251908112E0,6.626719666E0
1.612032500E-1,-6.352489929E0,4.856051788E0,6.398444366E0
1.711562500E-1,-6.330485687E0,4.595593414E0,6.483018494E0
1.811092500E-1,-6.025869141E0,4.108955383E0,6.850653992E0
1.910622500E-1,-5.785918121E0,3.467239838E0,7.007378082E0
2.010152500E-1,-5.903573456E0,2.611619110E0,8.063581696E0
2.109682500E-1,-6.487958221E0,1.730700989E0,8.805588684E0
2.209222500E-1,-5.461542664E0,1.603914642E0,8.343200226E0
2.308752500E-1,-2.790646820E0,1.951491852E0,8.777447205E0
2.408282500E-1,-2.149530029E0,1.751058655E0,8.679401093E0
2.507812500E-1,-3.794609070E0,2.030826874E0,8.389903107E0
2.607342500E-1,-3.522924042E0,2.542612610E0,8.492140503E0
2.706872500E-1,-2.745141449E0,2.976260834E0,8.367749176E0
2.806402500E-1,-3.171005859E0,2.781964874E0,8.249644775E0
2.905932500E-1,-3.051703949E0,2.198927307E0,8.090525665E0
3.005462500E-1,-2.566113739E0,1.566043396E0,7.157066803E0
3.105002500E-1,-2.344873810E0,9.854008484E-1,6.079308014E0
3.204532500E-1,-2.205962677E0,8.337661743E-1,5.902076569E0
3.304062500E-1,-2.057621155E0,-2.724334717E-2,6.729855194E0
3.403592500E-1,-1.474284210E0,-9.072633362E-1,7.357200623E0
3.503122500E-1,-6.899153137E-1,-1.025667114E0,6.528224487E0
3.602652500E-1,-3.122656403E0,-2.385888519E0,7.076983337E0
3.702182500E-1,-3.469185791E0,-3.259322205E0,1.064376617E1
3.801712500E-1,-1.881138153E0,-2.934048615E0,1.191537186E1
3.901252500E-1,-1.583407288E0,-2.161056061E0,1.223585541E1
4.000782500E-1,1.199006653E-1,-9.963281250E-1,1.238674164E1
4.100312500E-1,-1.046324158E-1,-6.357279968E-1,1.189022415E1
4.199842500E-1,-1.110540619E0,-4.170327759E-1,1.197794174E1
4.299372500E-1,-1.798360291E0,3.248245239E-2,1.200563416E1
4.398902500E-1,-1.748064880E0,3.001258850E-1,1.188977509E1
4.498432500E-1,-1.064137115E0,8.225395203E-1,1.171149582E1
4.597962500E-1,-5.653742981E-1,1.503323822E0,1.089344696E1
4.697492500E-1,7.723937988E-2,1.617686005E0,9.097631378E0
4.797032500E-1,-2.453398132E-1,9.858499146E-1,8.018525391E0
4.896562500E-1,-1.603615265E0,-3.023712158E-2,8.424481201E0
4.996092500E-1,-3.738625488E0,-1.212628326E0,9.190887451E0
5.095622500E-1,-4.738396454E0,-1.639989624E0,9.327553253E0
5.195152500E-1,-3.377725983E0,-6.944059753E-1,8.546926575E0
5.294682500E-1,-2.038760376E-1,8.722361755E-1,7.949069824E0
5.394212500E-1,1.877994690E0,2.025288391E0,7.259453888E0
5.493742500E-1,2.815794525E0,2.380499725E0,7.384743347E0
5.593272500E-1,3.366499329E0,1.522334290E0,8.140222321E0
5.692812500E-1,2.792892151E0,1.331780548E0,8.181835785E0
5.792342500E-1,2.489622803E0,1.128802643E0,8.042625275E0
5.891872500E-1,3.014581146E0,8.861572266E-1,7.159910889E0
5.991402500E-1,3.518583069E0,8.993298340E-1,5.628595276E0
6.090932500E-1,2.038161621E0,1.170266418E0,3.865561523E0
6.190462500E-1,-2.170486450E-2,3.442391510E0,2.168690186E0
6.289992500E-1,-2.850073242E-1,1.411414948E0,3.694617004E0
6.389522500E-1,1.477727051E0,-5.499563599E-1,4.667444000E0
6.489062500E-1,3.179388428E0,8.361611938E-1,3.107986908E0
6.588592500E-1,4.181105347E0,1.424587555E0,2.128573608E0
6.688122500E-1,4.428391113E0,7.688012695E-1,1.342707825E0
6.787652500E-1,4.675377502E0,4.019142151E-1,1.011596375E0
6.887182500E-1,5.567821655E0,3.144960022E-1,1.966610413E0
6.986712083E-1,6.868017883E0,1.886077881E-2,3.049308929E0
7.086242083E-1,5.589077454E0,-4.996609497E-1,1.604363708E0
7.185772083E-1,4.667444000E0,-4.969665527E-1,5.450166321E-1
7.285302083E-1,4.862488403E0,-6.105802917E-1,4.571493530E-1
7.384842083E-1,5.320835266E0,-1.017583923E0,8.140072632E-1
7.484372083E-1,5.957910461E0,-1.567989349E0,6.794371033E-1
7.583902083E-1,7.055278473E0,-2.043999481E0,3.414399719E-1
7.683432083E-1,7.953710175E0,-2.608625336E0,2.423460388E-1
7.782962083E-1,8.711883545E0,-3.112926636E0,5.266049194E-1
7.882492083E-1,9.051527252E0,-3.515140228E0,8.153544617E-1
7.982022083E-1,9.102122040E0,-3.932322693E0,5.894741821E-1
8.081552083E-1,9.515861664E0,-4.401147766E0,-7.783813477E-3
8.181092083E-1,9.888436890E0,-4.902006226E0,-4.719685364E-1
8.280622083E-1,9.820178833E0,-5.604345703E0,-8.351133728E-1
8.380152083E-1,9.957593079E0,-6.384074249E0,-9.518705750E-1
8.479682083E-1,1.050171158E1,-6.889722748E0,-1.268162842E0
8.579212083E-1,1.094568832E1,-7.490573273E0,-1.839973755E0
8.678742083E-1,1.134760254E1,-8.300239563E0,-2.088906097E0
8.778272083E-1,1.191088120E1,-8.965905304E0,-2.168390808E0
8.877802083E-1,1.254361542E1,-9.537117462E0,-2.185904388E0
8.977332083E-1,1.294088928E1,-1.021341110E1,-2.200573883E0
9.076872083E-1,1.333636688E1,-1.082698517E1,-2.196232910E0
9.176402083E-1,1.372211472E1,-1.137110367E1,-2.167642365E0
9.275932083E-1,1.408885208E1,-1.212478638E1,-2.345771942E0
9.375462083E-1,1.446666641E1,-1.278730865E1,-2.318229218E0
9.474992083E-1,1.473386078E1,-1.319880295E1,-2.084265747E0
9.574522083E-1,1.486423965E1,-1.329415466E1,-1.755100250E0
9.674052083E-1,1.496842300E1,-1.312171326E1,-1.479523315E0
9.773582083E-1,1.490570343E1,-1.278251862E1,-9.981243896E-1
9.873112083E-1,1.461351105E1,-1.220037918E1,-5.122348022E-1
9.972652083E-1,1.435724396E1,-1.139939484E1,-6.436614990E-2
1.007218208E0,1.407912231E1,-1.046833099E1,3.433859253E-1
1.017171208E0,1.374621460E1,-9.825118561E0,6.460565186E-1
1.027124208E0,1.339070389E1,-9.422605591E0,7.575746155E-1
1.037077208E0,1.319116882E1,-9.034762115E0,8.276289368E-1
1.047030208E0,1.302097275E1,-8.359665985E0,8.521778870E-1
1.056983208E0,1.252999374E1,-8.763226776E0,5.947132874E-1
1.066936208E0,1.204694824E1,-9.274264069E0,6.002517700E-2
1.076890208E0,1.158021881E1,-9.096733246E0,-3.252735901E-1
1.086843208E0,1.106214615E1,-8.349038086E0,-2.480342102E-1
1.096796208E0,1.036699173E1,-8.180189209E0,-5.837860107E-3
1.106749208E0,9.804012451E0,-8.137378235E0,-1.239422607E-1
1.116702208E0,9.307195587E0,-7.837701416E0,-2.073188782E-1
1.126655208E0,8.691974945E0,-7.561974792E0,-3.119512939E-1
1.136608208E0,8.255632324E0,-7.331903229E0,-3.951782227E-1
1.146561208E0,7.837252350E0,-7.035968628E0,-5.270539856E-1
1.156514208E0,7.261848907E0,-6.653663635E0,-7.360194397E-1
1.166468208E0,6.493796082E0,-6.319408722E0,-8.734336853E-1
1.176421208E0,5.761369171E0,-6.270161133E0,-9.515711975E-1
1.186374208E0,5.301824799E0,-6.253096619E0,-1.077908478E0
1.196327208E0,4.852159882E0,-5.931415558E0,-1.138981476E0
1.206280208E0,4.534370728E0,-5.289999390E0,-1.249601440E0
1.216233208E0,4.418062592E0,-5.682932281E0,-1.609453125E0
1.226186208E0,4.456382904E0,-6.292315063E0,-1.888173523E0
1.236139208E0,4.550088043E0,-6.547384644E0,-1.705852661E0
1.246093208E0,4.891228638E0,-6.946903839E0,-1.366208954E0
1.256046208E0,5.319338379E0,-6.213279419E0,-8.050259399E-1
1.265999208E0,5.135820007E0,-5.376070404E0,-9.303153992E-1
1.275952208E0,4.653822327E0,-5.574407959E0,-9.759704590E-1
1.285905208E0,5.266049194E0,-5.774392090E0,-3.025209045E-1
1.295858208E0,5.892496490E0,-6.128405914E0,2.993774414E-3
1.305811208E0,6.311325531E0,-6.461463318E0,1.824705505E-1
1.315764208E0,6.577322388E0,-6.652615814E0,3.466790771E-1
1.325717208E0,6.712191925E0,-6.641239471E0,4.602928162E-1
1.335671208E0,7.000642090E0,-6.545887756E0,5.921685791E-1
1.345624208E0,7.190746765E0,-6.148314514E0,7.620652771E-1
1.355577208E0,7.273524628E0,-5.640270996E0,8.994795227E-1
1.365530208E0,7.445666656E0,-5.580545197E0,7.370672607E-1
1.375483208E0,7.577093353E0,-5.467081146E0,4.529580688E-1
1.385436208E0,7.779771881E0,-5.092410278E0,3.406915283E-1
1.395389208E0,8.002808075E0,-4.760999451E0,1.923500061E-1
1.405342208E0,8.157286835E0,-4.564458160E0,2.020797729E-2
1.415296208E0,8.330776062E0,-4.443958740E0,-1.582209778E-1
1.425249208E0,8.690178680E0,-4.390070801E0,-2.209405518E-1
1.435202208E0,9.105265503E0,-4.552782440E0,-2.627037048E-1
1.445155208E0,9.639803925E0,-4.952601013E0,-2.749781799E-1
1.455108208E0,1.015757721E1,-5.525459747E0,-2.817141724E-1
1.465061208E0,1.059616516E1,-6.144422607E0,-2.959346008E-1
1.475014208E0,1.104657852E1,-6.662794647E0,-8.247848511E-2
1.484967208E0,1.146645538E1,-7.039710846E0,1.857637024E-1
1.494921208E0,1.184696411E1,-7.417974243E0,4.385879517E-1
1.504874208E0,1.214783844E1,-7.930358734E0,6.237528992E-1
1.514827208E0,1.246023880E1,-8.610993347E0,6.780899048E-1
1.524780208E0,1.279853531E1,-9.308393097E0,7.021897888E-1
1.534733208E0,1.305016205E1,-9.814041595E0,7.005432129E-1
1.544686208E0,1.316392548E1,-1.017209702E1,6.167175293E-1
1.554639208E0,1.329505280E1,-1.074750046E1,4.650828552E-1
1.564592208E0,1.349698288E1,-1.154504196E1,3.839515686E-1
1.574545208E0,1.366463425E1,-1.221010895E1,2.415975952E-1
1.584499208E0,1.388303009E1,-1.279135025E1,1.616638184E-2
1.594452208E0,1.407238632E1,-1.336331085E1,-2.436932373E-1
1.604405208E0,1.429257843E1,-1.378258896E1,-4.487667847E-1
1.614358208E0,1.435320236E1,-1.367541183E1,-7.258406067E-1
1.624311208E0,1.382465149E1,-1.371343277E1,-6.819818115E-1
1.634264208E0,1.345746506E1,-1.307890228E1,-7.349716187E-1
1.644217208E0,1.305749680E1,-1.252804779E1,-6.144721985E-1
1.654170208E0,1.269959106E1,-1.252565277E1,-5.471122742E-1
1.664124208E0,1.246218475E1,-1.273776169E1,-4.549040222E-1
1.674077208E0,1.232177673E1,-1.302007462E1,-2.776725769E-1
1.684030208E0,1.223540634E1,-1.340866653E1,-2.103126526E-1
1.693983333E0,1.219319412E1,-1.382554962E1,-1.986369324E-1
1.703936333E0,1.207299408E1,-1.413780029E1,-1.517843628E-1
1.713889333E0,1.187450684E1,-1.432536026E1,-7.364685059E-2
1.723842333E0,1.165191971E1,-1.444975159E1,-2.694396973E-2
1.733795333E0,1.130194748E1,-1.438583450E1,1.586700439E-2
1.743749333E0,1.085168381E1,-1.415067352E1,1.070274353E-1
1.753702333E0,1.037417679E1,-1.380489258E1,1.218466187E-1
1.763655333E0,9.804311829E0,-1.330912354E1,6.436614990E-2
1.773608333E0,9.272318115E0,-1.273566605E1,1.676513672E-2
1.783561333E0,8.805888062E0,-1.214813782E1,9.879455566E-2
1.793514333E0,8.339008942E0,-1.148337021E1,-3.861968994E-2
1.803467333E0,7.882458344E0,-1.073013657E1,-9.460327148E-2
1.813420333E0,7.394922180E0,-1.018736526E1,7.304809570E-2
1.823374333E0,6.911726990E0,-9.624535675E0,1.031355286E-1
1.833327333E0,6.450985107E0,-9.017398224E0,1.137634277E-1
1.843280333E0,6.072422333E0,-8.492290192E0,8.801696777E-2
1.853233333E0,5.840255127E0,-8.009394379E0,4.041595459E-3
1.863186333E0,5.568570099E0,-7.533683624E0,-1.434017944E-1
1.873139333E0,4.983586578E0,-7.054829407E0,-1.574725342E-1
1.883092333E0,4.456382904E0,-6.573580170E0,-8.726852417E-2
1.893045333E0,4.132905579E0,-6.125112762E0,-5.313949585E-2
1.902998333E0,3.841012573E0,-5.757028198E0,-4.655319214E-2
1.912952333E0,3.596570892E0,-5.469176788E0,4.131408691E-2
1.922905333E0,3.336711273E0,-5.193749542E0,1.181044006E-1
1.932858333E0,3.090323639E0,-4.934788055E0,8.547225952E-2
1.942811333E0,2.928210754E0,-4.674329681E0,9.101074219E-2
1.952764333E0,2.821931763E0,-4.449048157E0,4.969665527E-2
1.962717333E0,2.687660980E0,-4.263733521E0,-3.951782227E-2
1.972670333E0,2.580184479E0,-4.103267212E0,-7.484436035E-2
1.982623333E0,2.527643738E0,-3.952081604E0,-1.420545959E-1
1.992577333E0,2.462678833E0,-3.828438721E0,-2.378553772E-1
2.002530333E0,2.440225525E0,-3.784280548E0,-3.248245239E-1
2.012483333E0,2.491269379E0,-3.775598602E0,-4.089495850E-1
2.022436333E0,2.517315216E0,-3.831282806E0,-5.565426636E-1
2.032389333E0,2.626438293E0,-3.958218842E0,-5.863307190E-1
2.042342333E0,2.799628143E0,-4.163591766E0,-6.819818115E-1
2.052295333E0,2.998115387E0,-4.377646637E0,-8.048762512E-1
2.062248333E0,3.278482361E0,-4.598736877E0,-8.759783936E-1
2.072202333E0,3.614683228E0,-4.778812408E0,-9.696835327E-1
2.082155333E0,3.878584442E0,-4.935087433E0,-1.049317932E0
2.092108333E0,4.168681183E0,-5.113666077E0,-1.063238983E0
