"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.285599800E-2,-1.611004353E0,4.266893864E-1,5.894849449E-2
5.285599800E-2,-1.777312398E0,3.436116874E-1,-1.069014147E-2
6.285599800E-2,-1.871996522E0,2.448042482E-1,-1.021672115E-1
7.285599800E-2,-1.922698379E0,1.557706445E-1,-2.009746730E-1
8.285599800E-2,-2.023338318E0,-2.229658142E-2,-3.142901659E-1
9.285599800E-2,-2.239584684E0,-1.527163088E-1,-3.362813294E-1
1.028559980E-1,-2.464841366E0,-3.466660157E-2,-2.710714638E-1
1.128559980E-1,-2.797457457E0,2.722931802E-1,-8.796459436E-2
1.228559980E-1,-3.114343643E0,4.491386712E-1,1.441642046E-1
1.328559980E-1,-3.411224127E0,-2.397646010E-2,3.510948122E-1
1.428559980E-1,-3.605937481E0,-6.626361012E-1,5.181664228E-1
1.528559980E-1,-3.771481991E0,-1.390023828E0,7.564038634E-1
1.628559980E-1,-3.787517309E0,-2.130545378E0,9.961684942E-1
1.728559980E-1,-3.751170635E0,-2.837163687E0,1.199281216E0
1.828559980E-1,-3.608381033E0,-3.144123316E0,1.547016263E0
1.928559980E-1,-3.414583921E0,-3.119077921E0,1.846340179E0
2.028559980E-1,-3.101362944E0,-2.837316275E0,2.006234169E0
2.128559980E-1,-2.679713011E0,-2.512183428E0,2.029294252E0
2.228559980E-1,-1.975690961E0,-1.904677868E0,1.957212210E0
2.328559980E-1,-1.157436967E0,-1.119410515E0,1.831068516E0
2.428559980E-1,-4.557054639E-1,-3.587306142E-1,1.690111399E0
2.528559980E-1,3.613267839E-1,6.562219858E-1,1.486540556E0
2.628559980E-1,1.037707329E0,1.376584888E0,1.288314819E0
2.728559980E-1,1.453706622E0,1.724625349E0,1.156520605E0
2.828559980E-1,1.868484020E0,2.089617252E0,1.025795460E0
2.928559980E-1,2.187202930E0,2.391384602E0,9.340129495E-1
3.028559980E-1,2.455983639E0,2.519208193E0,8.732318878E-1
3.128559980E-1,2.655583858E0,2.481640100E0,8.443684578E-1
3.228559980E-1,2.885421991E0,2.299144030E0,8.463537693E-1
3.328559980E-1,3.099683046E0,2.063197374E0,8.313875794E-1
3.428559980E-1,3.268892527E0,1.824654460E0,7.956519723E-1
3.528559980E-1,3.117703438E0,7.629706860E-1,6.623306274E-1
3.628559980E-1,2.008677721E0,-1.946369410E0,2.382374406E-1
3.728559980E-1,1.250288486E0,-3.095407009E0,-1.473712474E-1
3.828559980E-1,6.272059083E-1,-2.508976221E0,-9.987647086E-2
3.928559980E-1,-5.697845817E-1,-2.120160580E0,4.903720617E-1
4.028559980E-1,-1.586264372E0,-2.487137794E0,9.666942358E-1
4.128559980E-1,-1.835497379E0,-2.617404938E0,9.958630800E-1
4.228559980E-1,-1.670105577E0,-2.649017096E0,1.012203693E0
4.328559980E-1,-1.275639296E0,-2.846326590E0,1.341765523E0
4.428559980E-1,-8.631525636E-1,-2.909856558E0,1.703855872E0
4.528559980E-1,-3.668245673E-1,-2.844035864E0,2.150245667E0
4.628559980E-1,-6.108652451E-4,-2.755307674E0,2.505921841E0
4.728559980E-1,1.337794960E-1,-2.758362055E0,2.734385490E0
4.828559980E-1,9.514226019E-2,-2.848617315E0,2.658943653E0
4.928559980E-1,3.359758761E-3,-2.998737574E0,2.464993954E0
5.028559980E-1,-6.185010448E-2,-2.950784683E0,2.227978230E0
5.128559980E-1,-1.185078546E-1,-2.701704264E0,2.001347303E0
5.228559980E-1,-4.294382632E-1,-1.931097746E0,1.665829539E0
5.328559980E-1,-6.105598211E-1,-1.623527050E0,1.604895711E0
5.428559980E-1,-7.264714837E-1,-1.482111812E0,1.738675237E0
5.528559980E-1,-7.796167731E-1,-1.424232364E0,2.044871330E0
5.628559980E-1,-8.182539940E-1,-1.319927096E0,2.414444923E0
5.728559980E-1,-8.909469843E-1,-1.463938594E0,2.800359011E0
5.828559980E-1,-9.560040832E-1,-1.750434399E0,3.099988461E0
5.928559980E-1,-1.033125877E0,-2.091907978E0,3.382666349E0
6.028559980E-1,-1.092990637E0,-2.387108564E0,3.581044674E0
6.128559980E-1,-1.124908328E0,-2.738508940E0,3.752697945E0
6.228559980E-1,-1.112996459E0,-3.334408045E0,3.959170341E0
6.328559980E-1,-1.021214008E0,-3.747047424E0,3.866318941E0
6.428559980E-1,-8.283332586E-1,-3.752545118E0,3.034167767E0
6.528559980E-1,-6.290385127E-1,-3.741091490E0,2.121382236E0
6.628559980E-1,-1.933388561E-1,-3.933361292E0,2.048078537E0
6.728559980E-1,4.347833395E-1,-3.927710772E0,2.771800995E0
6.828559980E-1,7.754934430E-1,-3.636939049E0,3.119688749E0
6.928559980E-1,7.360926270E-1,-3.394578218E0,3.213151217E0
7.028559980E-1,4.344778955E-1,-3.412904024E0,3.280957222E0
7.128559980E-1,2.044871449E-1,-3.470020056E0,3.357620716E0
7.228559980E-1,-3.283400834E-2,-3.585626364E0,3.418401957E0
7.328559980E-1,-1.968513280E-1,-3.841426134E0,3.396868944E0
7.428559980E-1,-2.229658216E-1,-4.249331474E0,3.274390459E0
7.528559980E-1,-1.302670091E-1,-4.389524937E0,3.174819469E0
7.628559980E-1,-2.794708498E-2,-4.387234211E0,3.098003149E0
7.728559980E-1,4.749477282E-2,-4.413959503E0,3.104417086E0
7.828559980E-1,1.288925707E-1,-4.436866760E0,3.120452404E0
7.928559980E-1,2.492330223E-1,-4.291939259E0,3.137403965E0
8.028559980E-1,3.411682248E-1,-3.813631773E0,3.188869238E0
8.128559980E-1,3.179553747E-1,-3.706272125E0,3.250872135E0
8.228559980E-1,2.692388594E-1,-3.543323755E0,3.251635790E0
8.328559980E-1,1.950187236E-1,-3.314707518E0,3.170390606E0
8.428559980E-1,5.543602258E-2,-3.181233406E0,3.035542011E0
8.528559980E-1,-7.925976813E-2,-3.149926662E0,2.911994696E0
8.628559980E-1,-2.211332172E-1,-3.161380291E0,2.766455889E0
8.728559980E-1,-3.083342314E-1,-3.246901512E0,2.650544405E0
8.828559980E-1,-3.457497358E-1,-3.324939489E0,2.570062876E0
8.928559980E-1,-3.966042697E-1,-3.338531256E0,2.479654789E0
9.028559980E-1,-4.315762818E-1,-3.169779778E0,2.310750484E0
9.128559980E-1,-4.468479156E-1,-3.007289648E0,2.044260502E0
9.228559980E-1,-4.219551682E-1,-3.060129404E0,1.824654460E0
9.328559980E-1,-3.605632186E-1,-2.777146101E0,1.577559471E0
9.428559980E-1,-3.486513495E-1,-2.303725481E0,1.563051462E0
9.528559980E-1,-3.553708494E-1,-1.765553236E0,1.677741408E0
9.628559980E-1,-3.765984178E-1,-1.434158921E0,1.834428310E0
9.728559980E-1,-3.741549551E-1,-1.121548533E0,1.798234582E0
9.828559980E-1,-3.448334336E-1,-8.211556077E-1,1.687820673E0
9.928559980E-1,-3.094032407E-1,-4.928155243E-1,1.540602207E0
1.002855998E0,-2.727513313E-1,-2.800817192E-1,1.421788812E0
1.012855998E0,-2.519819140E-1,-1.111774743E-1,1.337184072E0
1.022855998E0,-2.629774809E-1,3.970624134E-2,1.311069489E0
1.032855998E0,-3.371976018E-1,2.391537428E-1,1.310611367E0
1.042855998E0,-4.222606122E-1,4.763221741E-1,1.238987446E0
1.052855998E0,-4.902193546E-1,6.829473376E-1,1.160338521E0
1.062855998E0,-5.593998432E-1,8.799513578E-1,1.071763039E0
1.072855998E0,-5.849034786E-1,1.013578176E0,9.909761548E-1
1.082855998E0,-5.737552047E-1,1.103375316E0,8.918632865E-1
1.092855998E0,-5.491678715E-1,1.166447163E0,8.002334833E-1
1.102855998E0,-5.039638281E-1,1.219745159E0,6.878342628E-1
1.112855998E0,-4.247040749E-1,1.245096087E0,5.743660331E-1
1.122855998E0,-3.356704414E-1,1.278999090E0,4.841107130E-1
1.132855998E0,-2.247984111E-1,1.387122273E0,3.558290005E-1
1.142855998E0,-1.466076523E-1,1.470810771E0,2.301434875E-1
1.152855998E0,-4.306599870E-2,1.458593488E0,1.314887404E-1
1.162855998E0,1.348485053E-1,1.381624460E0,6.108652335E-3
1.172855998E0,2.947424948E-1,1.223104954E0,-1.957823038E-1
1.182855998E0,4.508185387E-1,1.151022792E0,-3.333797157E-1
1.192855998E0,5.810855627E-1,1.149801135E0,-4.014911950E-1
1.202855998E0,7.113525867E-1,1.154535294E0,-4.573853612E-1
1.212855998E0,7.820602059E-1,1.120479584E0,-5.242751241E-1
1.222855998E0,7.944302559E-1,1.091005325E0,-5.925393105E-1
1.232855998E0,7.690793276E-1,1.054353356E0,-6.585127115E-1
1.242855998E0,6.948592067E-1,1.004415154E0,-6.352998614E-1
1.252855998E0,6.278167367E-1,9.024006724E-1,-5.473352671E-1
1.262855998E0,5.532912016E-1,6.849326491E-1,-3.723223805E-1
1.272855998E0,5.006040931E-1,4.334088862E-1,-1.838704348E-1
1.282855998E0,4.723515511E-1,1.892155111E-1,3.512475174E-3
1.292855998E0,4.793764949E-1,4.352414981E-2,1.429424733E-1
1.302855998E0,5.265658498E-1,-7.299839705E-2,2.629774809E-1
1.312855998E0,6.044511795E-1,-1.009454802E-1,2.704605758E-1
1.322855998E0,6.629415154E-1,-1.266018152E-1,2.302961946E-1
1.332855998E0,6.850853562E-1,-2.131919712E-1,1.427897513E-1
1.342855998E0,6.136141419E-1,-3.643811047E-1,3.313944116E-2
1.352855998E0,4.266893864E-1,-5.351179838E-1,-7.910704613E-2
1.362855998E0,2.385428846E-1,-6.632469296E-1,-1.988366395E-1
1.372855998E0,6.719517522E-3,-7.367035151E-1,-3.333797157E-1
1.382855998E0,-2.025018334E-1,-7.696902156E-1,-3.019201458E-1
1.392855998E0,-3.353650272E-1,-6.831000447E-1,-1.803579628E-1
1.402855998E0,-4.915938079E-1,-5.535966158E-1,2.428189293E-2
1.412855998E0,-5.833762884E-1,-3.659082949E-1,2.031126916E-1
1.422855998E0,-5.763513446E-1,-2.306016237E-1,2.686280012E-1
1.432855998E0,-4.694499373E-1,-9.789115191E-2,2.881756723E-1
