"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.082406800E-2,-2.219884396E0,-2.357939780E-1,4.596760869E-2
5.924806800E-2,-2.413834095E0,-1.808161139E-1,-8.384125680E-2
6.924806800E-2,-2.646573782E0,-1.490511149E-1,-2.400700450E-1
7.924806800E-2,-2.940705299E0,-1.027780771E-1,-4.312708676E-1
8.924806800E-2,-3.284775257E0,-2.138028387E-3,-6.311765313E-1
9.924806800E-2,-3.673896313E0,1.024726480E-1,-7.974845767E-1
1.092480680E-1,-4.105472565E0,1.696678251E-1,-9.027060866E-1
1.192480680E-1,-5.015967369E0,4.447098970E-1,-9.396634698E-1
1.292480680E-1,-5.367062092E0,4.802927971E-1,-8.452847600E-1
1.392480680E-1,-5.507561207E0,-4.595233798E-1,-6.719517708E-1
1.492480680E-1,-5.416236877E0,-2.142151594E0,-3.715587854E-1
1.592480680E-1,-5.227937698E0,-3.538284302E0,3.176499158E-2
1.692480680E-1,-4.870428562E0,-4.156785488E0,5.458080769E-1
1.792480680E-1,-3.362202406E0,-3.355635405E0,1.496314406E0
1.892480680E-1,-2.219273329E0,-2.636952639E0,1.875814438E0
1.992480680E-1,-1.002735257E0,-1.968665957E0,2.119244337E0
2.092480680E-1,1.649336219E-1,-1.319927096E0,2.235919476E0
2.192480680E-1,1.225395679E0,-6.313292384E-1,2.280359983E0
2.292480680E-1,2.185370445E0,9.117163718E-2,2.306321621E0
2.392480680E-1,3.848298311E0,1.582293749E0,2.450027704E0
2.492480680E-1,4.502840519E0,2.542115688E0,2.592817545E0
2.592480680E-1,4.700913429E0,3.158020496E0,2.577240467E0
2.692480680E-1,3.273779631E0,-3.547599912E-1,1.227839112E0
2.792480680E-1,1.822821856E0,-2.957046032E0,-3.262020350E-1
2.892480680E-1,1.348484993E0,-1.768760324E0,-8.032878041E-1
2.992480680E-1,1.317025423E0,-8.315402865E-1,-7.544185519E-1
3.092480680E-1,1.123381138E0,-3.417791128E-1,-7.565566301E-1
3.192480680E-1,6.962336898E-1,-3.170390725E-1,-8.087855577E-1
3.292480680E-1,2.312124968E-1,-2.993239760E-1,-7.641924024E-1
3.392480680E-1,-1.090394482E-1,-3.197879493E-1,-5.519167781E-1
3.492480680E-1,-4.022547603E-1,-1.572978050E-1,1.169806942E-1
3.592480680E-1,-4.356996417E-1,-3.153591752E-1,4.331034720E-1
3.692480680E-1,-4.103487432E-1,-6.702718735E-1,7.086036801E-1
3.792480680E-1,-3.352122903E-1,-1.111469269E0,9.300423265E-1
