"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.512416680E-3,-7.762178779E-3,1.134147583E0,-1.965447986E-1
1.846641669E-2,-4.297718123E-1,1.009187614E0,-8.377843809E-1
2.841941669E-2,-7.052408659E-1,9.220105988E-1,-7.769879562E-1
3.837241669E-2,-6.737196958E-1,6.333148509E-1,-6.442087984E-1
4.832641664E-2,-4.989499283E-1,2.398001611E-1,-3.700240856E-1
5.827941664E-2,-1.197805050E-1,-2.859493107E-2,3.928919613E-2
6.823241664E-2,6.084940052E-1,-2.981884101E-1,3.222570115E-1
7.818641665E-2,1.288736270E0,-5.821967375E-1,4.045893162E-1
8.813941665E-2,1.022400567E0,-6.899270082E-1,6.788208067E-2
9.809679165E-2,9.974145377E-1,-2.830657563E-1,-2.559577721E-1
1.080507917E-1,1.098321108E0,3.183645201E-1,-4.472494322E-1
1.180037917E-1,6.783919135E-1,8.536861762E-1,-6.268162555E-1
1.279567917E-1,1.589483714E-1,1.145920659E0,-9.134192848E-1
1.379097917E-1,2.209349969E-1,1.336713552E0,-8.156105697E-1
1.478637917E-1,3.706453523E-1,2.250549158E0,-2.062482530E-1
1.578167917E-1,-5.784972042E-2,1.685294728E0,-5.107940483E-1
1.677697917E-1,-3.442986757E-2,1.104698666E0,-8.570497870E-2
1.777237917E-1,2.557344085E-1,1.248648052E0,3.746971804E-1
1.876767917E-1,2.387730977E-1,1.264648080E0,3.369224131E-2
1.976297917E-1,2.887425256E-1,1.229030059E0,-1.486987871E-1
2.075837917E-1,2.777690560E-1,1.131250872E0,-2.038234127E-1
2.175367917E-1,3.896005636E-1,9.184622160E-1,-5.325790197E-1
2.274897917E-1,3.672487047E-1,2.024623563E0,-4.333008993E-1
2.374437916E-1,-6.732308686E-2,3.632650259E0,-5.889438397E-1
2.473967916E-1,-9.797141388E-1,4.504366325E0,-8.983147573E-1
2.573497916E-1,-1.746757443E0,4.265333319E0,-9.915708303E-1
2.673027916E-1,-1.837543652E0,3.507918917E0,-9.265755200E-1
2.772567917E-1,-1.451623326E0,3.171516906E0,-6.795242268E-1
2.872097917E-1,-1.294189530E0,2.944227740E0,-1.875587976E-1
2.971627917E-1,-1.201616558E0,2.872718924E0,-1.351116121E-2
3.071167917E-1,-4.103586178E-1,2.833420957E0,-6.605657995E-2
3.170697917E-1,2.522785579E-1,2.641894239E0,-8.104761297E-1
3.270227917E-1,6.659718427E-1,2.362431537E0,-1.447955368E0
3.369767917E-1,5.934038034E-1,2.147739904E0,-1.121949706E0
3.469297917E-1,8.346764396E-1,1.775411139E0,-8.800340223E-1
3.568827917E-1,-3.773193642E-2,1.795272522E0,-1.388337157E0
3.668357917E-1,-5.987636536E-1,2.130699217E0,-1.825867932E0
3.767897917E-1,-7.031118947E-1,2.465679916E0,-1.933088910E0
3.867427917E-1,-1.279479543E0,2.444819536E0,-1.969963206E0
3.966957917E-1,-1.422209492E0,2.384070474E0,-2.082293481E0
4.066497917E-1,-8.149472762E-1,2.538702284E0,-2.207562475E0
4.166027917E-1,-1.445705067E-1,2.717539375E0,-2.633035122E0
4.265557917E-1,3.629417919E-1,2.411012836E0,-2.821371015E0
4.365097916E-1,7.349764426E-1,1.471821802E0,-2.414515318E0
4.464627916E-1,7.978788152E-1,5.811736210E-1,-1.605074730E0
4.564157916E-1,7.680740221E-1,2.810713258E-1,-6.176337880E-1
4.663697917E-1,7.613021424E-1,6.210932931E-1,-2.254072398E-1
4.763227917E-1,5.928370620E-1,1.214302530E0,-1.108023977E-1
4.862757917E-1,3.390938497E-1,2.049944784E0,2.090999401E-1
4.962287917E-1,4.626755565E-3,2.863666264E0,4.479850119E-1
5.061827917E-1,-2.271692982E-1,3.375187706E0,4.060125285E-1
5.161357917E-1,-1.203361367E-1,3.402466722E0,1.429065353E-1
5.260887917E-1,3.118590541E-2,2.881507289E0,-5.784358084E-2
5.360427917E-1,2.333642770E-1,2.151899321E0,1.085588211E-1
5.459957917E-1,3.559938379E-1,1.495273960E0,5.174446714E-1
5.559487917E-1,3.230164187E-1,1.113256943E0,1.110288019E0
5.659027917E-1,1.240282148E-1,1.092607720E0,1.850709828E0
5.758557917E-1,-2.387985331E-1,1.647504758E0,2.027007473E0
5.858087917E-1,-7.219652183E-1,2.433162527E0,1.743098255E0
5.957627917E-1,-1.101434604E0,3.067428281E0,1.359554822E0
6.057157917E-1,-1.311455480E0,2.775968262E0,1.391008750E0
6.156687916E-1,-1.373229706E0,1.853278509E0,1.842708498E0
6.256227916E-1,-1.282998105E0,9.730146915E-1,1.918990104E0
6.355757916E-1,-9.566747935E-1,2.577432194E-1,1.938660722E0
6.455287916E-1,-6.058848314E-1,-1.515710125E-1,2.092005706E0
6.554817916E-1,-3.840617886E-1,-2.539122699E-1,2.323195843E0
6.654357917E-1,5.951880813E-2,5.751367728E-1,2.752422987E0
6.753887917E-1,2.113411778E-1,1.324049652E0,3.224137754E0
6.853417917E-1,1.346102133E-1,1.512660217E0,3.091193705E0
6.952957917E-1,2.519024357E-1,1.636432763E0,3.507366940E0
7.052487917E-1,2.085514712E-1,1.246146467E0,3.411817589E0
7.152017917E-1,2.707561979E-1,5.781075969E-1,3.698127088E0
7.251557917E-1,2.399194443E-1,-2.911833727E-1,4.410268253E0
7.351087917E-1,4.818003371E-1,-6.436954860E-1,4.176412956E0
7.450617917E-1,7.033071917E-1,-5.914533550E-1,3.709026883E0
7.550157917E-1,7.187403327E-1,-4.371755933E-1,3.045210616E0
7.649687917E-1,6.767810056E-1,-1.219973124E-1,2.364838543E0
7.749217917E-1,6.610927798E-1,5.212853054E-1,1.838097968E0
7.848747917E-1,4.657981159E-1,9.927363266E-1,1.068987381E0
7.948287917E-1,2.481593406E-1,8.333939990E-1,7.110781413E-1
8.047817916E-1,5.916008145E-2,6.620761353E-1,1.062074218E0
8.147347916E-1,-2.623755299E-1,5.804138484E-1,9.419285542E-1
8.246887916E-1,-5.412270516E-2,6.311203909E-1,3.667771268E-1
8.346417916E-1,2.037580700E-1,7.254347368E-1,6.756995630E-1
8.445947916E-1,-3.576350051E-1,-1.315986049E-1,6.654453009E-1
8.545487917E-1,-5.649372187E-1,-7.264959334E-1,-5.284070313E-2
8.645017917E-1,2.332591733E-1,-3.576198024E-1,-2.220825130E-1
8.744547917E-1,3.020930345E-1,-3.077756511E-1,9.013716817E-2
8.844087917E-1,9.001050286E-2,-3.364895730E-1,-3.463855469E-1
8.943617917E-1,1.189385790E-1,-2.849066059E-1,1.764982045E-2
9.043147917E-1,-8.105108475E-1,-3.570821509E-1,-7.277684337E-1
9.142687917E-1,-3.494611093E-1,-8.107427627E-2,-4.856621307E-1
9.242217917E-1,-3.957502996E-1,-4.051845628E-1,-2.255253536E-1
9.341747917E-1,-5.924602455E-1,-6.964622949E-1,-1.160108635E0
9.441277917E-1,-5.124120825E-1,-1.130152765E0,-1.293697048E0
9.540817917E-1,-2.082809279E-1,-1.566704131E0,-1.176620588E0
9.640347917E-1,-1.503384195E-1,-1.906718552E0,-1.383685697E0
9.739877917E-1,-2.471007388E-1,-1.946494529E0,-1.723949794E0
9.839417916E-1,-3.108004157E-1,-1.552554162E0,-2.608679715E0
9.938947916E-1,-4.648852193E-1,-1.117904310E0,-3.088771203E0
1.003847792E0,-7.822201178E-1,-9.315398061E-1,-2.946393256E0
1.013801792E0,-1.108261301E0,-8.968740034E-1,-2.612229559E0
1.023754792E0,-1.405228009E0,-1.035616736E0,-2.596675381E0
1.033707792E0,-1.735475971E0,-1.206133239E0,-2.743546329E0
1.043661792E0,-1.675198633E0,-1.242661380E0,-2.753407073E0
1.053614792E0,-1.406272614E0,-1.116524952E0,-2.720500697E0
1.063567792E0,-9.189246576E-1,-9.382623500E-1,-2.479508289E0
1.073521792E0,-4.075137281E-1,-8.055229533E-1,-2.409619444E0
1.083474792E0,-2.558560306E-1,-6.346980098E-1,-2.548369194E0
1.093423292E0,-3.926638468E-1,-2.763648471E-1,-2.625521450E0
