"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.048416656E-3,-4.400698700E0,5.915548553E0,7.386988678E0
1.100141666E-2,-4.734654236E0,5.757177887E0,6.618037720E0
2.095441666E-2,-5.047054596E0,5.607489166E0,6.625821533E0
3.090841667E-2,-4.990621948E0,5.324427795E0,6.853049011E0
4.086141667E-2,-4.808750153E0,4.856351166E0,7.134314117E0
5.081441667E-2,-4.443509674E0,4.498595123E0,7.592810669E0
6.076841668E-2,-3.819158020E0,4.178111572E0,7.962841187E0
7.072141668E-2,-2.969075775E0,3.847299500E0,8.150251465E0
8.067441668E-2,-3.079845428E0,3.595672760E0,7.927514648E0
9.063279169E-2,-3.246299286E0,3.835773468E0,7.585924988E0
1.005857917E-1,-3.072360992E0,4.369114380E0,7.408394165E0
1.105387917E-1,-3.334915009E0,4.861290894E0,7.299271088E0
1.204917917E-1,-3.839665375E0,5.194198608E0,7.117548981E0
1.304457916E-1,-3.884721680E0,5.088069305E0,7.062463531E0
1.403987916E-1,-3.493135986E0,5.982459412E0,7.884853363E0
1.503517916E-1,-3.761677551E0,5.650599518E0,7.784112854E0
1.603057917E-1,-3.785178680E0,4.789739685E0,8.061635742E0
1.702587917E-1,-3.404370575E0,4.746629333E0,8.751101990E0
1.802117917E-1,-3.296594696E0,4.749922485E0,8.613088989E0
1.901657917E-1,-3.244802399E0,4.609514465E0,8.357420654E0
2.001187917E-1,-3.206931152E0,4.479285278E0,8.403824158E0
2.100717917E-1,-3.081941071E0,4.091142426E0,8.150251465E0
2.200257917E-1,-2.994672546E0,4.685107269E0,8.198151855E0
2.299787917E-1,-3.211721191E0,6.187233582E0,8.270601196E0
2.399317917E-1,-3.921545105E0,7.132817230E0,8.001311188E0
2.498847917E-1,-4.652624817E0,7.026388550E0,7.986791382E0
2.598387917E-1,-4.737049255E0,6.117179260E0,8.093669128E0
2.697917917E-1,-4.230053558E0,5.532195740E0,8.374335480E0
2.797447917E-1,-3.765569458E0,5.141657867E0,8.957822113E0
2.896987917E-1,-3.590882721E0,4.859045563E0,9.297166443E0
2.996517917E-1,-2.799628143E0,4.643044739E0,9.394613800E0
3.096047917E-1,-1.963017883E0,4.327051849E0,8.875044250E0
3.195587916E-1,-1.359173584E0,3.852837982E0,8.121361542E0
3.295117916E-1,-1.327439575E0,3.452270966E0,8.289461975E0
3.394647916E-1,-9.434880066E-1,2.882256317E0,8.728199615E0
3.494187917E-1,-1.403032379E0,2.600242767E0,8.403075714E0
