"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.167827700E-2,1.076650023E-1,1.670716405E-1,-1.269072592E-1
2.615866000E-2,1.076650023E-1,1.670716405E-1,-1.269072592E-1
3.615866000E-2,1.076650023E-1,1.670716405E-1,-1.269072592E-1
4.615866000E-2,1.076650023E-1,1.670716405E-1,-1.269072592E-1
5.615866000E-2,-1.464549452E-1,7.113525867E-1,-3.010038435E-1
6.615866000E-2,-6.459899992E-2,6.093381047E-1,-3.003929853E-1
7.615866000E-2,-2.122756653E-2,5.696318150E-1,-2.710714638E-1
8.615866000E-2,-2.061670274E-2,5.348125100E-1,-2.503020465E-1
9.615866000E-2,-4.199698567E-2,4.914411008E-1,-2.362521291E-1
1.061586600E-1,-6.704246253E-2,3.741549551E-1,-2.160935849E-1
1.161586600E-1,-7.681630552E-2,2.776382565E-1,-1.873829067E-1
1.261586600E-1,-7.315111160E-2,2.079996169E-1,-1.586722434E-1
1.361586600E-1,-7.009678334E-2,1.499674171E-1,-1.299615800E-1
1.461586600E-1,-6.765332818E-2,1.340849251E-1,-9.758572280E-2
1.561586600E-1,-6.704246253E-2,1.450804919E-1,-6.154467165E-2
1.661586600E-1,-7.315111160E-2,1.591303945E-1,-4.077525437E-2
1.761586600E-1,-8.109235764E-2,1.652390510E-1,-3.100141138E-2
1.861586600E-1,-7.925976813E-2,1.182024255E-1,-4.688390717E-2
1.961586600E-1,-6.582073122E-2,7.666359097E-2,-8.720101416E-2
2.061587150E-1,-6.215553731E-2,5.711590126E-2,-7.987063378E-2
2.161587150E-1,-7.009678334E-2,2.596177347E-2,-5.849034712E-2
2.261587150E-1,-7.987063378E-2,-1.007927675E-2,-3.955352306E-2
2.361587150E-1,-7.254024595E-2,-2.412917651E-2,-1.145372353E-2
2.461587150E-1,-4.444044828E-2,-2.107485011E-2,2.886338346E-2
2.561587150E-1,-1.572977938E-2,-2.046398632E-2,7.162395120E-2
2.661587150E-1,1.237002108E-2,-2.474004216E-2,1.143845171E-1
2.761587150E-1,2.336559631E-2,-6.200282276E-2,1.437060535E-1
2.861587150E-1,3.924809024E-2,-9.560041130E-2,1.327104717E-1
2.961587150E-1,8.017606288E-2,-1.004873365E-1,8.872817457E-2
3.061587150E-1,1.437060535E-1,-1.163698286E-1,5.696318299E-2
3.161587150E-1,2.109012306E-1,-1.597412676E-1,4.596760869E-2
3.261587150E-1,2.762638032E-1,-1.970040351E-1,5.818491429E-2
3.361587150E-1,3.251330256E-1,-2.153300047E-1,9.117163718E-2
3.461587150E-1,3.514002264E-1,-1.976149082E-1,1.595885456E-1
3.561587150E-1,3.214678466E-1,-1.621847153E-1,2.035708427E-1
3.661587150E-1,2.585487068E-1,-1.426370293E-1,2.322815061E-1
3.761587150E-1,1.931861341E-1,-1.395827085E-1,2.267837226E-1
3.861587150E-1,1.730275750E-1,-1.658499092E-1,1.846340150E-1
3.961587150E-1,2.084577680E-1,-2.000583708E-1,1.094975919E-1
4.061587150E-1,2.811507285E-1,-2.189951837E-1,2.153299935E-2
4.161587150E-1,3.691153228E-1,-2.251038402E-1,-4.566217586E-2
4.261587150E-1,4.247040749E-1,-1.786780804E-1,-9.392052889E-2
4.361587150E-1,4.130976200E-1,-6.444628537E-2,-1.269072592E-1
4.461587150E-1,3.220787048E-1,7.422012836E-2,-1.385136992E-1
4.561587480E-1,1.980730593E-1,2.049452960E-1,-1.110247597E-1
4.661587480E-1,9.056077152E-2,2.568688393E-1,-7.864890248E-2
4.761587480E-1,2.703078650E-2,2.025018334E-1,-6.765332818E-2
4.861587480E-1,2.825251780E-2,7.971791178E-2,-7.315111160E-2
4.961587480E-1,1.577559561E-1,-2.696970105E-1,-1.666134894E-1
5.061587140E-1,2.762638032E-1,-4.645630121E-1,-2.735149264E-1
5.161587140E-1,3.886630237E-1,-4.566217661E-1,-3.553708494E-1
5.261587140E-1,4.912883639E-1,-3.179553747E-1,-3.394883573E-1
5.361587140E-1,4.607451260E-1,-5.711590126E-2,-2.704605758E-1
5.461587140E-1,3.300199509E-1,-8.399397135E-2,-1.708895564E-1
5.561587140E-1,1.760819107E-1,-5.528330430E-2,-8.903361112E-2
5.661587140E-1,3.619376570E-2,-1.924225502E-2,-5.177082866E-2
5.761587140E-1,-4.260785133E-2,2.229658142E-2,-1.634064503E-2
5.861587140E-1,-8.781187981E-2,-3.268129006E-2,-3.512475174E-3
5.961587140E-1,-7.009678334E-2,-1.145372316E-1,-4.016438872E-2
6.061587140E-1,-4.734205548E-3,-1.505782902E-1,-9.697485715E-2
6.161587140E-1,9.315694682E-3,-1.096503139E-1,-1.824959964E-1
6.261587140E-1,-1.511891466E-2,-1.139263660E-1,-2.612976134E-1
6.361587140E-1,1.847867295E-2,-1.560760736E-1,-3.065016270E-1
6.461587140E-1,1.131627858E-1,-1.634064466E-1,-3.284927905E-1
6.561587140E-1,1.980730593E-1,-1.640173197E-1,-2.887865305E-1
6.661587140E-1,2.976440787E-1,-1.536326110E-1,-2.148718536E-1
6.761587140E-1,3.764457107E-1,-1.475239545E-1,-1.330159009E-1
6.861587140E-1,4.143193662E-1,-1.371392459E-1,-6.765332818E-2
6.961587140E-1,4.082106948E-1,-8.155050874E-2,-2.977968007E-2
7.061587140E-1,3.495676219E-1,-4.306599870E-2,-2.306016348E-2
7.161587140E-1,2.750420868E-1,-1.435533352E-2,-4.505131021E-2
7.261587140E-1,1.986839175E-1,-3.207042441E-2,-9.758572280E-2
7.361587140E-1,1.137736514E-1,3.084869497E-2,-1.757764816E-1
7.461587140E-1,1.542434748E-2,1.010981947E-1,-2.496911734E-1
7.561586800E-1,-9.697485715E-2,1.566869318E-1,-3.058907688E-1
7.661586800E-1,-1.837177277E-1,2.086104751E-1,-3.413209617E-1
7.761586800E-1,-2.270891517E-1,2.354885489E-1,-3.633120954E-1
7.861586800E-1,-2.435825169E-1,2.220495194E-1,-3.681990206E-1
7.961586800E-1,-2.112066597E-1,1.200350225E-1,-3.523165286E-1
8.061586800E-1,-1.623374373E-1,5.406157300E-2,-3.400992155E-1
8.161586800E-1,-1.214094684E-1,2.718350291E-2,-3.297145069E-1
8.261586800E-1,-1.067487001E-1,1.557706390E-2,-3.193297982E-1
8.361586800E-1,-1.201877370E-1,3.207042441E-2,-3.150537610E-1
8.461586800E-1,-1.501201391E-1,8.582656831E-2,-3.089450896E-1
8.561586800E-1,-1.879937798E-1,1.389718503E-1,-2.893974185E-1
8.661586800E-1,-2.222022265E-1,1.768454909E-1,-2.588541508E-1
8.761586800E-1,-2.191479057E-1,1.902845204E-1,-2.301434875E-1
8.861586800E-1,-1.782199293E-1,1.652390510E-1,-2.148718536E-1
8.961586800E-1,-1.293507218E-1,1.224784851E-1,-2.124283910E-1
9.061586800E-1,-7.498370856E-2,1.017090604E-1,-2.020436823E-1
9.161586800E-1,-2.855795063E-2,1.145372316E-1,-1.916589737E-1
9.261586800E-1,1.527163113E-4,1.291979998E-1,-1.867720485E-1
9.361586800E-1,1.725694351E-2,1.212567538E-1,-1.702786833E-1
9.461586800E-1,1.359175146E-2,3.695734590E-2,-1.360702366E-1
9.561587130E-1,-5.345070735E-3,-2.107485011E-2,-1.104138941E-1
9.661583460E-1,-4.382958263E-2,-1.139263660E-1,-7.315111160E-2
9.761583460E-1,-7.498370856E-2,-2.336559594E-1,-4.123340361E-3
9.861583460E-1,-8.597928286E-2,-2.977968156E-1,7.528914511E-2
9.961583460E-1,-5.482515693E-2,-2.843577862E-1,1.308778822E-1
1.006158346E0,1.527163113E-4,-2.544253767E-1,1.473712474E-1
1.016158346E0,5.940664560E-2,-1.915062517E-1,1.406517178E-1
1.026158346E0,1.143845171E-1,-1.096503139E-1,1.253800988E-1
1.036158346E0,1.711949855E-1,-1.618792862E-2,1.039998084E-1
1.046158346E0,2.304489166E-1,3.573561832E-2,8.078692853E-2
1.056158346E0,2.817615867E-1,2.779436857E-2,8.078692853E-2
1.066158346E0,3.184134960E-1,-6.933320314E-2,1.027780771E-1
1.076158346E0,3.422372639E-1,-1.951714456E-1,1.363756657E-1
1.086158346E0,3.630066812E-1,-2.892446816E-1,1.638645977E-1
1.096158346E0,3.489567637E-1,-3.814853430E-1,1.754710376E-1
1.106158346E0,3.049744666E-1,-3.808744848E-1,1.705841124E-1
1.116158346E0,2.524400651E-1,-2.666426897E-1,1.699732542E-1
1.126158346E0,1.803579628E-1,-8.888089657E-2,1.608102769E-1
1.136158346E0,1.033889428E-1,6.627888232E-2,1.547016203E-1
1.146158346E0,8.200865984E-2,2.128865421E-1,1.711949855E-1
1.156158346E0,1.583668143E-1,3.161227703E-1,2.029599845E-1
1.166158346E0,3.367394805E-1,2.947424948E-1,2.408336252E-1
1.176158346E0,5.401576161E-1,1.908953935E-1,2.640464902E-1
1.186158346E0,6.837109327E-1,6.322455406E-2,2.933680415E-1
1.196158346E0,6.647741199E-1,-7.055493444E-2,3.281873465E-1
1.206158379E0,4.601342380E-1,-1.841758788E-1,3.391829133E-1
1.216158379E0,1.253800988E-1,-2.122756690E-1,3.446807265E-1
1.226158379E0,-2.307543457E-1,-1.230893433E-1,3.764457107E-1
1.236158379E0,-5.068654418E-1,6.383541971E-2,4.369213581E-1
1.246158412E0,-6.094908118E-1,3.833179474E-1,5.969680548E-1
1.256158378E0,-4.854851663E-1,4.841107130E-1,7.142542005E-1
1.266158744E0,-2.741257846E-1,4.181372523E-1,7.838928103E-1
1.276158744E0,-5.787948146E-2,2.196060568E-1,7.900014520E-1
1.286158744E0,8.994990587E-2,-4.245513305E-2,7.460191846E-1
1.296158744E0,1.290452778E-1,-3.356704414E-1,6.672175527E-1
1.306158744E0,5.451972410E-2,-5.586362481E-1,5.603161454E-1
1.316158744E0,-1.067487001E-1,-6.466008425E-1,4.589125216E-1
1.326158744E0,-3.272710443E-1,-6.148358583E-1,3.911064863E-1
1.336158744E0,-5.593998432E-1,-4.902193546E-1,3.623957932E-1
1.346158744E0,-7.554876208E-1,-2.874121070E-1,3.544545472E-1
1.356158744E0,-8.801041245E-1,-6.627888232E-2,3.550654352E-1
1.366158744E0,-9.191994667E-1,1.359175146E-1,3.599523604E-1
1.376158744E0,-8.684976697E-1,2.843577862E-1,3.672827184E-1
1.386158744E0,-7.481572032E-1,3.497203588E-1,3.630066812E-1
1.396158744E0,-4.824308157E-1,3.185662329E-1,3.110831380E-1
1.406158744E0,-3.022255898E-1,2.800817192E-1,2.597704530E-1
1.416158744E0,-1.684460938E-1,2.434297949E-1,2.182316035E-1
1.426158744E0,-1.153008118E-1,1.994474977E-1,1.962404549E-1
1.436158744E0,-1.342376322E-1,1.701259762E-1,2.072360367E-1
1.446158744E0,-2.057088763E-1,1.707368344E-1,2.506074607E-1
1.456158777E0,-3.095559776E-1,1.768454909E-1,3.135266006E-1
1.466158777E0,-4.121813178E-1,1.866193265E-1,3.813326359E-1
1.476158777E0,-4.818199575E-1,2.257147133E-1,4.375322461E-1
1.486158777E0,-4.977024496E-1,2.360994220E-1,4.668537676E-1
1.496158777E0,-4.512766898E-1,2.208277881E-1,4.656320214E-1
