"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.167627700E-2,-8.964490891E-2,-4.097924232E-1,7.190470695E-1
4.167627700E-2,-1.028839350E-1,-3.360633850E-1,7.912902832E-1
5.167627700E-2,-1.352050304E-1,-2.379264832E-1,8.273010254E-1
6.167627700E-2,-1.803888679E-1,-2.060718536E-1,8.202052116E-1
7.167627700E-2,-2.095149755E-1,-1.993865967E-1,7.574095726E-1
8.167627700E-2,-2.649751902E-1,-1.931018829E-1,6.644659042E-1
9.167627700E-2,-3.434606791E-1,-1.984529495E-1,5.362973213E-1
1.016762770E-1,-4.307583272E-1,-2.114639282E-1,4.170818329E-1
1.116762770E-1,-5.375659466E-1,-2.605967522E-1,3.047833443E-1
1.216762770E-1,-6.267691255E-1,-3.277678490E-1,2.167220116E-1
1.316762770E-1,-7.129045725E-1,-4.044547081E-1,1.533722878E-1
1.416762770E-1,-7.709693313E-1,-4.666409492E-1,1.121101379E-1
1.516762770E-1,-7.786919475E-1,-5.357570648E-1,9.250450134E-2
1.616762770E-1,-7.655996680E-1,-5.975275040E-1,7.050180435E-2
1.716762770E-1,-7.212437391E-1,-6.587767601E-1,6.968736649E-2
1.816762770E-1,-6.936234832E-1,-7.050347328E-1,7.324314117E-2
1.916762770E-1,-7.117547989E-1,-6.989216805E-1,9.407424927E-2
2.016763390E-1,-7.689360380E-1,-6.893267632E-1,9.447622299E-2
2.116763390E-1,-8.279806376E-1,-6.847653389E-1,8.089208603E-2
2.216763390E-1,-9.096794128E-1,-6.675000191E-1,8.382892609E-2
2.316763390E-1,-1.007016420E0,-6.589732170E-1,1.199765205E-1
2.416763390E-1,-1.101979017E0,-6.508307457E-1,1.542353630E-1
2.516763390E-1,-1.191431761E0,-6.182665825E-1,1.805119514E-1
2.616763390E-1,-1.239734292E0,-5.852146149E-1,1.964344978E-1
2.716763390E-1,-1.182563543E0,-5.492386818E-1,2.283129692E-1
2.816763390E-1,-1.117537975E0,-5.042729378E-1,2.801260948E-1
2.916763390E-1,-1.063536406E0,-4.389405251E-1,3.545112610E-1
3.016763390E-1,-1.042761207E0,-3.697299957E-1,4.120211601E-1
3.116763390E-1,-1.063889503E0,-2.887134552E-1,4.372701645E-1
3.216763390E-1,-1.099133253E0,-2.343158722E-1,4.546017647E-1
3.316763390E-1,-1.163636446E0,-1.823086739E-1,4.279956818E-1
3.416763390E-1,-1.204672813E0,-1.313714981E-1,3.852224350E-1
3.516763390E-1,-1.183297396E0,-8.675050735E-2,3.295826912E-1
3.616763390E-1,-1.113565922E0,-4.674720764E-2,3.055610657E-1
3.716763390E-1,-9.745011926E-1,2.954959869E-3,3.903536797E-1
3.816763390E-1,-8.159690499E-1,5.982923508E-2,5.121536255E-1
3.916763390E-1,-6.550802588E-1,1.177763939E-1,6.858406067E-1
4.016763390E-1,-5.222318172E-1,1.554412842E-1,8.479061127E-1
4.116763390E-1,-4.180040956E-1,1.723771095E-1,9.525613785E-1
4.216763390E-1,-3.737112880E-1,1.795940399E-1,9.647393227E-1
4.316763390E-1,-3.958098590E-1,1.845908165E-1,8.772735596E-1
4.416763390E-1,-4.605842531E-1,1.902122498E-1,7.501549721E-1
4.516763720E-1,-5.169795752E-1,1.954512596E-1,6.309514046E-1
4.616763720E-1,-5.104189515E-1,1.790924072E-1,5.440187454E-1
4.716763720E-1,-5.092928410E-1,1.662154198E-1,5.196914673E-1
4.816763720E-1,-4.628171325E-1,1.485400200E-1,5.542488098E-1
4.916763720E-1,-3.607729077E-1,5.642414093E-2,6.449351311E-1
5.016763380E-1,-2.698429227E-1,-8.679151535E-2,6.909661293E-1
5.116763380E-1,-2.588060200E-1,-1.053853035E-1,8.820638657E-1
5.216763380E-1,-2.588504255E-1,-2.261571884E-1,9.914975166E-1
5.316763380E-1,-1.537057161E-1,-4.474911690E-1,9.602465630E-1
5.416763380E-1,-9.094464779E-2,-5.529012680E-1,9.465398788E-1
5.516763380E-1,-9.883326292E-2,-5.730829239E-1,9.771389961E-1
5.616763380E-1,-1.602118611E-1,-5.210161209E-1,1.086104393E0
5.716763380E-1,-1.088883281E-1,-5.706777573E-1,1.238490582E0
5.816763380E-1,-3.060388565E-2,-5.902628899E-1,1.450207233E0
5.916763380E-1,6.887865067E-2,-5.538048744E-1,1.700238705E0
6.016763380E-1,1.570916176E-1,-5.862770081E-1,1.894816875E0
6.116763380E-1,2.985943556E-1,-5.933513641E-1,2.082248688E0
6.216763380E-1,3.788363934E-1,-5.500359535E-1,2.301995754E0
6.316763380E-1,4.372141957E-1,-6.309604645E-1,2.545053959E0
6.416763380E-1,5.024636388E-1,-7.828626633E-1,2.748397827E0
6.516763380E-1,5.518449545E-1,-9.874181747E-1,2.960179806E0
6.616763380E-1,5.915253162E-1,-1.202760220E0,3.107925892E0
6.716763380E-1,6.177887917E-1,-1.384269238E0,3.151861191E0
6.816763380E-1,6.345394850E-1,-1.508766174E0,3.105123997E0
6.916763380E-1,6.718797088E-1,-1.607085705E0,2.914816380E0
7.016763380E-1,7.109180093E-1,-1.692312717E0,2.699928284E0
7.116763380E-1,8.026288152E-1,-1.753968239E0,2.414068222E0
7.216763380E-1,8.739616871E-1,-1.759967804E0,2.139991760E0
7.316763380E-1,9.139083624E-1,-1.777474880E0,1.834750175E0
7.416763380E-1,9.204859138E-1,-1.818038464E0,1.535546780E0
7.516763040E-1,8.675862551E-1,-1.863831520E0,1.284509182E0
7.616763040E-1,8.027868271E-1,-1.929250240E0,1.079812050E0
7.716763040E-1,7.146950364E-1,-2.034824371E0,8.990311623E-1
7.816763040E-1,6.244006753E-1,-2.149997234E0,7.380032539E-1
7.916763040E-1,5.397601128E-1,-2.252660275E0,5.963339806E-1
8.016763040E-1,4.673396945E-1,-2.331918716E0,4.584255219E-1
8.116763040E-1,4.080425799E-1,-2.389899254E0,2.707524300E-1
8.216763040E-1,3.563955128E-1,-2.423593521E0,6.805706024E-2
8.316763040E-1,2.943987846E-1,-2.423920155E0,-1.610050201E-1
8.416763040E-1,2.436684370E-1,-2.422381401E0,-3.728494644E-1
8.516763040E-1,1.924316287E-1,-2.429739475E0,-5.806031227E-1
8.616763040E-1,1.517917812E-1,-2.426200390E0,-7.488169670E-1
8.716763040E-1,1.407534182E-1,-2.420025826E0,-8.832478523E-1
8.816763040E-1,1.432612240E-1,-2.413886547E0,-9.791336060E-1
8.916763040E-1,1.500907093E-1,-2.381960869E0,-1.031560421E0
9.016763040E-1,1.775158048E-1,-2.348806858E0,-1.071168423E0
9.116763040E-1,2.099025100E-1,-2.293317318E0,-1.100070477E0
9.216763040E-1,2.234357595E-1,-2.217301369E0,-1.140391350E0
9.316763040E-1,2.209862471E-1,-2.114653111E0,-1.210024834E0
9.416763040E-1,1.953642219E-1,-1.984497547E0,-1.297683716E0
9.516763370E-1,1.325134933E-1,-1.846825123E0,-1.387842178E0
9.616759700E-1,6.132785231E-2,-1.710079193E0,-1.438440800E0
9.716759700E-1,2.360515296E-3,-1.565619469E0,-1.407566071E0
9.816759700E-1,-5.309507251E-3,-1.440284252E0,-1.316265583E0
9.916759700E-1,1.112599522E-1,-1.332875252E0,-1.132122993E0
1.001675970E0,2.301128358E-1,-1.232757092E0,-9.531388283E-1
1.011675970E0,3.381963372E-1,-1.103195667E0,-7.634625435E-1
1.021675970E0,4.059299529E-1,-9.636702538E-1,-5.749239922E-1
1.031675970E0,4.185214639E-1,-8.258833885E-1,-4.022192955E-1
