"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.901827208E0,5.017504469E-2,2.009146810E-1,-1.050926372E-1
2.911781208E0,4.876570031E-2,1.930620819E-1,-1.347115189E-1
2.921734208E0,6.409835070E-2,1.294744015E-1,-1.060855016E-1
2.931688208E0,9.055738896E-2,1.963365451E-2,-3.703186661E-2
2.941641208E0,9.471112490E-2,-8.674205095E-2,8.683953434E-3
2.951595208E0,8.273435384E-2,-1.614399850E-1,1.521562226E-2
2.961548208E0,7.889996469E-2,-1.711556613E-1,6.297132932E-4
2.971502208E0,6.992723793E-2,-1.162279621E-1,-2.177546173E-2
2.981455208E0,4.713270068E-2,-2.554954588E-2,-4.420254380E-2
2.991409208E0,1.973356679E-2,8.784998953E-2,-7.017422467E-2
3.001362208E0,1.427211333E-3,1.763866991E-1,-1.043709144E-1
3.011316208E0,-4.087396432E-3,2.406671494E-1,-1.304816157E-1
3.021269208E0,6.832317449E-3,2.433413267E-1,-1.265814453E-1
3.031223208E0,1.648094878E-2,1.808025837E-1,-8.621058613E-2
3.041176208E0,2.996276692E-2,7.657122612E-2,-4.439535737E-2
3.051130208E0,3.703079745E-2,-3.354675323E-2,1.297605410E-2
3.061083208E0,4.407888651E-2,-1.222949177E-1,5.850221589E-2
3.071037208E0,4.941799119E-2,-1.695622951E-1,5.832165852E-2
3.080990208E0,4.901307449E-2,-1.469056904E-1,2.458444238E-2
3.090944208E0,4.097459093E-2,-8.716592193E-2,-3.757720068E-2
3.100897208E0,4.304863885E-2,3.284894396E-3,-1.085252911E-1
3.110851208E0,4.468088970E-2,1.000607014E-1,-1.699716151E-1
3.120804208E0,4.075579345E-2,1.930036545E-1,-2.065515518E-1
3.130758208E0,3.183846548E-2,2.664480507E-1,-2.251209766E-1
3.140711208E0,3.081937134E-2,3.018880188E-1,-2.382275909E-1
3.150665208E0,3.902696818E-2,2.841588259E-1,-2.266074121E-1
3.160618208E0,4.001177847E-2,2.147340328E-1,-2.042474002E-1
3.170572208E0,4.168637469E-2,1.055377722E-1,-1.640341878E-1
3.180525208E0,3.306979313E-2,-1.057633664E-2,-1.241120845E-1
3.190478208E0,9.370056912E-3,-1.077982262E-1,-8.997222781E-2
3.200432208E0,-2.053626068E-2,-1.545101255E-1,-9.389840066E-2
3.210385208E0,-2.741387486E-2,-1.551572829E-1,-1.387854517E-1
3.220339208E0,-4.749771953E-2,-9.614814818E-2,-2.161848098E-1
3.230292208E0,-3.628448024E-2,4.798555747E-4,-3.071541190E-1
3.240246208E0,-1.482166816E-2,1.121736765E-1,-3.753280342E-1
3.250199208E0,5.683606490E-3,2.324540168E-1,-4.503133297E-1
3.260153208E0,2.795966715E-2,3.412676752E-1,-5.241365433E-1
3.270106208E0,4.712004587E-2,4.128063023E-1,-5.661692023E-1
3.280060208E0,8.007857949E-2,4.156591296E-1,-5.789229870E-1
3.290013208E0,1.075661257E-1,3.607996106E-1,-5.761285424E-1
3.299967208E0,1.364623606E-1,2.644800544E-1,-5.665815473E-1
3.309920208E0,1.554746628E-1,1.710387766E-1,-5.662981868E-1
3.319874208E0,1.571165472E-1,1.290566921E-1,-5.907161236E-1
3.329827208E0,1.355220377E-1,1.486386359E-1,-6.396921873E-1
3.339781208E0,1.174775064E-1,2.237581760E-1,-7.019456625E-1
3.349734208E0,1.103783175E-1,3.292507529E-1,-7.769479752E-1
3.359688208E0,1.095906645E-1,4.473928213E-1,-8.543061018E-1
3.369641208E0,1.022472605E-1,5.621399283E-1,-9.283750057E-1
3.379595208E0,7.659295201E-2,6.587648988E-1,-9.983422160E-1
3.389548208E0,7.016194612E-2,6.879448891E-1,-1.041517615E0
3.399502208E0,9.405662864E-2,6.441206932E-1,-1.038112760E0
3.409455208E0,1.281128675E-1,5.299967527E-1,-1.011430860E0
3.419409208E0,1.625864953E-1,3.967600167E-1,-9.879287481E-1
3.429361792E0,1.771523803E-1,2.781792879E-1,-9.616113901E-1
3.439315792E0,1.716495901E-1,2.219634205E-1,-9.481170177E-1
3.449268792E0,1.651711911E-1,2.430010587E-1,-9.327607155E-1
3.459222792E0,1.688613743E-1,3.199388385E-1,-9.211585522E-1
3.469175792E0,1.626207978E-1,4.354033768E-1,-9.131432176E-1
3.479129792E0,1.491715461E-1,5.716787577E-1,-9.381103516E-1
3.489082792E0,1.313890815E-1,7.088709474E-1,-1.010599494E0
3.499036792E0,1.209334955E-1,7.831369638E-1,-1.101070881E0
3.508989792E0,9.693069011E-2,7.880233526E-1,-1.188310623E0
3.518943792E0,1.042385697E-1,7.102116346E-1,-1.240052462E0
3.528896792E0,1.309599429E-1,5.699256659E-1,-1.252653837E0
3.538850792E0,1.394690126E-1,4.136698842E-1,-1.227520108E0
3.548803792E0,1.455053389E-1,2.938196659E-1,-1.159526229E0
3.558757792E0,1.562253386E-1,2.305899262E-1,-1.054304361E0
3.568710792E0,1.712215990E-1,2.472181767E-1,-9.596849084E-1
3.578663792E0,1.740372479E-1,3.292434812E-1,-9.320989847E-1
3.588617792E0,1.865482330E-1,4.455000460E-1,-9.694357514E-1
3.598570792E0,1.985580474E-1,5.722268224E-1,-1.060838699E0
3.608524792E0,2.212279439E-1,6.826779246E-1,-1.241929412E0
3.618477792E0,2.359650731E-1,7.667366862E-1,-1.467257977E0
3.628431792E0,2.278022170E-1,7.979326844E-1,-1.713637471E0
3.638384792E0,2.259363830E-1,7.781040072E-1,-1.952412248E0
3.648338792E0,2.526944876E-1,7.344604135E-1,-2.098505020E0
3.658291792E0,3.096878231E-1,6.874909997E-1,-2.125740051E0
3.668245792E0,3.836877346E-1,6.531689763E-1,-2.071391821E0
3.678198792E0,4.286333025E-1,6.532006860E-1,-1.977103233E0
3.688152792E0,4.395322800E-1,6.822224855E-1,-1.891623139E0
3.698105792E0,4.300023317E-1,7.305675149E-1,-1.832836509E0
3.708059792E0,3.723244071E-1,7.727464437E-1,-1.820462704E0
3.718012792E0,2.644234300E-1,7.624329925E-1,-1.852263570E0
3.727966792E0,1.376966536E-1,7.637642622E-1,-1.919289231E0
3.737919792E0,2.020724118E-2,7.249078155E-1,-1.973405600E0
3.747873792E0,-7.568679750E-2,6.529231071E-1,-2.031715393E0
3.757826792E0,-8.775154501E-2,5.700314045E-1,-2.063727856E0
3.767780792E0,2.613766585E-3,5.123124719E-1,-2.020928621E0
3.777733792E0,1.304125041E-1,4.856851995E-1,-1.935444117E0
