"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.942362730E-1,1.508347034E0,5.514145851E0,7.644985199E0
4.042362730E-1,1.077390790E0,5.528511047E0,7.642591000E0
4.142362730E-1,7.900865674E-1,5.459079266E0,7.769483566E0
4.242362730E-1,5.937620401E-1,5.360917091E0,7.922712803E0
4.342366060E-1,4.548983276E-1,5.253177643E0,8.114249229E0
4.442366060E-1,3.447650373E-1,5.147832870E0,8.293813705E0
4.542366060E-1,2.561795712E-1,5.040093899E0,8.447042465E0
4.642366060E-1,1.891419291E-1,4.922778130E0,8.571541786E0
4.742366060E-1,1.316810995E-1,4.790797710E0,8.691251755E0
4.842366060E-1,9.816227108E-2,4.661510944E0,8.794201851E0
4.942366060E-1,9.576806426E-2,4.508281708E0,8.866027832E0
5.042366060E-1,1.244984865E-1,4.352658749E0,8.909123421E0
5.142366060E-1,1.771709323E-1,4.206612587E0,8.909123421E0
5.242366890E-1,2.226607651E-1,4.089296341E0,8.858845711E0
5.342366890E-1,2.322375625E-1,4.031835556E0,8.739135742E0
5.442366890E-1,2.346317619E-1,4.019864559E0,8.590695381E0
5.542366890E-1,2.226607651E-1,4.043806553E0,8.401553154E0
5.642366890E-1,2.011129409E-1,4.096478939E0,8.190863609E0
5.742366890E-1,1.771709323E-1,4.182670593E0,7.977779388E0
5.842366890E-1,1.604115069E-1,4.280832767E0,7.803002834E0
5.942366890E-1,1.532289088E-1,4.381389141E0,7.671321392E0
6.042366890E-1,1.484405100E-1,4.455609322E0,7.582736015E0
6.142366890E-1,1.628057212E-1,4.498704910E0,7.556399822E0
6.242366890E-1,2.130839527E-1,4.525041103E0,7.573159218E0
6.342366890E-1,2.968810201E-1,4.529829502E0,7.623437405E0
6.442366890E-1,3.902548850E-1,4.520252705E0,7.680898190E0
6.542366890E-1,4.884171486E-1,4.481945515E0,7.726387978E0
6.642366890E-1,5.841852427E-1,4.446032524E0,7.757512569E0
6.742366890E-1,6.727706790E-1,4.441244125E0,7.793426037E0
6.842366890E-1,7.589619160E-1,4.462791920E0,7.846098423E0
6.942366890E-1,8.619126081E-1,4.501099110E0,7.925107002E0
7.042366890E-1,9.768342972E-1,4.551377296E0,8.028057098E0
7.142366890E-1,1.113303781E0,4.601655483E0,8.169315338E0
7.242366890E-1,1.244984865E0,4.639962673E0,8.310573578E0
7.342366550E-1,1.345541358E0,4.649539471E0,8.497321129E0
7.442366550E-1,1.412579060E0,4.637568474E0,8.705616951E0
7.542366550E-1,1.438915253E0,4.577713490E0,8.940248489E0
7.642366550E-1,1.491587639E0,4.501099110E0,9.138967514E0
7.742366880E-1,1.649604917E0,4.381389141E0,9.301773071E0
7.842366880E-1,1.829170108E0,4.271255970E0,9.419088364E0
7.942366880E-1,2.066195965E0,4.189853191E0,9.507674217E0
8.042366880E-1,2.238578558E0,4.180276394E0,9.534010887E0
8.142366880E-1,2.463633537E0,4.273650169E0,9.435848236E0
8.242366540E-1,2.849100113E0,4.259284973E0,9.251494408E0
8.342366540E-1,3.339911461E0,4.053383350E0,8.959402084E0
8.442366540E-1,3.804386616E0,3.794809580E0,8.746317863E0
8.542366540E-1,3.991134167E0,3.574543238E0,8.755894661E0
8.642366540E-1,3.902548790E0,3.569754839E0,8.952219009E0
8.742366540E-1,3.588908434E0,3.627215624E0,9.414299965E0
8.842366540E-1,3.270479441E0,3.505111217E0,9.864410400E0
8.942366540E-1,2.851494312E0,3.043030262E0,1.016847420E1
9.042366540E-1,2.384624958E0,2.497152328E0,1.029776096E1
9.142366540E-1,2.183511972E0,1.805228114E0,1.018044472E1
9.242366540E-1,2.044648170E0,1.221042871E0,9.823708534E0
9.342366540E-1,2.020706177E0,9.504981041E-1,9.330503464E0
9.442366540E-1,2.133233786E0,1.079784989E0,8.937853813E0
9.542366540E-1,2.068590164E0,1.472434044E0,8.681674957E0
9.642366540E-1,1.893813491E0,1.740584612E0,8.430283546E0
9.742366540E-1,1.321599364E0,2.006340981E0,8.241141319E0
9.842366540E-1,5.243301988E-1,2.267308950E0,8.198045731E0
9.942366540E-1,-6.009446383E-1,2.521094322E0,8.394370079E0
1.004236654E0,-1.367089152E0,2.636016130E0,8.528446198E0
1.014236654E0,-1.568202138E0,2.664746523E0,8.339303970E0
1.024236687E0,-1.685518026E0,2.633621931E0,7.917924404E0
1.034236687E0,-2.157175779E0,2.968810081E0,7.625831604E0
1.044236687E0,-2.983175278E0,3.902548790E0,8.291419983E0
1.054236687E0,-3.813963413E0,4.819528103E0,9.206005096E0
1.064236687E0,-4.201824188E0,5.008969307E0,9.397541046E0
1.074236653E0,-4.299986362E0,4.548983097E0,9.126996040E0
1.084236653E0,-4.362235546E0,4.173093796E0,8.937853813E0
1.094236653E0,-4.501099110E0,3.945644379E0,8.942642212E0
1.104236653E0,-4.407725334E0,3.648763418E0,8.717587471E0
1.114236653E0,-4.101267338E0,3.217807055E0,8.135796547E0
1.124236653E0,-3.957615376E0,2.959233284E0,7.594707012E0
1.134236653E0,-4.244919777E0,2.896984100E0,6.912359715E0
1.144236653E0,-4.584896088E0,2.820369720E0,6.050446987E0
1.154236653E0,-4.297592163E0,2.413355350E0,5.195716858E0
1.164236653E0,-3.902548790E0,1.927332401E0,4.338293552E0
1.174236653E0,-3.490746021E0,1.534683347E0,3.588908434E0
1.184236653E0,-3.090914488E0,1.242590666E0,3.071760893E0
1.194236653E0,-2.762908697E0,2.008735180E0,3.720589399E0
1.204236653E0,-3.184288263E0,2.762908697E0,4.951508522E0
1.214236653E0,-3.533841610E0,3.665522814E0,5.861305237E0
1.224236653E0,-3.770867586E0,4.663905144E0,7.008127689E0
1.234236653E0,-3.473986626E0,4.797980309E0,7.084742069E0
1.244236653E0,-2.899378300E0,4.613626480E0,6.737582684E0
1.254236653E0,-2.525882721E0,4.630385876E0,6.828562737E0
1.264236653E0,-2.509123325E0,4.766855717E0,7.175721645E0
1.274236686E0,-2.896984100E0,4.944325924E0,7.324162483E0
1.284236686E0,-3.043030262E0,5.423166275E0,7.537246227E0
1.294236686E0,-2.774879694E0,6.474220753E0,7.795820236E0
1.304236686E0,-2.837129116E0,7.860463619E0,8.104672432E0
1.314236686E0,-3.876212597E0,8.490138054E0,8.157344818E0
1.324236652E0,-3.825934410E0,8.018480301E0,7.927501202E0
1.334236652E0,-2.494758129E0,6.730400085E0,7.324162483E0
1.344236652E0,-8.619126081E-1,5.176563263E0,6.730400085E0
1.354236652E0,5.363011956E-1,3.433285236E0,6.213252544E0
1.364236252E0,1.381454349E0,1.903390408E0,5.827786446E0
1.374236252E0,1.764526606E0,1.161187768E0,5.688922405E0
1.384236252E0,2.068590164E0,1.019929886E0,5.691316605E0
1.394236252E0,2.252943754E0,9.433154464E-1,5.291484833E0
1.404236252E0,2.564189911E0,9.504981041E-1,4.711789131E0
1.414236252E0,2.961627483E0,9.193734527E-1,4.115632534E0
1.424236252E0,3.272873640E0,6.727706790E-1,3.627215624E0
1.434236252E0,3.632004023E0,1.029506698E-1,3.148375273E0
1.444236252E0,4.137180328E0,-4.884171486E-1,2.765302896E0
1.454236252E0,4.616020679E0,-1.187524080E0,2.664746523E0
1.464236252E0,5.178957462E0,-1.903390408E0,2.806004286E0
1.474236252E0,5.954679012E0,-2.870647907E0,3.131615877E0
1.484236252E0,6.749553680E0,-3.940855980E0,3.524264812E0
1.494236252E0,7.949048996E0,-4.968267918E0,4.240131378E0
1.504236252E0,9.220370293E0,-5.787084579E0,4.929960728E0
1.514236252E0,1.031451988E1,-6.603507519E0,5.437531471E0
1.524236252E0,1.121713448E1,-7.431901455E0,5.842151642E0
1.534236252E0,1.186356831E1,-8.329727173E0,6.129455566E0
1.544236252E0,1.228494835E1,-9.170091629E0,6.481403351E0
1.554236252E0,1.259380054E1,-9.938630104E0,6.962637901E0
1.564236252E0,1.290983486E1,-1.066886234E1,7.467814445E0
1.574236218E0,1.335515594E1,-1.131050777E1,8.085518837E0
1.584235884E0,1.386512089E1,-1.168879223E1,8.664915085E0
1.598247307E0,1.445648956E1,-1.200722122E1,9.126996040E0
1.608247307E0,1.500745487E1,-1.230649567E1,9.402329445E0
1.618247307E0,1.546714115E1,-1.254352188E1,9.450213432E0
1.628247340E0,1.575444603E1,-1.262971306E1,9.419088364E0
1.638247340E0,1.595077038E1,-1.256746387E1,9.320926666E0
1.648247340E0,1.596034718E1,-1.208862400E1,9.220370293E0
1.658247340E0,1.576641655E1,-1.127459526E1,9.141361237E0
1.668247740E0,1.546235275E1,-1.042225933E1,8.957007408E0
1.678247740E0,1.510801125E1,-9.474155426E0,8.576330185E0
1.688247740E0,1.466717911E1,-8.631396294E0,8.157344818E0
1.698247340E0,1.413566589E1,-7.846098423E0,7.597101212E0
1.708247340E0,1.364964294E1,-7.111078262E0,6.972214699E0
1.718247340E0,1.323784065E1,-6.426336765E0,6.335357189E0
1.728247340E0,1.289786339E1,-5.801449776E0,5.777507782E0
1.738247340E0,1.255788708E1,-5.138256073E0,5.212476254E0
1.748247340E0,1.228494835E1,-4.544194698E0,4.730942726E0
1.758247340E0,1.197370243E1,-4.034229755E0,4.276044369E0
1.768247340E0,1.159541798E1,-3.586514235E0,3.904942989E0
1.778247373E0,1.113094330E1,-3.181894064E0,3.576937437E0
1.788247373E0,1.069759274E1,-2.798821688E0,3.296815634E0
1.798247373E0,1.034803867E1,-2.375048161E0,3.066972494E0
1.808247373E0,1.012298393E1,-1.934514999E0,2.901772499E0
1.818247373E0,1.001285076E1,-1.422155857E0,2.798821688E0
1.828247373E0,9.969755173E0,-9.552865028E-1,2.753331900E0
1.838247373E0,9.993697166E0,-5.147533417E-1,2.753331900E0
1.848247373E0,1.006073475E1,-1.508347094E-1,2.803610086E0
1.858247373E0,1.011340714E1,3.112462163E-2,2.947262287E0
1.868247373E0,1.019480991E1,1.915361285E-1,3.134010077E0
1.878247373E0,1.041507626E1,3.782838583E-1,3.387795448E0
1.888247706E0,1.065689087E1,3.639186621E-1,3.636792421E0
1.898247706E0,1.097292614E1,1.675941199E-1,3.859453201E0
1.908247706E0,1.133444977E1,-8.379705995E-2,4.055777550E0
1.918247706E0,1.169118595E1,-4.046200812E-1,4.127603531E0
1.928247672E0,1.200003815E1,-7.445967197E-1,4.118026733E0
1.938247672E0,1.226818848E1,-1.185129881E0,4.043806553E0
1.948247672E0,1.247648430E1,-1.635239720E0,3.945644379E0
1.958247672E0,1.269675064E1,-2.128445387E0,3.842693806E0
1.968247672E0,1.293377686E1,-2.580949545E0,3.785232782E0
1.978247672E0,1.327135944E1,-3.028665066E0,3.816357613E0
1.988247672E0,1.361133575E1,-3.433285236E0,3.852270603E0
1.998248072E0,1.403271580E1,-3.871424198E0,3.818751812E0
2.008248072E0,1.451155567E1,-4.355052948E0,3.718195200E0
2.018248072E0,1.502900219E1,-4.929960728E0,3.538630009E0
2.028248105E0,1.558445740E1,-5.538087845E0,3.349488258E0
2.038248105E0,1.609681702E1,-6.198887348E0,3.122039080E0
2.048248105E0,1.644876480E1,-6.795043468E0,2.923320293E0
2.058248105E0,1.656608009E1,-7.204452038E0,2.731784105E0
