"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.427131700E-2,-5.113461971E0,3.940979004E0,7.715656757E0
3.427131700E-2,-4.515854359E0,3.360719442E0,8.229515076E0
4.427131700E-2,-4.171886444E0,3.228515863E0,8.324629784E0
5.427131700E-2,-4.356133461E0,3.744767427E0,8.712865829E0
6.427131700E-2,-4.411168575E0,4.118047714E0,9.016754150E0
7.427131700E-2,-4.167100430E0,4.338187218E0,8.651848793E0
8.427131700E-2,-3.169293642E0,2.761317253E0,5.177470207E0
9.427131700E-2,-2.084148407E0,1.693520188E0,4.819743156E0
1.042713170E-1,-2.494517565E0,2.434697151E0,7.911269665E0
1.142713170E-1,-3.268595695E0,2.738585472E0,1.028853893E1
1.242713170E-1,-3.389433384E0,1.695314884E0,1.023649502E1
1.342713170E-1,-3.097508907E0,1.130608678E0,9.352945328E0
1.442713170E-1,-3.236890793E0,1.259222865E0,9.480362892E0
1.542713170E-1,-3.764508247E0,1.916650891E0,9.276973724E0
1.642713170E-1,-4.737788677E0,2.026720762E0,8.578269005E0
1.742713170E-1,-4.505684853E0,1.615753531E0,8.271389961E0
1.842713170E-1,-4.226921082E0,1.291526079E0,8.184649467E0
1.942713170E-1,-3.943969965E0,8.141579032E-1,8.251050949E0
2.042713170E-1,-3.746562004E0,5.665007830E-1,8.239086151E0
2.142713170E-1,-3.396611691E0,2.901297510E-1,8.062616348E0
2.242713170E-1,-3.432504177E0,-3.840480447E-1,8.130212784E0
2.342713170E-1,-2.527418852E0,-2.452643216E-1,8.889934540E0
2.442713170E-1,-2.211566210E0,6.317051649E-1,9.378668785E0
2.542713170E-1,-1.899901152E0,1.207777262E0,9.906285286E0
2.642713170E-1,-1.807179332E0,1.543968797E0,1.042672443E1
2.742713170E-1,-1.188634634E0,1.320838094E0,1.005763149E1
2.842713170E-1,-1.144965649E0,9.912267923E-1,1.022094154E1
2.942713170E-1,-1.315454245E0,5.006981492E-1,1.154656601E1
3.042713170E-1,-2.026122570E0,-2.153540403E-1,1.309591866E1
3.142713170E-1,-2.872583628E0,-6.334998012E-1,1.355952740E1
3.242713170E-1,-3.044268608E0,-5.820540786E-1,1.334237862E1
3.342713170E-1,-2.485544443E0,3.176472187E-1,1.269811153E1
3.442713170E-1,-1.444666624E0,5.341976285E-1,1.165484047E1
3.542713170E-1,-7.776673436E-1,6.017948985E-1,1.080838013E1
3.642713170E-1,-4.624129832E-1,4.049852192E-1,9.819545746E0
3.742713170E-1,-7.980063558E-1,2.871387079E-2,9.052646637E0
3.842713170E-1,-1.385444283E0,-1.196411345E-2,8.831310272E0
3.942713170E-1,-1.883749604E0,3.451646566E-1,8.839086533E0
4.042713170E-1,-1.980658889E0,8.608179688E-1,8.679366112E0
4.142713170E-1,-1.697707653E0,9.517452121E-1,8.343772888E0
4.242713170E-1,-1.591825247E0,7.226324677E-1,8.355138779E0
4.342713170E-1,-1.356730461E0,2.027917206E-1,8.602197647E0
4.442713170E-1,-3.714857101E-1,-2.374876440E-1,8.953344345E0
4.542713170E-1,-2.715853751E-1,-8.913264424E-2,8.901898384E0
4.642713170E-1,-1.585245013E0,6.101697683E-1,9.404989243E0
4.742713170E-1,-3.488137245E0,1.762912035E0,8.258827209E0
4.842713170E-1,-2.496312141E0,1.850848317E0,7.616354465E0
4.942713170E-1,-1.295115232E0,1.883749604E0,7.368099213E0
5.042713170E-1,6.340979785E-2,1.902294040E0,7.111468792E0
5.142713170E-1,1.003190875E0,2.164906263E0,7.499105930E0
5.242713170E-1,1.589432478E0,2.487339020E0,7.624729156E0
5.342713170E-1,1.957927108E0,3.028116941E0,7.031309128E0
5.442713170E-1,1.080957651E0,3.546163082E0,7.106084824E0
5.542713170E-1,1.010369420E0,3.117847919E0,5.898307800E0
5.642713170E-1,1.077966571E0,2.551347256E0,4.797609329E0
5.742713170E-1,9.188438654E-1,1.527817249E0,4.812564373E0
5.842713170E-1,1.819143414E0,5.138586760E-1,5.354538918E0
5.942713170E-1,2.218744755E0,-1.950150430E-1,6.573083878E0
6.042713170E-1,3.067598581E0,-9.637092948E-1,7.758727551E0
6.142713170E-1,3.415156126E0,-1.222134113E0,7.128218651E0
6.242713170E-1,3.503092289E0,-1.299302697E0,6.709474564E0
6.342713170E-1,5.099703312E0,-3.477967739E0,4.751547337E0
6.442713170E-1,5.245067120E0,-1.998006940E0,5.528616905E0
6.542713170E-1,5.496313572E0,-9.810572863E-2,5.785246849E0
6.642713170E-1,5.687739372E0,-3.631108403E-1,4.633102894E0
6.742713170E-1,5.270191669E0,-5.814558864E-1,3.903291941E0
6.842713170E-1,4.471587181E0,-2.392822690E-2,2.083550215E0
6.942713170E-1,4.369294167E0,-1.166501045E-1,1.338186026E0
7.042713170E-1,5.038686275E0,-1.586441398E0,1.430309772E0
7.142713170E-1,5.514857769E0,-2.603390932E0,1.466202021E0
7.242713170E-1,5.342574596E0,-2.937788010E0,1.798804402E0
7.342713170E-1,5.280361176E0,-3.334398270E0,2.137987137E0
7.442713170E-1,5.252245903E0,-3.835694790E0,2.410768747E0
7.542713170E-1,5.595615864E0,-4.905884743E0,2.249851465E0
7.642713170E-1,5.840281963E0,-5.263611794E0,2.415554523E0
7.742713170E-1,5.937191010E0,-5.664409637E0,2.417349100E0
7.842713170E-1,6.168696880E0,-6.290132523E0,2.469393015E0
7.942713170E-1,6.489933014E0,-6.642475605E0,2.449652195E0
8.042713170E-1,6.873981476E0,-7.033702374E0,2.359323025E0
8.142713170E-1,7.156932354E0,-7.462615490E0,2.473580360E0
8.242713170E-1,7.450053215E0,-7.977670670E0,2.539981127E0
