"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.962231550E-1,5.873276234E0,2.257732153E0,5.269937038E0
4.062231550E-1,7.326556683E0,4.955997467E-1,4.793191910E0
4.162231550E-1,8.533234596E0,-9.337386489E-1,4.398148537E0
4.262231550E-1,9.615413666E0,-2.085349798E0,4.106055737E0
4.362231550E-1,1.058027649E1,-3.004723072E0,3.916913986E0
4.462231550E-1,1.139191055E1,-3.742137194E0,3.813963413E0
4.562233550E-1,1.201440334E1,-4.314351559E0,3.761290789E0
4.662233550E-1,1.245733070E1,-4.781220913E0,3.720589399E0
4.762233550E-1,1.270393372E1,-5.174169064E0,3.679888010E0
4.862233550E-1,1.281406689E1,-5.478232861E0,3.632004023E0
4.962233550E-1,1.264168453E1,-5.976226807E0,3.545812607E0
5.062233550E-1,1.248845577E1,-6.309020519E0,3.416525841E0
5.162233550E-1,1.247648430E1,-6.404788971E0,3.306392431E0
5.262233550E-1,1.248606110E1,-6.538864136E0,3.270479441E0
5.362233550E-1,1.252197456E1,-6.840533733E0,3.215412855E0
5.462233550E-1,1.254831028E1,-7.168539047E0,3.143586874E0
5.562233550E-1,1.265126133E1,-7.467814445E0,3.088520288E0
5.662233550E-1,1.281885529E1,-7.740753174E0,3.064578056E0
5.762233550E-1,1.301757431E1,-7.903559208E0,3.038241863E0
5.862233550E-1,1.324262905E1,-8.025663376E0,2.937685490E0
5.962233550E-1,1.338388634E1,-8.107066154E0,2.719813108E0
6.062233550E-1,1.330966663E1,-8.097489357E0,2.466027737E0
6.162233550E-1,1.288349819E1,-7.941866398E0,2.248155355E0
6.262233550E-1,1.238071632E1,-7.762300968E0,2.121262789E0
6.362233550E-1,1.186596298E1,-7.618649006E0,2.133233786E0
6.462233550E-1,1.143261242E1,-7.453449249E0,2.248155355E0
6.562233550E-1,1.114052010E1,-7.170933247E0,2.473210335E0
6.662233550E-1,1.099686813E1,-6.780678272E0,2.738966703E0
6.762233550E-1,1.098489666E1,-6.280290127E0,2.997540474E0
6.862233550E-1,1.101123333E1,-5.746383190E0,3.220201254E0
6.962233550E-1,1.103517532E1,-5.147832870E0,3.392583847E0
7.062233880E-1,1.101841545E1,-4.611232281E0,3.509899616E0
7.162233880E-1,1.088194561E1,-4.122815132E0,3.509899616E0
7.262233880E-1,1.064970875E1,-3.689464808E0,3.406949043E0
7.362233880E-1,1.033367348E1,-3.303998232E0,3.196259260E0
7.462233880E-1,1.006552315E1,-3.021482468E0,2.942473888E0
7.562233540E-1,9.859622002E0,-2.894589901E0,2.688688517E0
7.662233540E-1,9.747094154E0,-2.856282711E0,2.475604534E0
7.762233540E-1,9.701604843E0,-2.896984100E0,2.308010340E0
7.862233540E-1,9.706393242E0,-2.952050686E0,2.176329374E0
7.962233540E-1,9.737517357E0,-3.047818661E0,2.039859772E0
8.062233540E-1,9.771036148E0,-3.181894064E0,1.872265697E0
8.162233540E-1,9.804554939E0,-3.392583847E0,1.604115129E0
8.262233540E-1,9.814131737E0,-3.610456228E0,1.290474772E0
8.362233540E-1,9.783007622E0,-3.804386616E0,9.169792533E-1
8.462233540E-1,9.711181641E0,-3.974374771E0,5.602431893E-1
8.562233540E-1,9.586683273E0,-4.158728123E0,1.987187415E-1
8.662233540E-1,9.493309021E0,-4.347870350E0,-1.221042871E-1
8.762233540E-1,9.435848236E0,-4.563348293E0,-3.495534360E-1
8.862233540E-1,9.387964249E0,-4.745307922E0,-4.884171486E-1
8.962233540E-1,9.330503464E0,-4.929960728E0,-4.955997467E-1
9.062233540E-1,9.215581894E0,-5.157409668E0,-4.381389022E-1
9.162233540E-1,9.038411140E0,-5.425560474E0,-3.830722570E-1
9.262233540E-1,8.870816231E0,-5.696105003E0,-3.423708379E-1
9.362233540E-1,8.748712540E0,-5.983409405E0,-2.944868207E-1
9.462233540E-1,8.660126686E0,-6.220435143E0,-2.154781520E-1
9.562233870E-1,8.660126686E0,-6.450278759E0,-6.464344263E-2
9.662233870E-1,8.763077736E0,-6.699275494E0,1.316810995E-1
9.762233870E-1,8.973767281E0,-6.996156693E0,3.974374831E-1
9.862233870E-1,9.174880028E0,-7.264307022E0,6.847416759E-1
9.962233870E-1,9.354445457E0,-7.453449249E0,1.051054597E0
1.006223353E0,9.481337547E0,-7.594707012E0,1.395819545E0
1.016223353E0,9.567529678E0,-7.678503990E0,1.716642618E0
1.026223353E0,9.646537781E0,-7.740753174E0,1.953668594E0
1.036223353E0,9.703998566E0,-7.767089367E0,2.051830769E0
1.046223353E0,9.785401344E0,-7.791031837E0,2.023100376E0
1.056223353E0,9.857227325E0,-7.812579632E0,1.877054095E0
1.066223353E0,9.897929192E0,-7.850886822E0,1.649604917E0
1.076223353E0,9.862015724E0,-7.896376610E0,1.328781962E0
1.086223353E0,9.792584419E0,-7.956231594E0,9.840168953E-1
1.096223353E0,9.680056572E0,-8.040028572E0,6.584054828E-1
1.106223353E0,9.569923401E0,-8.133402824E0,3.782838583E-1
1.116223353E0,9.476549149E0,-8.274660110E0,1.484405100E-1
1.126223353E0,9.383175850E0,-8.399158478E0,-2.873042040E-2
1.136223353E0,9.222764015E0,-8.514080048E0,-1.795651317E-1
1.146223353E0,8.973767281E0,-8.585906982E0,-3.136404157E-1
1.156223353E0,8.650549889E0,-8.605060577E0,-4.644751251E-1
1.166223353E0,8.327332497E0,-8.629002571E0,-6.368576288E-1
1.176223353E0,8.040028572E0,-8.734347343E0,-8.092401624E-1
1.186223353E0,7.788637638E0,-8.899546623E0,-9.576807022E-1
1.196223353E0,7.530063629E0,-9.138967514E0,-1.091755986E0
1.206223353E0,7.264307022E0,-9.375992775E0,-1.199495077E0
1.216223353E0,6.965032101E0,-9.589076996E0,-1.278503656E0
1.226223353E0,6.677727699E0,-9.737517357E0,-1.331176162E0
1.236223353E0,6.376058578E0,-9.780612946E0,-1.314416766E0
1.246223353E0,6.100725174E0,-9.735123634E0,-1.252167463E0
1.256223319E0,5.861305237E0,-9.553164482E0,-1.118092179E0
1.266223319E0,5.712864399E0,-9.265859604E0,-9.504981041E-1
1.276223319E0,5.653009415E0,-8.959402084E0,-8.044517636E-1
1.286223319E0,5.653009415E0,-8.708010674E0,-6.895300746E-1
1.296223319E0,5.700893402E0,-8.478167534E0,-5.937620401E-1
1.306223319E0,5.772719383E0,-8.322544098E0,-5.099649429E-1
1.316223319E0,5.866093636E0,-8.336909294E0,-4.716577232E-1
1.326223319E0,5.971438408E0,-8.463802338E0,-4.644751251E-1
