"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.206577700E-2,-8.952159882E-1,-2.084584951E0,3.175632954E0
3.206577700E-2,-9.040732384E-1,-2.094896555E0,3.194489002E0
4.206577700E-2,-9.128842354E-1,-2.105187178E0,3.213369370E0
5.206577700E-2,-9.216547012E-1,-2.115469694E0,3.232295036E0
6.206577700E-2,-1.011479378E0,-2.068868876E0,3.285497665E0
7.206577700E-2,-1.113914490E0,-2.011896849E0,3.345449924E0
8.206577700E-2,-1.227888584E0,-1.943384886E0,3.411078930E0
9.206577700E-2,-1.352004528E0,-1.861631155E0,3.480516911E0
1.020657770E-1,-1.481034279E0,-1.765012503E0,3.547251701E0
1.120657770E-1,-1.613589764E0,-1.640397787E0,3.598612309E0
1.220657770E-1,-1.748092651E0,-1.495846033E0,3.641522408E0
1.320657770E-1,-1.887780666E0,-1.332543135E0,3.682938099E0
1.420657770E-1,-2.032678604E0,-1.151829958E0,3.726202011E0
1.520657770E-1,-2.183131218E0,-9.548704624E-1,3.775083542E0
1.620657770E-1,-2.339493275E0,-7.423579693E-1,3.833205223E0
1.720657770E-1,-2.498712540E0,-5.146625042E-1,3.899039268E0
1.820657770E-1,-2.653691292E0,-2.704977989E-1,3.963184834E0
1.920657770E-1,-2.794839859E0,-1.136016846E-2,4.013071060E0
2.020657770E-1,-2.915862560E0,2.552888393E-1,4.043533802E0
2.120657770E-1,-3.016911983E0,5.202841759E-1,4.059214115E0
2.220657770E-1,-3.102774143E0,7.781078815E-1,4.069302082E0
2.320657770E-1,-3.179401875E0,1.025744677E0,4.083430290E0
2.420657770E-1,-3.252161503E0,1.261841774E0,4.109510422E0
2.520657770E-1,-3.326145649E0,1.485720277E0,4.155135632E0
2.620657770E-1,-3.408440113E0,1.686435580E0,4.235604286E0
2.720657770E-1,-3.497676373E0,1.866206050E0,4.346949100E0
2.820657770E-1,-3.595990658E0,2.021674156E0,4.494452000E0
2.920657770E-1,-3.703771114E0,2.151955128E0,4.680903912E0
3.020657770E-1,-3.818466663E0,2.261309862E0,4.903314114E0
3.120657770E-1,-3.936951160E0,2.356286526E0,5.157995224E0
3.220657770E-1,-4.053634167E0,2.447537899E0,5.434055328E0
3.320657770E-1,-4.160219669E0,2.548293591E0,5.709721088E0
3.420657770E-1,-4.251109600E0,2.671104193E0,5.964473724E0
3.520657770E-1,-4.326556683E0,2.822040081E0,6.193888664E0
3.620657770E-1,-4.388299465E0,2.999515533E0,6.401417732E0
3.720657770E-1,-4.439852238E0,3.198465347E0,6.600794792E0
3.820657430E-1,-4.484253407E0,3.414067507E0,6.808438778E0
3.920657430E-1,-5.008581638E0,3.605766594E-1,4.822689056E0
4.020657430E-1,-4.296079159E0,-1.284589887E0,4.525744915E0
4.120657430E-1,-4.313089848E0,-1.039083362E0,4.773332119E0
4.220657430E-1,-3.184044361E0,-3.701821804E0,4.276965618E0
4.320657430E-1,-2.824776649E0,-4.610506058E0,4.233951569E0
4.420657760E-1,-2.597080708E0,-5.314960480E0,4.178882122E0
4.520657760E-1,-2.420277119E0,-5.836083412E0,4.111749649E0
4.620657760E-1,-2.352203369E0,-6.203910828E0,4.019747257E0
4.720657760E-1,-2.291824341E0,-6.436567307E0,3.950543880E0
4.820657760E-1,-2.205214500E0,-6.621788025E0,3.906962395E0
4.920657760E-1,-2.091787815E0,-6.703847885E0,3.924137592E0
