"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.607316664E-2,2.109409359E-1,-2.653510317E-1,4.896247888E-1
4.602616664E-2,1.853476730E-1,-3.301080680E-1,1.407875043E-1
5.597916665E-2,1.317181805E-1,-5.661274195E-1,1.158198935E-1
6.593216665E-2,1.670186985E-1,-8.069090357E-1,4.773316026E-2
7.588416664E-2,3.888094354E-1,-9.819591773E-1,-5.823826790E-4
8.583716664E-2,6.207980087E-1,-1.100804420E0,-2.534475625E-2
9.579016664E-2,5.706429318E-1,-1.201590537E0,-1.409056181E-1
1.057431666E-1,3.758122444E-1,-1.332707039E0,-3.499038166E-1
1.156961666E-1,2.350191852E-1,-1.365197678E0,-6.757457560E-1
1.256491666E-1,2.841162086E-2,-1.271388751E0,-9.816790956E-1
1.356021666E-1,-1.644570333E-1,-1.124954298E0,-1.234062465E0
1.455551666E-1,-3.615467924E-1,-9.877151763E-1,-1.428513376E0
1.555081666E-1,-5.618542743E-1,-9.003586516E-1,-1.471680445E0
1.654611666E-1,-6.867727277E-1,-9.329407990E-1,-1.380210696E0
1.754131666E-1,-7.550506648E-1,-1.033500044E0,-1.164896920E0
1.853661666E-1,-8.082307988E-1,-1.135109450E0,-9.045508128E-1
1.953201666E-1,-9.627572134E-1,-1.132394587E0,-4.576855427E-1
2.052721666E-1,-1.039769429E0,-1.160740135E0,-1.988316447E-1
2.152248750E-1,-1.093907629E0,-1.229654249E0,1.383006835E-1
2.251778750E-1,-1.163687424E0,-1.320137280E0,4.225116169E-1
2.351308750E-1,-1.213537276E0,-1.340046172E0,6.410618269E-1
2.450838750E-1,-1.403362162E0,-1.321161127E0,7.757676423E-1
2.550368750E-1,-1.633825782E0,-1.116724927E0,8.234166026E-1
2.649898750E-1,-1.453958119E0,-6.260625494E-1,1.075304128E0
2.749428750E-1,-2.943203015E0,-5.260836402E-1,1.353375485E0
2.848958750E-1,-3.058122145E0,-1.056246883E-1,1.201041484E0
2.948488750E-1,-3.680591288E0,3.750266710E-1,2.176312616E0
3.048018750E-1,-3.392139662E0,4.183796820E-1,2.194787478E0
3.147538750E-1,-2.726050290E0,-3.100714141E-1,2.569971732E0
3.247068750E-1,-2.432414814E0,-1.351357611E0,2.697266786E0
3.346598750E-1,-1.810279547E0,-1.816373808E0,2.692236426E0
3.446128750E-1,-1.465152614E0,-1.694090110E0,1.940500841E0
3.545658750E-1,-1.608849108E0,-1.404456469E0,1.066028690E0
3.645188750E-1,-1.624783355E0,-1.007783698E0,9.852254319E-1
3.744718750E-1,-1.254628876E0,-6.115395275E-1,8.631373233E-1
3.844248750E-1,-1.743879736E0,-1.278334951E0,5.780978394E-1
3.943778750E-1,-3.717437810E0,-1.867628746E0,1.769644614E0
4.043308750E-1,-3.865540766E0,-1.148886367E0,3.728422682E0
4.142828750E-1,-3.619009290E0,-1.149666385E-1,3.320515071E0
4.242358750E-1,-2.329799396E0,4.034980796E-1,1.381991758E0
4.341888750E-1,1.259626199E-1,-5.568902805E-2,-9.357100403E-1
4.441418750E-1,9.697567691E-1,-1.286720735E0,-2.035530959E0
4.540948750E-1,1.522188402E0,-2.133193055E0,-2.794787233E0
4.640478750E-1,1.869119201E0,-1.577218010E0,-4.490678578E0
4.740008750E-1,2.139303980E0,-6.200521233E-1,-6.266918267E0
4.839538750E-1,7.047361051E-1,-1.172017879E0,-6.952058744E0
4.939068750E-1,-2.361314718E-1,-1.382860362E0,-6.318385459E0
5.038598750E-1,-1.626854731E-1,-9.091560799E-1,-5.512272522E0
5.138118750E-1,1.139569706E-1,-8.949747547E-1,-5.823356674E0
5.237648750E-1,-7.249874979E-2,-1.477428843E0,-5.813057973E0
5.337178750E-1,-6.055818725E-2,-2.133477668E0,-5.329859274E0
5.436708750E-1,-4.960563240E-1,-3.365269659E0,-4.500768533E0
5.536238750E-1,-1.407849462E0,-5.143173466E0,-1.170842954E0
5.635768750E-1,-1.938320852E0,-5.757233436E0,1.302675447E0
5.735298750E-1,-2.953515457E0,-5.315665158E0,9.831344676E-1
5.834828750E-1,-2.166310369E0,-2.708901576E0,2.434558403E-1
5.934358750E-1,-1.393210811E0,-6.690569799E-1,3.521012002E-1
