"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.049219600E-2,-1.197100878E0,5.425560474E0,7.929895401E0
2.049219600E-2,-1.374271750E0,5.442319870E0,7.994538784E0
3.049219600E-2,-1.474828243E0,5.459079266E0,8.030451775E0
4.049219600E-2,-1.489193439E0,5.502174854E0,8.020874977E0
5.049219600E-2,-1.470039845E0,5.552453041E0,8.008903503E0
6.049219600E-2,-1.446097851E0,5.578789234E0,7.996932983E0
7.049219600E-2,-1.446097851E0,5.585971832E0,7.972990990E0
8.049219600E-2,-1.446097851E0,5.585971832E0,7.946654797E0
9.049219600E-2,-1.424550056E0,5.576395035E0,7.920318604E0
1.004921960E-1,-1.355118155E0,5.595548630E0,7.915530205E0
1.104921960E-1,-1.280897856E0,5.626673222E0,7.934683800E0
1.204921960E-1,-1.218648672E0,5.593154430E0,8.013691902E0
1.304921960E-1,-1.185129881E0,5.523722649E0,8.080730438E0
1.404921960E-1,-1.115697980E0,5.296273232E0,8.114249229E0
1.504921960E-1,-1.084573388E0,5.176563263E0,8.090307236E0
1.604921960E-1,-1.070208192E0,5.226841450E0,8.095095634E0
1.704921960E-1,-1.039083481E0,5.315426826E0,8.154950142E0
1.804921960E-1,-9.935936928E-1,5.336975098E0,8.205228806E0
1.904921960E-1,-9.935936928E-1,5.322609425E0,8.267477989E0
2.004921960E-1,-9.026140571E-1,5.243600845E0,8.382399559E0
2.104921960E-1,-8.068459630E-1,5.095160484E0,8.523657799E0
2.204921960E-1,-6.727706790E-1,5.004180908E0,8.727164268E0
2.304921960E-1,-4.740519226E-1,4.975450516E0,8.957007408E0
2.404921960E-1,-4.668693244E-1,4.898836136E0,9.174880028E0
2.504921960E-1,-5.434837937E-1,4.740519524E0,9.313743591E0
2.604921960E-1,-6.320692301E-1,4.577713490E0,9.407117844E0
2.704921960E-1,-6.464344859E-1,4.520252705E0,9.469367027E0
2.804921960E-1,-5.913678408E-1,4.570530891E0,9.486125946E0
2.904921960E-1,-4.812345505E-1,4.637568474E0,9.452607155E0
3.004921960E-1,-3.256114423E-1,4.721365929E0,9.390357971E0
3.104921960E-1,-1.867477298E-1,4.673481941E0,9.330503464E0
3.204921960E-1,-8.379705995E-2,4.627991676E0,9.249100685E0
3.304921960E-1,1.915361360E-2,4.649539471E0,9.191639900E0
3.404921960E-1,3.830722719E-2,4.671087742E0,9.148544312E0
3.504921960E-1,5.027823523E-2,4.697423935E0,9.093477249E0
3.604921960E-1,6.224924326E-2,4.747702122E0,8.959402084E0
3.704921960E-1,9.576806426E-2,4.814739704E0,8.787019730E0
3.804921960E-1,1.340752989E-1,4.896441936E0,8.559570312E0
3.904921960E-1,1.675941199E-1,4.977844715E0,8.344092369E0
4.004921960E-1,1.484405100E-1,5.083189487E0,8.152556419E0
4.104921960E-1,9.576806426E-2,5.198111057E0,8.016086578E0
4.204921960E-1,4.788403213E-2,5.289090633E0,7.922712803E0
4.304921960E-1,1.436521020E-2,5.344157696E0,7.848492622E0
4.404921960E-1,-3.591302410E-2,5.370493889E0,7.769483566E0
4.504921960E-1,-1.029506698E-1,5.387253284E0,7.697657585E0
4.604921960E-1,-1.699883193E-1,5.411195278E0,7.628225803E0
4.704921960E-1,-2.202665508E-1,5.439925671E0,7.597101212E0
4.804921960E-1,-2.633621991E-1,5.494992256E0,7.630620003E0
4.904921960E-1,-3.088520169E-1,5.545270443E0,7.678503990E0
5.004921960E-1,-3.447650373E-1,5.588366032E0,7.692869186E0
5.104921960E-1,-3.878606856E-1,5.619490623E0,7.695263386E0
5.204921960E-1,-4.141969085E-1,5.643432617E0,7.697657585E0
