"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.049219600E-2,6.795875728E-2,-1.740965992E-2,-1.024726480E-1
2.458288600E-2,6.795875728E-2,-1.740965992E-2,-1.024726480E-1
3.458288600E-2,6.795875728E-2,-1.740965992E-2,-1.024726480E-1
4.458288600E-2,6.795875728E-2,-1.740965992E-2,-1.024726480E-1
5.458288600E-2,-1.953241676E-1,-2.990185320E-1,1.266018152E-1
6.458288600E-2,-2.295326144E-1,-3.680463135E-1,1.143845171E-1
7.458288600E-2,-2.838996351E-1,-4.370740950E-1,1.052215397E-1
8.458288600E-2,-3.541491330E-1,-4.731151462E-1,1.143845171E-1
9.458288600E-2,-4.134030640E-1,-4.743368626E-1,1.247692257E-1
1.045828860E-1,-4.482223690E-1,-4.303545654E-1,1.296561509E-1
1.145828860E-1,-4.781547785E-1,-2.183843255E-1,1.626428664E-1
1.245828860E-1,-4.799873531E-1,-6.811147183E-2,2.054034323E-1
1.345828860E-1,-4.237877727E-1,1.679879427E-2,2.267837226E-1
1.445828860E-1,-3.327688277E-1,9.498954564E-2,2.408336252E-1
1.545828860E-1,-2.283108830E-1,1.750128865E-1,2.047925740E-1
1.645828860E-1,-1.006400511E-1,3.234531581E-1,1.876883507E-1
1.745828860E-1,2.947424725E-2,4.633412957E-1,2.402227521E-1
1.845828860E-1,1.479821056E-1,6.808093190E-1,3.257438838E-1
1.945828860E-1,2.194533348E-1,7.919867635E-1,3.935499489E-1
2.045828860E-1,2.414444834E-1,7.577783465E-1,4.381431043E-1
2.145828860E-1,2.176207453E-1,5.561928153E-1,3.917173445E-1
2.245828860E-1,1.675297916E-1,2.299907655E-1,3.440698385E-1
2.345828860E-1,1.149953827E-1,-7.971791178E-2,2.371684313E-1
2.445828860E-1,6.795875728E-2,-4.077525437E-1,2.092213556E-2
2.545828860E-1,3.497203439E-2,-6.404922009E-1,-2.002110779E-1
2.645828860E-1,1.908953860E-2,-8.048149347E-1,-3.541491330E-1
2.745828860E-1,2.580905706E-2,-8.988882303E-1,-3.046690524E-1
2.845828860E-1,3.924809024E-2,-9.483683109E-1,-1.934915632E-1
2.945828860E-1,7.345654815E-2,-8.659014702E-1,-5.604688451E-2
3.045828860E-1,1.327104717E-1,-7.351763248E-1,2.275473066E-2
3.145828860E-1,2.151772827E-1,-5.690209866E-1,-3.955352306E-2
3.245828860E-1,2.921462953E-1,-4.431827366E-1,-5.054909736E-2
3.345828860E-1,3.630066812E-1,-3.454442918E-1,-3.222314268E-2
3.445828860E-1,4.430300295E-1,-2.745839357E-1,-5.665775016E-2
3.545828860E-1,5.322163701E-1,-2.055561543E-1,-7.498370856E-2
3.645828860E-1,6.055201888E-1,-2.202169150E-1,-7.681630552E-2
3.745828860E-1,6.275113225E-1,-2.721404731E-1,-9.208793938E-2
3.845828860E-1,5.768095255E-1,-2.678644061E-1,-1.427897513E-1
3.945828860E-1,4.680754840E-1,-1.908953935E-1,-1.916589737E-1
4.045828860E-1,3.562871516E-1,-1.053742543E-1,-2.087631971E-1
4.145828860E-1,2.261728644E-1,-1.252273750E-2,-1.427897513E-1
4.245828860E-1,1.919644028E-1,6.505715102E-2,-6.459899992E-2
4.345828860E-1,1.956295967E-1,1.243110746E-1,1.985311974E-3
4.445828860E-1,2.157881409E-1,1.884519309E-1,3.863722831E-2
4.545828860E-1,2.353358418E-1,2.721404731E-1,5.207626149E-2
4.645828860E-1,2.426662147E-1,3.283400834E-1,4.841107130E-2
4.745828860E-1,2.255619913E-1,3.546072841E-1,4.352414981E-2
4.845828860E-1,1.950187236E-1,3.759875596E-1,5.513058975E-2
4.945828860E-1,1.589776874E-1,3.399465084E-1,9.178250283E-2
5.045828860E-1,1.229366288E-1,2.587014437E-1,1.345430762E-1
5.145828860E-1,7.590000331E-2,2.055561543E-1,1.620320082E-1
5.245828860E-1,1.847867295E-2,1.878410578E-1,1.754710376E-1
5.345828860E-1,-3.711006418E-2,1.646281779E-1,1.595885456E-1
5.445828860E-1,-7.742717117E-2,1.670716405E-1,1.296561509E-1
5.545828860E-1,-1.012509167E-1,2.092213482E-1,9.483683109E-2
5.645828860E-1,-1.165225431E-1,3.002402782E-1,5.940664560E-2
5.745828860E-1,-1.073595658E-1,3.601050675E-1,6.062837690E-2
5.845828860E-1,-8.109235764E-2,4.083634019E-1,8.445212245E-2
5.945828860E-1,-3.772092983E-2,4.291328490E-1,1.308778822E-1
6.045828860E-1,6.872233935E-3,4.346306324E-1,1.773036420E-1
6.145828860E-1,4.535674304E-2,4.297437072E-1,1.931861341E-1
6.245828860E-1,7.528914511E-2,4.486805201E-1,1.290452778E-1
6.345828860E-1,7.590000331E-2,3.949243724E-1,-5.177082866E-2
6.445828860E-1,1.114829071E-2,3.588833213E-1,-2.704605758E-1
6.545828860E-1,-7.864890248E-2,4.040873647E-1,-3.846924007E-1
6.645828860E-1,-1.250746548E-1,4.462370574E-1,-4.915938079E-1
6.745828860E-1,-5.054909736E-2,5.482515693E-1,-5.245805383E-1
6.845828860E-1,1.449277848E-1,7.076873779E-1,-5.416847467E-1
6.945828860E-1,3.733913898E-1,8.365799785E-1,-3.901901841E-1
7.045828860E-1,4.845688641E-1,1.110858440E0,-2.977968007E-2
7.145828860E-1,1.479821056E-1,2.351525784E0,6.195700765E-1
7.245828860E-1,-9.758572280E-2,3.531717300E0,4.613559842E-1
7.345828860E-1,-3.993531466E-1,4.425413132E0,4.124867618E-1
7.445828860E-1,-7.414376736E-1,4.893947124E0,4.528038502E-1
7.545828860E-1,-1.001055479E0,4.940983772E0,4.815145433E-1
7.645828860E-1,-1.073137522E0,4.524984360E0,5.554292202E-1
7.745828860E-1,-9.692904353E-1,3.745520353E0,7.124215961E-1
7.845828860E-1,-7.066183686E-1,2.827389717E0,9.115636349E-1
7.945828860E-1,-3.425426781E-1,2.175596476E0,1.008080363E0
8.045828860E-1,2.214386500E-2,1.802357912E0,9.714284539E-1
8.145828860E-1,3.795000315E-1,1.687515259E0,8.187121153E-1
8.245828860E-1,7.197519541E-1,1.762651682E0,5.731443167E-1
8.345828860E-1,9.989174008E-1,1.963015437E0,3.617849350E-1
8.445828860E-1,1.151022792E0,2.198809385E0,2.524400651E-1
8.545828860E-1,1.225548387E0,2.507907152E0,2.408336252E-1
8.645828860E-1,1.237765670E0,2.939178228E0,6.256787181E-1
8.745828860E-1,1.236544013E0,3.176804781E0,9.359982610E-1
8.845828860E-1,1.237765670E0,3.252552032E0,1.168127060E0
8.945828860E-1,1.226770163E0,3.178026438E0,1.302517414E0
9.045828860E-1,1.164461851E0,2.923906565E0,1.378264666E0
9.145828860E-1,1.069166899E0,2.703994989E0,1.333060622E0
9.245828860E-1,1.011134744E0,2.778520584E0,1.165072680E0
9.345828860E-1,9.390525818E-1,2.929404259E0,1.062447429E0
9.445828860E-1,8.663596511E-1,3.082731485E0,1.083216786E0
9.545828860E-1,8.388707042E-1,3.175582886E0,1.188896537E0
9.645828860E-1,8.571966290E-1,2.995988607E0,1.350164890E0
9.745828860E-1,9.372199774E-1,2.653903961E0,1.461342335E0
9.845828860E-1,1.034347534E0,2.118175268E0,1.458288074E0
9.945828860E-1,1.152244568E0,1.619098306E0,1.307404399E0
1.004582886E0,1.213331103E0,1.131016970E0,1.135140300E0
1.014582886E0,1.194394231E0,8.298604488E-1,7.900014520E-1
1.024582886E0,1.086271167E0,7.626652718E-1,5.358815193E-1
1.034582886E0,9.225592613E-1,7.632761002E-1,3.929390609E-1
1.044582886E0,7.380779386E-1,7.754934430E-1,3.550654352E-1
1.054582886E0,5.798638463E-1,7.437284589E-1,4.344778955E-1
1.064582886E0,4.747950137E-1,7.651087046E-1,6.586654782E-1
1.074582886E0,4.185954034E-1,8.720101118E-1,9.744827747E-1
1.084582886E0,3.996585906E-1,8.432994485E-1,1.235933065E0
1.094582886E0,4.051563740E-1,5.763513446E-1,1.419803500E0
1.104582886E0,4.216497242E-1,1.108720452E-1,1.502270341E0
1.114582886E0,4.039346576E-1,-2.825251818E-1,1.471727133E0
1.124582886E0,3.837760985E-1,-2.904664278E-1,1.337947607E0
1.134582886E0,4.198171496E-1,-1.444696337E-1,1.134529471E0
1.144582886E0,4.784601927E-1,-2.764165103E-1,1.077108145E0
1.154582886E0,5.535966158E-1,-3.460551500E-1,1.206000686E0
1.164582886E0,6.501133442E-1,-9.010262042E-2,1.681864738E0
1.174582886E0,6.757696867E-1,1.707368344E-1,2.144900560E0
1.184582886E0,6.550002694E-1,5.348125100E-1,2.651918650E0
1.194582886E0,5.694791079E-1,9.856310487E-1,3.126560926E0
1.204582886E0,4.277583957E-1,1.422399759E0,3.501021385E0
1.214582886E0,2.029599845E-1,1.766927719E0,3.733150244E0
1.224582886E0,-5.421429127E-2,1.917200565E0,3.808286667E0
1.234582886E0,-2.692388594E-1,1.802357912E0,3.662900686E0
1.244582886E0,-4.060726762E-1,1.385747790E0,3.319594383E0
1.254582886E0,-4.237877727E-1,9.202684760E-1,2.899930000E0
1.264582886E0,-3.291036487E-1,5.757405162E-1,2.530356646E0
1.274582886E0,-1.800525337E-1,4.358523488E-1,2.317775488E0
1.284582886E0,-1.206458826E-2,1.542434692E-1,2.341599226E0
1.294582886E0,4.876231849E-1,-6.383541971E-2,2.565786839E0
1.304582886E0,8.315402865E-1,-6.505715102E-2,2.813797951E0
