"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.734658000E-2,-3.136739016E0,-1.678683758E0,9.209728241E-1
4.734658000E-2,-2.911550522E0,-1.852673054E0,8.962025642E-1
5.734658000E-2,-2.655390501E0,-1.916327477E0,9.890413284E-1
6.734658000E-2,-2.631099224E0,-1.937941551E0,1.331857681E0
7.734658000E-2,-2.343244076E0,-2.068980694E0,1.920473099E0
8.734658000E-2,-1.713959217E0,-2.218336105E0,2.539967060E0
9.734658000E-2,-8.728656769E-1,-2.357030869E0,2.692175865E0
1.073465800E-1,-4.985685349E-1,-2.605596542E0,2.375077724E0
1.173465800E-1,-6.141157150E-1,-2.770364285E0,1.174362183E0
1.273465800E-1,-8.798048496E-1,-2.781593323E0,1.211981773E-1
1.373465800E-1,-1.524107218E0,-2.705505371E0,-5.784449577E-1
1.473466800E-1,-2.254485130E0,-2.240182400E0,-1.166055918E0
1.573466800E-1,-3.007452250E0,-1.709517002E0,-1.887696505E0
1.673466800E-1,-3.339008093E0,-1.067307472E0,-2.497170925E0
1.773466800E-1,-3.407875776E0,-5.093393326E-1,-2.853785753E0
1.873476080E-1,-3.320499659E0,-2.143840790E-1,-3.061650276E0
1.973476080E-1,-2.376945972E0,-2.231559753E-1,-7.163405418E-1
2.073476080E-1,-1.304069281E0,-2.838373184E-1,2.079739571E-1
2.173476080E-1,-9.309059381E-1,-2.452030182E-1,4.650363922E-1
2.273476080E-1,-4.601990879E-1,-4.084925652E-1,1.102922916E0
2.373476080E-1,3.465127945E-2,-7.747230530E-1,1.495420456E0
2.473476080E-1,3.248332739E-1,-1.072566509E0,1.570361137E0
2.573476080E-1,5.006594658E-1,-1.230874062E0,1.407903194E0
2.673476530E-1,6.389242411E-1,-1.313343048E0,1.239167690E0
2.773476530E-1,6.665698290E-1,-1.302499294E0,1.042996883E0
2.873476530E-1,7.835148573E-1,-1.229233265E0,1.017079353E0
2.973476530E-1,9.416463375E-1,-9.718842506E-1,1.051706791E0
3.073476530E-1,1.040231705E0,-6.554641724E-1,1.009820461E0
3.173476530E-1,9.413069487E-1,-3.965139389E-1,7.786436081E-1
3.273476530E-1,8.332469463E-1,-1.251592636E-1,3.816542625E-1
3.373476530E-1,6.427553892E-1,3.393411636E-2,-8.364009857E-2
3.473476530E-1,4.928002357E-1,4.521942139E-2,-4.654536247E-1
3.573476530E-1,4.605458975E-1,-5.988788605E-2,-6.636800766E-1
3.673476530E-1,4.600560069E-1,-2.249116898E-1,-7.861537933E-1
3.773476530E-1,4.563589692E-1,-4.950652122E-1,-8.398165703E-1
3.873476530E-1,4.432496428E-1,-7.278866768E-1,-8.564391136E-1
3.973476530E-1,4.256191850E-1,-9.137439728E-1,-7.524991035E-1
4.073476530E-1,3.972408175E-1,-1.013911724E0,-5.389962196E-1
4.173476530E-1,4.031214118E-1,-1.022486210E0,-1.678562164E-1
4.273476530E-1,3.356028199E-1,-9.308104515E-1,3.704915047E-1
4.373476530E-1,-9.067980647E-1,-4.032874107E-1,1.152665615E0
4.473476190E-1,-2.427836418E0,2.930269241E-1,1.669842243E0
4.573476190E-1,-2.528769732E0,1.413130760E-1,1.349314213E0
4.673476190E-1,-2.082921028E0,-2.810459137E-1,9.392461777E-1
4.773476190E-1,-1.569496155E0,-6.715850830E-1,1.048012733E0
4.873471850E-1,-1.089232326E0,-8.143701553E-1,1.462185383E0
4.973471850E-1,-6.734356880E-1,-8.130555153E-1,1.880392551E0
5.073471850E-1,-2.237387747E-1,-8.377180099E-1,2.077352524E0
5.173472180E-1,2.162738144E-1,-8.060607910E-1,2.132132053E0
5.273472180E-1,4.295684993E-1,-7.119345665E-1,2.104787350E0
5.373472180E-1,2.505963445E-1,-6.952185631E-1,2.004963875E0
5.473472180E-1,-9.877689183E-2,-7.177267075E-1,1.976334095E0
5.573472180E-1,-5.189166069E-1,-7.617292404E-1,1.959141254E0
5.673471840E-1,-8.933982849E-1,-7.331318855E-1,1.992987156E0
5.773471840E-1,-1.020850539E0,-6.335101128E-1,2.102725983E0
5.873471840E-1,-1.013396144E0,-5.138492584E-1,2.316599369E0
5.973471840E-1,-8.932573199E-1,-4.587349892E-1,2.670651913E0
6.073471840E-1,-8.193329573E-1,-5.233345032E-1,3.015565872E0
6.173471840E-1,-6.366361380E-1,-6.734514236E-1,3.331701279E0
6.273472170E-1,-5.730339289E-1,-8.462538719E-1,3.661394596E0
6.373472170E-1,-5.487227440E-1,-9.897542000E-1,3.932220936E0
6.473472170E-1,-5.824391842E-1,-1.104732037E0,4.093510151E0
6.573472170E-1,-9.667234421E-1,-9.084706306E-1,4.308140278E0
6.673472170E-1,-1.385430336E0,-7.602148056E-1,4.596776009E0
6.773472170E-1,-1.425999880E0,-7.660765648E-1,4.470091343E0
6.873472170E-1,-1.318560958E0,-7.804293633E-1,4.262697697E0
6.973472170E-1,-1.075304747E0,-7.108621597E-1,4.097613335E0
7.073472170E-1,-7.469929457E-1,-6.138539314E-1,4.007410526E0
7.173472170E-1,-3.552520275E-1,-4.941849709E-1,3.810882092E0
7.273472170E-1,-3.202509880E-2,-4.657154083E-1,3.591227531E0
7.373472170E-1,2.035319805E-1,-4.691896439E-1,3.328982830E0
7.473472170E-1,4.182085991E-1,-4.455442429E-1,3.125072002E0
7.573472170E-1,6.456513405E-1,-3.976364136E-1,2.984968901E0
7.673472500E-1,9.143095016E-1,-3.525333405E-1,2.949679852E0
7.773472500E-1,1.170871019E0,-3.130683899E-1,2.997899055E0
7.873472500E-1,1.373033762E0,-3.460426331E-1,3.056135416E0
7.973472500E-1,1.530766010E0,-4.758548737E-1,3.368330717E0
8.073472500E-1,1.730471134E0,-3.952379227E-1,3.117024660E0
8.173472160E-1,1.911518693E0,-2.735176086E-1,3.163179398E0
8.273472160E-1,2.048613548E0,-1.541957855E-1,3.196027517E0
8.373472160E-1,2.122862339E0,-9.959602356E-2,3.241056442E0
8.473472160E-1,2.165466785E0,-4.261493683E-2,3.257226944E0
8.573472160E-1,2.124479771E0,1.088018417E-1,3.280332565E0
8.673472160E-1,2.100244045E0,2.728118896E-1,3.387695551E0
8.773472160E-1,2.098600864E0,4.193077087E-1,3.542327404E0
8.873472160E-1,2.175168514E0,4.797668457E-1,3.655808926E0
8.973472160E-1,2.339277744E0,4.361438751E-1,3.720882177E0
9.073472160E-1,2.514762878E0,3.783025742E-1,3.755437851E0
9.173472160E-1,2.686536312E0,3.150510788E-1,3.661292076E0
9.273471820E-1,2.857093811E0,2.368927002E-1,3.540765524E0
