"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-7.381666219E-4,6.175308770E-1,-2.345557934E-1,-2.602935995E0
9.214833379E-3,7.356241679E-1,1.496302485E-2,-2.096439065E0
1.916883333E-2,6.699508730E-1,-6.095780790E-2,-1.452673486E0
2.912283334E-2,5.429511032E-1,-1.658007234E-1,-1.478549169E0
3.907583334E-2,7.535567012E-1,-1.958776313E-1,-2.126938727E0
4.902983335E-2,1.100842427E0,3.295294860E-1,-2.118532770E0
5.898383335E-2,1.121263828E0,5.597367051E-1,-1.430814255E0
6.893783336E-2,1.287817380E0,3.925291416E-1,-1.055014874E0
7.889083336E-2,1.580490696E0,1.843922380E-1,-1.028597739E0
8.884483337E-2,1.731561699E0,1.622660816E-2,-6.969354808E-1
9.879883332E-2,1.485684234E0,-7.023090720E-3,-4.194049913E-1
1.087518333E-1,1.434471688E0,2.443770692E-1,-2.519945294E-1
1.187058333E-1,1.635899643E0,4.633985648E-1,1.689260602E-2
1.286598333E-1,1.265144655E0,7.704545698E-1,-3.893508875E-1
1.386138333E-1,1.272060157E0,1.113542579E0,-6.471955562E-1
1.485668333E-1,1.392631352E0,9.804131734E-1,-7.946576571E-1
1.585208334E-1,1.415729023E0,1.285749512E0,-2.695934790E-1
1.684748334E-1,1.483992635E0,1.575693641E0,1.894404316E-1
1.784278334E-1,1.463293199E0,1.737822605E0,5.447844976E-1
1.883818334E-1,1.596092968E0,1.754998801E0,9.447814107E-1
1.983358333E-1,1.932146924E0,1.749831032E0,1.960695369E0
2.082898333E-1,1.719917700E0,1.645349474E0,2.360032132E0
2.182428333E-1,1.664439464E0,1.583789696E0,2.336571348E0
2.281968333E-1,1.707837645E0,1.436611184E0,2.258741984E0
2.381508333E-1,1.579570199E0,9.732965273E-1,2.529107881E0
2.481038333E-1,1.371728579E0,8.536595714E-1,3.026201318E0
2.580578334E-1,1.363466756E0,1.186315271E0,3.068524050E0
2.680118334E-1,1.488589716E0,1.353380163E0,2.997842322E0
2.779658334E-1,1.505147715E0,1.401296633E0,2.986060767E0
2.879188334E-1,1.618315896E0,1.592341541E0,3.140882758E0
2.978728333E-1,1.423436823E0,1.488940256E0,3.172141973E0
3.078268333E-1,1.442943427E0,1.210328909E0,3.388156246E0
3.177798333E-1,1.414446144E0,6.841651618E-1,3.510383518E0
3.277341250E-1,8.999655725E-1,2.972809222E-1,3.078059104E0
3.376881250E-1,7.951213413E-1,-5.435630143E-2,2.669608871E0
3.476421250E-1,6.512038225E-1,-4.442942494E-1,2.022987512E0
3.575951250E-1,4.885841306E-1,-6.647518212E-1,1.052758434E0
3.675491250E-1,3.426839671E-1,-8.331604028E-1,4.420764005E-1
3.775031250E-1,1.724528814E-1,-1.068945573E0,3.005790442E-1
3.874561250E-1,-6.718202278E-2,-9.471621045E-1,1.424691635E-1
3.974101250E-1,-1.745747629E-1,-5.583330810E-1,1.232739240E-1
4.073641250E-1,-2.005233903E-1,-1.779775500E-1,1.700305992E-1
4.173181250E-1,-1.461369026E-1,-5.541464746E-2,4.486141723E-1
4.272711250E-1,3.901696439E-1,1.715953141E-1,3.310857224E-1
4.372251250E-1,6.026502248E-1,-1.420867556E-1,2.749653161E-2
4.471791250E-1,7.902604779E-1,-1.033960220E0,-9.292629004E-1
4.571321250E-1,2.099689825E-1,-1.950562145E0,-1.492718727E0
4.670861250E-1,-3.423935066E-1,-2.099963475E0,-1.610425517E0
4.770401250E-1,-4.388460331E-1,-1.908444650E0,-1.711574746E0
4.869941250E-1,6.275633834E-2,-1.699567197E0,-1.836798717E0
4.969471250E-1,6.835197023E-1,-1.648065214E0,-1.904635774E0
5.069011250E-1,6.960115477E-1,-1.646918575E0,-1.728486063E0
5.168551250E-1,4.757459839E-1,-1.515542456E0,-1.401868783E0
5.268091250E-1,4.129492997E-1,-1.224973260E0,-1.117330406E0
5.367621250E-1,4.070255952E-1,-9.076705948E-1,-1.123945946E0
5.467161250E-1,2.708570623E-1,-7.340983370E-1,-1.513650005E0
5.566701250E-1,4.515388034E-2,-7.702583957E-1,-2.144065222E0
5.666231250E-1,1.379708274E-1,-7.869995588E-1,-2.432037084E0
5.765771250E-1,1.565228733E-1,-8.967871723E-1,-2.312950936E0
5.865311250E-1,-1.724267517E-1,-1.114990058E0,-2.230212250E0
5.964841250E-1,-2.865594311E-1,-1.145109358E0,-2.592023336E0
6.064381250E-1,-2.968783049E-1,-1.058226750E0,-2.982795097E0
6.163921250E-1,-3.407914426E-1,-9.104594243E-1,-2.905389072E0
6.263461250E-1,-2.293819943E-1,-6.899036193E-1,-2.548653368E0
6.362991250E-1,5.415800773E-3,-5.589616567E-1,-2.072872447E0
6.462531250E-1,1.341869663E-1,-5.361785656E-1,-1.472460464E0
6.562071250E-1,1.701597313E-1,-5.165518016E-1,-9.628633404E-1
6.661611250E-1,1.488295180E-1,-4.858100653E-1,-8.132868862E-1
6.761141250E-1,9.881050760E-2,-4.372799295E-1,-9.392803502E-1
6.860681250E-1,1.557945843E-2,-3.568544018E-1,-1.126801141E0
6.960221250E-1,-1.350073398E-1,-2.534610111E-1,-1.179638920E0
7.059751250E-1,-2.703256601E-1,-1.709065121E-1,-1.147355858E0
7.159291250E-1,-2.125118087E-1,-7.886198223E-2,-1.211495136E0
7.258831250E-1,1.946365872E-2,1.099352556E-1,-1.126963109E0
7.358371250E-1,2.131901953E-1,3.606363809E-1,-8.743546218E-1
7.457901250E-1,3.060403436E-1,6.249077243E-1,-4.394071466E-1
7.557441250E-1,3.903853696E-1,8.218779078E-1,4.810387373E-2
7.656981250E-1,3.182174626E-1,9.893000641E-1,6.278091127E-1
7.756511250E-1,2.273324355E-2,1.178906849E0,1.049827809E0
7.856051250E-1,-2.843441038E-1,1.417903603E0,1.031029596E0
7.955591250E-1,-5.078170846E-1,1.516332707E0,8.227237076E-1
8.055131250E-1,-5.984015648E-1,1.289353444E0,6.355215901E-1
8.154661250E-1,-4.359763659E-1,8.274897730E-1,7.000871301E-1
8.254201250E-1,7.807056159E-2,4.044627240E-1,1.068759924E0
8.353741250E-1,6.823728441E-1,2.003992832E-1,1.592603204E0
8.453271250E-1,1.243146407E0,1.007241368E-1,1.931688502E0
8.552811250E-1,1.914849398E0,3.199052614E-1,2.498547993E0
8.652351250E-1,2.275265339E0,5.601249602E-1,2.984176210E0
8.751891250E-1,2.200800463E0,6.791049814E-1,3.328803499E0
8.851421250E-1,1.939767161E0,6.121055380E-1,3.444335124E0
8.950961250E-1,1.767175774E0,4.049752325E-1,3.239217138E0
9.050501250E-1,1.539522180E0,1.791724285E-1,2.969106181E0
9.150031250E-1,1.095939171E0,5.862710774E-3,2.711968440E0
9.249571250E-1,9.068062301E-1,-1.432757869E-1,2.584727765E0
9.349111250E-1,9.558097710E-1,-2.282171193E-1,2.843556520E0
9.448651250E-1,1.126738356E0,-2.329513174E-1,3.133596543E0
9.548181250E-1,1.166805890E0,-3.634939152E-1,3.023912718E0
9.647721250E-1,1.395843958E0,-3.123421803E-1,2.860244474E0
9.747261250E-1,1.769628535E0,-6.711434126E-2,2.624726229E0
9.846791250E-1,1.806947219E0,-9.611945450E-3,2.201427577E0
9.946331250E-1,1.397308540E0,-1.548737392E-1,1.773021966E0
1.004587125E0,1.199559653E0,-1.464195424E-1,1.314674519E0
1.014541125E0,1.237407072E0,-8.986965805E-2,6.781033534E-1
1.024494125E0,1.088158135E0,-2.782005805E-1,-6.278798640E-2
1.034448125E0,7.980829561E-1,-4.930538884E-1,-6.398947227E-1
1.044402125E0,7.258448459E-1,-4.785975248E-1,-9.675492990E-1
1.054355125E0,9.194825551E-1,-5.853036556E-1,-1.207788586E0
1.064309125E0,1.386994636E0,-1.277656673E0,-1.161240656E0
1.074263125E0,5.423411655E-1,-1.302248893E0,-1.449021900E0
1.084217125E0,6.483413912E-1,-1.017466102E0,-1.851985105E0
1.094170125E0,7.498417459E-1,-9.574169514E-1,-2.377888359E0
1.104124125E0,4.521586814E-1,-8.127094737E-1,-2.793111421E0
1.114078125E0,1.689594624E-1,-6.284543529E-1,-3.212577224E0
1.124032125E0,8.006449867E-2,-4.535805050E-1,-3.674051178E0
1.133985125E0,-9.462746434E-2,-2.362231269E-1,-3.978883486E0
1.143939125E0,-3.480974289E-1,1.812841505E-2,-4.125596559E0
1.153893125E0,-6.117028475E-1,2.755851209E-1,-4.159839023E0
1.163846125E0,-7.771699508E-1,4.837413204E-1,-3.977720475E0
1.173800125E0,-9.004921874E-1,4.707859370E-1,-3.495548548E0
1.183754125E0,-8.276941332E-1,2.757859728E-1,-2.864591879E0
1.193708125E0,-4.546584392E-1,7.844946116E-2,-2.455084469E0
1.203661125E0,5.531319827E-3,-2.883232802E-2,-2.112170999E0
1.213615125E0,3.052297003E-1,-1.077270547E-1,-1.791758784E0
1.223569125E0,4.804651254E-1,-8.648470491E-2,-1.541886794E0
1.233522125E0,4.919607514E-1,-4.961947203E-3,-1.299771135E0
1.243476125E0,3.229805314E-1,1.143990201E-1,-1.133263484E0
1.253430125E0,3.142549507E-2,2.794103694E-1,-9.839864069E-1
1.263384125E0,-2.831646473E-1,5.256389594E-1,-8.045716113E-1
1.273337125E0,-4.810051158E-1,7.645711014E-1,-6.528726178E-1
1.283291125E0,-5.954273055E-1,8.690596756E-1,-4.663224649E-1
1.293245125E0,-6.443286663E-1,8.551017871E-1,-2.455935824E-1
1.303198125E0,-5.887248614E-1,7.611981350E-1,6.127355754E-2
1.313152125E0,-4.849704782E-1,7.506582364E-1,3.638599509E-1
1.323106125E0,-2.246390618E-1,8.537329540E-1,7.047140318E-1
1.333059375E0,2.172956899E-2,9.713093510E-1,1.105431322E0
1.343012375E0,1.365320469E-1,1.037313014E0,1.487168550E0
1.352966375E0,1.834918398E-1,1.085823854E0,1.821300672E0
1.362920375E0,1.284538262E-1,1.303264554E0,2.071147519E0
1.372873375E0,-1.486347601E-2,1.585559355E0,2.305520879E0
1.382827375E0,-1.009188491E-1,1.696451800E0,2.416332048E0
1.392781375E0,-1.064807206E-1,1.545026749E0,2.422618389E0
1.402735375E0,-1.060750701E-1,1.207095983E0,2.467940742E0
1.412688375E0,-9.801249057E-2,9.592892298E-1,2.579594495E0
1.422642375E0,-9.474316612E-2,9.187063372E-1,2.611784586E0
1.432596375E0,-1.262353925E-1,9.391745156E-1,2.564278298E0
1.442550375E0,-1.028178786E-1,9.371747679E-1,2.652468343E0
1.452503375E0,-2.650374748E-2,9.164922890E-1,2.657783462E0
1.462457375E0,2.981451407E-2,6.882775086E-1,2.574417955E0
1.472411375E0,-1.419433527E-2,1.817773631E-1,2.566687936E0
1.482364375E0,-1.095608877E-1,-4.061660179E-1,2.661157306E0
1.492318375E0,-2.150357410E-1,-8.341915593E-1,2.749197078E0
1.502272375E0,-3.916902123E-1,-1.051650094E0,2.786313449E0
1.512226375E0,-6.981987718E-1,-1.071412806E0,2.796503391E0
1.522179375E0,-7.892296869E-1,-9.152602807E-1,2.871897390E0
1.532133375E0,-5.699965952E-1,-6.382975557E-1,2.853814875E0
1.542087375E0,-2.688353144E-1,-4.578787932E-1,2.642899960E0
1.552041375E0,8.828243136E-2,-4.263166925E-1,2.341682400E0
1.561994375E0,3.766723698E-1,-4.625007248E-1,1.997766132E0
1.571948375E0,5.875883820E-1,-5.159758508E-1,1.424568844E0
1.581902375E0,6.625483710E-1,-5.589955705E-1,8.222623622E-1
1.591855375E0,6.364282009E-1,-5.974866217E-1,2.330127132E-1
1.601809375E0,5.975104491E-1,-6.195274088E-1,-4.038683546E-1
1.611763375E0,5.586959007E-1,-5.568853104E-1,-9.963468361E-1
1.621717375E0,6.105074939E-1,-5.178036904E-1,-1.508407976E0
1.631670375E0,8.882880250E-1,-7.721537706E-1,-1.957604531E0
1.641624375E0,9.657924300E-1,-1.309144222E0,-2.165121045E0
1.651578375E0,6.213948633E-1,-8.822656122E-1,-2.917848319E0
1.661531375E0,1.145772651E0,-4.994548354E-1,-3.132906572E0
1.671485375E0,1.250439639E0,-4.137223747E-1,-2.807374535E0
1.681439375E0,1.153582339E0,-4.056084859E-1,-2.913268195E0
1.691393375E0,1.199284542E0,-3.110546234E-1,-3.077414156E0
1.701346375E0,1.264037777E0,-2.310129654E-1,-3.142672591E0
1.711300375E0,1.171620926E0,-2.210408315E-1,-3.154855265E0
1.721254375E0,1.020297762E0,-2.216273072E-1,-3.211907133E0
1.731208375E0,8.587063032E-1,-2.027986881E-1,-3.192676225E0
1.741161375E0,6.648091239E-1,-1.303648424E-1,-3.071599100E0
1.751115375E0,5.630473986E-1,-6.766748786E-2,-2.966504754E0
1.761069375E0,5.479019406E-1,-1.095513859E-1,-2.907596980E0
1.771022375E0,5.839053670E-1,-2.694051987E-1,-2.740137987E0
1.780976375E0,6.913391107E-1,-4.681728163E-1,-2.531131602E0
1.790930375E0,8.463250434E-1,-6.212634471E-1,-2.307584946E0
1.800884375E0,8.899372322E-1,-6.474203816E-1,-1.869663577E0
1.810837375E0,9.021379593E-1,-4.997156212E-1,-1.426053452E0
1.820791375E0,8.878497031E-1,-2.972809222E-1,-1.030251331E0
1.830745375E0,7.257369648E-1,-2.771697164E-2,-6.805457354E-1
1.840699375E0,4.048626736E-1,2.051758736E-1,-2.569927293E-1
1.850652375E0,1.752271660E-2,3.662356746E-1,1.373586971E-1
1.860606375E0,-3.346666304E-1,4.829352817E-1,5.288087350E-1
1.870560375E0,-5.722953549E-1,5.209603098E-1,8.902567095E-1
1.880513375E0,-5.588067420E-1,4.976851755E-1,1.119337170E0
1.890467375E0,-3.795212795E-1,3.072825846E-1,1.276086988E0
1.900421375E0,-1.267962684E-1,4.126350850E-2,1.437718062E0
1.910375375E0,6.497595054E-2,-1.390096584E-1,1.560848145E0
1.920328375E0,1.160875498E-1,-1.297830445E-1,1.724159709E0
1.930282375E0,2.037338772E-1,-2.905539930E-2,1.971319760E0
1.940236375E0,2.591202022E-1,4.400380611E-2,2.164493054E0
1.950190375E0,1.278070693E-1,1.529336330E-1,2.338507361E0
1.960143375E0,-2.370839285E-1,2.416016883E-1,2.612613137E0
1.970097375E0,-6.327226742E-1,2.515963340E-1,2.773958282E0
1.980051375E0,-1.109000024E0,3.023235610E-1,2.896487855E0
1.990004375E0,-1.613228087E0,3.235007143E-1,3.134228042E0
1.999958375E0,-1.879829985E0,2.910881361E-1,3.533735543E0
2.009912375E0,-1.608072305E0,1.591769975E-1,4.047925070E0
2.019866375E0,-8.101805529E-1,1.615799108E-1,4.465426793E0
2.029819375E0,2.377799847E-1,2.543904260E-1,4.620158737E0
2.039773375E0,1.158567602E0,2.310331383E-1,4.479633772E0
2.049727375E0,1.714274698E0,1.158079067E-1,4.183403887E0
2.059680375E0,1.951692411E0,5.239105225E-2,3.791579627E0
2.069634375E0,1.920942635E0,9.200973898E-2,3.234051123E0
2.079588375E0,1.813525629E0,1.414447314E-1,2.635164678E0
2.089542375E0,1.696141459E0,1.383951160E-1,2.045489352E0
2.099495375E0,1.644340830E0,1.617945036E-1,1.618188865E0
2.109449375E0,1.499882297E0,2.637091336E-1,1.453237157E0
2.119403375E0,1.424209679E0,2.816366968E-1,1.307474257E0
2.129357375E0,1.531494830E0,1.758126184E-1,1.157779689E0
2.139310375E0,1.681430888E0,-6.729852855E-2,9.098004431E-1
2.149264375E0,1.987447258E0,-3.365338656E-1,4.170608425E-1
2.159218375E0,2.277798645E0,-5.748365548E-1,-2.910539299E-1
2.169172375E0,2.443506982E0,-7.538391218E-1,-1.086448921E0
2.179125375E0,2.446311599E0,-8.631025323E-1,-1.819424885E0
2.189079375E0,2.297560772E0,-9.108324766E-1,-2.431057675E0
2.199033375E0,2.077673742E0,-9.070855808E-1,-2.964641247E0
2.208986375E0,1.831579931E0,-8.219238085E-1,-3.432369382E0
2.218940375E0,1.593051977E0,-6.859067550E-1,-3.761490440E0
2.228894375E0,1.382681584E0,-5.154364452E-1,-3.918071859E0
2.238848375E0,1.223919592E0,-3.956480464E-1,-4.031138883E0
