"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.830516300E-2,-6.504187584E-1,2.168571576E-2,1.467603743E-1
3.276639100E-2,-6.504187584E-1,2.168571576E-2,1.467603743E-1
4.276639100E-2,-6.504187584E-1,2.168571576E-2,1.467603743E-1
5.276639100E-2,-6.504187584E-1,2.168571576E-2,1.467603743E-1
6.276639100E-2,-1.027933478E0,-2.306016237E-1,2.580905706E-2
7.276639100E-2,-9.497427344E-1,-3.711006343E-1,1.247692257E-1
8.276659100E-2,-8.788823485E-1,-5.262604356E-1,1.919644028E-1
9.276659100E-2,-8.104654551E-1,-8.432994485E-1,2.554943860E-1
1.027665910E-1,-7.927503586E-1,-1.109025836E0,2.915354371E-1
1.127665910E-1,-7.725918293E-1,-1.457829952E0,2.933680415E-1
1.227665910E-1,-7.475463152E-1,-1.897652864E0,2.396118939E-1
1.327665910E-1,-7.408268452E-1,-2.248289585E0,1.730275750E-1
1.427665910E-1,-7.292203903E-1,-2.466368437E0,1.363756657E-1
1.527665910E-1,-7.090618610E-1,-2.644741058E0,1.748601794E-1
1.627665910E-1,-6.962336898E-1,-2.745533943E0,2.964223623E-1
1.727665910E-1,-6.827946305E-1,-2.737592697E0,4.699080884E-1
1.827665910E-1,-6.791294217E-1,-2.700940609E0,6.006332636E-1
1.927665910E-1,-6.852380633E-1,-2.618473768E0,6.299547553E-1
2.027665910E-1,-7.402159572E-1,-2.649017096E0,6.501133442E-1
2.127665910E-1,-8.483390808E-1,-2.699718952E0,7.264714837E-1
2.227665910E-1,-9.802860022E-1,-2.764470577E0,8.162686825E-1
2.327665910E-1,-1.096350431E0,-2.900082827E0,8.889616728E-1
2.427665910E-1,-1.059698462E0,-3.328299284E0,1.063058257E0
2.527665910E-1,-8.416196108E-1,-3.642283916E0,1.259145975E0
2.627665910E-1,-4.946481287E-1,-4.080274582E0,1.485777020E0
2.727665910E-1,-9.330966324E-2,-4.451680660E0,1.726457953E0
2.827665910E-1,2.029599845E-1,-4.523762703E0,1.987297416E0
2.927665910E-1,2.707660198E-1,-4.270864487E0,2.255467176E0
3.027665910E-1,8.506298810E-2,-3.948938370E0,2.512641430E0
3.127665910E-1,-2.845104933E-1,-3.691764116E0,2.733163834E0
3.227662110E-1,-7.408268452E-1,-3.575699806E0,2.897486687E0
3.327662440E-1,-1.126893640E0,-3.616627693E0,3.025157452E0
3.427662440E-1,-1.271668673E0,-3.730248690E0,3.161380291E0
3.527662440E-1,-1.167210817E0,-3.806606770E0,3.359911680E0
3.627662440E-1,-9.680687189E-1,-3.581808329E0,3.609144688E0
3.727662440E-1,-9.063712955E-1,-2.997821093E0,3.895640373E0
3.827662100E-1,-1.090241790E0,-2.355190992E0,4.113108635E0
3.927662100E-1,-1.587486029E0,-1.814575195E0,4.149149418E0
4.027662100E-1,-1.855655909E0,-1.735773563E0,3.994600534E0
4.127662100E-1,-1.952783465E0,-1.799914479E0,3.808897495E0
4.227662100E-1,-1.866040587E0,-1.955074191E0,3.694054842E0
4.327662100E-1,-1.660179019E0,-2.095573187E0,3.668398619E0
4.427662100E-1,-1.467756510E0,-2.047314882E0,3.703828812E0
4.527662100E-1,-1.397506952E0,-1.797470927E0,3.774688959E0
4.627662100E-1,-1.426217675E0,-1.443169117E0,3.900527239E0
4.727662100E-1,-1.513571382E0,-1.100473762E0,4.044080734E0
4.827662100E-1,-1.638798714E0,-7.730499506E-1,4.145484447E0
4.927662100E-1,-1.771967411E0,-4.816672504E-1,4.199851513E0
5.027662100E-1,-1.841606021E0,-2.574796975E-1,4.173583984E0
5.127662100E-1,-1.804954052E0,-2.055561543E-1,3.949396610E0
5.227662100E-1,-1.660179019E0,-2.880229652E-1,3.577990532E0
5.327662100E-1,-1.503186703E0,-4.694499373E-1,3.231629848E0
5.427662100E-1,-1.463480353E0,-6.930266023E-1,2.937192917E0
5.527662100E-1,-1.552055836E0,-6.918048859E-1,2.796693802E0
5.627662100E-1,-1.682170153E0,-5.152648091E-1,2.659859896E0
5.727662100E-1,-1.828777790E0,-2.055561543E-1,2.535854340E0
5.827662430E-1,-1.957059503E0,1.139263660E-1,2.469269991E0
5.927662430E-1,-2.060295820E0,2.831360400E-1,2.495537281E0
6.027662430E-1,-2.121993065E0,2.886338234E-1,2.542573929E0
6.127662430E-1,-2.135432243E0,2.226603776E-1,2.540130377E0
6.227666090E-1,-2.098169327E0,1.243110746E-1,2.468048334E0
6.327665750E-1,-2.033417702E0,1.252273750E-2,2.359314203E0
6.427665750E-1,-1.919185877E0,-1.035416573E-1,2.225534916E0
6.527665750E-1,-1.707215667E0,-1.841758788E-1,2.104583502E0
6.627665750E-1,-1.421941519E0,-1.933388561E-1,2.033723116E0
6.727665750E-1,-1.076191902E0,-1.365283877E-1,1.935984731E0
6.827665750E-1,-6.925684810E-1,-3.573561832E-2,1.732566595E0
6.927665750E-1,-1.269072592E-1,1.340849251E-1,1.303739190E0
7.027665750E-1,1.601994038E-1,2.342668176E-1,1.045953989E0
7.127665750E-1,3.581197560E-1,3.026837409E-1,8.126034737E-1
7.227665750E-1,4.650211632E-1,3.442225754E-1,5.926920176E-1
7.327665750E-1,4.827362597E-1,3.338378668E-1,3.953825235E-1
7.427665750E-1,4.332561791E-1,2.587014437E-1,2.188424766E-1
7.527665750E-1,3.440698385E-1,1.548543423E-1,6.307183951E-2
7.627665750E-1,2.579378486E-1,1.191187184E-2,-5.054909736E-2
7.727665750E-1,2.017382532E-1,-8.704829961E-2,-1.617265791E-1
7.827665750E-1,2.072360367E-1,-1.444696337E-1,-2.875648141E-1
7.927665750E-1,2.444988191E-1,-1.524108797E-1,-3.633120954E-1
8.027665750E-1,2.835941911E-1,-9.498954564E-2,-4.360050559E-1
8.127665750E-1,3.092505336E-1,2.168571576E-2,-5.080871582E-1
8.227665750E-1,3.269656301E-1,1.304197311E-1,-5.685628057E-1
8.327666080E-1,3.514002264E-1,2.092213482E-1,-6.259841323E-1
8.427666080E-1,4.033237696E-1,1.805106848E-1,-7.347181439E-1
8.527666080E-1,4.534147382E-1,8.643743396E-2,-7.756461501E-1
8.627666080E-1,5.102251768E-1,-2.596177347E-2,-7.512115240E-1
8.727666080E-1,5.377141237E-1,-1.805106848E-1,-6.992880106E-1
8.827665740E-1,5.096143484E-1,-3.582724631E-1,-7.249443531E-1
8.927665740E-1,4.570799172E-1,-4.847215712E-1,-8.245153427E-1
9.027665740E-1,4.503603876E-1,-5.170974135E-1,-9.399688840E-1
9.127665740E-1,5.261076689E-1,-4.792237878E-1,-1.048702955E0
9.227665740E-1,6.598871946E-1,-4.743368626E-1,-1.166599870E0
9.327665740E-1,8.028296232E-1,-4.810563922E-1,-1.281442523E0
9.427665740E-1,9.188940525E-1,-4.114177525E-1,-1.361465931E0
9.527665740E-1,1.019075990E0,-2.562579811E-1,-1.433547974E0
9.627665740E-1,1.105207920E0,-6.444628537E-2,-1.517236590E0
9.727665740E-1,1.118036151E0,8.704829961E-2,-1.660179019E0
9.827665740E-1,1.036180139E0,2.006692290E-1,-1.839162588E0
9.927665740E-1,7.594582438E-1,2.434297949E-1,-2.062739134E0
1.002766574E0,5.890268087E-1,1.725694388E-1,-2.201405525E0
1.012766574E0,5.181664228E-1,1.191187184E-2,-2.353511095E0
1.022766574E0,5.554292202E-1,-1.371392459E-1,-2.472018957E0
1.032766574E0,6.531676650E-1,-1.719585657E-1,-2.527607679E0
1.042766574E0,7.722864151E-1,-1.841758788E-1,-2.541657686E0
1.052766574E0,8.730791807E-1,-1.548543423E-1,-2.557540178E0
1.062766574E0,9.628763199E-1,-1.524108797E-1,-2.575865984E0
1.072766574E0,9.934195876E-1,-7.849618047E-2,-2.607020140E0
1.082766607E0,1.003193498E0,-5.589416996E-2,-2.674826145E0
1.092766607E0,8.895725012E-1,-9.865473956E-2,-2.716365099E0
1.102766607E0,7.704538107E-1,-1.860084683E-1,-2.762790680E0
1.112766607E0,6.446155310E-1,-2.556470931E-1,-2.742632151E0
1.122766607E0,6.140722632E-1,-4.053090811E-1,-2.629622221E0
1.132766573E0,6.201809645E-1,-5.439754725E-1,-2.418262720E0
1.142766573E0,7.124215961E-1,-8.549059033E-1,-2.106721401E0
1.152766573E0,7.594582438E-1,-9.758572578E-1,-2.000431061E0
1.162766573E0,7.747298479E-1,-1.013120055E0,-1.973552942E0
1.172766573E0,7.240280509E-1,-9.379835725E-1,-1.999209285E0
1.182766573E0,6.910412908E-1,-8.793405294E-1,-2.045634985E0
1.192766573E0,6.458373070E-1,-7.681630254E-1,-2.092060804E0
1.202766573E0,6.403394938E-1,-7.211264372E-1,-2.125658274E0
1.212766573E0,6.238461137E-1,-6.356052756E-1,-2.150092840E0
1.222766573E0,6.495024562E-1,-6.130032539E-1,-2.172694921E0
1.232766573E0,6.550002694E-1,-5.677992702E-1,-2.166586399E0
1.242766573E0,6.855435371E-1,-5.873469114E-1,-2.116495371E0
1.252766573E0,6.769914031E-1,-5.861251950E-1,-2.036472082E0
1.262766573E0,6.757696867E-1,-6.368269920E-1,-1.934457541E0
1.272766573E0,6.397286057E-1,-6.832527518E-1,-1.821447492E0
