"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.998712100E-2,-3.968565702E0,3.651096821E-1,1.652523041E0
3.998712100E-2,-3.917789698E0,4.137530327E-1,1.626848698E0
4.998712100E-2,-3.881343603E0,4.767608643E-1,1.546096325E0
5.998712100E-2,-3.894097090E0,5.628712177E-1,1.501481056E0
6.998712100E-2,-3.905637980E0,6.151323318E-1,1.562703609E0
7.998712100E-2,-3.929737806E0,6.648411751E-1,1.635968685E0
8.998712100E-2,-3.993057966E0,7.529611588E-1,1.587010384E0
9.998712100E-2,-4.070475578E0,7.727050781E-1,1.554310799E0
1.099871210E-1,-4.011033535E0,7.426924706E-1,1.523734093E0
1.199871210E-1,-3.935873508E0,7.582433224E-1,1.512234211E0
1.299871210E-1,-3.887226582E0,8.383727074E-1,1.434868336E0
1.399871210E-1,-3.849980354E0,9.444510937E-1,1.304934502E0
1.499871210E-1,-3.802144766E0,1.078897953E0,1.163434982E0
1.599871210E-1,-3.797341108E0,1.198751211E0,1.029962063E0
1.699871210E-1,-3.874985456E0,1.227039814E0,8.902168274E-1
1.799871210E-1,-3.968420982E0,1.199041367E0,7.766561508E-1
1.899871210E-1,-4.025418282E0,1.192283630E0,6.292853355E-1
1.999871210E-1,-4.080028534E0,1.192548513E0,4.758973122E-1
2.099871210E-1,-4.152918816E0,1.154064178E0,2.542085648E-1
2.199871210E-1,-4.243018150E0,1.105544806E0,4.732275009E-2
2.299871210E-1,-4.341023445E0,1.035370111E0,-1.614317894E-1
2.399871210E-1,-4.420531273E0,8.825521469E-1,-3.843793869E-1
2.499871210E-1,-4.511480331E0,7.574062347E-1,-5.369291306E-1
2.599871210E-1,-4.600580215E0,6.606526375E-1,-6.348652840E-1
2.699871210E-1,-4.697900295E0,5.600674152E-1,-7.073922157E-1
2.799871210E-1,-4.795609474E0,4.448304176E-1,-7.469859123E-1
2.899871210E-1,-4.892302036E0,2.967190742E-1,-7.791233063E-1
2.999871210E-1,-4.995733261E0,1.299312115E-1,-8.066754341E-1
3.099871210E-1,-5.092449665E0,-6.270647049E-2,-8.334336281E-1
3.199871210E-1,-5.207109451E0,-2.091481686E-1,-8.567104340E-1
3.299871210E-1,-5.339788437E0,-3.770639896E-1,-9.219908714E-1
3.399871210E-1,-5.462324142E0,-5.334658623E-1,-9.542245865E-1
3.499871210E-1,-5.551402092E0,-7.284326553E-1,-9.613182545E-1
3.599871210E-1,-5.626041412E0,-9.433400631E-1,-8.524487019E-1
3.699871210E-1,-5.663019180E0,-1.171118140E0,-5.877830982E-1
3.799871210E-1,-5.658838749E0,-1.412678003E0,-2.335202694E-1
3.899871210E-1,-5.617730141E0,-1.661627889E0,1.615560055E-1
3.999871210E-1,-5.620168209E0,-1.897477388E0,5.481972694E-1
4.099871210E-1,-5.603321075E0,-2.184896231E0,8.323855400E-1
4.199871210E-1,-5.577228546E0,-2.486985207E0,1.084388971E0
4.299871210E-1,-5.558903694E0,-2.812759876E0,1.308716774E0
4.399871210E-1,-5.517576218E0,-3.067332268E0,1.567012310E0
4.499871210E-1,-5.310548306E0,-3.361490726E0,1.820605278E0
4.599871210E-1,-5.034764290E0,-3.624322891E0,2.095925808E0
4.699871210E-1,-4.620017052E0,-3.876988888E0,2.356694698E0
4.799871210E-1,-4.081058025E0,-4.120578289E0,2.588521004E0
4.899870210E-1,-3.477027893E0,-4.390500069E0,2.812884569E0
4.999870210E-1,-3.068433762E0,-4.730863094E0,2.974895000E0
5.099870210E-1,-2.789910793E0,-5.044574261E0,3.073157310E0
5.199870210E-1,-2.539750576E0,-5.275972366E0,3.160840750E0
5.299870210E-1,-2.305792809E0,-5.511781693E0,3.287516117E0
5.399870210E-1,-2.031281948E0,-5.726654530E0,3.475329638E0
5.499870210E-1,-1.623664856E0,-5.952595711E0,3.799967766E0
5.599870210E-1,-1.119626999E0,-6.126633644E0,4.185146332E0
5.699870210E-1,-4.194736481E-1,-6.204720497E0,4.669945717E0
5.799870210E-1,3.233022690E-1,-6.250872612E0,5.121048450E0
5.899870210E-1,1.158605576E0,-6.289061069E0,5.542732239E0
5.999870210E-1,1.977029800E0,-6.229290485E0,5.919003963E0
6.099870210E-1,2.795009613E0,-6.127442837E0,6.228680134E0
6.199870210E-1,3.546068192E0,-6.069583893E0,6.500418663E0
6.299870210E-1,4.216766357E0,-6.011830807E0,6.734025002E0
6.399870210E-1,4.773313522E0,-5.922283649E0,6.918815613E0
6.499870210E-1,5.225586891E0,-5.811801910E0,7.032459736E0
6.599870210E-1,5.586641312E0,-5.674253941E0,7.110448360E0
6.699870210E-1,5.864935875E0,-5.508521557E0,7.150344849E0
6.799870210E-1,6.099942684E0,-5.343738079E0,7.176263809E0
6.899870210E-1,6.299871922E0,-5.184020519E0,7.224739552E0
6.999870210E-1,6.479858398E0,-5.062097073E0,7.273804665E0
7.099870210E-1,6.669213772E0,-4.997043133E0,7.331060410E0
7.199870210E-1,6.881054401E0,-4.982691765E0,7.395146370E0
7.299870210E-1,7.088518143E0,-5.023673058E0,7.474910736E0
7.399870210E-1,7.276387215E0,-5.071784973E0,7.580619812E0
7.499870210E-1,7.433735371E0,-5.076380730E0,7.750568390E0
7.599870210E-1,7.645378113E0,-5.026978493E0,7.987001896E0
7.699870210E-1,7.949038506E0,-4.853931427E0,8.326557159E0
7.799870210E-1,8.263786316E0,-4.611247063E0,8.720252037E0
7.899871210E-1,8.551942825E0,-4.252985477E0,9.132524490E0
7.999871210E-1,8.706457138E0,-3.869812965E0,9.465803146E0
8.099871210E-1,8.587940216E0,-3.412158489E0,9.680515289E0
8.199871210E-1,8.328406334E0,-3.012043476E0,9.775006294E0
8.299871210E-1,7.923039436E0,-2.566864967E0,9.759924889E0
8.399871210E-1,7.470935822E0,-2.066938400E0,9.665252686E0
8.499871210E-1,6.983905315E0,-1.534039974E0,9.468186378E0
8.599871210E-1,6.546467304E0,-9.961814880E-1,9.213821411E0
8.699871210E-1,6.173810482E0,-3.790216446E-1,8.881248474E0
8.799871210E-1,5.883439064E0,2.312121391E-1,8.551132202E0
8.899871210E-1,5.672759056E0,8.683609962E-1,8.213960648E0
8.999871210E-1,5.516687393E0,1.458094597E0,7.920630455E0
9.099871210E-1,5.394693375E0,2.009835720E0,7.667499542E0
9.199871210E-1,5.299474239E0,2.482424736E0,7.461285591E0
9.299871210E-1,5.234580040E0,2.899381638E0,7.287043095E0
9.399871210E-1,5.186386108E0,3.234915257E0,7.137164116E0
9.499871210E-1,5.126297951E0,3.476858377E0,7.015424728E0
9.599871210E-1,5.038266659E0,3.686806202E0,6.914449215E0
9.699871210E-1,4.928411007E0,3.849238634E0,6.800189972E0
9.799871210E-1,4.869124413E0,3.969436884E0,6.662869453E0
9.899871210E-1,4.860599518E0,4.090698242E0,6.484662533E0
9.999871210E-1,4.880530357E0,4.215775967E0,6.293831348E0
1.009987121E0,4.897287369E0,4.297936440E0,6.112690926E0
1.019987121E0,4.887412071E0,4.306875229E0,5.964571953E0
1.029987121E0,4.816638947E0,4.236225128E0,5.860162735E0
1.039987121E0,4.672173977E0,4.122423649E0,5.794553757E0
1.049987121E0,4.380285263E0,3.902683020E0,5.736984730E0
1.059987121E0,4.037879467E0,3.668490648E0,5.669968128E0
1.069987121E0,3.699912548E0,3.430803299E0,5.577112198E0
1.079987121E0,3.443930626E0,3.176877737E0,5.437530994E0
1.089987121E0,3.285144329E0,2.866823196E0,5.243538857E0
1.099987121E0,3.187706470E0,2.531075954E0,5.066556931E0
1.109987121E0,3.133791924E0,2.102697849E0,4.960080147E0
1.119987121E0,3.113173485E0,1.605529308E0,4.943246841E0
1.129987121E0,3.138952255E0,1.034021854E0,5.042037487E0
1.139987121E0,3.157637119E0,4.882650375E-1,5.192349434E0
1.149987154E0,3.207691669E0,-5.427074432E-2,5.358959198E0
1.159987154E0,3.276735306E0,-5.135073662E-1,5.479050636E0
1.169987154E0,3.446828842E0,-8.626670837E-1,5.513893127E0
1.179987154E0,3.622692108E0,-1.127429962E0,5.469136238E0
1.189987154E0,3.830559254E0,-1.323294163E0,5.337318420E0
1.199987154E0,4.075666428E0,-1.557586193E0,5.122863293E0
1.209987154E0,4.299904823E0,-1.836571217E0,4.791363239E0
1.219987154E0,4.438930988E0,-2.102235317E0,4.409474850E0
1.229987154E0,4.464785099E0,-2.389537811E0,3.967475414E0
1.239987154E0,4.416187286E0,-2.678689480E0,3.538473606E0
1.249987154E0,4.320697784E0,-2.969580650E0,3.146225452E0
1.259987154E0,4.237352848E0,-3.278325081E0,2.877667427E0
1.269987154E0,4.165758610E0,-3.619254112E0,2.811847925E0
1.279987154E0,4.122964859E0,-3.951735497E0,2.858188629E0
1.289987154E0,4.090358734E0,-4.260784149E0,3.067324162E0
1.299987154E0,4.040752888E0,-4.525931358E0,3.345084429E0
1.309987154E0,4.011542320E0,-4.783521175E0,3.669370174E0
1.319987154E0,4.054440498E0,-5.033877373E0,3.935466051E0
1.329987154E0,4.150427818E0,-5.338522434E0,4.106494427E0
1.339987154E0,4.196434975E0,-5.637782097E0,4.211516380E0
1.349987154E0,4.163341522E0,-5.962327957E0,4.308740139E0
1.359987154E0,4.058780670E0,-6.263998508E0,4.390686989E0
1.369987154E0,3.812619209E0,-6.533227921E0,4.485292435E0
1.379987154E0,3.507021904E0,-6.719936371E0,4.579976082E0
1.389987154E0,3.132426262E0,-6.641549110E0,4.666075706E0
1.399987154E0,2.775854111E0,-6.480955601E0,4.738835812E0
1.409987154E0,2.461520195E0,-6.165123463E0,4.800057411E0
1.419987154E0,2.222173691E0,-5.846879482E0,4.871454716E0
1.429987154E0,2.076016426E0,-5.537821293E0,4.968348503E0
1.439987154E0,1.995409966E0,-5.296135902E0,5.059631348E0
1.449987120E0,1.896593094E0,-5.133028030E0,5.142235756E0
1.459987120E0,1.716002464E0,-5.025616169E0,5.219604015E0
1.469987120E0,1.393073082E0,-4.963428497E0,5.276343346E0
1.479986953E0,1.025453568E0,-4.942104340E0,5.330199242E0
1.493720422E0,6.170396805E-1,-4.947809219E0,5.378219604E0
1.503720422E0,2.433013916E-1,-4.955979347E0,5.428098679E0
1.513720422E0,-1.370525360E-1,-4.903287411E0,5.441581249E0
1.523720422E0,-4.736833572E-1,-4.821857929E0,5.435770512E0
1.533720422E0,-7.614817619E-1,-4.639953136E0,5.383749485E0
1.543720422E0,-1.003715515E0,-4.451152325E0,5.328569412E0
1.553720422E0,-1.219605923E0,-4.237225533E0,5.259734631E0
1.563720422E0,-1.411715031E0,-4.018193245E0,5.192589760E0
1.573720422E0,-1.582069397E0,-3.812577724E0,5.152912617E0
1.583720422E0,-1.768905163E0,-3.631652355E0,5.154047012E0
1.593720422E0,-2.013763905E0,-3.486885071E0,5.214819431E0
1.603720422E0,-2.307572365E0,-3.394001722E0,5.304788589E0
1.613720422E0,-2.683762550E0,-3.337118626E0,5.417280674E0
1.623720422E0,-3.078345776E0,-3.329326153E0,5.514303684E0
1.633720422E0,-3.526299953E0,-3.350901842E0,5.599793434E0
1.643720422E0,-3.957235813E0,-3.380468130E0,5.659398079E0
1.653720422E0,-4.399094105E0,-3.441872597E0,5.655115604E0
1.663720422E0,-4.797851562E0,-3.520894051E0,5.616141319E0
1.673720422E0,-5.166707993E0,-3.623269796E0,5.530301094E0
1.683720422E0,-5.479731560E0,-3.741400957E0,5.415636063E0
1.693720422E0,-5.708540916E0,-3.872834921E0,5.295227051E0
1.703720422E0,-5.870546341E0,-3.985087872E0,5.201110840E0
1.713720422E0,-5.967014313E0,-4.088085651E0,5.154731274E0
1.723720422E0,-6.011743546E0,-4.195934772E0,5.123824120E0
1.733720422E0,-5.997831345E0,-4.310800076E0,5.124478817E0
1.743720422E0,-5.950881958E0,-4.407826424E0,5.131694794E0
1.753720422E0,-5.855381489E0,-4.503290653E0,5.139002800E0
1.763720422E0,-5.733838558E0,-4.585486889E0,5.136727810E0
1.773720422E0,-5.582579613E0,-4.653890610E0,5.092368603E0
1.783720588E0,-5.413524628E0,-4.701536179E0,5.020671844E0
1.793720588E0,-5.186015129E0,-4.784722328E0,4.917165279E0
