"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.100544000E-3,1.086967587E0,4.678270340E0,8.710405350E0
1.809554400E-2,1.022324085E0,4.678270340E0,8.645761490E0
2.809454400E-2,9.840168953E-1,4.733336926E0,8.602665901E0
3.809404400E-2,9.241618514E-1,4.793191910E0,8.538022995E0
4.809371000E-2,8.547300100E-1,4.838681698E0,8.473379135E0
5.809346000E-2,7.757213712E-1,4.867412090E0,8.427888870E0
6.809326000E-2,7.206547260E-1,4.879383087E0,8.415918350E0
7.809309300E-2,6.991068721E-1,4.869806290E0,8.461407661E0
8.809295000E-2,7.876923680E-1,4.860229492E0,8.564358711E0
9.809282500E-2,8.762778044E-1,4.876988888E0,8.655338287E0
1.080927130E-1,9.457096457E-1,4.888959885E0,8.722375870E0
1.180926130E-1,1.005564690E0,4.850652695E0,8.782231331E0
1.280925220E-1,1.043871999E0,4.786009312E0,8.827720642E0
1.380924380E-1,1.041477680E0,4.707000732E0,8.842085838E0
1.480923610E-1,1.003170490E0,4.642356873E0,8.822932243E0
1.580922890E-1,9.313444495E-1,4.589684486E0,8.763077736E0
1.680922220E-1,8.571242094E-1,4.556165695E0,8.691251755E0
1.780921590E-1,7.900865674E-1,4.551377296E0,8.578723907E0
1.880921000E-1,7.493851185E-1,4.570530891E0,8.461407661E0
1.980920440E-1,7.445967197E-1,4.625597477E0,8.332120895E0
2.080919910E-1,7.733271718E-1,4.702212334E0,8.212410927E0
2.180919410E-1,8.379706144E-1,4.788403511E0,8.099884033E0
2.280912260E-1,9.169792533E-1,4.862623692E0,8.013691902E0
2.380911800E-1,9.935936928E-1,4.929960728E0,7.968202591E0
2.480911360E-1,1.058237195E0,4.999392509E0,7.956231594E0
2.580910940E-1,1.113303781E0,5.068824291E0,7.989750385E0
2.680910540E-1,1.156399369E0,5.123890877E0,8.037634850E0
2.780910150E-1,1.189918280E0,5.164592266E0,8.095095634E0
2.880909770E-1,1.216254473E0,5.195716858E0,8.157344818E0
2.980909410E-1,1.223437071E0,5.212476254E0,8.238747597E0
3.080909060E-1,1.223437071E0,5.226841450E0,8.312967300E0
3.180908720E-1,1.225831270E0,5.224447250E0,8.399158478E0
3.280908720E-1,1.223437071E0,5.219658852E0,8.480561256E0
3.380908720E-1,1.211466074E0,5.207687855E0,8.549993515E0
3.480908720E-1,1.199495077E0,5.186140060E0,8.605060577E0
3.580908720E-1,1.189918280E0,5.166986465E0,8.629002571E0
3.680908720E-1,1.170764685E0,5.145438671E0,8.600272179E0
3.780908720E-1,1.146822572E0,5.126285076E0,8.504503250E0
3.880908720E-1,1.113303781E0,5.111919880E0,8.380004883E0
3.980908720E-1,1.074996591E0,5.104737282E0,8.219594002E0
4.080908720E-1,1.041477680E0,5.104737282E0,8.054393768E0
4.180908720E-1,1.012747288E0,5.111919880E0,7.879617214E0
4.280909050E-1,1.005564690E0,5.126285076E0,7.738358974E0
4.380909050E-1,1.031900883E0,5.143044472E0,7.623437405E0
4.480909050E-1,1.086967587E0,5.152621269E0,7.534852028E0
4.580909050E-1,1.163581967E0,5.159803867E0,7.479785442E0
4.680909050E-1,1.237802267E0,5.186140060E0,7.460631847E0
4.780909050E-1,1.304839969E0,5.207687855E0,7.474997044E0
4.880909050E-1,1.359906554E0,5.219658852E0,7.513304234E0
4.980909050E-1,1.383848548E0,5.226841450E0,7.558794022E0
5.080909050E-1,1.388636947E0,5.245995045E0,7.594707012E0
5.180909050E-1,1.376665950E0,5.289090633E0,7.621043205E0
5.280913710E-1,1.371877551E0,5.348946095E0,7.633014202E0
5.380913710E-1,1.383848548E0,5.461473465E0,7.649773598E0
5.480913710E-1,1.412579060E0,5.581183434E0,7.678503990E0
5.580913710E-1,1.474828243E0,5.708076000E0,7.726387978E0
5.680913710E-1,1.551442742E0,5.822998047E0,7.798214436E0
5.780913710E-1,1.620874524E0,5.928342819E0,7.898770809E0
5.880913710E-1,1.663970232E0,6.012139797E0,8.023268700E0
5.980913710E-1,1.654393315E0,6.074388981E0,8.205228806E0
6.080913710E-1,1.623268723E0,6.107907772E0,8.391976357E0
6.180913710E-1,1.551442742E0,6.110301971E0,8.612242699E0
6.280913710E-1,1.460463047E0,6.103119373E0,8.827720642E0
