"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.809554400E-2,1.473712362E-2,-5.726861767E-3,1.393536329E-1
3.243596300E-2,1.473712362E-2,-5.726861767E-3,1.393536329E-1
4.243596300E-2,1.473712362E-2,-5.726861767E-3,1.393536329E-1
5.243596300E-2,1.473712362E-2,-5.726861767E-3,1.393536329E-1
6.243596300E-2,-2.919172347E-1,4.799109995E-1,3.130684374E-3
7.243596300E-2,-2.803107798E-1,4.078288972E-1,-1.275181212E-2
8.243596300E-2,-2.540435791E-1,3.192534447E-1,-1.091921609E-2
9.243596300E-2,-2.125047445E-1,2.380083650E-1,-1.214094646E-2
1.024359630E-1,-1.324813962E-1,1.738675237E-1,-7.628180087E-2
1.124359630E-1,-4.879286140E-2,9.750936180E-2,-1.410335153E-1
1.224359630E-1,3.978259861E-2,7.246389240E-2,-1.892918646E-1
1.324359630E-1,1.265254617E-1,9.812022746E-2,-2.204459906E-1
1.424359630E-1,2.010510266E-1,1.103375331E-1,-2.338850349E-1
1.524359630E-1,2.609158158E-1,1.195005104E-1,-2.271655202E-1
1.624359630E-1,2.957351506E-1,1.671480089E-1,-2.088395506E-1
1.724359630E-1,3.244458139E-1,2.612212598E-1,-1.312596649E-1
1.824359630E-1,3.287218511E-1,3.161991239E-1,-6.589708477E-2
1.924359630E-1,3.287218511E-1,3.559053540E-1,-7.254024968E-3
2.024359630E-1,3.207806051E-1,3.577379584E-1,4.283692688E-2
2.124359630E-1,3.018437922E-1,3.070361316E-1,8.254316449E-2
2.224359630E-1,2.749657333E-1,2.270127982E-1,1.100321040E-1
2.324352630E-1,2.438115925E-1,1.298852265E-1,1.204168126E-1
2.424352630E-1,1.906663179E-1,1.809688285E-2,1.161407530E-1
2.524352630E-1,1.130864322E-1,-8.086328954E-2,1.094212383E-1
2.624352630E-1,3.741549561E-3,-1.450041384E-1,1.075886413E-1
2.724352630E-1,-1.275944710E-1,-1.492801905E-1,1.173624843E-1
2.824352630E-1,-2.711478174E-1,-7.231117040E-2,1.399645060E-1
2.924352630E-1,-4.049273133E-1,5.047274008E-2,1.760055423E-1
3.024352630E-1,-5.099961162E-1,1.616502106E-1,2.108248621E-1
3.124352630E-1,-5.747478604E-1,2.300671190E-1,2.328160107E-1
3.224352630E-1,-5.863542557E-1,2.441170216E-1,2.340377420E-1
3.324352630E-1,-5.344307423E-1,2.166280895E-1,2.218204439E-1
3.424352630E-1,-4.482987225E-1,1.983021349E-1,2.034944892E-1
3.524352630E-1,-3.365103900E-1,1.934152097E-1,1.845576614E-1
3.624352630E-1,-2.149482071E-1,1.964695305E-1,1.735620946E-1
3.724352630E-1,-9.582948685E-2,2.294562608E-1,1.625665128E-1
3.824352630E-1,6.795875728E-3,2.874884605E-1,1.515709460E-1
3.924352630E-1,8.071056753E-2,3.381902575E-1,1.442405581E-1
4.024352630E-1,1.259146035E-1,3.552944958E-1,1.430188268E-1
4.124352630E-1,1.460731477E-1,3.418554664E-1,1.454622895E-1
4.224352630E-1,1.491274834E-1,3.143665195E-1,1.466840208E-1
4.324352960E-1,1.344667077E-1,2.758820057E-1,1.485166103E-1
4.424352960E-1,1.075886413E-1,2.129628956E-1,1.411862224E-1
4.524352960E-1,8.009970188E-2,1.512655020E-1,1.198059469E-1
4.624352960E-1,6.116288155E-2,1.292743534E-1,8.071056753E-2
4.724352960E-1,4.100432992E-2,1.476003081E-1,8.017606102E-3
4.824352960E-1,3.489567712E-2,1.616502106E-1,-2.680171281E-2
4.924352960E-1,4.039346427E-2,1.714240611E-1,-4.879286140E-2
5.024352960E-1,6.482807547E-2,1.775327176E-1,-6.223189831E-2
5.124352960E-1,1.002582610E-1,1.921934783E-1,-6.589708477E-2
5.224352960E-1,1.417970955E-1,1.903608888E-1,-5.123632401E-2
5.324357620E-1,1.772272736E-1,1.488220394E-1,-1.824959926E-2
5.424357620E-1,2.010510266E-1,7.735081017E-2,2.084577642E-2
5.524357620E-1,2.120465934E-1,4.046982154E-3,4.650211707E-2
5.624357620E-1,2.126574665E-1,-5.581781268E-2,4.833471403E-2
5.724357620E-1,2.041053474E-1,-9.613491595E-2,3.733913973E-2
5.824357620E-1,1.973858327E-1,-1.101848185E-1,1.962404512E-2
5.924357620E-1,1.918880492E-1,-9.857837856E-2,-4.199698567E-3
6.024357620E-1,1.931097806E-1,-7.536549866E-2,-2.252565511E-2
6.124357620E-1,2.175443918E-1,-5.581781268E-2,-2.741257846E-2
6.224357620E-1,2.969568670E-1,-3.749185428E-2,-1.886046492E-2
6.324357620E-1,3.568216562E-1,-3.321579844E-2,-1.580613852E-2
6.424357620E-1,4.166864455E-1,-1.427897532E-2,-1.145372284E-3
6.524357620E-1,4.759403765E-1,3.947716579E-2,2.390010282E-2
6.624357620E-1,5.339725614E-1,1.072832122E-1,4.772384837E-2
6.724357620E-1,5.913938880E-1,1.537089646E-1,6.421720982E-2
6.824357620E-1,6.482043862E-1,1.671480089E-1,7.643451542E-2
6.924357620E-1,6.854671836E-1,1.335504204E-1,7.948884368E-2
7.024357620E-1,6.805802584E-1,3.642284125E-2,7.032585889E-2
7.124357620E-1,6.341544986E-1,-7.903069258E-2,5.138903856E-2
7.224357620E-1,5.529094338E-1,-1.627192348E-1,3.611740842E-2
7.324357280E-1,4.398993254E-1,-1.883755773E-1,3.000875562E-2
