"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.529934800E-2,1.876495600E0,2.597407818E0,-2.150075436E0
4.529934800E-2,1.932478428E0,2.683648109E0,-2.140936852E0
5.529934800E-2,1.952549577E0,2.690886021E0,-2.079121113E0
6.529934800E-2,2.027686357E0,2.633476734E0,-1.909561157E0
7.529934800E-2,2.122986794E0,2.540189266E0,-1.750047684E0
8.529934800E-2,2.104161263E0,2.572029114E0,-1.619349480E0
9.529934800E-2,2.025032997E0,2.552862644E0,-1.593255043E0
1.052993480E-1,1.938221216E0,2.521557331E0,-1.608286858E0
1.152993480E-1,1.797797680E0,2.591419697E0,-1.804827213E0
1.252993480E-1,1.675408006E0,2.660162449E0,-2.047875404E0
1.352993480E-1,1.651631951E0,2.620678902E0,-2.160007000E0
1.452993480E-1,1.769421935E0,2.455971718E0,-2.123311520E0
1.552993480E-1,1.844830394E0,2.268735409E0,-2.109144688E0
1.652993480E-1,2.024789095E0,2.316411018E0,-2.091872215E0
1.752993480E-1,2.072408199E0,2.330714226E0,-2.082580566E0
1.852993480E-1,2.067103863E0,2.292161942E0,-2.120331287E0
1.952993480E-1,1.951908946E0,2.275257111E0,-2.057440281E0
2.052993480E-1,1.769891739E0,2.280307770E0,-1.877854824E0
2.152993480E-1,1.651063800E0,2.354355335E0,-1.770095348E0
2.252993480E-1,1.393313289E0,2.446485996E0,-1.722449780E0
2.352993480E-1,1.286431193E0,2.484205723E0,-1.832567692E0
2.452993480E-1,1.248040557E0,2.499464035E0,-1.994054317E0
2.552993480E-1,1.232242942E0,2.466958046E0,-2.073201180E0
2.652993480E-1,1.347034812E0,2.410287380E0,-2.176409721E0
2.752993480E-1,1.434934378E0,2.308153152E0,-2.151899815E0
2.852993480E-1,1.634874821E0,2.248346806E0,-2.127414703E0
2.952993480E-1,1.661013961E0,2.254104137E0,-2.149154186E0
3.052993480E-1,1.674944401E0,2.374538422E0,-2.106582165E0
3.152993480E-1,1.662995815E0,2.447242737E0,-2.042354107E0
3.252993480E-1,1.677152753E0,2.389339447E0,-2.231372833E0
3.352993480E-1,1.640740395E0,2.284821510E0,-2.503199100E0
3.452993480E-1,1.785813212E0,1.471423626E0,-3.724173546E0
3.552993480E-1,1.562240124E0,1.573423386E0,-4.004259586E0
3.652993480E-1,1.130321026E0,2.039322853E0,-3.189705372E0
3.752993480E-1,1.119085789E0,2.269699097E0,-2.884242535E0
3.852993480E-1,9.809746742E-1,2.798905373E0,-2.079411507E0
3.952993480E-1,7.876257896E-1,3.233594418E0,-1.809392452E0
4.052993480E-1,7.545130253E-1,3.994375229E0,-7.858724594E-1
4.152993480E-1,3.842427731E-1,4.477175236E0,-2.180309296E-1
4.252993480E-1,1.432423592E-1,4.602026463E0,2.515125275E-2
4.352993480E-1,-6.865024567E-3,4.170850754E0,-2.950525284E-1
4.452993480E-1,3.376357555E-1,3.017260551E0,-1.828518867E0
4.552993480E-1,3.919141293E-1,2.471064091E0,-2.694952488E0
