"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.473331000E-2,8.865407705E-1,4.003192425E0,8.835497856E0
3.473331000E-2,8.392825127E-1,3.907479286E0,8.767900467E0
4.473331000E-2,7.286145091E-1,3.998406649E0,8.962317467E0
5.473331000E-2,5.270192027E-1,4.079164505E0,9.093324661E0
6.473331000E-2,2.344966233E-1,4.155136585E0,9.314062119E0
7.473331000E-2,2.584248483E-1,3.997210264E0,9.439086914E0
8.473331000E-2,7.172485590E-1,3.808177233E0,9.649655342E0
9.473331000E-2,6.735795736E-1,3.923032761E0,9.653842926E0
1.047333100E-1,6.155536175E-1,4.023531437E0,9.805787086E0
1.147333100E-1,6.101697683E-1,3.918845177E0,9.996614456E0
1.247333100E-1,8.632107973E-1,3.781257868E0,1.021496010E1
1.347333100E-1,1.058824062E0,3.725026608E0,1.043689442E1
1.447333100E-1,1.048654556E0,3.658625841E0,1.058943653E1
1.547333100E-1,9.966106415E-1,3.567698479E0,1.061755180E1
1.647333100E-1,9.732806087E-1,3.428316593E0,1.048415279E1
1.747333100E-1,9.086744189E-1,3.202793121E0,1.015454102E1
1.847333100E-1,7.046862841E-1,3.081955671E0,9.813564301E0
1.947333100E-1,4.570291340E-1,3.061616659E0,9.567103386E0
2.047333100E-1,8.374879509E-2,3.179463148E0,9.419346809E0
2.147333100E-1,-1.698904037E-1,3.273979664E0,9.535398483E0
2.247333100E-1,-2.327020019E-1,3.250649452E0,9.706484795E0
2.347333100E-1,-2.949153781E-1,3.107080221E0,9.801599503E0
2.447333100E-1,-5.569294691E-1,2.800200701E0,9.842277527E0
2.547333100E-1,-6.281159520E-1,2.661417007E0,9.879964828E0
2.647333100E-1,-6.849454641E-1,2.569891453E0,9.807581902E0
2.747333100E-1,-5.838487148E-1,2.603390932E0,9.541379929E0
2.847333100E-1,-5.593222976E-1,2.703291416E0,9.226723671E0
2.947333100E-1,-6.340979934E-1,2.625524759E0,8.767900467E0
3.047333100E-1,-7.609176040E-1,2.571087837E0,8.227122307E0
3.147333100E-1,-9.882357717E-1,2.621935368E0,7.661220074E0
3.247333100E-1,-1.250249863E0,2.763111830E0,7.208976269E0
3.347333100E-1,-1.412363529E0,2.915056229E0,6.939784050E0
3.447333100E-1,-1.473978758E0,3.053241730E0,6.695117950E0
3.547333100E-1,-1.521835208E0,3.157927752E0,6.584449768E0
3.647333100E-1,-1.479362607E0,3.239283562E0,6.651448727E0
3.747333100E-1,-1.341177106E0,3.259024382E0,6.715456963E0
3.847333100E-1,-1.121037364E0,3.212364435E0,6.780063152E0
3.947333100E-1,-9.158528447E-1,3.150749207E0,6.859025955E0
4.047333100E-1,-7.345965505E-1,3.161516905E0,7.099504948E0
4.147333100E-1,-6.873382926E-1,3.162115097E0,7.271788120E0
4.247333100E-1,-7.411768436E-1,3.148356438E0,7.524230957E0
4.347333100E-1,-8.464609981E-1,3.071786165E0,7.738388538E0
4.447333100E-1,-9.577272534E-1,2.971885681E0,8.056633949E0
4.547333100E-1,-1.048056364E0,2.857030153E0,8.151748657E0
4.647333100E-1,-1.130010486E0,2.828316450E0,8.327022552E0
4.747333100E-1,-1.265803218E0,3.138785124E0,8.511270523E0
4.847333100E-1,-1.365703583E0,3.047857761E0,8.567501068E0
4.947333100E-1,-1.303490162E0,2.876172781E0,8.615956306E0
5.047333100E-1,-1.220937729E0,2.656033039E0,8.526823044E0
5.147333100E-1,-1.230509043E0,2.622533560E0,8.502895355E0
5.247333100E-1,-1.273579836E0,2.870789051E0,8.291728973E0
5.347333100E-1,-1.159920812E0,3.029313564E0,8.393424034E0
5.447333100E-1,-9.595218897E-1,3.063411236E0,8.490931511E0
5.547333100E-1,-6.777670383E-1,3.064607620E0,8.603992462E0
5.647333100E-1,-4.342973232E-1,3.084946632E0,8.645268440E0
