"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.800811600E-2,2.856431961E0,7.709674358E0,4.983053207E0
2.017537700E-2,2.837289333E0,7.738388538E0,4.992026329E0
2.234263800E-2,2.846860647E0,7.771887779E0,4.987240791E0
2.446654700E-2,2.874976397E0,7.781459332E0,5.030909538E0
2.658827500E-2,2.870190859E0,7.800601959E0,5.044668198E0
2.871304100E-2,2.889333248E0,7.829315662E0,5.083551884E0
3.085065500E-2,2.922234535E0,7.844270706E0,5.126622677E0
3.296991800E-2,2.936591625E0,7.882555962E0,5.179264545E0
3.509923000E-2,2.994019270E0,7.892127514E0,5.199005604E0
3.722486100E-2,3.017947674E0,7.892725468E0,5.222933769E0
3.935211900E-2,3.060420275E0,7.883154392E0,5.252245903E0
4.147051800E-2,3.113062143E0,7.873582840E0,5.281557560E0
4.360776400E-2,3.117847919E0,7.869395256E0,5.343770981E0
4.573563400E-2,3.189034462E0,7.869395256E0,5.397011280E0
4.786352300E-2,3.189034462E0,7.865208149E0,5.501697540E0
4.998683500E-2,3.226721287E0,7.893921852E0,5.602794170E0
5.211303500E-2,3.240479946E0,7.913662910E0,5.688337803E0
5.423477900E-2,3.273979664E0,7.932805061E0,5.727221012E0
5.635148900E-2,3.302693367E0,7.971090317E0,5.732006550E0
5.849011000E-2,3.312264681E0,7.985447407E0,5.717649937E0
6.061506900E-2,3.345764160E0,8.004590034E0,5.651248932E0
6.274411900E-2,3.345764160E0,8.033304214E0,5.575276852E0
6.486654400E-2,3.375076294E0,8.033304214E0,5.489135265E0
6.699118800E-2,3.370290756E0,8.056633949E0,5.403591633E0
6.910865000E-2,3.360719442E0,8.066205025E0,5.312664509E0
7.122845300E-2,3.342175007E0,8.070392609E0,5.250451088E0
7.337042000E-2,3.332603693E0,8.089534760E0,5.178666592E0
7.549498300E-2,3.342175007E0,8.084749222E0,5.164309502E0
7.761258800E-2,3.327818155E0,8.094321251E0,5.116453171E0
7.974778100E-2,3.328416348E0,8.099106789E0,5.097310543E0
8.187296400E-2,3.337987661E0,8.089534760E0,5.087738991E0
8.400222600E-2,3.333201885E0,8.089534760E0,5.092525005E0
8.612480500E-2,3.346960783E0,8.094321251E0,5.111667156E0
8.825104600E-2,3.351746321E0,8.075178146E0,5.140381336E0
9.037703300E-2,3.394817114E0,8.080561638E0,5.212764263E0
9.250373300E-2,3.404388428E0,8.090133667E0,5.260620594E0
9.462543600E-2,3.413361549E0,8.070990562E0,5.380261898E0
9.674365100E-2,3.436691523E0,8.109873772E0,5.461617470E0
9.887613800E-2,3.464807272E0,8.138587952E0,5.552545071E0
1.009923900E-1,3.474378586E0,8.196015358E0,5.590231895E0
1.031339510E-1,3.468994617E0,8.258229256E0,5.638088226E0
1.052572620E-1,3.454637766E0,8.344370842E0,5.666203976E0
1.073834630E-1,3.439682484E0,8.416155815E0,5.723033428E0
1.094968660E-1,3.443870068E0,8.473583221E0,5.770890236E0
1.116348260E-1,3.453441381E0,8.531609535E0,5.861817360E0
