"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.200458298E-3,-1.881128798E0,9.184788805E-1,2.901539850E0
1.915445831E-2,-1.910517196E0,8.292863300E-1,2.874333925E0
2.910845832E-2,-2.031739917E0,5.817102492E-1,2.902857227E0
3.906245832E-2,-1.845299984E0,4.220897403E-1,3.103116762E0
4.901645833E-2,-1.249019642E0,2.077767152E-1,3.402857316E0
5.897045828E-2,-5.752113613E-1,2.420051461E-1,3.623772140E0
6.892445829E-2,-2.306849366E-1,5.227027801E-1,3.607433850E0
7.887845830E-2,-3.359842274E-1,1.009246086E0,3.149976933E0
8.883245831E-2,-1.100229931E0,1.507284726E0,2.869507048E0
9.878645831E-2,-2.013030288E0,2.175880799E0,2.549597694E0
1.087404583E-1,-1.480916999E0,2.851175150E0,2.642778922E0
1.186944583E-1,-1.531534006E0,2.857408282E0,2.447746214E0
1.286484583E-1,-1.589272630E0,2.131340511E0,2.013156003E0
1.386024583E-1,-1.723509206E0,1.249152667E0,1.689639502E0
1.485564583E-1,-1.849924839E0,8.707463050E-1,1.947922711E0
1.585104583E-1,-2.723608200E0,4.941788927E-1,1.775752616E0
1.684644583E-1,-2.821206123E0,3.411946812E-1,1.915034462E0
1.784184583E-1,-2.200434719E0,5.248375985E-1,2.071032913E0
1.883724583E-1,-1.151129066E0,5.496514276E-1,1.280939008E0
1.983264583E-1,3.058725286E-1,-4.093363783E-1,4.705921018E-1
2.082804583E-1,-9.860919893E-2,-8.829105601E-1,-2.846629232E-1
2.182344583E-1,-5.877963236E-1,-7.331914338E-1,-9.070727170E-1
2.281884583E-1,-7.450039789E-2,-3.995212421E-2,-1.449532946E0
2.381424583E-1,-2.034757957E-2,3.743027857E-1,-3.445655426E0
2.480964583E-1,-1.627572477E-3,4.851357351E-1,-5.579483927E0
2.580504583E-1,5.108945473E-1,1.688446377E-1,-7.071230262E0
2.680044583E-1,1.630013689E0,-2.948731850E-1,-7.700810496E0
2.779584583E-1,2.329435553E0,-1.103488731E0,-7.800634162E0
2.879124583E-1,2.178218808E0,-2.012645688E0,-8.013600866E0
2.978664583E-1,1.792519507E0,-2.450019173E0,-8.416405612E0
3.078204583E-1,1.811354119E0,-2.317555326E0,-8.838947634E0
3.177744583E-1,2.031502081E0,-2.239163752E0,-8.912624890E0
3.277284583E-1,1.844372615E0,-3.004444413E0,-6.909055982E0
3.376824583E-1,1.097580704E0,-4.566894695E0,-2.990191240E0
3.476364583E-1,1.991949029E-1,-4.389337852E0,-2.694553678E0
3.575904583E-1,-5.549007654E-1,-4.022146158E0,-2.853917786E0
3.675444583E-1,-8.194261703E-1,-3.635197891E0,-3.137003131E0
3.774984583E-1,-1.245135337E-1,-3.263448000E0,-2.484326395E0
3.874524583E-1,1.222355754E0,-3.804493788E0,-2.360656614E0
3.974064583E-1,2.719779151E0,-4.044133735E0,-2.594280946E0
4.073604583E-1,4.254834935E0,-4.289791052E0,-2.296021492E0
4.173144583E-1,5.714886730E0,-4.601686213E0,-1.785474781E0
4.272684583E-1,6.147832704E0,-4.872347686E0,-8.061912900E-1
4.372224583E-1,5.902747244E0,-3.530663124E0,1.368798101E-1
4.471764583E-1,4.784069348E0,-1.610022059E0,6.235277814E-1
4.571304583E-1,2.639469106E0,-1.347772683E0,1.076139110E0
4.670844583E-1,1.001221075E0,-1.815454625E0,1.030441951E0
4.770384583E-1,1.517113018E0,-1.085928226E0,1.295617273E0
4.869924583E-1,3.633021265E0,5.835339957E-1,1.667984338E0
4.969464583E-1,5.031164203E0,7.812976465E-1,7.507070607E-1
5.069004583E-1,6.573800025E0,3.116060159E-1,-4.188173461E-1
5.168544583E-1,7.886632086E0,2.492597866E-1,-2.279155199E0
5.268084583E-1,7.227349166E0,-2.582400866E-1,-3.971732342E0
5.367624583E-1,4.726588879E0,-1.511150466E0,-4.908106041E0
5.467164583E-1,1.644605855E0,-4.552028149E0,-3.822582150E0
5.566704583E-1,1.473330968E0,-7.602517047E0,-2.794624096E-1
5.666244583E-1,3.194697023E0,-5.714451697E0,2.098295556E0
5.765784583E-1,4.646444018E0,-3.977929513E0,1.977778594E0
