"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.735458325E-3,-5.209466858E0,4.443210297E0,1.136766083E1
1.168945833E-2,-5.171595612E0,4.450545044E0,1.143816422E1
2.164345828E-2,-5.199886780E0,4.221221924E0,1.144115799E1
3.159745829E-2,-5.125491486E0,3.998485107E0,1.159249329E1
4.155145830E-2,-4.691693573E0,3.778292999E0,1.187660248E1
5.150545831E-2,-3.914509735E0,3.608396301E0,1.222058716E1
6.145945832E-2,-3.322041779E0,3.715274048E0,1.238030502E1
7.141345832E-2,-3.164569244E0,4.064048767E0,1.223226288E1
8.136745833E-2,-3.398233337E0,4.574187927E0,1.163620239E1
9.132145828E-2,-4.697232056E0,5.112019501E0,1.151839737E1
1.012754583E-1,-4.977449341E0,5.869145050E0,1.115001343E1
1.112294583E-1,-4.712949371E0,6.366111603E0,1.125659180E1
1.211834583E-1,-4.872218170E0,6.098318481E0,1.084554657E1
1.311374583E-1,-5.135370941E0,5.199138336E0,1.035950729E1
1.410914583E-1,-5.151237946E0,4.467908936E0,1.026235931E1
1.510454583E-1,-5.676795044E0,4.115092621E0,1.047461792E1
1.609994583E-1,-6.436016235E0,3.639681244E0,1.028511200E1
1.709534583E-1,-6.143973541E0,3.526516571E0,1.067400330E1
1.809074583E-1,-5.307512970E0,3.598965912E0,1.055080948E1
1.908614583E-1,-3.787723389E0,3.066972198E0,9.756710815E0
2.008154583E-1,-2.601739655E0,1.957030334E0,9.155710602E0
2.107694583E-1,-3.089575195E0,1.547332306E0,8.573571167E0
2.207234583E-1,-2.649490356E0,1.672322388E0,8.243507538E0
2.306774583E-1,-1.781295776E0,2.172582092E0,7.417225800E0
2.406314583E-1,-1.469793549E0,2.255210266E0,5.216801605E0
2.505854583E-1,-1.061293030E0,2.122735748E0,3.367397461E0
2.605394583E-1,-2.445913696E-1,1.740430756E0,2.176024933E0
2.704934583E-1,7.987390137E-1,1.224453735E0,1.819616089E0
2.804474583E-1,9.614506531E-1,4.188290405E-1,1.671124878E0
2.904014583E-1,4.182302856E-1,-2.911445618E-1,1.333726501E0
