"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.283335198E-5,-3.899091797E0,4.369264069E0,8.947792969E0
9.976833360E-3,-3.776945801E0,4.561464386E0,8.781788177E0
1.992983336E-2,-3.880081329E0,4.543501740E0,8.748407593E0
2.988383337E-2,-4.252955933E0,4.363875275E0,8.994645538E0
3.983783338E-2,-4.670288086E0,4.230203247E0,9.189839630E0
4.979083338E-2,-4.708009644E0,4.159250793E0,9.542206879E0
5.974483333E-2,-4.554279327E0,4.079766083E0,9.777367859E0
6.969883334E-2,-4.499193878E0,3.880081329E0,9.965975647E0
7.965283334E-2,-4.043541412E0,3.671714630E0,1.013991394E1
8.960583335E-2,-3.719016266E0,3.528761902E0,1.011925690E1
9.955983335E-2,-3.480562134E0,3.656895447E0,1.004516098E1
1.095138334E-1,-3.977828064E0,3.660937042E0,9.940378876E0
1.194668334E-1,-4.546196136E0,3.701053619E0,9.807155914E0
1.294208334E-1,-4.114793243E0,3.991300049E0,1.025442581E1
1.393748333E-1,-4.198020172E0,3.929328918E0,1.041549088E1
1.493288333E-1,-4.254602509E0,3.659589844E0,1.055006104E1
1.592818333E-1,-3.863615570E0,3.503015442E0,1.079046112E1
1.692358333E-1,-4.084556122E0,3.089874573E0,1.090392517E1
1.791898333E-1,-4.229305115E0,2.694995728E0,1.097622482E1
1.891428333E-1,-3.576213226E0,2.689307556E0,1.114941467E1
1.990968334E-1,-3.084336090E0,2.539469147E0,1.096933914E1
2.090508334E-1,-3.109483795E0,2.159559174E0,1.074076447E1
2.190038334E-1,-3.132835236E0,2.118544464E0,1.045426025E1
2.289578334E-1,-3.084934845E0,2.333347778E0,1.018556900E1
2.389118333E-1,-3.085982666E0,2.473606110E0,1.014949402E1
2.488658333E-1,-3.465443573E0,2.665956116E0,1.023930725E1
2.588188333E-1,-4.014052734E0,2.862048340E0,1.041189835E1
2.687728333E-1,-3.710484009E0,3.005599823E0,1.064376617E1
2.787268333E-1,-3.749103699E0,2.645149384E0,1.091769653E1
2.886798333E-1,-3.477718048E0,2.260299683E0,1.094673615E1
2.986338334E-1,-2.901715851E0,1.891915741E0,1.097951797E1
3.085878334E-1,-2.581980743E0,1.592238922E0,1.072564590E1
3.185418334E-1,-2.416125641E0,1.438957672E0,1.024664200E1
3.284948334E-1,-2.301763458E0,1.417552185E0,9.703122253E0
3.384488333E-1,-2.215542755E0,1.571132813E0,9.189689941E0
3.483984583E-1,-2.197131042E0,1.744023285E0,8.771759033E0
3.583514583E-1,-2.339185638E0,1.927391968E0,8.506360931E0
3.683054583E-1,-2.621498566E0,2.121538239E0,8.415050812E0
3.782594583E-1,-2.859353943E0,2.199226685E0,8.223000183E0
3.882134584E-1,-2.815046082E0,2.025887146E0,7.890541534E0
3.981664584E-1,-2.422262878E0,1.758992157E0,8.400980072E0
4.081204584E-1,-2.066003723E0,1.773811340E0,8.982670441E0
4.180744584E-1,-2.210153961E0,1.657203827E0,8.571176147E0
4.280274584E-1,-1.857337646E0,1.371298370E0,8.284671936E0
4.379814583E-1,-1.114881592E0,1.128054199E0,8.175099792E0
4.479354583E-1,-6.011499023E-1,9.147477722E-1,7.965984650E0
