"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.526668958E0,7.587994337E-1,5.259447172E-2,-1.257635355E0
1.536622958E0,7.870007157E-1,2.274842560E-2,-1.230527282E0
1.546576958E0,7.170045972E-1,1.227003261E-1,-1.154296160E0
1.556529958E0,5.999707580E-1,2.927771509E-1,-1.046629548E0
1.566483958E0,4.778488576E-1,4.695937335E-1,-9.351397753E-1
1.576437958E0,4.156786203E-1,5.482715964E-1,-8.212800026E-1
1.586390958E0,4.193774760E-1,4.404617548E-1,-7.156305313E-1
1.596344958E0,4.964640737E-1,1.215041429E-1,-6.221308708E-1
1.606298958E0,6.145739555E-1,-3.451413214E-1,-6.163217425E-1
1.616252958E0,8.286051154E-1,-8.248621821E-1,-6.563597918E-1
1.626205958E0,1.059322357E0,-1.336538196E0,-7.048143744E-1
1.636159958E0,1.215250015E0,-1.834205747E0,-7.648673058E-1
1.646113958E0,1.224485636E0,-2.166476727E0,-8.008614779E-1
1.656067958E0,1.095026731E0,-2.283118725E0,-7.748569846E-1
1.666020958E0,8.165948391E-1,-2.126832962E0,-6.806783080E-1
1.675974958E0,4.717426896E-1,-1.724371672E0,-5.257773995E-1
1.685928958E0,1.119994074E-1,-1.123483181E0,-3.145701289E-1
1.695881958E0,-2.400375754E-1,-4.410487413E-1,-7.037248462E-2
1.705835958E0,-5.493077636E-1,1.541251391E-1,1.777526438E-1
1.715789958E0,-7.929570079E-1,5.992914438E-1,4.246743023E-1
1.725743958E0,-9.964177608E-1,8.729264140E-1,6.350216269E-1
1.735696958E0,-1.199969530E0,1.072709918E0,7.802657485E-1
1.745650958E0,-1.410534978E0,1.357862353E0,8.669561744E-1
1.755604958E0,-1.636820793E0,1.606347919E0,9.339135885E-1
1.765557958E0,-1.880259275E0,1.763478875E0,9.720098376E-1
1.775511958E0,-2.054961443E0,1.709855914E0,9.692406058E-1
1.785465958E0,-2.041191816E0,1.356232643E0,9.340234995E-1
1.795419958E0,-1.729713321E0,7.445328236E-1,8.499055505E-1
1.805372958E0,-1.086497068E0,1.249750406E-1,7.872645855E-1
1.815326958E0,-3.101490140E-1,-1.053412482E-1,7.648260593E-1
1.825280958E0,2.557167709E-1,-3.823357821E-2,8.038504124E-1
1.835233958E0,4.299899638E-1,1.992630661E-1,9.266431332E-1
1.845187958E0,2.884203196E-1,6.313252449E-1,1.087729454E0
1.855141958E0,-5.206144229E-2,1.161755204E0,1.214267135E0
1.865095958E0,-4.355856478E-1,1.735032558E0,1.252215624E0
1.875048958E0,-7.333487868E-1,2.244611740E0,1.194900513E0
1.885002958E0,-8.711173534E-1,2.611124754E0,1.100792050E0
1.894956958E0,-8.172124028E-1,2.726477623E0,9.961531162E-1
1.904910958E0,-5.875517726E-1,2.594310999E0,8.981459141E-1
1.914863958E0,-1.987579763E-1,2.293203831E0,8.232783675E-1
1.924817958E0,2.850771248E-1,1.830482006E0,7.745465040E-1
1.934771958E0,7.648239136E-1,1.237433910E0,7.599116564E-1
1.944724958E0,1.109562874E0,6.174555421E-1,7.597598433E-1
1.954678958E0,1.211343288E0,4.172768444E-2,7.595638633E-1
1.964632958E0,1.086635709E0,-4.096059501E-1,7.118123174E-1
1.974586958E0,8.248114586E-1,-6.363881230E-1,5.816416144E-1
1.984539958E0,5.078007579E-1,-6.296833158E-1,3.924251199E-1
1.994493958E0,2.117802054E-1,-4.256931543E-1,1.781507581E-1
2.004447958E0,-2.208782360E-3,-5.235444754E-2,1.361905597E-2
2.014400958E0,-1.180275008E-1,3.652815223E-1,-2.635093033E-2
2.024354958E0,-1.083192080E-1,7.466496825E-1,4.101559147E-2
2.034308958E0,2.572326921E-2,1.050872207E0,1.596743912E-1
2.044262958E0,2.415160090E-1,1.237200499E0,2.880675495E-1
2.054215958E0,4.925303161E-1,1.276146531E0,4.098996818E-1
2.064169958E0,7.446812987E-1,1.171103358E0,5.160670877E-1
2.074123958E0,9.873268604E-1,9.244217873E-1,5.884515643E-1
2.084077958E0,1.206502318E0,5.506721735E-1,6.038129330E-1
2.094030958E0,1.418187261E0,1.311807781E-1,5.629057288E-1
2.103984958E0,1.581717610E0,-2.797470987E-1,5.000567436E-1
2.113938958E0,1.666248560E0,-5.750581026E-1,4.291418195E-1
2.123891958E0,1.665251970E0,-6.988357306E-1,3.616937995E-1
2.133845958E0,1.587793469E0,-6.417338252E-1,2.898857892E-1
2.143799958E0,1.453742743E0,-5.343387127E-1,1.909722686E-1
2.153753958E0,1.300655484E0,-3.435437381E-1,9.209670871E-2
2.163706958E0,1.096380115E0,-2.023160458E-1,-8.330823854E-3
2.173660958E0,8.498876691E-1,-9.279257059E-2,-8.202511072E-2
2.183614958E0,5.707116723E-1,4.809130728E-2,-1.104213297E-1
2.193568958E0,2.588733733E-1,1.786551028E-1,-9.124533832E-2
2.203521958E0,-7.561353594E-2,3.677608371E-1,-5.910337716E-2
2.213475958E0,-4.395410419E-1,4.890519381E-1,-3.064714745E-2
2.223429958E0,-7.343135476E-1,5.832426548E-1,1.498691551E-2
2.233382958E0,-9.448026419E-1,5.735671520E-1,1.853048988E-2
2.243336958E0,-1.061506391E0,5.356570482E-1,-5.761000793E-3
2.253290958E0,-1.113462329E0,4.729384482E-1,-4.288314655E-2
2.263244958E0,-1.087528229E0,3.241130412E-1,-5.591426045E-2
2.273197958E0,-1.006134033E0,2.277607918E-1,3.829432279E-2
2.283151958E0,-1.006554127E0,9.299419075E-2,9.422416240E-2
2.293105958E0,-1.072881460E0,-6.980665773E-2,7.908833027E-2
2.303058958E0,-1.185570478E0,-2.619409561E-1,3.623966500E-2
2.313012958E0,-1.354501843E0,-5.564225316E-1,-3.858175874E-2
2.322966958E0,-1.503282785E0,-8.501822352E-1,-1.325830966E-1
2.332920958E0,-1.560645223E0,-1.125790715E0,-2.336216718E-1
2.342873958E0,-1.483342409E0,-1.325582862E0,-3.358268738E-1
2.352830875E0,-1.293412685E0,-1.330584407E0,-4.242449701E-1
2.362784875E0,-1.153940797E0,-1.197699070E0,-4.535836875E-1
2.372738875E0,-1.115290642E0,-9.132091999E-1,-4.355763495E-1
2.382691875E0,-1.178817153E0,-5.804554820E-1,-4.123400152E-1
