"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.976777500E-2,-7.403686643E-1,-2.370157093E-1,7.261660695E-1
3.976777500E-2,-7.548767328E-1,-3.732386529E-1,7.276932001E-1
4.976777500E-2,-7.218900323E-1,-5.789475441E-1,7.148650289E-1
5.976777500E-2,-6.513350606E-1,-6.666067243E-1,7.139487267E-1
6.976777500E-2,-5.357288122E-1,-7.481572032E-1,6.899722815E-1
7.976777500E-2,-3.544545472E-1,-7.043276429E-1,6.339253783E-1
8.976777500E-2,-1.840231568E-1,-6.349944472E-1,5.621487498E-1
9.976777500E-2,2.046398632E-2,-5.548183322E-1,4.486805201E-1
1.097677750E-1,1.776090711E-1,-5.331326723E-1,3.463605940E-1
1.197677750E-1,2.286163121E-1,-4.053090811E-1,3.242167234E-1
1.297677750E-1,2.200642079E-1,-3.371976018E-1,3.326161206E-1
1.397677750E-1,1.531744599E-1,-3.274237812E-1,3.568980098E-1
1.497677750E-1,4.718934000E-2,-3.930917978E-1,4.227187634E-1
1.597677750E-1,-6.123924255E-2,-4.378376603E-1,5.117523670E-1
1.697677750E-1,-2.171625942E-1,-4.280638099E-1,6.250678897E-1
1.797677750E-1,-3.926336467E-1,-3.000875413E-1,7.147123218E-1
1.897677750E-1,-5.326744914E-1,-1.320996135E-1,7.825183868E-1
1.997677750E-1,-6.679811478E-1,1.160643995E-2,8.611672521E-1
2.097677750E-1,-7.374670506E-1,7.131851465E-2,9.341656566E-1
2.197677750E-1,-7.486153841E-1,1.275181174E-1,1.006095052E0
2.297677750E-1,-7.318165898E-1,2.444988191E-1,1.058323979E0
2.397677750E-1,-6.809620261E-1,4.612032473E-1,1.101848245E0
2.497677750E-1,-5.934556127E-1,6.548475623E-1,1.105207920E0
2.597677750E-1,-5.083925724E-1,7.447974682E-1,1.080773354E0
2.697677750E-1,-3.769038618E-1,7.704538107E-1,1.058934927E0
2.797677750E-1,-2.237294018E-1,8.057312369E-1,1.054353356E0
2.897677750E-1,-9.117163718E-2,8.350527883E-1,1.043510556E0
2.997677750E-1,6.582073122E-2,8.083274364E-1,1.020603061E0
3.097677750E-1,1.948660165E-1,7.145596147E-1,9.697485566E-1
3.197677750E-1,2.692388594E-1,5.965099335E-1,9.372199774E-1
3.297677750E-1,2.838996351E-1,5.769622326E-1,9.080511928E-1
3.397677750E-1,2.437352389E-1,4.770857692E-1,9.033169746E-1
3.497677750E-1,1.148426682E-1,3.237585723E-1,9.266825914E-1
3.597677750E-1,-1.038470957E-2,2.483167201E-1,9.277516007E-1
3.697677750E-1,-1.927279830E-1,5.345070735E-2,9.401215911E-1
3.797677750E-1,-4.260784984E-1,-1.693623960E-1,9.402743578E-1
3.897677750E-1,-6.618725061E-1,-4.627304375E-1,9.611964822E-1
3.997677750E-1,-7.446447611E-1,-7.997753024E-1,1.060767531E0
